year,month_year,date,day_count
2022,2022-06,2022-06-27,0
2022,2022-06,2022-06-26,0
2022,2022-06,2022-06-25,0
2022,2022-06,2022-06-24,0
2022,2022-06,2022-06-23,8
2022,2022-06,2022-06-22,13
2022,2022-06,2022-06-21,39
2022,2022-06,2022-06-20,4
2022,2022-06,2022-06-19,1
2022,2022-06,2022-06-18,0
2022,2022-06,2022-06-17,8
2022,2022-06,2022-06-16,0
2022,2022-06,2022-06-15,0
2022,2022-06,2022-06-14,0
2022,2022-06,2022-06-13,3
2022,2022-06,2022-06-12,0
2022,2022-06,2022-06-11,0
2022,2022-06,2022-06-10,0
2022,2022-06,2022-06-09,7
2022,2022-06,2022-06-08,5
2022,2022-06,2022-06-07,0
2022,2022-06,2022-06-06,0
2022,2022-06,2022-06-05,0
2022,2022-06,2022-06-04,0
2022,2022-06,2022-06-03,0
2022,2022-06,2022-06-02,4
2022,2022-06,2022-06-01,1
2022,2022-05,2022-05-31,0
2022,2022-05,2022-05-30,0
2022,2022-05,2022-05-29,0
2022,2022-05,2022-05-28,1
2022,2022-05,2022-05-27,11
2022,2022-05,2022-05-26,17
2022,2022-05,2022-05-25,13
2022,2022-05,2022-05-24,3
2022,2022-05,2022-05-23,0
2022,2022-05,2022-05-22,10
2022,2022-05,2022-05-21,1
2022,2022-05,2022-05-20,0
2022,2022-05,2022-05-19,0
2022,2022-05,2022-05-18,2
2022,2022-05,2022-05-17,6
2022,2022-05,2022-05-16,13
2022,2022-05,2022-05-15,1
2022,2022-05,2022-05-14,1
2022,2022-05,2022-05-13,2
2022,2022-05,2022-05-12,2
2022,2022-05,2022-05-11,1
2022,2022-05,2022-05-10,0
2022,2022-05,2022-05-09,27
2022,2022-05,2022-05-08,2
2022,2022-05,2022-05-07,0
2022,2022-05,2022-05-06,0
2022,2022-05,2022-05-05,2
2022,2022-05,2022-05-04,3
2022,2022-05,2022-05-03,3
2022,2022-05,2022-05-02,15
2022,2022-05,2022-05-01,126
