,city,avg_wait_minutes,centers_count,time
117,Sylmar,6.666666666666667,3,2020-11-03 13:33:55.884298
118,Tarzana,9.0,3,2020-11-03 13:33:55.884298
119,Temple City,6.0,2,2020-11-03 13:33:55.884298
120,Topanga,5.333333333333333,3,2020-11-03 13:33:55.884298
121,Torrance,7.090909090909091,11,2020-11-03 13:33:55.884298
122,Tujunga,8.0,1,2020-11-03 13:33:55.884298
123,Universal City,8.0,1,2020-11-03 13:33:55.884298
124,Valencia,8.0,3,2020-11-03 13:33:55.884298
125,Valley Glen,8.0,1,2020-11-03 13:33:55.884298
126,Valley Village,8.0,2,2020-11-03 13:33:55.884298
127,Van Nuys,7.75,8,2020-11-03 13:33:55.884298
128,Venice,4.0,4,2020-11-03 13:33:55.884298
129,Vernon,8.0,1,2020-11-03 13:33:55.884298
130,Walnut,8.0,4,2020-11-03 13:33:55.884298
131,Walnut Park,11.0,1,2020-11-03 13:33:55.884298
132,West Covina,6.75,8,2020-11-03 13:33:55.884298
133,West Hollywood,5.333333333333333,3,2020-11-03 13:33:55.884298
134,West Los Angeles,8.0,1,2020-11-03 13:33:55.884298
135,Westlake Village,8.0,1,2020-11-03 13:33:55.884298
136,Whittier,5.833333333333333,12,2020-11-03 13:33:55.884298
137,Wilmington,6.166666666666667,6,2020-11-03 13:33:55.884298
138,Winnetka,5.0,2,2020-11-03 13:33:55.884298
139,Woodland Hills,7.428571428571429,7,2020-11-03 13:33:55.884298
