Entity,Code,Year,Oil (% equivalent primary energy),Coal (% equivalent primary energy),Solar (% equivalent primary energy),Nuclear (% equivalent primary energy),Hydro (% equivalent primary energy),Wind (% equivalent primary energy),Gas (% equivalent primary energy),Other renewables (% equivalent primary energy)
Africa,,1965,47.70093536376953,45.217559814453125,,0,5.747494697570801,0,1.334004521369934,
Africa,,1966,49.32132339477539,43.13232421875,,0,6.122061729431152,0,1.4242855310440063,
Africa,,1967,48.639896392822266,43.640987396240234,,0,6.325730800628662,0,1.3933851718902588,
Africa,,1968,48.686363220214844,42.97121810913086,,0,7.005292892456055,0,1.3371201753616333,
Africa,,1969,48.3221435546875,42.200965881347656,,0,7.956087589263916,0,1.5207997560501099,
Africa,,1970,48.64268493652344,40.454830169677734,,0,9.16205883026123,0,1.7404297590255737,
Africa,,1971,49.721920013427734,40.21431350708008,0,0,8.076340675354004,0,1.932457685470581,0.054967038333415985
Africa,,1972,50.6767578125,38.12727737426758,0,0,8.6954984664917,0,2.448199987411499,0.05226858705282211
Africa,,1973,50.36769485473633,37.466129302978516,0,0,8.492557525634766,0,3.6239054203033447,0.04972219467163086
Africa,,1974,49.633262634277344,37.2071533203125,0,0,9.219236373901367,0,3.8915092945098877,0.04883221536874771
Africa,,1975,49.15946578979492,37.1809196472168,0,0,9.193145751953125,0,4.421216011047363,0.04525694623589516
Africa,,1976,49.482086181640625,36.47757339477539,0,0,9.371634483337402,0,4.623929977416992,0.04477920010685921
Africa,,1977,49.95758056640625,35.33552169799805,0,0,9.759941101074219,0,4.903596878051758,0.043357595801353455
Africa,,1978,50.6728401184082,33.068695068359375,0,0,9.476600646972656,0,6.73878288269043,0.04308062046766281
Africa,,1979,48.9723014831543,32.22182846069336,0,0,9.31017017364502,0,9.454936027526855,0.04075843095779419
Africa,,1980,48.32221221923828,32.13978576660156,0,0,8.446964263916016,0,11.05196762084961,0.03907139599323273
Africa,,1981,46.58604049682617,33.51128387451172,0,0,7.822822570800781,0,12.043169021606445,0.036679092794656754
Africa,,1982,45.750118255615234,34.67135238647461,0,0,7.340933322906494,0,12.200343132019043,0.03725174069404602
Africa,,1983,46.292510986328125,34.23137664794922,0,0,6.421346187591553,0,13.019530296325684,0.03523736819624901
Africa,,1984,45.70554733276367,35.51677322387695,0,0.5184953808784485,6.124618053436279,0,12.0997953414917,0.034775517880916595
Africa,,1985,45.05474090576172,35.21581268310547,0,0.6747033596038818,6.5416107177734375,0,12.474719047546387,0.03841620683670044
Africa,,1986,43.25673294067383,35.239036560058594,0,1.0929617881774902,6.617473602294922,0,13.707447052001953,0.08633628487586975
Africa,,1987,44.187198638916016,35.123531341552734,0,0.7420142889022827,6.151005268096924,0,13.712580680847168,0.08366761356592178
Africa,,1988,43.020408630371094,35.25379943847656,0,1.1791669130325317,6.27623176574707,0,14.195786476135254,0.07460397481918335
Africa,,1989,44.410362243652344,33.018375396728516,0,1.2444242238998413,6.575382709503174,0,14.678152084350586,0.07329869270324707
Africa,,1990,43.696102142333984,33.57057189941406,0,0.9169948101043701,6.475659370422363,0,15.247905731201172,0.09276852011680603
Africa,,1991,43.979984283447266,32.687625885009766,0,0.9933924078941345,6.866535663604736,0,15.377250671386719,0.09520825743675232
Africa,,1992,44.15965270996094,32.40058898925781,0,0.9942725300788879,6.454691410064697,0,15.893000602722168,0.09779274463653564
Africa,,1993,44.43840789794922,32.826324462890625,0,0.7752180099487305,6.311710834503174,0.00022280523262452334,15.539024353027344,0.1090874895453453
Africa,,1994,44.455196380615234,32.542232513427734,0,1.0010778903961182,6.196333408355713,0.0005811091396026313,15.710973739624023,0.09360910207033157
Africa,,1995,44.25544357299805,32.22684097290039,0,1.1202627420425415,6.174328327178955,0.0006511558312922716,16.11369514465332,0.1087735965847969
Africa,,1996,44.08805847167969,31.86500358581543,0,1.1384015083312988,6.278398513793945,0.0007155099301598966,16.497333526611328,0.13208644092082977
Africa,,1997,44.48646545410156,32.02299118041992,0,1.1982855796813965,6.304668426513672,0.0007104948745109141,15.843402862548828,0.14347027242183685
Africa,,1998,44.8387336730957,30.814355850219727,0,1.2691251039505005,6.481525421142578,0.0007389949169009924,16.42060661315918,0.17491909861564636
Africa,,1999,45.11638259887695,30.810216903686523,0,1.1617549657821655,6.666306495666504,0.0018670734716579318,16.07534408569336,0.16812869906425476
Africa,,2000,44.275978088378906,30.041200637817383,0.0011007968569174409,1.1507397890090942,6.936676979064941,0.01617663912475109,17.357145309448242,0.22098563611507416
Africa,,2001,43.15824508666992,29.39925765991211,0.0013241460546851158,0.9102956652641296,7.156859397888184,0.0367785319685936,19.118074417114258,0.21916858851909637
Africa,,2002,43.827945709228516,27.687063217163086,0.0014531702036038041,0.9951471090316772,7.353559970855713,0.03836359083652496,19.870145797729492,0.21178491413593292
Africa,,2003,43.094696044921875,28.74407196044922,0.001643700641579926,0.9959745407104492,6.768145561218262,0.043899521231651306,20.108776092529297,0.22748705744743347
Africa,,2004,41.87101364135742,29.536792755126953,0.00186829618178308,0.9753788113594055,6.633234977722168,0.05842944234609604,20.66664695739746,0.239840567111969
Africa,,2005,43.563053131103516,27.35189437866211,0.0022147020790725946,0.8167893886566162,6.696117877960205,0.05882106348872185,21.263534545898438,0.2411775290966034
Africa,,2006,43.19594955444336,27.204551696777344,0.002783736679702997,0.7065145969390869,6.759675025939941,0.06260843575000763,21.767887115478516,0.2981654107570648
Africa,,2007,43.15598678588867,26.6595401763916,0.0035508323926478624,0.7639190554618835,6.696656227111816,0.07148530334234238,22.39146614074707,0.2377159595489502
Africa,,2008,42.809715270996094,27.698978424072266,0.004789644852280617,0.822613000869751,6.392270088195801,0.08647501468658447,21.93824577331543,0.23260310292243958
Africa,,2009,43.546478271484375,27.153438568115234,0.00617874413728714,0.7924006581306458,6.419967174530029,0.10247784852981567,21.72411346435547,0.24708819389343262
Africa,,2010,44.03483200073242,26.087453842163086,0.013429860584437847,0.8068798780441284,6.6946611404418945,0.14201223850250244,21.96421241760254,0.2517896890640259
Africa,,2011,42.962974548339844,25.48450469970703,0.03689415007829666,0.7586514353752136,6.7864484786987305,0.1462375819683075,23.55706787109375,0.25601881742477417
Africa,,2012,43.796905517578125,23.932750701904297,0.05823969095945358,0.7300646901130676,6.525726795196533,0.14759299159049988,24.537944793701172,0.2577868103981018
Africa,,2013,44.1548957824707,23.52274513244629,0.044672735035419464,0.7678443193435669,6.673933506011963,0.20384131371974945,24.346651077270508,0.2731669545173645
Africa,,2014,43.41709518432617,23.980133056640625,0.1044953465461731,0.7263974547386169,6.809333801269531,0.2776850163936615,24.355165481567383,0.3181781768798828
Africa,,2015,43.521018981933594,22.145742416381836,0.1736638993024826,0.6258070468902588,6.417368412017822,0.4748847782611847,26.228836059570312,0.39853695034980774
Africa,,2016,42.63319778442383,22.87514305114746,0.2779333293437958,0.7443204522132874,6.061690330505371,0.5769377946853638,26.427200317382812,0.39125922322273254
Africa,,2017,42.013633728027344,22.296001434326172,0.3892137110233307,0.6819285750389099,6.325908660888672,0.6237428784370422,27.256866455078125,0.4008772373199463
Africa,,2018,41.502689361572266,21.39202117919922,0.48900389671325684,0.5404931306838989,6.546942234039307,0.7183790802955627,28.377168655395508,0.4153178930282593
Africa,,2019,40.73045349121094,22.171218872070312,0.6120092868804932,0.6192416548728943,6.617260932922363,0.9175487756729126,27.90459632873535,0.41248175501823425
Africa,,2020,38.33490753173828,22.072038650512695,0.803945779800415,0.6701310873031616,7.327818870544434,1.0664787292480469,29.278873443603516,0.4260253608226776
Africa,,2021,39.31424331665039,21.04294204711914,0.7780782580375671,0.47127026319503784,7.2279767990112305,1.1503034830093384,29.596567153930664,0.3995175361633301
Africa (BP),,1965,47.7009391784668,45.217559814453125,,0,5.747495651245117,0,1.334004521369934,
Africa (BP),,1966,49.32133102416992,43.13232421875,,0,6.1220622062683105,0,1.424285650253296,
Africa (BP),,1967,48.639896392822266,43.640987396240234,,0,6.325730800628662,0,1.3933851718902588,
Africa (BP),,1968,48.686363220214844,42.97122573852539,,0,7.005292892456055,0,1.3371202945709229,
Africa (BP),,1969,48.3221435546875,42.200965881347656,,0,7.956087589263916,0,1.5207997560501099,
Africa (BP),,1970,48.64268493652344,40.454830169677734,,0,9.16205883026123,0,1.7404297590255737,
Africa (BP),,1971,49.721920013427734,40.21431350708008,0,0,8.076340675354004,0,1.932457685470581,0.054967038333415985
Africa (BP),,1972,50.6767578125,38.12727737426758,0,0,8.6954984664917,0,2.448199987411499,0.05226858705282211
Africa (BP),,1973,50.36769485473633,37.46612548828125,0,0,8.492557525634766,0,3.6239054203033447,0.04972219467163086
Africa (BP),,1974,49.633262634277344,37.207157135009766,0,0,9.219236373901367,0,3.8915092945098877,0.04883221536874771
Africa (BP),,1975,49.15946578979492,37.1809196472168,0,0,9.193145751953125,0,4.421216011047363,0.04525694623589516
Africa (BP),,1976,49.482078552246094,36.47757339477539,0,0,9.371633529663086,0,4.623929977416992,0.04477919638156891
Africa (BP),,1977,49.95758056640625,35.33552169799805,0,0,9.759941101074219,0,4.903596878051758,0.043357595801353455
Africa (BP),,1978,50.6728401184082,33.06869125366211,0,0,9.476600646972656,0,6.73878288269043,0.04308062046766281
Africa (BP),,1979,48.97230529785156,32.22182846069336,0,0,9.310171127319336,0,9.454936981201172,0.04075843468308449
Africa (BP),,1980,48.32221221923828,32.13978576660156,0,0,8.446964263916016,0,11.051966667175293,0.03907139226794243
Africa (BP),,1981,46.58604431152344,33.51128387451172,0,0,7.822822570800781,0,12.043169975280762,0.036679092794656754
Africa (BP),,1982,45.750118255615234,34.67135238647461,0,0,7.340933322906494,0,12.200343132019043,0.03725174069404602
Africa (BP),,1983,46.292510986328125,34.23137664794922,0,0,6.421346187591553,0,13.019530296325684,0.03523736819624901
Africa (BP),,1984,45.705543518066406,35.51677322387695,0,0.5184953808784485,6.124618053436279,0,12.0997953414917,0.034775517880916595
Africa (BP),,1985,45.05474090576172,35.21581268310547,0,0.6747033596038818,6.5416107177734375,0,12.474719047546387,0.03841620683670044
Africa (BP),,1986,43.25674057006836,35.239044189453125,0,1.0929620265960693,6.617474555969238,0,13.707449913024902,0.08633629977703094
Africa (BP),,1987,44.187198638916016,35.123531341552734,0,0.7420142889022827,6.151005268096924,0,13.712580680847168,0.08366761356592178
Africa (BP),,1988,43.020408630371094,35.25379943847656,0,1.1791669130325317,6.27623176574707,0,14.195786476135254,0.07460397481918335
Africa (BP),,1989,44.410362243652344,33.018375396728516,0,1.2444242238998413,6.575382709503174,0,14.678152084350586,0.07329869270324707
Africa (BP),,1990,43.696102142333984,33.57057189941406,0,0.9169948101043701,6.475659370422363,0,15.247905731201172,0.09276852011680603
Africa (BP),,1991,43.97998809814453,32.68762969970703,0,0.9933925271034241,6.8665361404418945,0,15.377251625061035,0.09520827233791351
Africa (BP),,1992,44.15965270996094,32.40058898925781,0,0.9942725300788879,6.454691410064697,0,15.893000602722168,0.09779274463653564
Africa (BP),,1993,44.43840789794922,32.82632064819336,0,0.7752180099487305,6.311710834503174,0.00022280523262452334,15.539026260375977,0.1090874895453453
Africa (BP),,1994,44.455196380615234,32.542232513427734,0,1.0010778903961182,6.196333408355713,0.0005811091396026313,15.71097183227539,0.09360910207033157
Africa (BP),,1995,44.25544357299805,32.22684097290039,0,1.1202627420425415,6.174328804016113,0.0006511558312922716,16.11369514465332,0.1087735965847969
Africa (BP),,1996,44.08805847167969,31.86500358581543,0,1.1384015083312988,6.278398513793945,0.0007155099301598966,16.497333526611328,0.13208644092082977
Africa (BP),,1997,44.48646545410156,32.02299118041992,0,1.1982855796813965,6.304669380187988,0.0007104948745109141,15.843402862548828,0.14347027242183685
Africa (BP),,1998,44.8387336730957,30.814355850219727,0,1.2691251039505005,6.481525421142578,0.0007389949169009924,16.42060661315918,0.17491909861564636
Africa (BP),,1999,45.11638259887695,30.810218811035156,0,1.1617549657821655,6.666306495666504,0.0018673570593819022,16.075342178344727,0.16812869906425476
Africa (BP),,2000,44.275978088378906,30.041200637817383,0.0011006584390997887,1.1507397890090942,6.936676979064941,0.016176648437976837,17.357145309448242,0.22098563611507416
Africa (BP),,2001,43.158241271972656,29.399255752563477,0.0013239533873274922,0.9102955460548401,7.156859397888184,0.0367785319685936,19.118074417114258,0.21916858851909637
Africa (BP),,2002,43.82794189453125,27.687061309814453,0.0014529313193634152,0.9951470494270325,7.3535590171813965,0.03836359828710556,19.870141983032227,0.21178491413593292
Africa (BP),,2003,43.09469985961914,28.74407196044922,0.0016441404586657882,0.9959745407104492,6.76814603805542,0.04389984905719757,20.10877799987793,0.22748708724975586
Africa (BP),,2004,41.87100601196289,29.536788940429688,0.0018683692906051874,0.975378692150116,6.633234024047852,0.05842943862080574,20.666645050048828,0.23984059691429138
Africa (BP),,2005,43.563053131103516,27.35189437866211,0.0022147679701447487,0.8167893886566162,6.696117877960205,0.05882106348872185,21.263534545898438,0.2411775290966034
Africa (BP),,2006,43.19594955444336,27.204551696777344,0.002784080570563674,0.7065145969390869,6.759675025939941,0.06260843575000763,21.767887115478516,0.2981654107570648
Africa (BP),,2007,43.15598678588867,26.6595401763916,0.003550922032445669,0.7639190554618835,6.696656227111816,0.07148530334234238,22.39146614074707,0.2377159595489502
Africa (BP),,2008,42.809715270996094,27.698976516723633,0.004789488855749369,0.822613000869751,6.392270088195801,0.08647501468658447,21.938243865966797,0.23260310292243958
Africa (BP),,2009,43.546478271484375,27.153438568115234,0.006178827024996281,0.7924006581306458,6.419967174530029,0.10247783362865448,21.7241153717041,0.24708819389343262
Africa (BP),,2010,44.034828186035156,26.087453842163086,0.013430020771920681,0.8068798780441284,6.6946611404418945,0.14201223850250244,21.96421241760254,0.2517896890640259
Africa (BP),,2011,42.962974548339844,25.484508514404297,0.036894168704748154,0.7586514353752136,6.7864484786987305,0.1462375819683075,23.557065963745117,0.25601881742477417
Africa (BP),,2012,43.796913146972656,23.93275260925293,0.05823969841003418,0.7300648093223572,6.525727272033691,0.14759299159049988,24.537944793701172,0.2577868402004242
Africa (BP),,2013,44.1548957824707,23.52274513244629,0.04467273876070976,0.7678443193435669,6.673933506011963,0.20384131371974945,24.346651077270508,0.2731669545173645
Africa (BP),,2014,43.41709899902344,23.980133056640625,0.1044953390955925,0.7263974547386169,6.8093342781066895,0.2776850461959839,24.355165481567383,0.3181781768798828
Africa (BP),,2015,43.521018981933594,22.145742416381836,0.1736636906862259,0.6258070468902588,6.417368412017822,0.4748847782611847,26.228832244873047,0.39853695034980774
Africa (BP),,2016,42.63319778442383,22.87514305114746,0.2779333293437958,0.7443204522132874,6.061690330505371,0.576937735080719,26.427200317382812,0.3912592828273773
Africa (BP),,2017,42.013633728027344,22.296001434326172,0.3892137110233307,0.6819285750389099,6.325908660888672,0.6237428784370422,27.256866455078125,0.4008772373199463
Africa (BP),,2018,41.5026969909668,21.39202117919922,0.48900389671325684,0.5404931306838989,6.546942234039307,0.7183793187141418,28.377168655395508,0.4153178930282593
Africa (BP),,2019,40.73045349121094,22.171218872070312,0.6120092272758484,0.6192416548728943,6.617260932922363,0.917548656463623,27.90459632873535,0.41248175501823425
Africa (BP),,2020,38.33490753173828,22.072038650512695,0.803945779800415,0.6701310873031616,7.327818870544434,1.0664787292480469,29.278873443603516,0.4260253608226776
Africa (BP),,2021,39.31424331665039,21.04294204711914,0.7780782580375671,0.47127026319503784,7.2279767990112305,1.150303602218628,29.5965633392334,0.3995175361633301
Algeria,DZA,1965,62.03628158569336,3.2783453464508057,0,0,4.763067722320557,0,29.922304153442383,0
Algeria,DZA,1966,67.95503997802734,2.6509320735931396,0,0,3.518747091293335,0,25.875282287597656,0
Algeria,DZA,1967,67.0575942993164,2.140939950942993,0,0,4.2919535636901855,0,26.50951385498047,0
Algeria,DZA,1968,66.46007537841797,2.107926368713379,0,0,5.486194610595703,0,25.945802688598633,0
Algeria,DZA,1969,63.52547836303711,2.427309513092041,0,0,3.1827635765075684,0,30.864452362060547,0
Algeria,DZA,1970,66.23615264892578,2.6260032653808594,0,0,4.665683746337891,0,26.47216033935547,0
Algeria,DZA,1971,69.06137084960938,0.6732213497161865,0,0,2.455918788909912,0,27.809486389160156,0
Algeria,DZA,1972,67.46442413330078,0.5209657549858093,0,0,3.278343439102173,0,28.73626708984375,0
Algeria,DZA,1973,61.783897399902344,0.502322256565094,0,0,4.175826072692871,0,33.5379524230957,0
Algeria,DZA,1974,62.03445816040039,0.3751043677330017,0,0,2.4947381019592285,0,35.09569549560547,0
Algeria,DZA,1975,57.73888397216797,0.396648108959198,0,0,1.378281831741333,0,40.486183166503906,0
Algeria,DZA,1976,56.90198516845703,0.6657684445381165,0,0,1.4010223150253296,0,41.03122329711914,0
Algeria,DZA,1977,58.535606384277344,0.7863978743553162,0,0,0.8817282319068909,0,39.796268463134766,0
Algeria,DZA,1978,48.17152404785156,0.318035751581192,0,0,0.6521151065826416,0,50.85832977294922,0
Algeria,DZA,1979,43.973697662353516,0.5637261271476746,0,0,0.5792936086654663,0,54.8832893371582,0
Algeria,DZA,1980,37.37232208251953,0.42018043994903564,0,0,0.4290015995502472,0,61.77849197387695,0
Algeria,DZA,1981,33.14482116699219,0.24320799112319946,0,0,0.50294029712677,0,66.1090316772461,0
Algeria,DZA,1982,30.459383010864258,3.9139761924743652,0,0,0.570870041847229,0,65.05577087402344,0
Algeria,DZA,1983,31.329471588134766,3.197570562362671,0,0,0.25644946098327637,0,65.21651458740234,0
Algeria,DZA,1984,36.127357482910156,3.6919758319854736,0,0,0.5136735439300537,0,59.666996002197266,0
Algeria,DZA,1985,36.81092834472656,3.8220324516296387,0,0,0.7282653450965881,0,58.63877487182617,0
Algeria,DZA,1986,35.32417678833008,3.709153175354004,0,0,0.26640447974205017,0,60.700260162353516,0
Algeria,DZA,1987,34.75161361694336,4.314837455749512,0,0,0.5174273252487183,0,60.4161262512207,0
Algeria,DZA,1988,32.470699310302734,3.788809061050415,0,0,0.17717435956001282,0,63.563323974609375,0
Algeria,DZA,1989,34.98746871948242,3.292452096939087,0,0,0.22495822608470917,0,61.49513244628906,0
Algeria,DZA,1990,35.49871063232422,2.4332728385925293,0,0,0.12673869729042053,0,61.94127655029297,0
Algeria,DZA,1991,35.44681930541992,2.5339713096618652,0,0,0.2776069939136505,0,61.74159622192383,0
Algeria,DZA,1992,34.75431442260742,2.9344942569732666,0,0,0.1837574690580368,0,62.12743377685547,0
Algeria,DZA,1993,37.166690826416016,2.568009614944458,0,0,0.35028013586997986,0,59.915016174316406,0
Algeria,DZA,1994,35.1253662109375,2.388239860534668,0,0,0.1625789850950241,0,62.323814392089844,0
Algeria,DZA,1995,32.93756866455078,2.302640676498413,0,0,0.182247593998909,0,64.57755279541016,0
Algeria,DZA,1996,31.75676727294922,1.0957369804382324,0,0,0.12880340218544006,0,67.01868438720703,0
Algeria,DZA,1997,32.78167724609375,1.9991153478622437,0,0,0.07445590198040009,0,65.14476013183594,0
Algeria,DZA,1998,32.64442443847656,2.06689190864563,0,0,0.20617961883544922,0,65.08251190185547,0
Algeria,DZA,1999,31.75577735900879,2.1920557022094727,0,0,0.1927434206008911,0,65.85942840576172,0
Algeria,DZA,2000,34.383724212646484,1.8805241584777832,0,0,0.053235482424497604,0,63.68252182006836,0
Algeria,DZA,2001,34.35356521606445,2.0954079627990723,0,0,0.065218485891819,0,63.48580551147461,0
Algeria,DZA,2002,36.77497482299805,2.6550819873809814,0,0,0.05167676880955696,0,60.518272399902344,0
Algeria,DZA,2003,36.55863571166992,2.0918128490448,0,0,0.22810399532318115,0,61.12145233154297,0
Algeria,DZA,2004,36.80817413330078,2.40395188331604,0,0,0.2067869007587433,0,60.58108139038086,0
Algeria,DZA,2005,36.64313888549805,1.8860925436019897,0,0,0.43411877751350403,0,61.03664779663086,0
Algeria,DZA,2006,36.877197265625,2.7049362659454346,0,0,0.1632719486951828,0,60.25459289550781,0
Algeria,DZA,2007,39.13273620605469,2.2029614448547363,0,0,0.1599045693874359,0,58.504390716552734,0
Algeria,DZA,2008,40.116424560546875,2.078566074371338,0,0,0.1877543032169342,0,57.617252349853516,0
Algeria,DZA,2009,40.13159942626953,1.2592319250106812,0,0,0.2127854824066162,0,58.39638137817383,0
Algeria,DZA,2010,41.36993408203125,0.8212624192237854,0.005751775577664375,0,0.10938060283660889,0,57.69366455078125,0
Algeria,DZA,2011,41.384822845458984,0.6885533928871155,0.010760946199297905,0,0.2244989573955536,0,57.69136428833008,0
Algeria,DZA,2012,40.261295318603516,0.6689281463623047,0.014433098956942558,0,0.21009884774684906,0,58.845245361328125,0
Algeria,DZA,2013,39.77385711669922,0.34220099449157715,0.014515886083245277,0,0.05024730786681175,0,59.81917953491211,0
