flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
561437684,10865027,N472LA,AS50,N472LA,,VNY,,,
561430161,10865027,N472LA,AS50,N472LA,,,LAX,LAX,
561445081,10612001,N223LA,AS50,POLICE,,VNY,EMT,EMT,
561580326,11353317,N952JH,AS32,N952JH,,LGB,,,
561553607,11101548,N704WP,AS50,N704WP,,,BUR,BUR,
561510877,11362520,N961LA,AS50,N961LA,,FUL,,,
561441749,11351458,N950LA,AS50,,,CPM,,,
561520555,11101548,N704WP,AS50,N704WP,,WHP,,,
561444168,10694319,N304FD,A139,FIRE4,,VNY,LAX,LAX,
561584117,10616756,N228LA,AS50,N228LA,,,EMT,EMT,
561593871,10612001,N223LA,AS50,POLICE,,VNY,SMO,SMO,
561527234,11362520,N961LA,AS50,N961LA,,,,,
561568678,10610099,N221LA,AS50,N221LA,,,,,
561416197,11353317,N952JH,AS32,N952JH,,POC,,,
561573373,10696221,N306FD,B06,N306FD,,,BUR,BUR,
561623101,11352409,N951LA,AS50,N951LA,,,,,
561432501,10694319,N304FD,A139,FIRE4,,VNY,VNY,VNY,
561460421,10865027,N472LA,AS50,N472LA,,,WHP,WHP,
561573599,10616756,N228LA,AS50,N228LA,,,,,
561445551,10694319,N304FD,A139,FIRE4,,WHP,VNY,VNY,
561561580,10612001,N223LA,AS50,POLICE,,HHR,,,
561466411,11351458,N950LA,AS50,,,CPM,,,
561558623,11352409,N951LA,AS50,N951LA,,LGB,BUR,BUR,
561549211,10691466,N301FD,A139,N301FD,,,CMH,CMH,
561444369,10696221,N306FD,B06,N306FD,,VNY,VNY,VNY,
561600210,11058416,N662PD,AS50,N662PD,,,BUR,BUR,
561596806,10696221,N306FD,B06,N306FD,,VNY,SZP,SZP,
561539135,11058416,N662PD,AS50,N662PD,,,TOA,TOA,
561562949,10691466,N301FD,A139,N301FD,,ILN,,,
561338527,11362520,N961LA,AS50,N961LA,,LAX,,,
561615280,10865027,N472LA,AS50,N472LA,,,,,
561568942,10865027,N472LA,AS50,N472LA,,,,,
561611269,11352409,N951LA,AS50,N951LA,,SMO,,,
561475051,10865027,N472LA,AS50,N472LA,,VNY,,,
561599370,11353317,N952JH,AS32,N952JH,,,,,
561615419,10610099,N221LA,AS50,N221LA,,,FUL,FUL,
561424944,11353317,N952JH,AS32,N952JH,,BUR,,,
561559728,10694319,N304FD,A139,FIRE4,,VNY,,,
561531660,11362520,N961LA,AS50,N961LA,,LAX,TOA,TOA,
561573044,10694319,N304FD,A139,FIRE4,,,VNY,VNY,
561524548,10691466,N301FD,A139,N301FD,,,,,
561594167,11058416,N662PD,AS50,N662PD,,,VNY,VNY,
561587046,10691466,N301FD,A139,N301FD,,,,,
561545609,10612001,N223LA,AS50,POLICE,,VNY,EMT,EMT,
561614825,10601970,N213PF,AS50,N213PF,,,EMT,EMT,
561568479,11352409,N951LA,AS50,N951LA,,SMO,,,
561624189,11353317,N952JH,AS32,N952JH,,EMT,POC,POC,
561609570,10612001,N223LA,AS50,POLICE,,VNY,CPM,CPM,
561486705,10612001,N223LA,AS50,POLICE,,VNY,SMO,SMO,
561517420,10691466,N301FD,A139,N301FD,,PNE,CTH,CTH,
561484373,10696221,N306FD,B06,N306FD,,VNY,VNY,VNY,
561588074,10865027,N472LA,AS50,N472LA,,,,,
561534694,11101548,N704WP,AS50,N704WP,,,,,
561616826,11361569,N960LA,AS50,N960LA,,LGB,,,
561559444,10696221,N306FD,B06,N306FD,,VNY,,,
561475487,10612001,N223LA,AS50,POLICE,,VNY,EMT,EMT,
