flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
565861481,11058416,N662PD,AS50,N662PD,,,BUR,BUR,
566013004,11101548,N704WP,AS50,N704WP,,SMO,BUR,BUR,
565991808,11358115,N957LA,AS50,,,CPM,POC,POC,
565952550,11101548,N704WP,AS50,N704WP,,SMO,,,
565828457,10612001,N223LA,AS50,N,,WHP,,,
565986060,10691466,N301FD,A139,N301FD,,,VNY,VNY,
566005662,11361569,N960LA,AS50,N960LA,,BUR,,,
565941153,11358115,N957LA,AS50,,,LGB,POC,POC,
565845244,10610099,N221LA,AS50,N221LA,,,,,
566014107,11359066,N958LA,AS50,N958LA,,EMT,,,
566002657,11101548,N704WP,AS50,N704WP,,SMO,SMO,SMO,
565960109,11360017,N959LA,AS50,N959LA,,LGB,,,
565939769,11351614,N950SG,AS32,L950SG,,LGB,,,
565870102,11351614,N950SG,AS32,N950SG,,LGB,,,
565955575,10527058,N14LA,B412,N14LA,,WHP,,,
565861513,10612001,N223LA,AS50,N,,,VNY,VNY,
565997125,10527058,N14LA,B412,N14LA,,POC,CNO,CNO,
565828403,11058416,N662PD,AS50,N662PD,,,LAX,LAX,
565850671,11361569,N960LA,AS50,N960LA,,LGB,,,
565971428,10656249,N267LA,AS50,N267LA,,,VNY,VNY,
565866569,11352409,N951LA,AS50,N951LA,,LGB,,,
565822116,10617707,N229LA,AS50,N229LA,,,WHP,WHP,
565992713,10610099,N221LA,AS50,N221LA,,,SMO,SMO,
565976599,11358115,N957LA,AS50,,,CPM,,,
565993439,11351458,N950LA,AS50,N950LA,,CPM,,,
565926521,11358115,N957LA,AS50,,,EMT,,,
565843947,11352409,N951LA,AS50,N951LA,,CPM,,,
565974168,11358115,N957LA,AS50,,,POC,,,
565955349,11351458,N950LA,AS50,N950LA,,EMT,,,
565878957,10610099,N221LA,AS50,N221LA,,,LAX,LAX,
565986649,11101548,N704WP,AS50,N704WP,,SMO,,,
565820673,11359066,N958LA,AS50,N958LA,,CPM,POC,POC,
565816316,11101548,N704WP,AS50,N704WP,,SMO,WHP,WHP,
565929265,11101548,N704WP,AS50,N704WP,,WHP,,,
565995707,11101548,N704WP,AS50,N704WP,,SMO,,,
565993079,11058416,N662PD,AS50,N662PD,,,WHP,WHP,
565945972,10610099,N221LA,AS50,N221LA,,,BUR,BUR,
565947009,11100597,N703WP,AS50,N703WP,,WHP,PMD,PMD,
565847743,11352409,N951LA,AS50,N951LA,,EMT,CPM,CPM,
565975506,10694319,N304FD,A139,FIRE4,,VNY,OXR,OXR,
565850733,11359066,N958LA,AS50,N958LA,,POC,,,
566010437,10656249,N267LA,AS50,N267LA,,,LAX,LAX,
565965057,11058416,N662PD,AS50,N662PD,,,SMO,SMO,
565834072,11352409,N951LA,AS50,N951LA,,LGB,POC,POC,
565838591,11058416,N662PD,AS50,N662PD,,,BUR,BUR,
565964908,11101548,N704WP,AS50,N704WP,,SMO,,,
566008089,11351614,N950SG,AS32,L950SG,,,WJF,WJF,
566014440,11360017,N959LA,AS50,N959LA,,,,,
565983095,11064122,N668PD,AS50,N668PD,,SMO,FUL,FUL,
565879135,11352409,N951LA,AS50,N951LA,,EMT,EMT,EMT,
565977627,11101548,N704WP,AS50,N704WP,,SMO,,,
565975701,10691466,N301FD,A139,N301FD,,VNY,,,
565809593,10696221,N306FD,B06,N306FD,,,WHP,WHP,
565835908,11351614,N950SG,AS32,L950SG,,,LGB,LGB,
565825261,11359066,N958LA,AS50,N958LA,,POC,,,
565928739,10527058,N14LA,B412,N14LA,,POC,,,
565951872,11351614,N950SG,AS32,L950SG,,,,,
565946511,11058416,N662PD,AS50,N662PD,,,EMT,EMT,
