flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
536495123,11361569,N960LA,AS50,N960LA,,EMT,,,
536469483,11352409,N951LA,AS50,N951LA,,,,,
536342593,11359066,N958LA,AS50,N958LA,,EMT,,,
536339342,11351458,N950LA,AS50,N950LA,,LGB,CPM,CPM,
536452040,11361569,N960LA,AS50,N960LA,,LGB,,,
536466022,11064122,N668PD,AS50,N668PD,,,,,
536443309,11058416,N662PD,AS50,N662PD,,,VNY,VNY,
536346279,11351458,N950LA,AS50,N950LA,,,,,
536418580,10865027,N472LA,,N472LA,,,,,
536486582,11359066,N958LA,AS50,N958LA,,,,,
536317551,11351458,N950LA,AS50,N950LA,,LGB,,,
536434087,11352409,N951LA,AS50,N951LA,,EMT,,,
536309728,11351458,N950LA,AS50,N950LA,,LGB,,,
536320168,11058416,N662PD,AS50,N662PD,,,,,
536314511,11359066,N958LA,AS50,N958LA,,,POC,POC,
536322240,11355262,N954LA,AS50,N954LA,,EMT,CPM,CPM,
536341631,10865027,N472LA,,N472LA,,CPM,HHR,HHR,
536446986,11100597,N703WP,AS50,N703WP,,,,,
536464276,11064122,N668PD,AS50,,,SMO,FUL,FUL,
536298829,11359066,N958LA,AS50,N958LA,,LGB,POC,POC,
536304358,11057465,N661PD,AS50,N661PD,,,,,
536414736,11359066,N958LA,AS50,N958LA,,LGB,,,
536298086,11352410,N951LB,AS32,,,,,,
536332680,11355262,N954LA,AS50,N954LA,,,,,
536329290,11359066,N958LA,AS50,N958LA,,EMT,,,
536330643,11358115,N957LA,AS50,,,PMD,,,
536402472,11361569,N960LA,AS50,N960LA,,CCB,,,
536429680,10696221,N306FD,B06,N306FD,,BUR,,,
536444048,11100597,N703WP,AS50,N703WP,,WHP,VNY,VNY,
536344863,10696221,N306FD,B06,N306FD,,VNY,,,
536428590,11352410,N951LB,AS32,,,,,,
536315597,11358115,N957LA,AS50,,,WHP,,,
536302482,11359066,N958LA,AS50,N958LA,,EMT,,,
536333678,11057465,N661PD,AS50,N661PD,,,EMT,EMT,
536443900,11064122,N668PD,AS50,N668PD,,,SMO,SMO,
536398435,11352410,N951LB,AS32,,,LGB,,,
536489962,11352409,N951LA,AS50,N951LA,,,LGB,LGB,
536342012,11057465,N661PD,AS50,N661PD,,VNY,,,
536410353,11361569,N960LA,AS50,N960LA,,LGB,EMT,EMT,
536498214,11352410,N951LB,AS32,,,EMT,,,
536314079,10865027,N472LA,,N472LA,,,,,
536490221,11058416,N662PD,AS50,N662PD,,,,,
536481897,11352409,N951LA,AS50,N951LA,,CPM,POC,POC,
536348982,11058416,N662PD,AS50,N662PD,,,,,
536333771,10865027,N472LA,,N472LA,,,LGB,LGB,
536390966,11361569,N960LA,AS50,N960LA,,EMT,,,
536422058,11352409,N951LA,AS50,N951LA,,LGB,EMT,EMT,
536307786,11355262,N954LA,AS50,N954LA,,LGB,POC,POC,
536468641,10865027,N472LA,,N472LA,,,SMO,SMO,
536436133,11064122,N668PD,AS50,N668PD,,BUR,,,
536493106,11358115,N957LA,AS50,,,,,,
