flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
566214214,11360017,N959LA,AS50,N959LA,,,,,
566163565,11351614,N950SG,AS32,L950SG,,,POC,POC,
566178058,10656249,N267LA,AS50,N267LA,,VNY,EMT,EMT,
566170302,10695270,N305FD,A139,N305FD,,VNY,,,
566206534,11358115,N957LA,AS50,,,FUL,,,
566203065,11352409,N951LA,AS50,N951LA,,LGB,POC,POC,
566160296,11358115,N957LA,AS50,,,EMT,,,
566158019,10696221,N306FD,B06,N306FD,,VNY,VNY,VNY,
566148611,11360017,N959LA,AS50,N959LA,,LGB,,,
566038844,11360017,N959LA,AS50,N959LA,,FUL,,,
566046333,11359066,N958LA,AS50,N958LA,,EMT,,,
566218400,11351614,N950SG,AS32,L950SG,,POC,,,
566194881,11358115,N957LA,AS50,,,,,,
566014107,11359066,N958LA,AS50,N958LA,,EMT,,,
566144657,11101548,N704WP,AS50,N704WP,,WHP,BUR,BUR,
566210122,11352409,N951LA,AS50,,,POC,,,
566164461,11100597,N703WP,AS50,N703WP,,HSH,,,
566183571,11363471,N962LA,AS50,N962LA,,LGB,,,
566173173,11351614,N950SG,AS32,L950SG,,POC,,,
566213804,11356213,N955LA,AS50,N955LA,,LGB,,,
566021076,10691466,N301FD,A139,N301FD,,VNY,,,
566150673,11351614,N950SG,AS32,L950SG,,LGB,,,
566190228,10610099,N221LA,AS50,N221LA,,,SMO,SMO,
566039111,10696221,N306FD,B06,N306FD,,VNY,,,
566046298,11356213,N955LA,AS50,N955LA,,LGB,TOA,TOA,
566021286,10656249,N267LA,AS50,N267LA,,,,,
566183825,11352409,N951LA,AS50,N951LA,,LGB,,,
566147363,11351614,N950SG,AS32,L950SG,,LGB,,,
566043618,11061269,N665PD,AS50,N665PD,,,,,
566052207,11360017,N959LA,AS50,N959LA,,LGB,,,
566028089,10612001,N223LA,AS50,N,,,BUR,BUR,
566167380,10696221,N306FD,B06,N306FD,,VNY,,,
566197454,11358115,N957LA,AS50,,,,TOA,TOA,
566166126,11358115,N957LA,AS50,,,LGB,,,
566142774,10610099,N221LA,AS50,N221LA,,,,,
566183037,11353317,N952JH,AS32,N952JH,,LGB,LGB,LGB,
566219570,10527058,N14LA,B412,N14LA,,POC,POC,POC,
566083768,11356213,N955LA,AS50,N955LA,,CPM,LGB,LGB,
566025298,11351614,N950SG,AS32,L950SG,,WJF,,,
566026336,11360017,N959LA,AS50,N959LA,,LGB,,,
566057040,11361569,N960LA,AS50,N960LA,,,,,
566028207,10610099,N221LA,AS50,N221LA,,,CPM,CPM,
566146867,11100597,N703WP,AS50,N703WP,,WHP,LAS,LAS,
566189769,10656249,N267LA,AS50,N267LA,,,,,
566210366,10656249,N267LA,AS50,N267LA,,,SMO,SMO,
566039799,10610099,N221LA,AS50,N221LA,,,EMT,EMT,
566136422,11351614,N950SG,AS32,N950SG,,LGB,,,
566178929,10695270,N305FD,A139,N305FD,,,,,
566176204,10695270,N305FD,A139,N305FD,,OXR,SZP,SZP,
566042029,10527058,N14LA,B412,N14LA,,POC,,,
566150695,10527058,N14LA,B412,N14LA,,WHP,POC,POC,
566058721,10612001,N223LA,AS50,N,,,HHR,HHR,
566142760,11058416,N662PD,AS50,N662PD,,,,,
566124797,10527058,N14LA,B412,N14LA,,POC,BUR,BUR,
566032343,11351614,N950SG,AS32,L950SG,,EMT,,,
566218150,11064122,N668PD,AS50,N668PD,,SMO,,,
566162161,10610099,N221LA,AS50,N221LA,,,POC,POC,
566176393,11100597,N703WP,AS50,N703WP,,,,,
566032857,11356213,N955LA,AS50,N955LA,,LGB,CPM,CPM,
566064719,11360017,N959LA,AS50,N959LA,,,,,
566032645,11360017,N959LA,AS50,N959LA,,CPM,FUL,FUL,
