flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
524753571,11351458,N950LA,AS50,N950LA,,TOA,CPM,CPM,
524720518,11351458,N950LA,AS50,N950LA,,CPM,,,
524749446,11356213,N955LA,AS50,,,POC,,,
524809121,11057465,N661PD,AS50,N661PD,,WHP,HHR,HHR,
524883572,11355262,N954LA,AS50,,,CPM,,,
524835665,11363471,N962LA,AS50,N962LA,,LGB,LGB,LGB,
524881149,11355262,N954LA,AS50,,,,,,
524816420,11355262,N954LA,AS50,N954LA,,LGB,CPM,CPM,
524875646,11355262,N954LA,AS50,,,,,,
524714394,11352410,N951LB,AS32,,,WHP,LGB,LGB,
524843815,11360017,N959LA,AS50,N959LA,,,,,
524821411,10601970,N213PF,AS50,N213PF,,WHP,,,
524882446,11355262,N954LA,AS50,,,CPM,,,
524705316,11064122,N668PD,AS50,,,SMO,,,
524754691,11355262,N954LA,AS50,N954LA,,,,,
524738317,11356213,N955LA,AS50,N955LA,,CPM,,,
524713710,11064122,N668PD,AS50,,,SMO,WHP,WHP,
524736980,11355262,N954LA,AS50,,,CPM,,,
524765646,10656249,N267LA,AS50,N267LA,,WHP,VNY,VNY,
524839745,11355262,N954LA,AS50,,,CPM,,,
524757788,11354311,N953LA,AS50,N953LA,,EMT,,,
524729304,11354311,N953LA,AS50,N953LA,,,,,
524840248,10656249,N267LA,AS50,N267LA,,WHP,WHP,WHP,
524810490,11352410,N951LB,AS32,,,LGB,,,
524803880,11354311,N953LA,AS50,N953LA,,FUL,,,
524718458,11064122,N668PD,AS50,N668PD,,CPM,,,
524704503,11352410,N951LB,AS32,,,LGB,,,
524750159,11355262,N954LA,AS50,N954LA,,LGB,EMT,EMT,
524750645,11356213,N955LA,AS50,N955LA,,FUL,,,
524730480,11351458,N950LA,AS50,N950LA,,FUL,,,
524721359,11057465,N661PD,AS50,N661PD,,WHP,LAX,LAX,
524722682,11064122,N668PD,AS50,,,WHP,,,
524722883,11355262,N954LA,AS50,,,,,,
524703049,10656249,N267LA,AS50,N267LA,,WHP,VNY,VNY,
524876747,11355262,N954LA,AS50,,,CPM,,,
524744314,11351458,N950LA,AS50,N950LA,,LGB,CPM,CPM,
524884778,10656249,N267LA,AS50,N267LA,,WHP,,,
524724063,11351458,N950LA,AS50,N950LA,,CPM,,,
524863287,11057465,N661PD,AS50,N661PD,,WHP,,,
524736376,10656249,N267LA,AS50,N267LA,,WHP,VNY,VNY,
524860015,11064122,N668PD,AS50,N668PD,,SMO,,,
524723864,11355262,N954LA,AS50,N954LA,,CPM,,,
524808058,11058416,N662PD,AS50,N662PD,,VNY,,,
524879810,11355262,N954LA,AS50,,,CPM,,,
524724965,11356213,N955LA,AS50,N955LA,,EMT,,,
524751020,11057465,N661PD,AS50,N661PD,,WHP,WHP,WHP,
524873882,11352410,N951LB,AS32,,,,,,
524815195,11100597,N703WP,AS50,N703WP,,VNY,,,
524731955,11057465,N661PD,AS50,N661PD,,WHP,,,
524862733,10601970,N213PF,AS50,N213PF,,WHP,,,
524720185,10656249,N267LA,AS50,N267LA,,VNY,WHP,WHP,
524817618,11100597,N703WP,AS50,N703WP,,,,,
524826689,11355262,N954LA,AS50,,,,,,
524707242,11362520,N961LA,AS50,N961LA,,,,,
524764974,11057465,N661PD,AS50,N661PD,,WHP,WHP,WHP,
524857557,11360017,N959LA,AS50,N959LA,,EMT,CPM,CPM,
524718959,11356213,N955LA,AS50,N955LA,,WHP,,,
524814355,11360017,N959LA,AS50,N959LA,,LGB,,,
