flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
576598725,11363471,N962LA,AS50,N962LA,,LGB,WJF,WJF,
576606920,11353317,N952JH,AS32,N952JH,,,,,
576554941,10578214,N190LA,H60,N190LA,,WHP,VNY,VNY,
576453074,11058416,N662PD,AS50,N662PD,,,VNY,VNY,
576592415,11363471,N962LA,AS50,N962LA,,BUR,LGB,LGB,
576420273,11354311,N953LA,AS50,N953LA,,,CPM,CPM,
576433956,11363471,N962LA,AS50,N962LA,,MHV,PMD,PMD,
576449063,11363471,N962LA,AS50,N962LA,,WJF,BUR,BUR,
576466129,11061269,N665PD,AS50,N665PD,,,EMT,EMT,
576599754,11354311,N953LA,AS50,N953LA,,EMT,,,
576565167,11356213,N955LA,AS50,N955LA,,POC,,,
576572550,11353317,N952JH,AS32,N952JH,,PMD,,,
576541392,11101548,N704WP,AS50,N704WP,,,,,
576433160,10578214,N190LA,H60,N190LA,,,WHP,WHP,
576422032,11058416,N662PD,AS50,N662PD,,,SMO,SMO,
576427044,10578214,N190LA,H60,N190LA,,PMD,,,
576518978,11356213,N955LA,AS50,N955LA,,POC,,,
576582437,10865027,N472LA,AS50,N472LA,,,WHP,WHP,
576522246,11353317,N952JH,AS32,N952JH,,LGB,,,
576560373,11057465,N661PD,AS50,N661PD,,,WHP,WHP,
576406780,11363471,N962LA,AS50,N962LA,,,,,
576425437,11353317,N952JH,AS32,N952JH,,,LGB,LGB,
576600536,11314118,N913WB,AS50,N913WB,,,SMO,SMO,
576434852,11058416,N662PD,AS50,N662PD,,,,,
576594669,11353317,N952JH,AS32,N952JH,,BUR,,,
576602911,11057465,N661PD,AS50,N661PD,,,,,
576534200,11353317,N952JH,AS32,N952JH,,,,,
576533796,10865027,N472LA,AS50,N472LA,,,WHP,WHP,
576363885,10691466,N301FD,A139,FIRE1,,WHP,WHP,WHP,
576452966,11061269,N665PD,AS50,N665PD,,,HHR,HHR,
576437490,11314118,N913WB,AS50,N913WB,,,BUR,BUR,
576499390,11314118,N913WB,AS50,N913WB,,,,,
576521634,11101548,N704WP,AS50,N704WP,,,MHV,MHV,
576460090,11061269,N665PD,AS50,N665PD,,,EMT,EMT,
576437140,10578214,N190LA,H60,N190LA,,WHP,WJF,WJF,
576548303,10616756,N228LA,AS50,N228LA,,,SMO,SMO,
576537324,11101548,N704WP,AS50,N704WP,,MHV,PMD,PMD,
576559856,11314118,N913WB,AS50,N913WB,,,,,
576439882,11354311,N953LA,AS50,N953LA,,POC,POC,POC,
576413425,11354311,N953LA,AS50,N953LA,,,CPM,CPM,
576602460,11362520,N961LA,AS50,N961LA,,LGB,LGB,LGB,
576587595,10578214,N190LA,H60,N190LA,,WHP,BUR,BUR,
576420238,10578214,N190LA,H60,N190LA,,WHP,WHP,WHP,
576422161,11061269,N665PD,AS50,N665PD,,,,,
576572464,11314118,N913WB,AS50,N913WB,,,,,
576523071,10578214,N190LA,H60,N190LA,,WJF,,,
576444410,10616756,N228LA,AS50,N228LA,,,BUR,BUR,
576462637,11058416,N662PD,AS50,N662PD,,VNY,SMO,SMO,
576425906,11354311,N953LA,AS50,N953LA,,EMT,POC,POC,
