flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
574780838,11061269,N665PD,AS50,N665PD,,,SMO,SMO,
574828820,10612001,N223LA,AS50,POLICE,,VNY,EMT,EMT,
574914998,10578214,N190LA,H60,N190LA,,WHP,SMO,SMO,
574930560,10696221,N306FD,B06,N306FD,,,BUR,BUR,
574815741,10865027,N472LA,AS50,N472LA,,VNY,,,
574921228,10656249,N267LA,AS50,N267LA,,,,,
574961028,10695270,N305FD,A139,N305FD,,AVX,VNY,VNY,
574957437,11359066,N958LA,AS50,N958LA,,BUR,PMD,PMD,
574738507,11359066,N958LA,AS50,N958LA,,WHP,,,
574815562,11061269,N665PD,AS50,N665PD,,,SMO,SMO,
574769485,11352409,N951LA,AS50,N951LA,,LGB,FUL,FUL,
574882701,10616756,N228LA,AS50,N228LA,,,,,
574872170,10497326,N110LA,B412,N110LA,,POC,,,
574880365,11061269,N665PD,AS50,N665PD,,,WHP,WHP,
574816838,11352409,N951LA,AS50,N951LA,,,,,
574780881,10612001,N223LA,AS50,POLICE,,VNY,EMT,EMT,
574915434,10865027,N472LA,AS50,N472LA,,,,,
574887224,11351614,N950SG,AS32,L950SG,,LGB,POC,POC,
574876806,11351458,N950LA,AS50,N950LA,,CPM,,,
574956075,10601970,N213PF,AS50,N213PF,,VNY,VNY,VNY,
574786038,11356213,N955LA,AS50,N955LA,,LGB,LGB,LGB,
574934669,11351614,N950SG,AS32,L950SG,,POC,,,
574790282,11359066,N958LA,AS50,N958LA,,,EMT,EMT,
574797541,10865027,N472LA,AS50,N472LA,,,SMO,SMO,
574907587,11362520,N961LA,AS50,N961LA,,LGB,POC,POC,
574898173,11352409,N951LA,AS50,N951LA,,POC,,,
574934660,10695270,N305FD,A139,N305FD,,VNY,,,
574777294,11352409,N951LA,AS50,N951LA,,CPM,CPM,CPM,
574967158,11354311,N953LA,AS50,N953LA,,POC,POC,POC,
574758476,11356213,N955LA,AS50,N955LA,,,BUR,BUR,
574914672,10497326,N110LA,B412,N110LA,,WHP,,,
574889734,10656249,N267LA,AS50,N267LA,,,WHP,WHP,
574804264,11352409,N951LA,AS50,N951LA,,LGB,,,
574872428,11351614,N950SG,AS32,N950SG,,LGB,,,
574771968,10696221,N306FD,B06,N306FD,,VNY,,,
574896006,11061269,N665PD,AS50,N665PD,,VNY,,,
574763093,11358115,N957LA,AS50,N957LA,,WJF,LGB,LGB,
574892720,11352409,N951LA,AS50,N951LA,,LGB,POC,POC,
574766706,11356213,N955LA,AS50,N955LA,,EMT,LGB,LGB,
574939109,11352409,N951LA,AS50,N951LA,,LGB,FUL,FUL,
574940137,11351458,N950LA,AS50,,,POC,,,
574759712,11351614,N950SG,AS32,L950SG,,,TOA,TOA,
574915798,10617707,N229LA,AS50,N229LA,,,VNY,VNY,
574777167,11359066,N958LA,AS50,N958LA,,,SNA,SNA,
574771519,11351614,N950SG,AS32,L950SG,,TOA,LGB,LGB,
574965079,10865027,N472LA,AS50,N472LA,,,,,
574942335,11061269,N665PD,AS50,N665PD,,,CPM,CPM,
574914106,11362520,N961LA,AS50,N961LA,,LGB,,,
574967532,11359066,N958LA,AS50,N958LA,,PMD,,,
574973870,11359066,N958LA,AS50,N958LA,,,,,
574751677,10696221,N306FD,B06,N306FD,,,SMO,SMO,
574774891,10865027,N472LA,AS50,N472LA,,HHR,HHR,HHR,
574807783,10865027,N472LA,AS50,N472LA,,,BUR,BUR,
574798594,11356213,N955LA,AS50,N955LA,,CPM,LGB,LGB,
574923076,10696221,N306FD,B06,N306FD,,VNY,CCD,CCD,
574753444,10617707,N229LA,AS50,N229LA,,,BUR,BUR,
574815686,10612001,N223LA,AS50,POLICE,,VNY,EMT,EMT,
574763976,10865027,N472LA,AS50,N472LA,,,CPM,CPM,
574923627,10695270,N305FD,A139,N305FD,,VNY,WHP,WHP,
574951595,11352409,N951LA,AS50,N951LA,,CPM,POC,POC,
