flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
583173147,10578214,N190LA,H60,N190LA,,PMD,,,
583196112,11057465,N661PD,AS50,N661PD,,,POC,POC,
583207021,11356213,N955LA,AS50,N955LA,,LGB,,,
583057433,11355262,N954LA,AS50,N954LA,,,WJF,WJF,
583193965,10656249,N267LA,AS50,N267LA,,,OXR,OXR,
583237550,11362520,N961LA,AS50,N961LA,,LGB,,,
583206733,11361569,N960LA,AS50,N960LA,,LGB,,,
583059150,11362520,N961LA,AS50,N961LA,,LGB,,,
583078613,11352409,N951LA,AS50,N951LA,,POC,ONT,ONT,
583199446,11064122,N668PD,AS50,N668PD,,,,,
583224193,10865027,N472LA,AS50,N472LA,,LAX,LGB,LGB,
583073439,11057465,N661PD,AS50,N661PD,,,WHP,WHP,
583235643,10601970,N213PF,AS50,N213PF,,VNY,,,
583070135,10497326,N110LA,B412,N110LA,,POC,POC,POC,
583053376,11058416,N662PD,AS50,N662PD,,,BUR,BUR,
583056995,11360017,N959LA,AS50,N959LA,,LGB,,,
583097862,11358115,N957LA,AS50,N957LA,,LGB,,,
583084990,10695270,N305FD,A139,N305FD,,VNY,,,
583199811,11363471,N962LA,AS50,N962LA,,LGB,,,
583041525,11100597,N703WP,AS50,N703WP,,,,,
583062064,10507437,N120LA,B412,N120LA,,PMD,,,
583212661,11351614,N950SG,AS32,L950SG,,,,,
583237831,11361569,N960LA,AS50,N960LA,,,EMT,EMT,
583219680,11362520,N961LA,AS50,N961LA,,,SMO,SMO,
583218066,11361569,N960LA,AS50,N960LA,,EMT,,,
583074209,10497326,N110LA,B412,N110LA,,POC,POC,POC,
583196793,10610099,N221LA,AS50,N221LA,,,HHR,HHR,
583085028,11355262,N954LA,AS50,N954LA,,WHP,,,
583199682,10865027,N472LA,AS50,N472LA,,,EMT,EMT,
583225918,10497326,N110LA,B412,N110LA,,WHP,,,
583055256,10694319,N304FD,A139,FIRE4,,VNY,,,
583074723,10578214,N190LA,H60,N190LA,,PMD,WJF,WJF,
583052802,11355262,N954LA,AS50,N954LA,,PMD,WJF,WJF,
583179759,11100597,N703WP,AS50,N703WP,,,,,
583209220,10601970,N213PF,AS50,N213PF,,SBA,LGB,LGB,
583223061,10612001,N223LA,AS50,POLICE,,,EMT,EMT,
583172763,10497326,N110LA,B412,N110LA,,POC,WHP,WHP,
583060307,10507437,N120LA,B412,N120LA,,WHP,BUR,BUR,
583225449,10610099,N221LA,AS50,N221LA,,POC,,,
583214307,10507437,N120LA,B412,N120LA,,WHP,WHP,WHP,
583073190,10612001,N223LA,AS50,POLICE,,,,,
583230786,11354311,N953LA,AS50,N953LA,,LGB,LGB,LGB,
583210379,10656249,N267LA,AS50,N267LA,,SBA,BUR,BUR,
583080885,11354311,N953LA,AS50,N953LA,,POC,POC,POC,
583226485,10656249,N267LA,AS50,N267LA,,CNO,POC,POC,
583190742,10865027,N472LA,AS50,N472LA,,,OXR,OXR,
583231459,10578214,N190LA,H60,N190LA,,WHP,VNY,VNY,
583072481,11360017,N959LA,AS50,N959LA,,,,,
583208380,11061269,N665PD,AS50,N665PD,,VNY,,,
583052848,10507437,N120LA,B412,N120LA,,WHP,,,
583219893,11057465,N661PD,AS50,N661PD,,TOA,HHR,HHR,
583060899,11351614,N950SG,AS32,L950SG,,EMT,LGB,LGB,
583079552,11359066,N958LA,AS50,N958LA,,POC,,,
583225112,11057465,N661PD,AS50,N661PD,,HHR,SNA,SNA,
583216035,11356213,N955LA,AS50,N955LA,,EMT,,,
583192842,11360017,N959LA,AS50,N959LA,,POC,,,
583198659,10617707,N229LA,AS50,N229LA,,,VNY,VNY,
583196197,11058416,N662PD,AS50,N662PD,,,VNY,VNY,
583237045,10507437,N120LA,B412,N120LA,,WHP,,,
583074098,11358115,N957LA,AS50,N957LA,,LGB,LGB,LGB,
583214950,10497326,N110LA,B412,,,,,,
583071483,11354311,N953LA,AS50,N953LA,,LGB,EMT,EMT,
583203158,10612001,N223LA,AS50,POLICE,,,,,
583202451,11100597,N703WP,AS50,N703WP,,,,,
583208595,10497326,N110LA,B412,N110LA,,WHP,SMO,SMO,
583193008,10601970,N213PF,AS50,N213PF,,,SBA,SBA,
583235951,10865027,N472LA,AS50,N472LA,,FUL,,,
583078781,11354311,N953LA,AS50,N953LA,,EMT,POC,POC,
583062706,10694319,N304FD,A139,FIRE4,,SMO,VNY,VNY,
583213413,10865027,N472LA,AS50,N472LA,,VNY,HHR,HHR,
583064392,11058416,N662PD,AS50,N662PD,,VNY,,,
583242802,11354311,N953LA,AS50,N953LA,,,BUR,BUR,
583223620,11359066,N958LA,AS50,N958LA,,LGB,CPM,CPM,
583222337,10601970,N213PF,AS50,N213PF,,SMO,CCB,CCB,
583206607,11354311,N953LA,AS50,N953LA,,POC,LGB,LGB,
583206826,10617707,N229LA,AS50,N229LA,,VNY,VNY,VNY,
583232556,11358115,N957LA,AS50,N957LA,,LGB,,,
583195805,11061269,N665PD,AS50,N665PD,,,VNY,VNY,
583192039,11314118,N913WB,AS50,N913WB,,,,,
583204323,10610099,N221LA,AS50,N221LA,,HHR,POC,POC,
583214957,11354311,N953LA,AS50,N953LA,,LGB,,,
583207715,11362520,N961LA,AS50,N961LA,,LGB,,,
583232847,10612001,N223LA,AS50,POLICE,,VNY,BUR,BUR,
583058283,10578214,N190LA,H60,N190LA,,WHP,,,
583085945,11352409,N951LA,AS50,N951LA,,RAL,POC,POC,
583068134,11355262,N954LA,AS50,N954LA,,,,,
583073495,10578214,N190LA,H60,N190LA,,PMD,BUR,BUR,
583205801,10507437,N120LA,B412,N120LA,,WHP,,,
583208717,11058416,N662PD,AS50,N662PD,,VNY,VNY,VNY,
583072569,11352409,N951LA,AS50,N951LA,,LGB,EMT,EMT,
583236423,10656249,N267LA,AS50,N267LA,,VNY,,,
583233949,11314118,N913WB,AS50,N913WB,,LGB,LAX,LAX,
583198260,10691466,N301FD,A139,FIRE1,,VNY,VNY,VNY,
583223568,10497326,N110LA,B412,N110LA,,,WHP,WHP,
583206869,11057465,N661PD,AS50,N661PD,,TOA,BUR,BUR,
583244038,10612001,N223LA,AS50,POLICE,,SMO,,,
583082644,11358115,N957LA,AS50,N957LA,,CPM,LGB,LGB,
583240779,11356213,N955LA,AS50,N955LA,,,SBD,SBD,
583210064,10612001,N223LA,AS50,POLICE,,,BUR,BUR,
583175740,11351614,N950SG,AS32,L950SG,,LGB,,,
583246839,11355262,N954LA,AS50,N954LA,,BUR,LGB,LGB,
583252320,11356213,N955LA,AS50,N955LA,,,FUL,FUL,
583255834,11061269,N665PD,AS50,N665PD,,VNY,LAX,LAX,
583251479,10865027,N472LA,AS50,N472LA,,,,,
583256075,11355262,N954LA,AS50,N954LA,,LGB,,,
583252727,10507437,N120LA,B412,N120LA,,WHP,POC,POC,
583250171,11362520,N961LA,AS50,N961LA,,CNO,FUL,FUL,
583246522,11057465,N661PD,AS50,N661PD,,SBA,WHP,WHP,
583255919,11058416,N662PD,AS50,N662PD,,VNY,VNY,VNY,
583246744,10601970,N213PF,AS50,N213PF,,,,,
583244790,10610099,N221LA,AS50,N221LA,,,BUR,BUR,
583251873,11314118,N913WB,AS50,N913WB,,VNY,,,
583246468,10656249,N267LA,AS50,N267LA,,,,,
583250895,11358115,N957LA,AS50,N957LA,,EMT,LGB,LGB,
583247085,11353317,N952JH,AS32,N952JH,,LGB,BUR,BUR,
