flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
561172099,11362520,N961LA,AS50,N961LA,,HHR,LAX,LAX,
561126229,11314118,N913WB,AS50,,,LAX,,,
561150676,10865027,N472LA,AS50,N472LA,,,,,
561176608,11058416,N662PD,AS50,N662PD,,,VNY,VNY,
561189549,11314118,N913WB,AS50,,,SMO,,,
561151294,11352409,N951LA,AS50,N951LA,,,,,
560999434,10527058,N14LA,B412,N14LA,,POC,,,
561193718,11352409,N951LA,AS50,,,CPM,,,
561192898,11314118,N913WB,AS50,,,SMO,,,
561190832,11353317,N952JH,AS32,N952JH,,LGB,,,
561034538,11351458,N950LA,AS50,N950LA,,CPM,,,
561013132,10527058,N14LA,B412,N14LA,,AVX,TOA,TOA,
561137739,11100597,N703WP,AS50,N703WP,,,,,
560971299,10527058,N14LA,B412,N14LA,,POC,,,
561204624,11353317,N952JH,AS32,N952JH,,,BUR,BUR,
561034246,11314118,N913WB,AS50,N913WB,,SMO,,,
561141871,10527058,N14LA,B412,N14LA,,WHP,POC,POC,
561042336,10601970,N213PF,AS50,N213PF,,,,,
561120393,11352409,N951LA,AS50,N951LA,,LGB,,,
561022714,10865027,N472LA,AS50,N472LA,,,EMT,EMT,
561134027,10694319,N304FD,A139,FIRE4,,VNY,WHP,WHP,
561140057,11352409,N951LA,AS50,N951LA,,CPM,,,
561185073,10694319,N304FD,A139,FIRE4,,VNY,SMO,SMO,
561134631,10695270,N305FD,A139,N305FD,,VNY,TOA,TOA,
561005296,10601970,N213PF,AS50,N213PF,,,WHP,WHP,
561165587,10694319,N304FD,A139,FIRE4,,VNY,BUR,BUR,
560982180,10527058,N14LA,B412,N14LA,,SMO,POC,POC,
561017392,10527058,N14LA,B412,N14LA,,CPM,,,
561169237,11057465,N661PD,AS50,N661PD,,VNY,,,
561151482,11058416,N662PD,AS50,N662PD,,,,,
561031807,10695270,N305FD,A139,N305FD,,VNY,VNY,VNY,
561207455,11353317,N952JH,AS32,N952JH,,EMT,BUR,BUR,
561194450,10696221,N306FD,B06,N306FD,,VNY,SMO,SMO,
561113651,11362520,N961LA,AS50,N961LA,,EMT,,,
561145826,10497326,N110LA,B412,N110LA,,WHP,WHP,WHP,
561180282,11352409,N951LA,AS50,N951LA,,LGB,,,
561104924,11362520,N961LA,AS50,,,,,,
561137387,10695270,N305FD,A139,N305FD,,SMO,SMO,SMO,
561163724,11058416,N662PD,AS50,N662PD,,WHP,SZP,SZP,
561096852,11362520,N961LA,AS50,N961LA,,,,,
561001432,11314118,N913WB,AS50,N913WB,,SMO,,,
561179121,11358115,N957LA,AS50,,,LGB,LGB,LGB,
561008338,10527058,N14LA,B412,N14LA,,POC,,,
560986776,10865027,N472LA,AS50,N472LA,,,,,
561200328,11352409,N951LA,AS50,N951LA,,,,,
561134049,11352409,N951LA,AS50,,,,,,
561013465,11356213,N955LA,AS50,N955LA,,FUL,,,
561202821,10865027,N472LA,AS50,N472LA,,,BUR,BUR,
561149300,10695270,N305FD,A139,N305FD,,VNY,VNY,VNY,
561133475,11100597,N703WP,AS50,N703WP,,WHP,PMD,PMD,
561208386,11058416,N662PD,AS50,N662PD,,VNY,,,
561146880,10527058,N14LA,B412,N14LA,,POC,,,
