flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
581489822,10696221,N306FD,B06,N306FD,,VNY,,,
581652808,10497326,N110LA,B412,N110LA,,POC,WHP,WHP,
581494968,11314118,N913WB,AS50,N913WB,,,SMO,SMO,
581632793,10865027,N472LA,AS50,N472LA,,,TOA,TOA,
581637633,10578214,N190LA,H60,N190LA,,WHP,,,
581627790,11058416,N662PD,AS50,N662PD,,,SMO,SMO,
581603659,10610099,N221LA,AS50,N221LA,,,BUR,BUR,
581669901,10578214,N190LA,H60,N190LA,,WHP,,,
581602336,10695270,N305FD,A139,N305FD,,VNY,,,
581493385,10695270,N305FD,A139,N305FD,,VNY,VNY,VNY,
581486145,10616756,N228LA,AS50,N228LA,,,,,
581637249,10497326,N110LA,B412,N110LA,,WHP,EMT,EMT,
581622412,11353317,N952JH,AS32,N952JH,,,,,
581510924,10612001,N223LA,AS50,POLICE,,VNY,EMT,EMT,
581605972,10612001,N223LA,AS50,POLICE,,VNY,EMT,EMT,
581636414,10865027,N472LA,AS50,N472LA,,TOA,,,
581671616,11360017,N959LA,AS50,N959LA,,POC,,,
581493601,11353317,N952JH,AS32,N952JH,,,,,
581638314,10601970,N213PF,AS50,N213PF,,,CNO,CNO,
581651700,10610099,N221LA,AS50,N221LA,,,BUR,BUR,
581486652,11362520,N961LA,AS50,N961LA,,,FUL,FUL,
581492879,10610099,N221LA,AS50,N221LA,,,EMT,EMT,
581673709,10695270,N305FD,A139,N305FD,,,,,
581588194,10578214,N190LA,H60,N190LA,,WHP,,,
581626888,10578214,N190LA,H60,N190LA,,,WHP,WHP,
581623907,10497326,N110LA,B412,N110LA,,,,,
581563348,10612001,N223LA,AS50,POLICE,,VNY,EMT,EMT,
581658645,10691466,N301FD,A139,FIRE1,,VNY,SMO,SMO,
581578970,10691466,N301FD,A139,FIRE1,,VNY,SMO,SMO,
581516434,10612001,N223LA,AS50,POLICE,,VNY,SMO,SMO,
581635416,10691466,N301FD,A139,FIRE1,,VNY,VNY,VNY,
581578823,10527058,N14LA,B412,N14LA,,POC,WHP,WHP,
581630250,11064122,N668PD,AS50,N668PD,,,,,
581586891,10695270,N305FD,A139,N305FD,,VNY,,,
581612796,11064122,N668PD,AS50,N668PD,,,WHP,WHP,
581515437,10610099,N221LA,AS50,N221LA,,,,,
581671081,10616756,N228LA,AS50,N228LA,,,CPM,CPM,
581653904,10578214,N190LA,H60,N190LA,,POC,,,
581659802,11362520,N961LA,AS50,N961LA,,POC,,,
581639509,10695270,N305FD,A139,N305FD,,VNY,SMO,SMO,
581600438,10578214,N190LA,H60,N190LA,,,,,
581495854,11362520,N961LA,AS50,N961LA,,EMT,EMT,EMT,
581675235,11359066,N958LA,AS50,N958LA,,LGB,WJF,WJF,
581662631,10612001,N223LA,AS50,POLICE,,VNY,HHR,HHR,
581616312,10578214,N190LA,H60,N190LA,,WHP,,,
581643115,11359066,N958LA,AS50,N958LA,,BUR,LGB,LGB,
581624405,10610099,N221LA,AS50,N221LA,,,BUR,BUR,
581513525,11362520,N961LA,AS50,N961LA,,LGB,HHR,HHR,
581510845,10601970,N213PF,AS50,N213PF,,,HHR,HHR,
581603028,10497326,N110LA,B412,N110LA,,WHP,WHP,WHP,
581590965,11360017,N959LA,AS50,N959LA,,POC,,,
581542277,10612001,N223LA,AS50,POLICE,,VNY,VNY,VNY,
581674196,10497326,N110LA,B412,N110LA,,WHP,,,
581650853,11362520,N961LA,AS50,N961LA,,LGB,,,
581542062,10601970,N213PF,AS50,N213PF,,,,,
581610258,11353317,N952JH,AS32,N952JH,,LGB,,,
581669233,10497326,N110LA,B412,N110LA,,WHP,SMO,SMO,
581628018,10695270,N305FD,A139,N305FD,,VNY,VNY,VNY,
581672662,10601970,N213PF,AS50,N213PF,,,HHR,HHR,
581571893,10695270,N305FD,A139,N305FD,,VNY,WHP,WHP,
581557480,10695270,N305FD,A139,N305FD,,VNY,VNY,VNY,
581491846,10578214,N190LA,H60,N190LA,,WHP,LAX,LAX,
581622112,11362520,N961LA,AS50,N961LA,,CPM,,,
581605055,11362520,N961LA,AS50,N961LA,,LGB,CPM,CPM,
581525449,11064122,N668PD,AS50,N668PD,,,,,
581525220,11362520,N961LA,AS50,N961LA,,EMT,,,
581608145,10694319,N304FD,A139,FIRE4,,VNY,,,
