flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
553248933,11057465,N661PD,AS50,N661PD,,VNY,,,
553231160,11363471,N962LA,AS50,N962LA,,SMO,CPM,CPM,
553277757,11356213,N955LA,AS50,N955LA,,LGB,,,
553227228,10696221,N306FD,B06,N306FD,,,,,
553290582,11356213,N955LA,AS50,N955LA,,CPM,LGB,LGB,
553225399,11363471,N962LA,AS50,N962LA,,FUL,,,
553430172,11359066,N958LA,AS50,N958LA,,LGB,,,
553424316,10694319,N304FD,A139,FIRE4,,VNY,WHP,WHP,
553395163,11061269,N665PD,AS50,N665PD,,,BUR,BUR,
553406928,10694319,N304FD,A139,FIRE4,,VNY,VNY,VNY,
553394966,11351614,N950SG,AS32,L950SG,,,,,
553403775,11061269,N665PD,AS50,N665PD,,,,,
553254493,11362520,N961LA,AS50,N961LA,,,,,
553424187,10696221,N306FD,B06,N306FD,,VNY,,,
553399840,11101548,N704WP,AS50,N704WP,,HSH,,,
553419630,11359066,N958LA,AS50,N958LA,,LGB,,,
553417396,11101548,N704WP,AS50,N704WP,,,,,
553369543,11359066,N958LA,AS50,N958LA,,LGB,CPM,CPM,
553372491,11354311,N953LA,AS50,,,FUL,,,
553383615,11351614,N950SG,AS32,L950SG,,EMT,,,
553283132,11057465,N661PD,AS50,N661PD,,VNY,,,
553234442,11057465,N661PD,AS50,N661PD,,,SMO,SMO,
553432129,10696221,N306FD,B06,N306FD,,,VNY,VNY,
553365702,11351614,N950SG,AS32,L950SG,,FUL,POC,POC,
553234665,11061269,N665PD,AS50,N665PD,,VNY,,,
553269728,11057465,N661PD,AS50,N661PD,,,BUR,BUR,
553288317,11058416,N662PD,AS50,N662PD,,,,,
553272941,11363471,N962LA,AS50,,,FUL,POC,POC,
553354590,11101548,N704WP,AS50,N704WP,,,LAS,LAS,
553443539,10696221,N306FD,B06,N306FD,,VNY,VNY,VNY,
553394689,11057465,N661PD,AS50,N661PD,,,BUR,BUR,
553443618,11057465,N661PD,AS50,N661PD,,,VNY,VNY,
553223556,11061269,N665PD,AS50,N665PD,,VNY,,,
553292295,10527058,N14LA,B412,N14LA,,POC,CCB,CCB,
553452721,11354311,N953LA,AS50,N953LA,,LGB,POC,POC,
553421469,11058416,N662PD,AS50,N662PD,,,SMO,SMO,
553337676,11355262,N954LA,AS50,N954LA,,EMT,,,
553393466,11359066,N958LA,AS50,N958LA,,CPM,LGB,LGB,
553239431,11356213,N955LA,AS50,N955LA,,LGB,,,
553236660,11351614,N950SG,AS32,L950SG,,,,,
553405645,11064122,N668PD,AS50,N668PD,,,,,
553450859,11064122,N668PD,AS50,N668PD,,SMO,,,
553389512,11101548,N704WP,AS50,N704WP,,,,,
553360252,11351614,N950SG,AS32,N950SG,,LGB,,,
553352110,11355262,N954LA,AS50,N954LA,,CPM,,,
553411793,11057465,N661PD,AS50,N661PD,,,,,
553223208,10695270,N305FD,A139,N305FD,,,,,
553443783,10694319,N304FD,A139,FIRE4,,VNY,LAX,LAX,
553376190,11101548,N704WP,AS50,N704WP,,,,,
553449732,11354311,N953LA,AS50,N953LA,,,,,
553248518,11356213,N955LA,AS50,N955LA,,,,,
553367926,11057465,N661PD,AS50,N661PD,,,,,
553350075,10527058,N14LA,B412,N14LA,,POC,WHP,WHP,
553252763,11058416,N662PD,AS50,N662PD,,,,,
553378741,11058416,N662PD,AS50,N662PD,,,,,
