flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
525969170,10610099,N221LA,AS50,N221LA,,WHP,VNY,VNY,
525956071,11351458,N950LA,AS50,N950LA,,,,,
526062189,11358115,N957LA,AS50,,,CPM,,,
526064805,11358115,N957LA,AS50,,,,,,
526085199,10694319,N304FD,A139,FIRE4,,VNY,VNY,VNY,
526114710,11361569,N960LA,AS50,N960LA,,BUR,,,
525971141,11351458,N950LA,AS50,N950LA,,LGB,,,
526108081,10610099,N221LA,AS50,N221LA,,VNY,VNY,VNY,
525952688,11356213,N955LA,AS50,,,,,,
525942523,11356213,N955LA,AS50,,,,,,
525931029,11354311,N953LA,AS50,N953LA,,CPM,,,
526042515,11351614,N950SG,AS32,N950SG,,LGB,EMT,EMT,
526008433,11314118,N913WB,AS50,,,WHP,,,
525938703,11358115,N957LA,AS50,,,LGB,,,
526031830,11058416,N662PD,AS50,N662PD,,VNY,WHP,WHP,
525946458,10696221,N306FD,B06,N306FD,,,,,
525998697,10610099,N221LA,AS50,N221LA,,WHP,,,
525928595,11101548,N704WP,AS50,N704WP,,,,,
525954191,10656249,N267LA,AS50,N267LA,,WHP,SMO,SMO,
525960472,11354311,N953LA,AS50,N953LA,,EMT,,,
526104254,10694319,N304FD,A139,FIRE4,,VNY,BUR,BUR,
525983715,10656249,N267LA,AS50,N267LA,,WHP,,,
526066174,11358115,N957LA,AS50,,,,,,
525941733,10694319,N304FD,A139,FIRE4,,,,,
525945784,11352410,N951LB,AS32,,,,,,
526056290,11358115,N957LA,AS50,,,,,,
526005262,11314118,N913WB,AS50,,,WHP,,,
526110333,11358115,N957LA,AS50,,,,,,
526112091,10610099,N221LA,AS50,N221LA,,VNY,,,
526064634,10656249,N267LA,AS50,N267LA,,WHP,,,
526052266,11314118,N913WB,AS50,,,WHP,,,
525935803,10610099,N221LA,AS50,N221LA,,WHP,,,
525963769,11360017,N959LA,AS50,,,,,,
525957889,10610099,N221LA,AS50,N221LA,,WHP,WHP,WHP,
525946967,11314118,N913WB,AS50,,,WHP,,,
526068069,11358115,N957LA,AS50,,,,,,
525983600,11314118,N913WB,AS50,,,WHP,,,
526054156,10610099,N221LA,AS50,N221LA,,WHP,VNY,VNY,
526069959,11358115,N957LA,AS50,,,FUL,,,
525978176,11351458,N950LA,AS50,N950LA,,CPM,,,
526013879,11314118,N913WB,AS50,,,WHP,,,
526052617,10612001,N223LA,AS50,POLICE,,WHP,,,
526057401,11351614,N950SG,AS32,N950SG,,EMT,LGB,LGB,
