flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
533049631,11352410,N951LB,AS32,,,,,,
533073097,11364575,N963SD,AS50,N963SD,,CNO,,,
533204734,10865027,N472LA,,N472LA,,,,,
533073143,10610099,N221LA,AS50,N221LA,,,SMO,SMO,
533219892,10865027,N472LA,,N472LA,,,EMT,EMT,
533079388,11362520,N961LA,AS50,N961LA,,CPM,EMT,EMT,
533204576,10610099,N221LA,AS50,N221LA,,,,,
533222352,11358115,N957LA,AS50,,,EMT,,,
533219442,11361569,N960LA,AS50,N960LA,,LGB,WHP,WHP,
533158162,11352410,N951LB,AS32,,,,POC,POC,
533225309,11058416,N662PD,AS50,N662PD,,,,,
533219474,10601970,N213PF,AS50,N213PF,,,,,
533155077,11101548,N704WP,AS50,N704WP,,WHP,MHV,MHV,
533212663,11060318,N664PD,B06,N664PD,,EMT,BUR,BUR,
533209831,11101548,N704WP,AS50,N704WP,,,,,
533058619,11057465,N661PD,AS50,N661PD,,,,,
533201719,11362520,N961LA,AS50,N961LA,,CPM,,,
533184199,11057465,N661PD,AS50,N661PD,,WHP,,,
533202198,11057465,N661PD,AS50,N661PD,,WHP,,,
533164994,11359066,N958LA,AS50,N958LA,,LGB,,,
533088376,11362520,N961LA,AS50,N961LA,,EMT,,,
533179396,11057465,N661PD,AS50,N661PD,,VNY,WHP,WHP,
533171825,11057465,N661PD,AS50,N661PD,,,SMO,SMO,
533227711,11362520,N961LA,AS50,N961LA,,LGB,CPM,CPM,
533141609,10610099,N221LA,AS50,N221LA,,,,,
533186682,10601970,N213PF,AS50,N213PF,,,,,
533160798,10610099,N221LA,AS50,N221LA,,,,,
533058486,10865027,N472LA,,N472LA,,,LGB,LGB,
533178311,11355262,N954LA,AS50,N954LA,,CPM,POC,POC,
533085808,11351458,N950LA,AS50,N950LA,,,,,
533181020,11352410,N951LB,AS32,,,POC,,,
533184283,10610099,N221LA,AS50,,,,,,
533227185,11361569,N960LA,AS50,,,WHP,,,
533182101,11357164,N956LA,AS50,N956LA,,LGB,,,
533207058,11060318,N664PD,B06,N664PD,,,EMT,EMT,
533153460,11362520,N961LA,AS50,N961LA,,CPM,,,
533087032,11057465,N661PD,AS50,N661PD,,,,,
533185051,11359066,N958LA,AS50,N958LA,,EMT,,,
533189417,10656249,N267LA,AS50,N267LA,,VNY,VNY,VNY,
533066000,11057465,N661PD,AS50,N661PD,,VNY,,,
533167118,11060318,N664PD,B06,N664PD,,,,,
533086935,10865027,N472LA,,N472LA,,,SMO,SMO,
533207899,11355262,N954LA,AS50,N954LA,,,,,
533104197,11362520,N961LA,AS50,N961LA,,LGB,,,
533187126,11060318,N664PD,B06,N664PD,,,LGB,LGB,
533220557,11358115,N957LA,AS50,,,,,,
533152173,11352410,N951LB,AS32,,,LGB,,,
533064912,11101548,N704WP,AS50,N704WP,,WHP,BUR,BUR,
533157573,11358115,N957LA,AS50,,,EMT,,,
533173117,11101548,N704WP,AS50,N704WP,,IYK,IYK,IYK,
533216875,11355262,N954LA,AS50,N954LA,,CPM,CPM,CPM,
533172008,11100597,N703WP,AS50,N703WP,,,POC,POC,
533048334,11362520,N961LA,AS50,N961LA,,,,,
533096274,10865027,N472LA,,N472LA,,,,,
533194947,10656249,N267LA,AS50,N267LA,,VNY,,,
533172672,11060318,N664PD,B06,N664PD,,FUL,,,
533157739,11362520,N961LA,AS50,,,POC,CCB,CCB,
533181626,11058416,N662PD,AS50,N662PD,,,LAX,LAX,
533209829,11362520,N961LA,AS50,,,LGB,,,
533052667,11058416,N662PD,AS50,N662PD,,,HHR,HHR,
533155412,11100597,N703WP,AS50,N703WP,,WHP,VNY,VNY,
533135664,11362520,N961LA,AS50,N961LA,,LGB,POC,POC,
533160669,10865027,N472LA,,N472LA,,,,,
533166852,11355262,N954LA,AS50,N954LA,,LGB,,,
533098003,11362520,N961LA,AS50,N961LA,,EMT,,,
533101355,10610099,N221LA,AS50,N221LA,,,HHR,HHR,
533164625,11101548,N704WP,AS50,N704WP,,MHV,IYK,IYK,
533072974,10601970,N213PF,AS50,N213PF,,,EMT,EMT,
533100831,10601970,N213PF,AS50,N213PF,,,TOA,TOA,
533222335,11355262,N954LA,AS50,N954LA,,CPM,POC,POC,
