flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
565147066,11058416,N662PD,AS50,N662PD,,,POC,POC,
565293808,11060318,N664PD,B06,N664PD,,,LGB,LGB,
565350846,11101548,N704WP,AS50,N704WP,,SMO,,,
565300312,10695270,N305FD,A139,N305FD,,VNY,VNY,VNY,
565160965,10612001,N223LA,AS50,N,,VNY,SMO,SMO,
565331769,11358115,N957LA,AS50,,,EMT,,,
565158127,11359066,N958LA,AS50,N958LA,,BUR,LAX,LAX,
565200748,10865027,N472LA,AS50,N472LA,,,,,
565188844,10527058,N14LA,B412,N14LA,,LGB,,,
565171576,11361569,N960LA,AS50,N960LA,,WHP,,,
565302942,10610099,N221LA,AS50,N221LA,,,,,
565350328,11352409,N951LA,AS50,N951LA,,VNY,,,
565246575,11356213,N955LA,AS50,N955LA,,LGB,,,
565354741,11359066,N958LA,AS50,N958LA,,POC,,,
565317990,11351614,N950SG,AS32,L950SG,,,,,
565352267,10610099,N221LA,AS50,N221LA,,,CPM,CPM,
565256373,11351614,N950SG,AS32,L950SG,,LGB,,,
565167506,11061269,N665PD,AS50,N665PD,,,EMT,EMT,
565355939,11354311,N953LA,AS50,N953LA,,LGB,POC,POC,
565361478,11101548,N704WP,AS50,N704WP,,,BUR,BUR,
565303959,11058416,N662PD,AS50,N662PD,,,SMO,SMO,
565175771,11359066,N958LA,AS50,N958LA,,VNY,VNY,VNY,
565300007,11101548,N704WP,AS50,N704WP,,SMO,,,
565360581,10696221,N306FD,B06,N306FD,,WHP,,,
565327150,10612001,N223LA,AS50,N,,,,,
565136109,10695270,N305FD,A139,N305FD,,VNY,,,
565147364,10691466,N301FD,A139,N301FD,,VNY,,,
565298512,11358115,N957LA,AS50,,,EMT,,,
565320390,11351458,N950LA,AS50,N950LA,,CPM,,,
565282095,11100597,N703WP,AS50,N703WP,,WHP,BUR,BUR,
565289661,11358115,N957LA,AS50,,,EMT,,,
565354363,11351614,N950SG,AS32,L950SG,,POC,EMT,EMT,
565333534,11101548,N704WP,AS50,N704WP,,SMO,,,
565270397,11100597,N703WP,AS50,N703WP,,VNY,BUR,BUR,
565326873,11058416,N662PD,AS50,N662PD,,VNY,WHP,WHP,
565176325,11061269,N665PD,AS50,N665PD,,VNY,,,
565154114,11359066,N958LA,AS50,N958LA,,,,,
565295229,10497326,N110LA,B412,N110LA,,WHP,LAX,LAX,
565182898,10527058,N14LA,B412,N14LA,,POC,,,
565338210,11101548,N704WP,AS50,N704WP,,SMO,,,
565142360,10691466,N301FD,A139,N301FD,,VNY,VNY,VNY,
565164339,10610099,N221LA,AS50,N221LA,,,,,
565177255,11361569,N960LA,AS50,N960LA,,BUR,,,
565271975,10610099,N221LA,AS50,N221LA,,,BUR,BUR,
565308074,11352409,N951LA,AS50,N951LA,,SMO,,,
565276159,10616756,N228LA,AS50,N228LA,,,VNY,VNY,
565285242,11358115,N957LA,AS50,,,LGB,,,
565134580,10691466,N301FD,A139,N301FD,,VNY,VNY,VNY,
565169605,11359066,N958LA,AS50,N958LA,,VNY,,,
565353116,11058416,N662PD,AS50,N662PD,,,CPM,CPM,
565318361,10527058,N14LA,B412,N14LA,,,,,
565275790,10656249,N267LA,AS50,N267LA,,,SMO,SMO,
565147260,10612001,N223LA,AS50,N,,,,,
565302318,10616756,N228LA,AS50,N228LA,,VNY,,,
565297458,11351458,N950LA,AS50,N950LA,,CPM,,,
565285431,11352409,N951LA,AS50,N951LA,,LGB,WHP,WHP,
565285040,11101548,N704WP,AS50,N704WP,,SMO,,,
565145595,10696221,N306FD,B06,N306FD,,VNY,VNY,VNY,
565256126,11101548,N704WP,AS50,N704WP,,WHP,EMT,EMT,
565345057,11358115,N957LA,AS50,,,SMO,,,
565182020,11058416,N662PD,AS50,N662PD,,,LAX,LAX,
565196348,11058416,N662PD,AS50,N662PD,,VNY,BUR,BUR,
565145588,11061269,N665PD,AS50,N665PD,,,,,
565139241,10691466,N301FD,A139,N301FD,,,LAX,LAX,
565287133,10691466,N301FD,A139,N301FD,,VNY,LAX,LAX,
565313092,11351458,N950LA,AS50,N950LA,,EMT,CCB,CCB,
565295618,10527058,N14LA,B412,N14LA,,WHP,POC,POC,
565205546,11358115,N957LA,AS50,,,EMT,,,
565336970,10691466,N301FD,A139,N301FD,,VNY,,,
565325006,11101548,N704WP,AS50,N704WP,,CCD,,,
565313369,11101548,N704WP,AS50,N704WP,,,,,
565165638,11358115,N957LA,AS50,,,FUL,POC,POC,
565360914,11359066,N958LA,AS50,N958LA,,LGB,,,
565360725,11354311,N953LA,AS50,N953LA,,,,,
565329115,10656249,N267LA,AS50,N267LA,,,TOA,TOA,
565182283,10612001,N223LA,AS50,N,,,,,
565318289,11361569,N960LA,AS50,N960LA,,BUR,,,
565337750,11358115,N957LA,AS50,,,EMT,SMO,SMO,
565336524,11352409,N951LA,AS50,N951LA,,LGB,BUR,BUR,
565192801,11358115,N957LA,AS50,,,CPM,EMT,EMT,
565114443,11351614,N950SG,AS32,L950SG,,,,,
565322946,11060318,N664PD,B06,N664PD,,,VNY,VNY,
565288048,11061269,N665PD,AS50,N665PD,,,LGB,LGB,
565287244,10695270,N305FD,A139,N305FD,,VNY,BUR,BUR,
565298734,11100597,N703WP,AS50,N703WP,,,WHP,WHP,
565356734,10696221,N306FD,B06,N306FD,,VNY,EMT,EMT,
565164371,10865027,N472LA,AS50,N472LA,,,FUL,FUL,
