flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
529370299,10610099,N221LA,AS50,N221LA,,,BUR,BUR,
529387011,11363471,N962LA,AS50,N962LA,,AVX,AVX,AVX,
529311195,11057465,N661PD,AS50,N661PD,,,,,
529389259,11060318,N664PD,B06,N664PD,,LGB,,,
529265526,10601970,N213PF,AS50,N213PF,,,,,
529377023,10656249,N267LA,AS50,N267LA,,VNY,,,
529390722,11364575,N963SD,AS50,N963SD,,,,,
529278936,10601970,N213PF,AS50,N213PF,,,,,
529361581,11351614,N950SG,AS32,N950SG,,LGB,,,
529318561,11057465,N661PD,AS50,N661PD,,VNY,,,
529281517,11057465,N661PD,AS50,N661PD,,,,,
529415464,10612001,N223LA,AS50,POLICE,,,BUR,BUR,
529426516,11360017,N959LA,AS50,N959LA,,LGB,,,
529390617,10601970,N213PF,AS50,N213PF,,,,,
529374087,11351614,N950SG,AS32,N950SG,,,,,
529388956,11362520,N961LA,AS50,N961LA,,LGB,,,
529251126,11361569,N960LA,AS50,N960LA,,LGB,,,
529276119,10610099,N221LA,AS50,N221LA,,VNY,BUR,BUR,
529387321,11057465,N661PD,AS50,N661PD,,VNY,,,
529392781,11363471,N962LA,AS50,N962LA,,,,,
529246830,11057465,N661PD,AS50,N661PD,,,VNY,VNY,
529379704,11363471,N962LA,AS50,N962LA,,LGB,,,
529292777,11355262,N954LA,AS50,N954LA,,BUR,LGB,LGB,
529266285,10610099,N221LA,AS50,N221LA,,,VNY,VNY,
529297408,11361569,N960LA,AS50,N960LA,,TOA,,,
529415372,11358115,N957LA,AS50,,,CPM,,,
529302137,11358115,N957LA,AS50,,,EMT,,,
529247138,11064122,N668PD,AS50,N668PD,,LAX,,,
529379631,11364575,N963SD,AS50,N963SD,,LGB,,,
529285437,11361569,N960LA,AS50,N960LA,,LGB,TOA,TOA,
529411862,11057465,N661PD,AS50,N661PD,,,,,
529310126,10610099,N221LA,AS50,N221LA,,VNY,,,
529381686,11060318,N664PD,B06,N664PD,,LGB,,,
529413095,11358115,N957LA,AS50,,,EMT,,,
529287210,11355262,N954LA,AS50,N954LA,,PMD,,,
529296072,10601970,N213PF,AS50,N213PF,,,,,
529396513,11360017,N959LA,AS50,N959LA,,CPM,,,
529319016,11064122,N668PD,AS50,,,HHR,,,
529370855,11100597,N703WP,AS50,N703WP,,WHP,,,
529368694,11358115,N957LA,AS50,,,,,,
529420195,10694319,N304FD,A139,FIRE4,,VNY,,,
529377225,11362520,N961LA,AS50,N961LA,,LGB,,,
529423180,11358115,N957LA,AS50,,,CPM,,,
529383740,10610099,N221LA,AS50,N221LA,,TOA,HHR,HHR,
529318219,11064122,N668PD,AS50,,,CPM,,,
529387798,11100597,N703WP,AS50,N703WP,,,,,
529302847,10601970,N213PF,AS50,N213PF,,,,,
529383219,11358115,N957LA,AS50,,,,CPM,CPM,
529281464,11358115,N957LA,AS50,,,CPM,,,
529327796,11064122,N668PD,AS50,N668PD,,,,,
529419035,10610099,N221LA,AS50,N221LA,,,BUR,BUR,
529293638,11064122,N668PD,AS50,,,,,,
529380280,11101548,N704WP,AS50,N704WP,,VNY,,,
529431194,10601970,N213PF,AS50,N213PF,,,,,
529369503,11057465,N661PD,AS50,N661PD,,,VNY,VNY,
529312006,11064122,N668PD,AS50,,,CPM,,,
529272991,11358115,N957LA,AS50,,,POC,TOA,TOA,
529280264,10610099,N221LA,AS50,N221LA,,VNY,,,
529377559,11060318,N664PD,B06,N664PD,,,,,
529296004,10610099,N221LA,AS50,N221LA,,,WHP,WHP,
529290998,11064122,N668PD,AS50,,,CPM,,,
529349215,11360017,N959LA,AS50,N959LA,,LGB,,,
529359632,11360017,N959LA,AS50,N959LA,,,,,
529254472,11351614,N950SG,AS32,N950SG,,,,,
529374232,11060318,N664PD,B06,N664PD,,,,,
