flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
535805054,10601970,N213PF,AS50,N213PF,,,LGB,LGB,
535839460,11363471,N962LA,AS50,N962LA,,LGB,LGB,LGB,
535863352,11058416,N662PD,AS50,N662PD,,,,,
535832363,11314118,N913WB,AS50,N913WB,,,,,
535838151,10865027,N472LA,,N472LA,,,LAX,LAX,
535814329,11364575,N963SD,AS50,,,WHP,,,
535805737,11354311,N953LA,AS50,N953LA,,,,,
535883843,11064122,N668PD,AS50,N668PD,,,BUR,BUR,
535879855,11314118,N913WB,AS50,N913WB,,,,,
535793311,11361569,N960LA,AS50,N960LA,,,,,
535820528,11364575,N963SD,AS50,N963SD,,BUR,LGB,LGB,
535740943,11354311,N953LA,AS50,N953LA,,FUL,,,
535866701,11351614,N950SG,AS32,N950SG,,,,,
535855904,10656249,N267LA,AS50,N267LA,,VNY,VNY,VNY,
535743951,10865027,N472LA,,N472LA,,,SMO,SMO,
535844577,11057465,N661PD,AS50,N661PD,,VNY,,,
535828555,11058416,N662PD,AS50,N662PD,,,,,
535870868,10696221,N306FD,B06,N306FD,,VNY,,,
535875359,11351614,N950SG,AS32,N950SG,,,TOA,TOA,
535818566,11351614,N950SG,AS32,N950SG,,,LGB,LGB,
535831922,10865027,N472LA,,N472LA,,,,,
535780243,11361569,N960LA,AS50,N960LA,,LGB,CPM,CPM,
535873485,11352409,N951LA,AS50,N951LA,,BUR,,,
535857006,10601970,N213PF,AS50,N213PF,,,SMO,SMO,
535801524,11351614,N950SG,AS32,N950SG,,LGB,,,
535803045,11361569,N960LA,AS50,N960LA,,EMT,,,
535853651,11364575,N963SD,AS50,N963SD,,LGB,LGB,LGB,
535859701,11314118,N913WB,AS50,N913WB,,,,,
535887482,10865027,N472LA,,N472LA,,,CPM,CPM,
535834509,11361569,N960LA,AS50,N960LA,,EMT,,,
535879472,10865027,N472LA,,N472LA,,,SMO,SMO,
535864926,10601970,N213PF,AS50,N213PF,,,,,
535872253,10601970,N213PF,AS50,N213PF,,,WHP,WHP,
535882825,10656249,N267LA,AS50,N267LA,,VNY,,,
535751306,10865027,N472LA,,N472LA,,VNY,BUR,BUR,
535738869,11058416,N662PD,AS50,N662PD,,VNY,,,
535761683,10865027,N472LA,,N472LA,,,,,
535815492,11363471,N962LA,AS50,N962LA,,LGB,LGB,LGB,
535856992,11361569,N960LA,AS50,N960LA,,CPM,,,
535852228,11361569,N960LA,AS50,,,,,,
535849752,11351614,N950SG,AS32,N950SG,,AVX,AVX,AVX,
535884860,11356213,N955LA,AS50,N955LA,,LGB,,,
535805422,10656249,N267LA,AS50,N267LA,,,LAX,LAX,
535824928,11100597,N703WP,AS50,N703WP,,WHP,VNY,VNY,
535782427,11361569,N960LA,AS50,N960LA,,,,,
535796879,11364575,N963SD,AS50,N963SD,,LGB,BUR,BUR,
535743987,10601970,N213PF,AS50,N213PF,,,,,
535878118,11351614,N950SG,AS32,N950SG,,TOA,,,
535819449,11058416,N662PD,AS50,N662PD,,,BUR,BUR,
535877976,11064122,N668PD,AS50,N668PD,,BUR,,,
535800636,11101548,N704WP,AS50,N704WP,,CDC,CDC,CDC,
535846832,11058416,N662PD,AS50,N662PD,,,,,
535683940,11314118,N913WB,AS50,N913WB,,VNY,,,
