flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
527008660,11314118,N913WB,AS50,,,WHP,,,
527082381,11060318,N664PD,B06,,,WHP,,,
527127340,11314118,N913WB,AS50,,,WHP,,,
527085143,11101548,N704WP,AS50,N704WP,,WHP,VNY,VNY,
527070012,11057465,N661PD,AS50,N661PD,,WHP,,,
527092781,11060318,N664PD,B06,N664PD,,BUR,,,
526945182,11064122,N668PD,AS50,N668PD,,SMO,,,
527132462,11314118,N913WB,AS50,,,WHP,,,
527061096,11362520,N961LA,AS50,N961LA,,POC,,,
527062832,10656249,N267LA,AS50,N267LA,,WHP,VNY,VNY,
527133994,11356213,N955LA,AS50,,,BUR,,,
527088730,11060318,N664PD,B06,N664PD,,,,,
527094134,11362520,N961LA,AS50,N961LA,,,,,
527047919,11362520,N961LA,AS50,N961LA,,LGB,,,
527079616,11100597,N703WP,AS50,N703WP,,IYK,,,
527061755,11101548,N704WP,AS50,N704WP,,WHP,,,
527127971,11351458,N950LA,AS50,N950LA,,,,,
527011025,11314118,N913WB,AS50,,,CPM,,,
526953597,10656249,N267LA,AS50,N267LA,,WHP,BUR,BUR,
527116600,11100597,N703WP,AS50,N703WP,,,,,
527005054,11314118,N913WB,AS50,,,WHP,,,
527014512,11314118,N913WB,AS50,,,WHP,,,
527119682,11360017,N959LA,AS50,N959LA,,,,,
526999822,11064122,N668PD,AS50,,,WHP,,,
527117297,11361569,N960LA,AS50,N960LA,,LGB,LGB,LGB,
527094072,11101548,N704WP,AS50,N704WP,,,WHP,WHP,
527116403,11354311,N953LA,AS50,N953LA,,LGB,,,
526994528,11358115,N957LA,AS50,,,,,,
527066815,11100597,N703WP,AS50,N703WP,,VNY,IYK,IYK,
526966609,11358115,N957LA,AS50,,,CPM,,,
527015635,11356213,N955LA,AS50,N955LA,,EMT,,,
526984698,10656249,N267LA,AS50,N267LA,,WHP,WHP,WHP,
527105087,11060318,N664PD,B06,N664PD,,WHP,,,
526984526,11356213,N955LA,AS50,N955LA,,WHP,CCB,CCB,
527121330,11057465,N661PD,AS50,N661PD,,LGB,WHP,WHP,
527002898,11314118,N913WB,AS50,,,HHR,,,
527014528,11057465,N661PD,AS50,N661PD,,WHP,HHR,HHR,
527092755,11064122,N668PD,AS50,,,WHP,,,
527085633,10610099,N221LA,AS50,N221LA,,HHR,WHP,WHP,
527011291,11356213,N955LA,AS50,N955LA,,FUL,,,
527070775,11351614,N950SG,AS32,N950SG,,LGB,,,
526962733,11358115,N957LA,AS50,,,SMO,,,
527113448,10610099,N221LA,AS50,N221LA,,WHP,SMO,SMO,
527070541,11354311,N953LA,AS50,N953LA,,CPM,,,
526975329,11356213,N955LA,AS50,N955LA,,LGB,,,
527108860,11060318,N664PD,B06,N664PD,,LGB,,,
526999371,11358115,N957LA,AS50,,,EMT,,,
527074280,11314118,N913WB,AS50,N913WB,,WHP,,,
526953598,11057465,N661PD,AS50,N661PD,,WHP,POC,POC,
527099905,11101548,N704WP,AS50,N704WP,,WHP,VNY,VNY,
527107398,11057465,N661PD,AS50,N661PD,,WHP,,,
527004806,11356213,N955LA,AS50,N955LA,,FUL,,,
527016023,10656249,N267LA,AS50,N267LA,,WHP,VNY,VNY,
527090701,11101548,N704WP,AS50,N704WP,,VNY,,,
526971003,11356213,N955LA,AS50,N955LA,,POC,,,
526984949,11057465,N661PD,AS50,N661PD,,WHP,,,
527109654,11360017,N959LA,AS50,N959LA,,LGB,,,
526989983,11358115,N957LA,AS50,,,LGB,,,
526983839,11064122,N668PD,AS50,N668PD,,VNY,,,
527122978,10610099,N221LA,AS50,N221LA,,WHP,,,
526978819,11356213,N955LA,AS50,N955LA,,,,,
527085231,11354311,N953LA,AS50,N953LA,,,CPM,CPM,
527075365,10610099,N221LA,AS50,N221LA,,WHP,VNY,VNY,
526964185,11351614,N950SG,AS32,N950SG,,WHP,LGB,LGB,
526978304,11314118,N913WB,AS50,,,CPM,,,
527112091,10696221,N306FD,B06,N306FD,,LGB,,,
527082089,11356213,N955LA,AS50,N955LA,,LGB,,,
527006315,11314118,N913WB,AS50,,,SMO,,,
526956821,11358115,N957LA,AS50,,,LGB,,,
