flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
569094282,10497326,N110LA,B412,N110LA,,WHP,POC,POC,
568998242,10497326,N110LA,B412,N110LA,,LGB,,,
568940664,11363471,N962LA,AS50,N962LA,,,CPM,CPM,
569118398,11354311,N953LA,AS50,N953LA,,,,,
569129632,11360017,N959LA,AS50,,,,,,
568960832,11352409,N951LA,AS50,N951LA,,,EMT,EMT,
569140487,11356213,N955LA,AS50,N955LA,,EMT,LGB,LGB,
569079621,11061269,N665PD,AS50,N665PD,,,VNY,VNY,
568957768,10695270,N305FD,A139,N305FD,,VNY,VNY,VNY,
569070162,10601970,N213PF,AS50,N213PF,,,,,
569012317,10601970,N213PF,AS50,N213PF,,VNY,,,
569044748,10601970,N213PF,AS50,N213PF,,,,,
568939521,10612001,N223LA,AS50,POLICE,,,BUR,BUR,
568986686,10695270,N305FD,A139,N305FD,,VNY,,,
569106519,11061269,N665PD,AS50,N665PD,,,VNY,VNY,
569085235,11354311,N953LA,AS50,N953LA,,LGB,WHP,WHP,
569127413,10601970,N213PF,AS50,N213PF,,,BUR,BUR,
568944102,10694319,N304FD,A139,FIRE4,,VNY,VNY,VNY,
569108382,10497326,N110LA,B412,N110LA,,POC,LGB,LGB,
569096684,10694319,N304FD,A139,FIRE4,,VNY,,,
569000212,10601970,N213PF,AS50,N213PF,,,BUR,BUR,
568986969,11352409,N951LA,AS50,N951LA,,LGB,CPM,CPM,
569150747,10691466,N301FD,A139,N301FD,,VNY,,,
568967544,11352409,N951LA,AS50,N951LA,,,,,
568954064,11352409,N951LA,AS50,N951LA,,LGB,POC,POC,
568964388,10601970,N213PF,AS50,N213PF,,,SMO,SMO,
569096375,10695270,N305FD,A139,N305FD,,VNY,WHP,WHP,
568967115,11363471,N962LA,AS50,N962LA,,POC,POC,POC,
569063178,11351614,N950SG,AS32,L950SG,,LGB,,,
569103496,10610099,N221LA,AS50,N221LA,,,CPM,CPM,
569116921,10610099,N221LA,AS50,N221LA,,,LGB,LGB,
569114023,11351614,N950SG,AS32,L950SG,,CCB,,,
569127609,11061269,N665PD,AS50,N665PD,,VNY,,,
569096203,10691466,N301FD,A139,N301FD,,VNY,VNY,VNY,
569148533,11363471,N962LA,AS50,N962LA,,POC,,,
568977495,11362520,N961LA,AS50,N961LA,,EMT,TOA,TOA,
569045989,11360017,N959LA,AS50,N959LA,,EMT,,,
569107611,11351614,N950SG,AS32,L950SG,,PMD,VCV,VCV,
569144861,10691466,N301FD,A139,N301FD,,VNY,,,
568936329,10612001,N223LA,AS50,POLICE,,VNY,EMT,EMT,
569126622,11356213,N955LA,AS50,N955LA,,LGB,HHR,HHR,
568946744,11351614,N950SG,AS32,L950SG,,,LGB,LGB,
568986994,10497326,N110LA,B412,N110LA,,POC,,,
569127982,11351614,N950SG,AS32,L950SG,,,,,
569069745,11360017,N959LA,AS50,N959LA,,CPM,,,
569146658,11354311,N953LA,AS50,N953LA,,,,,
569107349,11360017,N959LA,AS50,N959LA,,LGB,,,
568992481,10497326,N110LA,B412,N110LA,,,LGB,LGB,
569149781,10694319,N304FD,A139,FIRE4,,VNY,BUR,BUR,
569098154,11356213,N955LA,AS50,N955LA,,LGB,,,
568947207,10616756,N228LA,AS50,N228LA,,,,,
568981418,11061269,N665PD,AS50,N665PD,,,CPM,CPM,
569142206,11354311,N953LA,AS50,N953LA,,,SMO,SMO,
569145056,10695270,N305FD,A139,N305FD,,VNY,SMO,SMO,
569136843,11362520,N961LA,AS50,N961LA,,BUR,,,
569151089,11351614,N950SG,AS32,L950SG,,,,,
569127565,10696221,N306FD,B06,N306FD,,VNY,,,
568948011,11363471,N962LA,AS50,N962LA,,CPM,,,
568998946,11061269,N665PD,AS50,N665PD,,CPM,,,
568998611,11352409,N951LA,AS50,N951LA,,,,,
568986607,10691466,N301FD,A139,N301FD,,VNY,SMO,SMO,
568973264,11362520,N961LA,AS50,N961LA,,,,,
