flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
554767058,11058416,N662PD,AS50,N662PD,,VNY,,,
554565706,11057465,N661PD,AS50,N661PD,,,,,
554766946,10601970,N213PF,AS50,N213PF,,VNY,LAX,LAX,
554739788,11100597,N703WP,AS50,N703WP,,,WHP,WHP,
554728333,11351458,N950LA,AS50,N950LA,,LGB,,,
554552036,11057465,N661PD,AS50,N661PD,,,CPM,CPM,
554607443,11058416,N662PD,AS50,N662PD,,,BUR,BUR,
554549881,11359066,N958LA,AS50,N958LA,,LGB,POC,POC,
554588036,11057465,N661PD,AS50,N661PD,,,,,
554547133,10616756,N228LA,AS50,N228LA,,POC,,,
554570198,11058416,N662PD,AS50,N662PD,,,BUR,BUR,
554720349,11101548,N704WP,AS50,N704WP,,,,,
554718257,10612001,N223LA,AS50,POLICE,,VNY,EMT,EMT,
554706174,10527058,N14LA,B412,N14LA,,WHP,CCB,CCB,
554732686,11357164,N956LA,AS50,N956LA,,,,,
554585988,11359066,N958LA,AS50,N958LA,,LGB,CPM,CPM,
554722976,11358115,N957LA,AS50,,,SMO,,,
554773253,11362520,N961LA,AS50,,,,,,
554675636,11351614,N950SG,AS32,L950SG,,LGB,,,
554751752,11360017,N959LA,AS50,N959LA,,CPM,CPM,CPM,
554556275,11353317,N952JH,AS32,N952JH,,,,,
554709490,11060318,N664PD,B06,N664PD,,POC,POC,POC,
554738546,11360017,N959LA,AS50,N959LA,,LGB,,,
554682854,11100597,N703WP,AS50,N703WP,,WHP,,,
554702719,11360017,N959LA,AS50,N959LA,,CPM,,,
554712785,10610099,N221LA,AS50,N221LA,,,,,
554716965,11101548,N704WP,AS50,N704WP,,WHP,BUR,BUR,
554758301,11362520,N961LA,AS50,N961LA,,BUR,,,
554763325,10610099,N221LA,AS50,N221LA,,,,,
554541075,11362520,N961LA,AS50,N961LA,,LGB,,,
554697667,11358115,N957LA,AS50,,,LGB,POC,POC,
554768783,11354311,N953LA,AS50,,,FUL,,,
554739877,10696221,N306FD,B06,N306FD,,VNY,,,
554670176,11351614,N950SG,AS32,N950SG,,LGB,,,
554654361,11352409,N951LA,AS50,N951LA,,LGB,,,
554684627,11058416,N662PD,AS50,N662PD,,,,,
554674987,11352409,N951LA,AS50,N951LA,,CPM,LGB,LGB,
554714442,11358115,N957LA,AS50,,,POC,,,
554603129,11359066,N958LA,AS50,N958LA,,CPM,LGB,LGB,
554551012,10610099,N221LA,AS50,N221LA,,VNY,,,
554717852,11352409,N951LA,AS50,N951LA,,LGB,,,
554734342,11351614,N950SG,AS32,L950SG,,,EMT,EMT,
554682328,11360017,N959LA,AS50,N959LA,,LGB,,,
554706986,11357164,N956LA,AS50,N956LA,,LGB,,,
554704509,11358115,N957LA,AS50,,,POC,,,
554559175,11359066,N958LA,AS50,N958LA,,EMT,,,
554755891,10696221,N306FD,B06,N306FD,,WHP,,,
554577630,11362520,N961LA,AS50,N961LA,,WJF,,,
554704049,11351614,N950SG,AS32,L950SG,,EMT,,,
554721743,11351614,N950SG,AS32,L950SG,,PMD,,,
554739849,11058416,N662PD,AS50,N662PD,,,VNY,VNY,
554668413,11352409,N951LA,AS50,,,HHR,,,
554665222,11351614,N950SG,AS32,L950SG,,LGB,,,
554716935,11060318,N664PD,B06,N664PD,,CNO,,,
554688191,11351614,N950SG,AS32,L950SG,,,EMT,EMT,
