flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
552470526,11356213,N955LA,AS50,N955LA,,LGB,,,
552555373,11061269,N665PD,AS50,N665PD,,,BUR,BUR,
552484040,10616756,N228LA,AS50,N228LA,,VNY,,,
552467152,10527058,N14LA,B412,N14LA,,POC,WHP,WHP,
552368787,11358115,N957LA,AS50,,,FUL,,,
552395732,11358115,N957LA,AS50,,,EMT,,,
552348242,11359066,N958LA,AS50,N958LA,,,WHP,WHP,
552524702,11058416,N662PD,AS50,N662PD,,VNY,,,
552513778,11356213,N955LA,AS50,N955LA,,LGB,CPM,CPM,
552563053,10695270,N305FD,A139,N305FD,,WHP,,,
552509795,11061269,N665PD,AS50,N665PD,,,HHR,HHR,
552399792,11356213,N955LA,AS50,N955LA,,LGB,,,
552467299,11353317,N952JH,AS32,N952JH,,LGB,,,
552522647,10695270,N305FD,A139,N305FD,,VNY,VNY,VNY,
552351524,10527058,N14LA,B412,N14LA,,POC,BUR,BUR,
552372982,10695270,N305FD,A139,N305FD,,VNY,VNY,VNY,
552512539,11353317,N952JH,AS32,N952JH,,,,,
552522684,11101548,N704WP,AS50,N704WP,,WHP,PMD,PMD,
552362743,11351458,N950LA,AS50,N950LA,,,,,
552359771,11057465,N661PD,AS50,N661PD,,,SMO,SMO,
552394253,11057465,N661PD,AS50,N661PD,,BUR,,,
552548115,11353317,N952JH,AS32,N952JH,,WHP,BUR,BUR,
552402133,11358115,N957LA,AS50,,,CPM,,,
552501289,10527058,N14LA,B412,N14LA,,WHP,ONT,ONT,
552526428,11101548,N704WP,AS50,N704WP,,,,,
552410133,11057465,N661PD,AS50,N661PD,,,,,
552365913,11356213,N955LA,AS50,N955LA,,LGB,,,
552496216,10691466,N301FD,A139,N301FD,,PNE,BBX,BBX,
552525256,11356213,N955LA,AS50,N955LA,,CPM,POC,POC,
552366569,10695270,N305FD,A139,N305FD,,VNY,BUR,BUR,
552551335,11355262,N954LA,AS50,N954LA,,,,,
552546338,11359066,N958LA,AS50,N958LA,,,,,
552459211,11356213,N955LA,AS50,N955LA,,LGB,,,
552562016,11353317,N952JH,AS32,N952JH,,PMD,,,
552367210,11358115,N957LA,AS50,,,EMT,,,
552381824,11058416,N662PD,AS50,N662PD,,,SMO,SMO,
552363759,11351614,N950SG,AS32,L950SG,,,,,
552412353,11356213,N955LA,AS50,N955LA,,CPM,HHR,HHR,
552559276,10695270,N305FD,A139,N305FD,,VNY,SZP,SZP,
552484416,11058416,N662PD,AS50,N662PD,,,,,
552509773,11355262,N954LA,AS50,N954LA,,POC,,,
552544652,11355262,N954LA,AS50,N954LA,,,,,
552482224,11356213,N955LA,AS50,N955LA,,CPM,,,
552529659,11356213,N955LA,AS50,N955LA,,,,,
552352322,11358115,N957LA,AS50,,,LGB,,,
552386893,11358115,N957LA,AS50,,,LGB,EMT,EMT,
552354180,11358115,N957LA,AS50,,,,FUL,FUL,
552478063,10616756,N228LA,AS50,N228LA,,VNY,VNY,VNY,
552534602,11057465,N661PD,AS50,N661PD,,,,,
552560068,11363471,N962LA,AS50,N962LA,,FUL,,,
