flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
561878947,10694319,N304FD,A139,FIRE4,,WHP,,,
562031839,10610099,N221LA,AS50,N221LA,,,TOA,TOA,
561874819,10610099,N221LA,AS50,N221LA,,,,,
561970892,11101548,N704WP,AS50,N704WP,,WHP,,,
561853607,10497326,N110LA,B412,N110LA,,,,,
562064072,10527058,N14LA,B412,N14LA,,POC,POC,POC,
561870460,10695270,N305FD,A139,N305FD,,VNY,,,
562012565,10865027,N472LA,AS50,N472LA,,,SMO,SMO,
562013322,10610099,N221LA,AS50,N221LA,,,VNY,VNY,
561861615,10601970,N213PF,AS50,N213PF,,,CPM,CPM,
561973003,11353317,N952JH,AS32,N952JH,,LGB,,,
561862203,11359066,N958LA,AS50,N958LA,,LGB,,,
562016567,10691466,N301FD,A139,N301FD,,HSH,VNY,VNY,
561920915,10610099,N221LA,AS50,N221LA,,,BUR,BUR,
561907719,11058416,N662PD,AS50,N662PD,,VNY,CPM,CPM,
561961493,10612001,N223LA,AS50,POLICE,,,,,
562012644,10612001,N223LA,AS50,POLICE,,VNY,EMT,EMT,
562048487,10497326,N110LA,B412,N110LA,,WHP,OXR,OXR,
561990150,10691466,N301FD,A139,N301FD,,PGA,PGA,PGA,
561891842,10601970,N213PF,AS50,N213PF,,,,,
561850266,11359066,N958LA,AS50,N958LA,,EMT,,,
562006863,11352409,N951LA,AS50,N951LA,,CPM,,,
561877889,11359066,N958LA,AS50,N958LA,,LGB,POC,POC,
561900867,10601970,N213PF,AS50,N213PF,,,SMO,SMO,
561947757,10601970,N213PF,AS50,N213PF,,,SBD,SBD,
562063005,11352409,N951LA,AS50,,,LGB,,,
561964721,10691466,N301FD,A139,N301FD,,TEX,,,
562002405,11100597,N703WP,AS50,N703WP,,,,,
561967413,10527058,N14LA,B412,N14LA,,POC,,,
562056381,11363471,N962LA,AS50,N962LA,,BUR,BUR,BUR,
562060109,10865027,N472LA,AS50,N472LA,,,,,
561877575,10695270,N305FD,A139,N305FD,,WHP,WHP,WHP,
561872545,10696221,N306FD,B06,N306FD,,VNY,,,
561849993,11363471,N962LA,AS50,N962LA,,LGB,WHP,WHP,
561988911,11058416,N662PD,AS50,N662PD,,,BUR,BUR,
561856667,10610099,N221LA,AS50,N221LA,,,BUR,BUR,
561995813,10691466,N301FD,A139,N301FD,,,,,
562038987,11058416,N662PD,AS50,N662PD,,,,,
562020543,11353317,N952JH,AS32,N952JH,,,,,
561965938,11358115,N957LA,AS50,,,LGB,EMT,EMT,
561870267,10694319,N304FD,A139,FIRE4,,VNY,,,
561891911,11058416,N662PD,AS50,N662PD,,,BUR,BUR,
561848985,10612001,N223LA,AS50,POLICE,,VNY,EMT,EMT,
562040488,11353317,N952JH,AS32,N952JH,,,,,
562065889,10694319,N304FD,A139,FIRE4,,VNY,VNY,VNY,
561967628,10696221,N306FD,B06,N306FD,,VNY,,,
562037250,11101548,N704WP,AS50,N704WP,,BIH,VNY,VNY,
562027491,10612001,N223LA,AS50,POLICE,,,,,
562016063,11358115,N957LA,AS50,,,LGB,CPM,CPM,
562067852,11352409,N951LA,AS50,N951LA,,LGB,,,
562063823,10497326,N110LA,B412,N110LA,,,,,
562036399,11358115,N957LA,AS50,,,EMT,,,
561871758,11058416,N662PD,AS50,N662PD,,,EMT,EMT,
561908281,10601970,N213PF,AS50,N213PF,,HHR,,,
562040469,11358115,N957LA,AS50,,,CPM,,,
561877119,11363471,N962LA,AS50,N962LA,,,,,
562001029,10527058,N14LA,B412,N14LA,,WHP,POC,POC,
562060092,10695270,N305FD,A139,N305FD,,VNY,VNY,VNY,
561998912,11100597,N703WP,AS50,N703WP,,WHP,WHP,WHP,
561992574,11358115,N957LA,AS50,,,LGB,,,
561988952,11100597,N703WP,AS50,N703WP,,VNY,SMO,SMO,
562031592,10612001,N223LA,AS50,N,,,,,
561910882,10610099,N221LA,AS50,N221LA,,,BUR,BUR,
561856762,11058416,N662PD,AS50,N662PD,,,EMT,EMT,
562060471,10610099,N221LA,AS50,N221LA,,,,,
561855553,11353317,N952JH,AS32,N952JH,,,LGB,LGB,
561889643,11359066,N958LA,AS50,N958LA,,HHR,LGB,LGB,
562033038,10616756,N228LA,AS50,N228LA,,VNY,,,
561910287,11362520,N961LA,AS50,,,TOA,,,
561853476,10865027,N472LA,AS50,N472LA,,,,,
