flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
530871677,11356213,N955LA,AS50,N955LA,,TOA,,,
530696600,10694319,N304FD,A139,FIRE4,,WHP,VNY,VNY,
530748855,10601970,N213PF,AS50,N213PF,,,,,
530830691,10865027,N472LA,,N472LA,,,,,
530872588,11360017,N959LA,AS50,N959LA,,BUR,,,
530889323,11356213,N955LA,AS50,N955LA,,CPM,,,
530867248,10601970,N213PF,AS50,N213PF,,,HHR,HHR,
530854499,10865027,N472LA,,N472LA,,,LGB,LGB,
530828778,10656249,N267LA,AS50,N267LA,,,,,
530846486,11352410,N951LB,AS32,,,BUR,POC,POC,
530816980,11359066,N958LA,AS50,N958LA,,LGB,,,
530833491,11100597,N703WP,AS50,N703WP,,WHP,,,
530892816,10601970,N213PF,AS50,N213PF,,,VNY,VNY,
530856609,11360017,N959LA,AS50,N959LA,,LGB,BUR,BUR,
530889510,11359066,N958LA,AS50,N958LA,,,,,
530859707,11060318,N664PD,B06,N664PD,,,LGB,LGB,
530814987,11355262,N954LA,AS50,N954LA,,CPM,CPM,CPM,
530828639,11057465,N661PD,AS50,N661PD,,,SMO,SMO,
530872306,10656249,N267LA,AS50,N267LA,,,,,
530816979,11352409,N951LA,AS50,N951LA,,LGB,,,
530821095,11352410,N951LB,AS32,,,LGB,,,
530826443,11362520,N961LA,AS50,N961LA,,LGB,,,
530867055,11352410,N951LB,AS32,,,POC,,,
530733766,11058416,N662PD,AS50,N662PD,,,BUR,BUR,
530699754,10612001,N223LA,AS50,POLICE,,VNY,HHR,HHR,
530759199,10601970,N213PF,AS50,N213PF,,VNY,,,
530886163,11057465,N661PD,AS50,N661PD,,VNY,,,
530865629,11355262,N954LA,AS50,N954LA,,CPM,,,
530721706,11354311,N953LA,AS50,,,,,,
530864913,11351458,N950LA,AS50,N950LA,,,,,
530876326,11101548,N704WP,AS50,N704WP,,WHP,,,
530822302,10694319,N304FD,A139,FIRE4,,VNY,,,
530875790,11355262,N954LA,AS50,N954LA,,TOA,,,
530735587,11358115,N957LA,AS50,,,CPM,,,
530822866,11355262,N954LA,AS50,N954LA,,CPM,CPM,CPM,
530751459,11354311,N953LA,AS50,N953LA,,FUL,,,
530717871,10656249,N267LA,AS50,N267LA,,,TOA,TOA,
530852631,11355262,N954LA,AS50,N954LA,,LGB,,,
530822697,11362520,N961LA,AS50,N961LA,,LGB,LGB,LGB,
530863497,11357164,N956LA,AS50,N956LA,,LGB,CNO,CNO,
530765054,11058416,N662PD,AS50,N662PD,,,,,
530833230,11352410,N951LB,AS32,,,,,,
530702625,11354311,N953LA,AS50,N953LA,,LGB,BUR,BUR,
530850793,10601970,N213PF,AS50,N213PF,,,VNY,VNY,
530732845,10656249,N267LA,AS50,N267LA,,TOA,,,
530756877,11358115,N957LA,AS50,,,EMT,LGB,LGB,
530874532,10694319,N304FD,A139,FIRE4,,WHP,,,
530854421,11364575,N963SD,AS50,N963SD,,LGB,FUL,FUL,
530847377,11364575,N963SD,AS50,N963SD,,CPM,,,
530863588,11360017,N959LA,AS50,N959LA,,VNY,,,
530850450,10610099,N221LA,AS50,N221LA,,,,,
530710079,11362520,N961LA,AS50,N961LA,,LGB,,,
530712412,11352410,N951LB,AS32,,,BUR,,,
530739358,11354311,N953LA,AS50,N953LA,,LGB,,,
530845357,11360017,N959LA,AS50,N959LA,,LGB,LGB,LGB,
530765097,10612001,N223LA,AS50,POLICE,,VNY,EMT,EMT,
530801261,11355262,N954LA,AS50,N954LA,,LGB,,,
530733623,10612001,N223LA,AS50,POLICE,,VNY,BUR,BUR,
530827604,11356213,N955LA,AS50,N955LA,,FUL,,,
530718324,10601970,N213PF,AS50,N213PF,,,BUR,BUR,
530841372,10865027,N472LA,,N472LA,,FUL,CCD,CCD,
530872646,11057465,N661PD,AS50,N661PD,,,SMO,SMO,
530893249,10610099,N221LA,AS50,N221LA,,,,,
530844939,11362520,N961LA,AS50,,,LGB,LGB,LGB,
530866305,10610099,N221LA,AS50,N221LA,,,BUR,BUR,
530875419,11364575,N963SD,AS50,N963SD,,LGB,FUL,FUL,
530759866,10656249,N267LA,AS50,N267LA,,,SMO,SMO,
530709651,11354311,N953LA,AS50,N953LA,,EMT,,,
530731543,11358115,N957LA,AS50,,,,,,
530846807,11362520,N961LA,AS50,N961LA,,LGB,FUL,FUL,
530868845,11101548,N704WP,AS50,N704WP,,VCV,WJF,WJF,
530725238,11358115,N957LA,AS50,,,EMT,,,
530722554,11354311,N953LA,AS50,,,LGB,,,
530834232,11364575,N963SD,AS50,N963SD,,LGB,,,
530842336,11057465,N661PD,AS50,N661PD,,VNY,BUR,BUR,
530746141,11352409,N951LA,AS50,N951LA,,,LGB,LGB,
530847058,11101548,N704WP,AS50,N704WP,,,VCV,VCV,
530699631,11058416,N662PD,AS50,N662PD,,,,,
530857559,11362520,N961LA,AS50,N961LA,,,,,
530748649,10656249,N267LA,AS50,N267LA,,,CPM,CPM,
530728691,10601970,N213PF,AS50,N213PF,,,BUR,BUR,
