flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
524645681,11354311,N953LA,AS50,,,WHP,,,
524528279,11057465,N661PD,AS50,N661PD,,WHP,SMO,SMO,
524645972,11351458,N950LA,AS50,N950LA,,LGB,LGB,LGB,
524663361,11352410,N951LB,AS32,,,VNY,,,
524649487,11354311,N953LA,AS50,N953LA,,EMT,,,
524659781,11363471,N962LA,AS50,N962LA,,TOA,,,
524642824,11362520,N961LA,AS50,,,,,,
524701765,10696221,N306FD,B06,N306FD,,SMO,,,
524647749,10656249,N267LA,AS50,N267LA,,WHP,VNY,VNY,
524682992,11057465,N661PD,AS50,N661PD,,WHP,WHP,WHP,
524538700,11352410,N951LB,AS32,,,WHP,,,
524643411,10601970,N213PF,AS50,N213PF,,WHP,,,
524638996,11100597,N703WP,AS50,N703WP,,,,,
524534922,11352410,N951LB,AS32,,,,,,
524537243,11352410,N951LB,AS32,,,EMT,,,
524667702,11362520,N961LA,AS50,N961LA,,,,,
524689814,11352410,N951LB,AS32,,,WHP,AVX,AVX,
524579928,11354311,N953LA,AS50,N953LA,,,,,
524586439,11354311,N953LA,AS50,N953LA,,CPM,CPM,CPM,
524661417,10601970,N213PF,AS50,N213PF,,VNY,WHP,WHP,
524559097,11064122,N668PD,AS50,,,VNY,,,
524643260,11057465,N661PD,AS50,N661PD,,WHP,CPM,CPM,
524641782,11352410,N951LB,AS32,N951LB,N951LB,LGB,SMO,SMO,
524546716,11356213,N955LA,AS50,N955LA,,CPM,,,
524688783,11354311,N953LA,AS50,N953LA,,CPM,,,
524695028,11363471,N962LA,AS50,N962LA,,,,,
524574424,11356213,N955LA,AS50,N955LA,,WHP,,,
524575152,11064122,N668PD,AS50,N668PD,,VNY,,,
524624266,11362520,N961LA,AS50,N961LA,,,,,
524681439,11354311,N953LA,AS50,N953LA,,CCB,,,
524552007,11354311,N953LA,AS50,N953LA,,,,,
524559734,11354311,N953LA,AS50,,,WHP,,,
524693684,11064122,N668PD,AS50,,,WHP,,,
524700032,11354311,N953LA,AS50,N953LA,,LGB,,,
524682464,10601970,N213PF,AS50,N213PF,,WHP,,,
524563087,11354311,N953LA,AS50,N953LA,,EMT,,,
524686774,10656249,N267LA,AS50,N267LA,,WHP,,,
524559455,11057465,N661PD,AS50,N661PD,,WHP,,,
524592256,11354311,N953LA,AS50,,,CPM,,,
524588440,10656249,N267LA,AS50,N267LA,,WHP,,,
524553956,10656249,N267LA,AS50,N267LA,,VNY,,,
524697224,11057465,N661PD,AS50,N661PD,,WHP,WHP,WHP,
524559086,11354311,N953LA,AS50,,,,,,
524528030,10656249,N267LA,AS50,N267LA,,WHP,,,
524703049,10656249,N267LA,AS50,N267LA,,WHP,VNY,VNY,
524674096,11362520,N961LA,AS50,,,EMT,,,
524631409,11362520,N961LA,AS50,N961LA,,WHP,,,
524687337,11058416,N662PD,AS50,N662PD,,VNY,,,
524652196,11363471,N962LA,AS50,N962LA,,LGB,,,
524639315,11354311,N953LA,AS50,N953LA,,CPM,,,
524681969,11101548,N704WP,AS50,N704WP,,IYK,,,
524557753,11354311,N953LA,AS50,,,,,,
524654012,11357164,N956LA,AS50,N956LA,,LGB,CPM,CPM,
524666534,11363471,N962LA,AS50,,,,,,
524578260,11356213,N955LA,AS50,N955LA,,CPM,,,
524687982,11363471,N962LA,AS50,N962LA,,,,,
524653301,11057465,N661PD,AS50,N661PD,,WHP,WHP,WHP,
524684096,11100597,N703WP,AS50,N703WP,,BIH,,,
524563465,11356213,N955LA,AS50,N955LA,,CPM,,,
524697138,10601970,N213PF,AS50,N213PF,,,BUR,BUR,
524678250,11357164,N956LA,AS50,N956LA,,EMT,,,
524637357,11101548,N704WP,AS50,N704WP,,,,,
524675182,11362520,N961LA,AS50,N961LA,,LGB,,,
524588357,11057465,N661PD,AS50,N661PD,,WHP,,,
524682197,11363471,N962LA,AS50,N962LA,,VNY,,,
524546461,10656249,N267LA,AS50,N267LA,,WHP,,,
524658976,11354311,N953LA,AS50,N953LA,,CPM,POC,POC,
