flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
570372199,11360017,N959LA,AS50,N959LA,,CPM,FUL,FUL,
570360793,11361569,N960LA,AS50,N960LA,,POC,,,
570352717,11363471,N962LA,AS50,N962LA,,POC,,,
570248215,10865027,N472LA,AS50,N472LA,,,SMO,SMO,
570389191,10656249,N267LA,AS50,N267LA,,,SMO,SMO,
570379947,10656249,N267LA,AS50,N267LA,,VNY,HHR,HHR,
570437449,10656249,N267LA,AS50,N267LA,,,,,
570364978,10617707,N229LA,AS50,N229LA,,,,,
570261084,10865027,N472LA,AS50,N472LA,,,,,
570271495,11351458,N950LA,AS50,N950LA,,LGB,CPM,CPM,
570431915,10865027,N472LA,AS50,N472LA,,,SMO,SMO,
570226077,11364575,N963SD,AS50,N963SD,,,,,
570432908,11353317,N952JH,AS32,N952JH,,SBA,,,
570440455,11354311,N953LA,AS50,N953LA,,POC,,,
570308300,10865027,N472LA,AS50,N472LA,,,,,
570413897,10865027,N472LA,AS50,N472LA,,,LGB,LGB,
570230752,10617707,N229LA,AS50,N229LA,,,SMO,SMO,
570245983,11351458,N950LA,AS50,N950LA,,CPM,,,
570235873,11351458,N950LA,AS50,N950LA,,LGB,POC,POC,
570404463,10691466,N301FD,A139,N301FD,,VNY,VNY,VNY,
570380264,11057465,N661PD,AS50,N661PD,,VNY,,,
570215573,11364575,N963SD,AS50,N963SD,,LGB,,,
570370688,11314118,N913WB,AS50,N913WB,,,VNY,VNY,
570386786,10617707,N229LA,AS50,N229LA,,,WHP,WHP,
570265811,11314118,N913WB,AS50,N913WB,,,,,
570266090,10612001,N223LA,AS50,POLICE,,VNY,BUR,BUR,
570364362,11360017,N959LA,AS50,,,LGB,,,
570223205,11314118,N913WB,AS50,N913WB,,,SMO,SMO,
570344470,11101548,N704WP,AS50,N704WP,,CDC,CDC,CDC,
570261137,11363471,N962LA,AS50,N962LA,,,EMT,EMT,
570436827,10617707,N229LA,AS50,N229LA,,,CPM,CPM,
570248525,11058416,N662PD,AS50,N662PD,,,,,
570413400,11360017,N959LA,AS50,N959LA,,,,,
570353787,10616756,N228LA,AS50,N228LA,,,VNY,VNY,
570388803,11354311,N953LA,AS50,N953LA,,POC,,,
570415632,11101548,N704WP,AS50,N704WP,,,,,
570426135,11361569,N960LA,AS50,N960LA,,WHP,LGB,LGB,
570329242,11354311,N953LA,AS50,N953LA,,POC,POC,POC,
570216126,11314118,N913WB,AS50,N913WB,,VNY,,,
570443602,11101548,N704WP,AS50,N704WP,,,,,
570253750,11363471,N962LA,AS50,N962LA,,POC,BUR,BUR,
570392184,11101548,N704WP,AS50,N704WP,,,,,
570284516,10865027,N472LA,AS50,N472LA,,,BUR,BUR,
570329739,11353317,N952JH,AS32,N952JH,,LGB,,,
570394809,11058416,N662PD,AS50,N662PD,,,,,
570269187,11363471,N962LA,AS50,N962LA,,CPM,POC,POC,
570423227,11353317,N952JH,AS32,N952JH,,,,,
570280697,11351458,N950LA,AS50,N950LA,,CPM,LGB,LGB,
570241348,11351458,N950LA,AS50,N950LA,,,POC,POC,
570383213,10612001,N223LA,AS50,POLICE,,VNY,EMT,EMT,
570404217,10694319,N304FD,A139,FIRE4,,VNY,VNY,VNY,
570353667,11361569,N960LA,AS50,N960LA,,LGB,POC,POC,
570421267,11314118,N913WB,AS50,N913WB,,VNY,,,
570210347,11363471,N962LA,AS50,N962LA,,POC,POC,POC,
570228447,10527058,N14LA,B412,N14LA,,PMD,PMD,PMD,
570410706,10612001,N223LA,AS50,POLICE,,VNY,EMT,EMT,
570230808,10612001,N223LA,AS50,POLICE,,VNY,EMT,EMT,
570249320,11351458,N950LA,AS50,N950LA,,CPM,EMT,EMT,
570236066,10696221,N306FD,B06,N306FD,,VNY,,,
570404794,10527058,N14LA,B412,N14LA,,WHP,BUR,BUR,
570238577,10527058,N14LA,B412,N14LA,,,WHP,WHP,
570414332,11058416,N662PD,AS50,N662PD,,,,,
570294016,11058416,N662PD,AS50,N662PD,,VNY,LAX,LAX,
570393622,10616756,N228LA,AS50,N228LA,,,,,
570279400,10612001,N223LA,AS50,POLICE,,VNY,EMT,EMT,
570367131,10616756,N228LA,AS50,N228LA,,VNY,,,
570284871,11058416,N662PD,AS50,N662PD,,,VNY,VNY,
570359731,11058416,N662PD,AS50,N662PD,,,,,
570243699,11362520,N961LA,AS50,N961LA,,VNY,,,
570429690,11353317,N952JH,AS32,N952JH,,OXR,OXR,OXR,
570359265,10865027,N472LA,AS50,N472LA,,,,,
