flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
556675850,10527058,N14LA,B412,N14LA,,TOA,EMT,EMT,
556695904,10610099,N221LA,AS50,N221LA,,,WHP,WHP,
556661885,10527058,N14LA,B412,N14LA,,WHP,,,
556552517,11058416,N662PD,AS50,N662PD,,HHR,,,
556529835,10695270,N305FD,A139,N305FD,,VNY,VNY,VNY,
556604045,11100597,N703WP,AS50,N703WP,,,,,
556678243,10696221,N306FD,B06,N306FD,,VNY,BUR,BUR,
556675986,11101548,N704WP,AS50,N704WP,,WHP,,,
556538567,10527058,N14LA,B412,N14LA,,WHP,,,
556535923,11360017,N959LA,AS50,N959LA,,,,,
556677691,11360017,N959LA,AS50,,,,,,
556546393,10610099,N221LA,AS50,N221LA,,,WHP,WHP,
556561185,10610099,N221LA,AS50,N221LA,,VNY,,,
556678185,11359066,N958LA,AS50,N958LA,,CPM,,,
556551878,11352409,N951LA,AS50,N951LA,,LGB,,,
556567875,11061269,N665PD,AS50,N665PD,,,,,
556671700,11360017,N959LA,AS50,N959LA,,LGB,,,
556679429,10527058,N14LA,B412,N14LA,,,,,
556514478,11058416,N662PD,AS50,N662PD,,,,,
556529651,10694319,N304FD,A139,FIRE4,,VNY,VNY,VNY,
556649279,11100597,N703WP,AS50,N703WP,,,MHV,MHV,
556663656,11353317,N952JH,AS32,N952JH,,CPM,,,
556620068,11100597,N703WP,AS50,N703WP,,MHV,,,
556600540,11100597,N703WP,AS50,N703WP,,WHP,WHP,WHP,
556563519,11352409,N951LA,AS50,N951LA,,,,,
556520272,11352409,N951LA,AS50,N951LA,,LGB,,,
556696480,11359066,N958LA,AS50,N958LA,,LGB,,,
556631369,10527058,N14LA,B412,N14LA,,WHP,,,
556679707,11058416,N662PD,AS50,N662PD,,,SMO,SMO,
556546303,11058416,N662PD,AS50,N662PD,,,BUR,BUR,
556664578,11360017,N959LA,AS50,N959LA,,CPM,LGB,LGB,
556497880,11360017,N959LA,AS50,N959LA,,EMT,POC,POC,
556665342,11100597,N703WP,AS50,N703WP,,,,,
556522061,11353317,N952JH,AS32,N952JH,,EMT,LGB,LGB,
556530619,11061269,N665PD,AS50,N665PD,,,,,
556641771,10527058,N14LA,B412,N14LA,,,,,
556631600,11353317,N952JH,AS32,N952JH,,LGB,,,
556634728,11359066,N958LA,AS50,N958LA,,EMT,,,
556510159,10527058,N14LA,B412,N14LA,,,,,
556527766,11352409,N951LA,AS50,N951LA,,CPM,,,
556659687,10694319,N304FD,A139,FIRE4,,VNY,,,
556532807,11360017,N959LA,AS50,N959LA,,,,,
556659043,10610099,N221LA,AS50,N221LA,,,,,
556696323,11352409,N951LA,AS50,N951LA,,LGB,POC,POC,
556659748,11360017,N959LA,AS50,,,,,,
556662864,11357164,N956LA,AS50,N956LA,,FUL,,,
556515725,10610099,N221LA,AS50,N221LA,,,,,
556640362,11353317,N952JH,AS32,N952JH,,,,,
556511288,11360017,N959LA,AS50,N959LA,,EMT,,,
