flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
538592938,10610099,N221LA,AS50,N221LA,,,CPM,CPM,
538480287,11057465,N661PD,AS50,N661PD,,,BUR,BUR,
538539781,11060318,N664PD,B06,N664PD,,,POC,POC,
538418031,10612001,N223LA,AS50,POLICE,,VNY,EMT,EMT,
538432692,11356213,N955LA,AS50,N955LA,,LGB,,,
538550873,10610099,N221LA,AS50,N221LA,,,SMO,SMO,
538529746,10612001,N223LA,AS50,POLICE,,VNY,RAL,RAL,
538417083,10696221,N306FD,B06,N306FD,,VNY,TOA,TOA,
538553839,11352410,N951LB,AS32,,,WHP,,,
538418100,10656249,N267LA,AS50,N267LA,,,WHP,WHP,
538573138,10601970,N213PF,AS50,N213PF,,,,,
538442787,11357164,N956LA,AS50,N956LA,,,,,
538532573,11352410,N951LB,AS32,,,,,,
538424076,10696221,N306FD,B06,N306FD,,,,,
538528517,10656249,N267LA,AS50,N267LA,,,,,
538435892,11357164,N956LA,AS50,N956LA,,LGB,EMT,EMT,
538526332,11057465,N661PD,AS50,N661PD,,,BUR,BUR,
538430279,10601970,N213PF,AS50,N213PF,,,EMT,EMT,
538405151,11357164,N956LA,AS50,N956LA,,EMT,,,
538511659,10865027,N472LA,,N472LA,,VNY,,,
538465763,11058416,N662PD,AS50,N662PD,,,CPM,CPM,
538403640,10601970,N213PF,AS50,N213PF,,VNY,,,
538553256,11351458,N950LA,AS50,N950LA,,LGB,CCB,CCB,
538449414,10656249,N267LA,AS50,N267LA,,,VNY,VNY,
538433822,11058416,N662PD,AS50,N662PD,,,HHR,HHR,
538585518,11352409,N951LA,AS50,N951LA,,,POC,POC,
538573230,10612001,N223LA,AS50,POLICE,,VNY,EMT,EMT,
538445530,11356213,N955LA,AS50,N955LA,,EMT,TOA,TOA,
538578502,11352409,N951LA,AS50,N951LA,,CPM,,,
538424560,10612001,N223LA,AS50,POLICE,,HHR,,,
538550705,11352410,N951LB,AS32,,,VNY,,,
538597083,11351458,N950LA,AS50,N950LA,,FUL,POC,POC,
538536494,11058416,N662PD,AS50,N662PD,,,,,
538594512,11358115,N957LA,AS50,,,LGB,,,
538502876,11351458,N950LA,AS50,N950LA,,,LGB,LGB,
538526424,11058416,N662PD,AS50,N662PD,,,CPM,CPM,
538524502,11352410,N951LB,AS32,,,LGB,,,
538453772,10601970,N213PF,AS50,N213PF,,,,,
538574539,11351458,N950LA,AS50,N950LA,,,,,
538559751,11351458,N950LA,AS50,N950LA,,EMT,CCB,CCB,
538408850,11352410,N951LB,AS32,,,,,,
538432562,10656249,N267LA,AS50,N267LA,,,,,
538449609,10612001,N223LA,AS50,POLICE,,VNY,HHR,HHR,
538563233,11058416,N662PD,AS50,N662PD,,,,,
538552941,11060318,N664PD,B06,N664PD,,CNO,,,
538451191,11357164,N956LA,AS50,N956LA,,EMT,,,
538409832,11358115,N957LA,AS50,,,TOA,,,
538508332,11351458,N950LA,AS50,N950LA,,LGB,POC,POC,
538513480,11351458,N950LA,AS50,N950LA,,POC,,,
538528767,10601970,N213PF,AS50,N213PF,,,SMO,SMO,
538559664,10610099,N221LA,AS50,N221LA,,,LAX,LAX,
538573090,11352409,N951LA,AS50,N951LA,,EMT,,,
