flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
543261518,11358115,N957LA,AS50,,,LGB,WHP,WHP,
543155249,11351614,N950SG,AS32,L950SG,,BUR,LGB,LGB,
543256276,11351614,N950SG,AS32,L950SG,,LGB,,,
543310936,10527058,N14LA,B412,N14LA,,,LAX,LAX,
543261501,10865027,N472LA,,N472LA,,,HHR,HHR,
543294055,11351614,N950SG,AS32,L950SG,,,SMO,SMO,
543285448,11361569,N960LA,AS50,N960LA,,EMT,,,
543324973,11351614,N950SG,AS32,L950SG,,,,,
543331659,10612001,N223LA,AS50,POLICE,,VNY,LAX,LAX,
543251909,11351614,N950SG,AS32,N950SG,,LGB,,,
543261199,11361569,N960LA,AS50,N960LA,,LGB,CPM,CPM,
543143576,11359066,N958LA,AS50,N958LA,,CPM,EMT,EMT,
543199146,10612001,N223LA,AS50,POLICE,,VNY,EMT,EMT,
543199586,11057465,N661PD,AS50,N661PD,,,VNY,VNY,
543148936,10694319,N304FD,A139,FIRE4,,VNY,VNY,VNY,
543299196,11101548,N704WP,AS50,N704WP,,WHP,BUR,BUR,
543295780,11064122,N668PD,AS50,N668PD,,WHP,,,
543317395,11362520,N961LA,AS50,N961LA,,LGB,,,
543254181,11355262,N954LA,AS50,N954LA,,EMT,,,
543285411,11358115,N957LA,AS50,,,WHP,,,
543154533,11356213,N955LA,AS50,N955LA,,LGB,,,
543296233,11314118,N913WB,AS50,N913WB,,SMO,,,
543320505,10527058,N14LA,B412,N14LA,,,CCD,CCD,
543289412,11362520,N961LA,AS50,N961LA,,,,,
543185130,11359066,N958LA,AS50,N958LA,,,CCB,CCB,
543286348,10527058,N14LA,B412,N14LA,,WHP,BUR,BUR,
543167418,11356213,N955LA,AS50,N955LA,,,,,
543327465,10527058,N14LA,B412,N14LA,,SMO,,,
543182721,11058416,N662PD,AS50,N662PD,,,LAX,LAX,
543175162,11362520,N961LA,AS50,N961LA,,BUR,WHP,WHP,
543307050,11355262,N954LA,AS50,N954LA,,,,,
543136301,11359066,N958LA,AS50,N958LA,,LGB,,,
543264340,11362520,N961LA,AS50,N961LA,,WHP,,,
543286831,10612001,N223LA,AS50,POLICE,,VNY,EMT,EMT,
543149150,11058416,N662PD,AS50,N662PD,,,,,
543311001,11058416,N662PD,AS50,N662PD,,,VNY,VNY,
543194067,11356213,N955LA,AS50,N955LA,,CPM,CPM,CPM,
543182332,10865027,N472LA,,N472LA,,,,,
543334406,11314118,N913WB,AS50,N913WB,,SMO,,,
543160732,10865027,N472LA,,N472LA,,VNY,SMO,SMO,
543281820,11362520,N961LA,AS50,,,EMT,,,
543302498,11101548,N704WP,AS50,N704WP,,,,,
543259277,11355262,N954LA,AS50,N954LA,,,,,
543168617,11359066,N958LA,AS50,N958LA,,POC,CPM,CPM,
543166712,10656249,N267LA,AS50,N267LA,,,,,
543340362,10527058,N14LA,B412,N14LA,,BUR,,,
543337644,10527058,N14LA,B412,N14LA,,WHP,BUR,BUR,
543175490,10612001,N223LA,AS50,POLICE,,VNY,SMO,SMO,
543178384,11359066,N958LA,AS50,N958LA,,CPM,,,
543335777,11358115,N957LA,AS50,,,WHP,,,
543270161,11351614,N950SG,AS32,L950SG,,,SZP,SZP,
543310569,10865027,N472LA,,N472LA,,,,,
543293147,11355262,N954LA,AS50,N954LA,,EMT,,,
543273445,11361569,N960LA,AS50,N960LA,,CPM,,,
543179809,11362520,N961LA,AS50,N961LA,,LGB,WHP,WHP,
543332497,11358115,N957LA,AS50,,,WHP,,,
543265674,10527058,N14LA,B412,N14LA,,WHP,,,
543315193,10694319,N304FD,A139,FIRE4,,VNY,OXR,OXR,
543298143,10612001,N223LA,AS50,POLICE,,VNY,SMO,SMO,
543149312,10865027,N472LA,,N472LA,,,VNY,VNY,
543310798,11361569,N960LA,AS50,N960LA,,LGB,CPM,CPM,
543148908,11359066,N958LA,AS50,N958LA,,EMT,POC,POC,
543142687,11351614,N950SG,AS32,L950SG,,,,,
543133866,11064122,N668PD,AS50,N668PD,,FUL,,,
543187724,11356213,N955LA,AS50,N955LA,,LGB,EMT,EMT,
