flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
558027414,11353317,N952JH,AS32,N952JH,,EMT,PMD,PMD,
558010483,10610099,N221LA,AS50,N221LA,,VNY,SMO,SMO,
558041807,11061269,N665PD,AS50,N665PD,,VNY,SMO,SMO,
557871933,11359066,N958LA,AS50,N958LA,,LGB,POC,POC,
557961586,10616756,N228LA,AS50,N228LA,,,SMO,SMO,
557855328,11354311,N953LA,AS50,N953LA,,EMT,,,
557980222,10527058,N14LA,B412,N14LA,,WHP,POC,POC,
558010041,11351458,N950LA,AS50,,,HHR,,,
557970187,10656249,N267LA,AS50,N267LA,,,VNY,VNY,
557823464,11359066,N958LA,AS50,N958LA,,LGB,,,
557849871,11354311,N953LA,AS50,N953LA,,CPM,,,
558024764,11360017,N959LA,AS50,N959LA,,LAX,,,
557860883,11359066,N958LA,AS50,N958LA,,CPM,,,
557831426,11359066,N958LA,AS50,N958LA,,EMT,BUR,BUR,
557842292,11353317,N952JH,AS32,N952JH,,,LGB,LGB,
557936685,10694319,N304FD,A139,FIRE4,,VNY,,,
558035016,11057465,N661PD,AS50,N661PD,,,POC,POC,
557977432,11353317,N952JH,AS32,N952JH,,LGB,,,
557991177,10610099,N221LA,AS50,N221LA,,,VNY,VNY,
557819934,11362520,N961LA,AS50,N961LA,,LGB,,,
557990495,11061269,N665PD,AS50,N665PD,,,SMO,SMO,
557887813,10656249,N267LA,AS50,N267LA,,,,,
557943432,10527058,N14LA,B412,N14LA,,POC,,,
557979624,11101548,N704WP,AS50,N704WP,,,WHP,WHP,
557895896,11354311,N953LA,AS50,N953LA,,CPM,,,
557869521,11061269,N665PD,AS50,N665PD,,,,,
558016400,11351458,N950LA,AS50,N950LA,,LAX,,,
558042963,11359066,N958LA,AS50,N958LA,,,,,
557851565,10656249,N267LA,AS50,N267LA,,,TOA,TOA,
558041771,10610099,N221LA,AS50,N221LA,,,SMO,SMO,
558018636,10656249,N267LA,AS50,N267LA,,,,,
557783714,10695270,N305FD,A139,N305FD,,VNY,VNY,VNY,
557874459,11354311,N953LA,AS50,N953LA,,LGB,,,
557834057,11061269,N665PD,AS50,N665PD,,,,,
558035167,11353317,N952JH,AS32,N952JH,,,,,
557975196,10656249,N267LA,AS50,N267LA,,VNY,HHR,HHR,
557946989,11353317,N952JH,AS32,N952JH,,LGB,LGB,LGB,
557961334,11101548,N704WP,AS50,N704WP,,WHP,WHP,WHP,
558037381,11362520,N961LA,AS50,N961LA,,VNY,,,
557841390,11354311,N953LA,AS50,N953LA,,CPM,,,
557839017,10694319,N304FD,A139,FIRE4,,VNY,VNY,VNY,
