flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
588672786,10527058,N14LA,B412,N14LA,N14LA,TOA,BUR,BUR,
588831160,10696221,N306FD,B06,N306FD,N306FD,OXR,OXR,OXR,
588733889,11314118,N913WB,AS50,N913WB,N913WB,,SMO,SMO,
588684776,10497326,N110LA,B412,N110LA,N110LA,POC,POC,POC,
588664965,10656249,N267LA,AS50,N267LA,N267LA,,CPM,CPM,
588705207,11352409,N951LA,AS50,N951LA,N951LA,LGB,,,
588688259,10497326,N110LA,B412,N110LA,,POC,,,
588823127,10696221,N306FD,B06,N306FD,N306FD,VNY,OXR,OXR,
588804652,11101548,N704WP,AS50,N704WP,N704WP,,,,
588819454,11351458,N950LA,AS50,N950LA,N950LA,WJF,PMD,PMD,
588671113,11367428,N966SD,AS50,N966SD,N966SD,,LGB,LGB,
588806560,11351458,N950LA,AS50,,,,,,
588712565,11058416,N662PD,AS50,N662PD,N662PD,VNY,BUR,BUR,
588800021,11101548,N704WP,AS50,N704WP,N704WP,WHP,PMD,PMD,
588871235,10656249,N267LA,AS50,N267LA,N267LA,,,,
588731609,10610099,N221LA,AS50,N221LA,N221LA,VNY,LGB,LGB,
588797228,10497326,N110LA,B412,N110LA,N110LA,WHP,BUR,BUR,
588861450,11352409,N951LA,AS50,N951LA,N951LA,BUR,LGB,LGB,
588812973,10497326,N110LA,B412,N110LA,N110LA,SMO,,,
588787231,11351458,N950LA,AS50,N950LA,N950LA,LGB,PMD,PMD,
588664777,10601970,N213PF,AS50,N213PF,N213PF,,SMO,SMO,
588701722,11363471,N962LA,AS50,N962LA,N962LA,CPM,EMT,EMT,
588689983,11363471,N962LA,AS50,N962LA,N962LA,LGB,CPM,CPM,
588834040,10617707,N229LA,AS50,N229LA,,HHR,CCD,CCD,
588685715,10610099,N221LA,AS50,N221LA,N221LA,,,,
588862534,11353317,N952JH,AS32,N952JH,N952JH,,,,
588736698,11363471,N962LA,AS50,N962LA,N962LA,CPM,,,
588685920,11314118,N913WB,AS50,N913WB,N913WB,,,,
588798787,10612001,N223LA,AS50,N223LA,N223LA,,,,
588866959,11352409,N951LA,AS50,N951LA,,LGB,WJF,WJF,
588820753,10610099,N221LA,AS50,N221LA,N221LA,,,,
588722750,11363471,N962LA,AS50,N962LA,N962LA,LGB,CPM,CPM,
588871365,11058416,N662PD,AS50,N662PD,N662PD,,VNY,VNY,
588718866,10612001,N223LA,AS50,N223LA,N223LA,,CCD,CCD,
588784185,10497326,N110LA,B412,N110LA,N110LA,POC,BUR,BUR,
588701616,11058416,N662PD,AS50,N662PD,N662PD,,SMO,SMO,
588869701,11356213,N955LA,AS50,N955LA,N955LA,CPM,LGB,LGB,
588860599,11351458,N950LA,AS50,N950LA,N950LA,WHP,LGB,LGB,
588848963,10612001,N223LA,AS50,N223LA,N223LA,,,,
588801195,10696221,N306FD,B06,N306FD,N306FD,VNY,VNY,VNY,
588670247,10578214,N190LA,H60,N190LA,N190LA,,,,
588795413,10527058,N14LA,B412,N14LA,N14LA,WHP,,,
588819420,11356213,N955LA,AS50,N955LA,N955LA,CPM,FUL,FUL,
588840054,10497326,N110LA,B412,N110LA,N110LA,WHP,POC,POC,
588785326,10578214,N190LA,H60,N190LA,N190LA,PMD,POC,POC,
588804397,10497326,N110LA,B412,N110LA,N110LA,,CCD,CCD,
588822788,10656249,N267LA,AS50,N267LA,N267LA,,SMO,SMO,
588717855,10610099,N221LA,AS50,N221LA,N221LA,,SMO,SMO,
588709381,11352409,N951LA,AS50,N951LA,N951LA,WHP,,,
588864579,11314118,N913WB,AS50,N913WB,N913WB,,,,
588847015,11356213,N955LA,AS50,N955LA,,LGB,CPM,CPM,
588661033,11352409,N951LA,AS50,N951LA,N951LA,WHP,,,
588826484,11353317,N952JH,AS32,N952JH,N952JH,,,,
588701516,11314118,N913WB,AS50,N913WB,N913WB,,,,
588799304,11353317,N952JH,AS32,N952JH,N952JH,,WHP,WHP,
588734030,11058416,N662PD,AS50,N662PD,N662PD,,EMT,EMT,
588841955,10610099,N221LA,AS50,N221LA,N221LA,,VNY,VNY,
588806245,11064122,N668PD,AS50,N668PD,N668PD,VNY,,,
588846077,10711293,N3202Q,B06,N3202Q,N3202Q,VNY,VNY,VNY,
588700668,10612001,N223LA,AS50,N223LA,N223LA,,,,
588847338,10578214,N190LA,H60,N190LA,N190LA,WHP,PMD,PMD,
588801444,10695270,N305FD,A139,N305FD,,VNY,,,
588670334,11353317,N952JH,AS32,N952JH,N952JH,POC,LGB,LGB,
588788080,11353317,N952JH,AS32,N952JH,N952JH,LGB,,,
588808955,10617707,N229LA,AS50,N229LA,N229LA,,HHR,HHR,
588823000,11058416,N662PD,AS50,N662PD,N662PD,,VNY,VNY,
588696376,11352409,N951LA,AS50,N951LA,N951LA,,LGB,LGB,
588834145,11058416,N662PD,AS50,N662PD,N662PD,VNY,TOA,TOA,
588832398,10527058,N14LA,B412,N14LA,N14LA,LGB,,,
588795900,11356213,N955LA,AS50,N955LA,,LGB,EMT,EMT,
