flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
555433367,10696221,N306FD,B06,N306FD,,VNY,VNY,VNY,
555485663,10497326,N110LA,B412,N110LA,,POC,AVX,AVX,
555423428,11360017,N959LA,AS50,N959LA,,,TOA,TOA,
555559909,10696221,N306FD,B06,N306FD,,VNY,VNY,VNY,
555447709,10610099,N221LA,AS50,N221LA,,,,,
555487785,10612001,N223LA,AS50,POLICE,,VNY,EMT,EMT,
555467429,10497326,N110LA,B412,N110LA,,POC,,,
555466076,11358115,N957LA,AS50,,,,,,
555585055,11101548,N704WP,AS50,N704WP,,,BUR,BUR,
555563937,11100597,N703WP,AS50,N703WP,,WJF,,,
555469876,10610099,N221LA,AS50,N221LA,,,,,
555597828,11354311,N953LA,AS50,,,,,,
555584635,10694319,N304FD,A139,FIRE4,,VNY,SMO,SMO,
555588097,11061269,N665PD,AS50,N665PD,,CNO,CNO,CNO,
555427851,10497326,N110LA,B412,N110LA,,POC,,,
555441427,11353317,N952JH,AS32,N952JH,,,LGB,LGB,
555593049,11314118,N913WB,AS50,N913WB,,SMO,BUR,BUR,
555436496,10610099,N221LA,AS50,N221LA,,,BUR,BUR,
555606932,10695270,N305FD,A139,N305FD,,VNY,SMO,SMO,
555614827,11354311,N953LA,AS50,N953LA,,LGB,,,
555458553,11360017,N959LA,AS50,N959LA,,LGB,CPM,CPM,
555480874,10610099,N221LA,AS50,N221LA,,HHR,SMO,SMO,
555546540,11353317,N952JH,AS32,N952JH,,LGB,,,
555495912,10497326,N110LA,B412,N110LA,,TOA,POC,POC,
555553738,11058416,N662PD,AS50,N662PD,,,CPM,CPM,
555541298,10497326,N110LA,B412,N110LA,,POC,SMO,SMO,
555560271,11100597,N703WP,AS50,N703WP,,WHP,PMD,PMD,
555614496,11057465,N661PD,AS50,N661PD,,VNY,,,
555559561,11061269,N665PD,AS50,N665PD,,,,,
555615661,10694319,N304FD,A139,FIRE4,,VNY,VNY,VNY,
555567316,11061269,N665PD,AS50,N665PD,,,CNO,CNO,
555468801,11360017,N959LA,AS50,N959LA,,,POC,POC,
555593335,10696221,N306FD,B06,N306FD,,VNY,VNY,VNY,
555577917,11101548,N704WP,AS50,N704WP,,,WHP,WHP,
555617984,10616756,N228LA,AS50,N228LA,,,POC,POC,
555486206,11359066,N958LA,AS50,N958LA,,CPM,,,
555473507,11360017,N959LA,AS50,N959LA,,,LGB,LGB,
555595963,11064122,N668PD,AS50,N668PD,,SMO,,,
555436463,11058416,N662PD,AS50,N662PD,,,VNY,VNY,
555433344,11360017,N959LA,AS50,N959LA,,SMO,SMO,SMO,
555581305,10612001,N223LA,AS50,POLICE,,VNY,EMT,EMT,
555469944,11058416,N662PD,AS50,N662PD,,,VNY,VNY,
555580324,11351614,N950SG,AS32,N950SG,,LGB,,,
555613981,11360017,N959LA,AS50,N959LA,,LGB,CPM,CPM,
555439914,11360017,N959LA,AS50,N959LA,,EMT,,,
555625393,11359066,N958LA,AS50,N958LA,,LGB,EMT,EMT,
555615352,10601970,N213PF,AS50,N213PF,,VNY,CNO,CNO,
555569770,11101548,N704WP,AS50,N704WP,,WHP,,,
555477664,11058416,N662PD,AS50,N662PD,,VNY,,,
555637060,11358115,N957LA,AS50,,,,,,
555449056,11058416,N662PD,AS50,N662PD,,,EMT,EMT,
555477447,11359066,N958LA,AS50,N958LA,,HHR,,,
555585366,11351614,N950SG,AS32,L950SG,,LGB,,,
555452923,10612001,N223LA,AS50,POLICE,,VNY,CPM,CPM,
555490917,10497326,N110LA,B412,N110LA,,AVX,TOA,TOA,
555610947,11058416,N662PD,AS50,N662PD,,,SMO,SMO,
555433861,10694319,N304FD,A139,FIRE4,,VNY,,,
555582412,10601970,N213PF,AS50,N213PF,,VNY,SMO,SMO,
