flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
579451308,10610099,N221LA,AS50,N221LA,,,,,
579443445,11064122,N668PD,AS50,N668PD,,,WHP,WHP,
579317338,11356213,N955LA,AS50,N955LA,,POC,POC,POC,
579416109,10610099,N221LA,AS50,N221LA,,,,,
579470836,11353317,N952JH,AS32,N952JH,,PMD,,,
579468771,11362520,N961LA,AS50,N961LA,,POC,LGB,LGB,
579292756,11355262,N954LA,AS50,N954LA,,LGB,BUR,BUR,
579474445,11356213,N955LA,AS50,N955LA,,POC,,,
579391200,10527058,N14LA,B412,N14LA,,POC,TOA,TOA,
579468597,11363471,N962LA,AS50,N962LA,,CPM,EMT,EMT,
579476185,11314118,N913WB,AS50,N913WB,,,,,
579444221,11353317,N952JH,AS32,N952JH,,EMT,,,
579300044,10656249,N267LA,AS50,N267LA,,,VNY,VNY,
579295884,11100597,N703WP,AS50,N703WP,,,,,
579348225,10578214,N190LA,H60,N190LA,,WHP,,,
579305495,11363471,N962LA,AS50,N962LA,,LGB,,,
579296962,10695270,N305FD,A139,N305FD,,VNY,VNY,VNY,
579462361,10578214,N190LA,H60,N190LA,,WHP,,,
579330579,11058416,N662PD,AS50,N662PD,,,,,
579323919,11363471,N962LA,AS50,N962LA,,EMT,,,
579343196,11058416,N662PD,AS50,N662PD,,,,,
579297127,10691466,N301FD,A139,FIRE1,,VNY,VNY,VNY,
579315697,11363471,N962LA,AS50,N962LA,,EMT,,,
579324860,11362520,N961LA,AS50,N961LA,,PMD,,,
579306720,11362520,N961LA,AS50,N961LA,,,WJF,WJF,
579276989,11362520,N961LA,AS50,N961LA,,WHP,,,
579439141,11351458,N950LA,AS50,N950LA,,CPM,LGB,LGB,
579289495,10527058,N14LA,B412,N14LA,,POC,,,
579425778,11353317,N952JH,AS32,N952JH,,LGB,,,
579477966,10601970,N213PF,AS50,N213PF,,,,,
579462183,10610099,N221LA,AS50,N221LA,,,,,
579311183,11355262,N954LA,AS50,N954LA,,CPM,LGB,LGB,
579315459,11314118,N913WB,AS50,N913WB,,,,,
579414293,11351614,N950SG,AS32,N950SG,,LGB,,,
579473346,11362520,N961LA,AS50,N961LA,,LGB,WHP,WHP,
579298293,11351614,N950SG,AS32,L950SG,,BUR,,,
579337921,11058416,N662PD,AS50,N662PD,,,EMT,EMT,
579450865,10497326,N110LA,B412,N110LA,,,,,
579296854,10497326,N110LA,B412,N110LA,,WHP,BUR,BUR,
579464877,11362520,N961LA,AS50,N961LA,,BUR,POC,POC,
579347088,10694319,N304FD,A139,FIRE4,,VNY,VNY,VNY,
579448095,11314118,N913WB,AS50,N913WB,,,EMT,EMT,
579297093,10578214,N190LA,H60,N190LA,,WHP,,,
579464766,10691466,N301FD,A139,FIRE1,,VNY,,,
579402273,11100597,N703WP,AS50,N703WP,,,,,
579441636,10497326,N110LA,B412,N110LA,,POC,,,
579308236,10691466,N301FD,A139,FIRE1,,VNY,SMO,SMO,
579407935,11363471,N962LA,AS50,N962LA,,LGB,POC,POC,
579393812,11351458,N950LA,AS50,N950LA,,POC,,,
579309522,11058416,N662PD,AS50,N662PD,,HHR,,,
579309880,11362520,N961LA,AS50,N961LA,,WJF,PMD,PMD,
579425148,11363471,N962LA,AS50,N962LA,,CPM,,,
579300283,11058416,N662PD,AS50,N662PD,,,,,
579403153,11351614,N950SG,AS32,N950SG,,LGB,LGB,LGB,
579432766,11064122,N668PD,AS50,N668PD,,,VNY,VNY,
579295521,11356213,N955LA,AS50,N955LA,,,FUL,FUL,
579449557,11064122,N668PD,AS50,N668PD,,,CPM,CPM,
579454620,11058416,N662PD,AS50,N662PD,,,,,
579346769,11314118,N913WB,AS50,N913WB,,,BUR,BUR,
579330342,10656249,N267LA,AS50,N267LA,,,LGB,LGB,
579470127,10691466,N301FD,A139,FIRE1,,VNY,WJF,WJF,
579326282,11355262,N954LA,AS50,N954LA,,LGB,BUR,BUR,
579453439,11363471,N962LA,AS50,N962LA,,LGB,FUL,FUL,
579422393,10497326,N110LA,B412,N110LA,,WHP,POC,POC,
579302532,11355262,N954LA,AS50,N954LA,,CPM,CPM,CPM,
579342340,11363471,N962LA,AS50,N962LA,,LGB,,,
579339428,10656249,N267LA,AS50,N267LA,,VNY,BUR,BUR,
579312311,10656249,N267LA,AS50,N267LA,,VNY,BUR,BUR,
579347047,10695270,N305FD,A139,N305FD,,VNY,VNY,VNY,
579409508,11058416,N662PD,AS50,N662PD,,,TOA,TOA,
579473070,11064122,N668PD,AS50,N668PD,,,VNY,VNY,
579346914,10691466,N301FD,A139,FIRE1,,VNY,BUR,BUR,
579334439,11355262,N954LA,AS50,N954LA,,,CPM,CPM,
579432885,11353317,N952JH,AS32,N952JH,,,,,
579294323,10694319,N304FD,A139,FIRE4,,VNY,VNY,VNY,
