flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
554823558,11057465,N661PD,AS50,N661PD,,,SMO,SMO,
554792407,10616756,N228LA,AS50,N228LA,,,BUR,BUR,
554952800,10527058,N14LA,B412,N14LA,,WHP,,,
554949666,11058416,N662PD,AS50,N662PD,,,VNY,VNY,
554792931,11359066,N958LA,AS50,N958LA,,LGB,POC,POC,
554784725,11358115,N957LA,AS50,,,,SMO,SMO,
554945387,11057465,N661PD,AS50,N661PD,,VNY,,,
554808438,11358115,N957LA,AS50,,,EMT,,,
554785892,10865027,N472LA,AS50,N472LA,,,LGB,LGB,
554818512,11358115,N957LA,AS50,,,CPM,,,
554926257,11100597,N703WP,AS50,N703WP,,WHP,VNY,VNY,
554947763,11314118,N913WB,AS50,,,CPM,,,
554961515,11358115,N957LA,AS50,,,EMT,,,
554941829,11354311,N953LA,AS50,,,,,,
554953864,11058416,N662PD,AS50,N662PD,,VNY,EMT,EMT,
554913052,11351614,N950SG,AS32,L950SG,,LGB,,,
554779702,11358115,N957LA,AS50,,,CPM,EMT,EMT,
554835016,11057465,N661PD,AS50,N661PD,,,SMO,SMO,
554789134,10601970,N213PF,AS50,N213PF,,VNY,,,
554986987,10616756,N228LA,AS50,N228LA,,,,,
554972645,11358115,N957LA,AS50,,,EMT,,,
554914721,10694319,N304FD,A139,FIRE4,,VNY,POC,POC,
554781873,11358115,N957LA,AS50,,,EMT,,,
554734342,11351614,N950SG,AS32,L950SG,,,EMT,EMT,
554893236,11358115,N957LA,AS50,,,EMT,,,
554901184,10527058,N14LA,B412,N14LA,,POC,WHP,WHP,
555000809,10656249,N267LA,AS50,N267LA,,,CPM,CPM,
554979691,11314118,N913WB,AS50,N913WB,,,BUR,BUR,
554867920,11314118,N913WB,AS50,N913WB,,HHR,,,
555002193,11351614,N950SG,AS32,L950SG,,VNY,,,
554990036,11351614,N950SG,AS32,L950SG,,,WJF,WJF,
554775007,11358115,N957LA,AS50,,,LGB,,,
554984681,11354311,N953LA,AS50,N953LA,,CPM,,,
554786428,11057465,N661PD,AS50,N661PD,,,HHR,HHR,
554933896,10601970,N213PF,AS50,N213PF,,VNY,CNO,CNO,
554809575,11362520,N961LA,AS50,N961LA,,LGB,,,
554920935,11057465,N661PD,AS50,N661PD,,,BUR,BUR,
554931060,11100597,N703WP,AS50,N703WP,,PMD,BUR,BUR,
554949588,11061269,N665PD,AS50,N665PD,,,HHR,HHR,
554879577,11057465,N661PD,AS50,N661PD,,,SMO,SMO,
554964559,11358115,N957LA,AS50,,,EMT,,,
554969601,10694319,N304FD,A139,FIRE4,,,,,
554984439,10601970,N213PF,AS50,N213PF,,VNY,VNY,VNY,
554948752,11354311,N953LA,AS50,,,,,,
554988527,10527058,N14LA,B412,N14LA,,WHP,EMT,EMT,
554961911,10616756,N228LA,AS50,N228LA,,,CPM,CPM,
555011279,11358115,N957LA,AS50,,,,CPM,CPM,
554954803,11358115,N957LA,AS50,,,EMT,,,
554998230,11354311,N953LA,AS50,N953LA,,,,,
554977342,11057465,N661PD,AS50,N661PD,,,VNY,VNY,
554991541,11314118,N913WB,AS50,N913WB,,SMO,,,
554804229,11359066,N958LA,AS50,N958LA,,CPM,CPM,CPM,
554826096,11358115,N957LA,AS50,,,,EMT,EMT,
554977807,11358115,N957LA,AS50,,,,,,
554810956,10527058,N14LA,B412,N14LA,,,,,
554953090,11351614,N950SG,AS32,L950SG,,AVX,,,
555002683,11058416,N662PD,AS50,N662PD,,,SMO,SMO,
554950969,10696221,N306FD,B06,N306FD,,,BUR,BUR,
554802674,11362520,N961LA,AS50,N961LA,,,,,
554797635,10865027,N472LA,AS50,N472LA,,,VNY,VNY,
554799920,11359066,N958LA,AS50,N958LA,,,,,
554932503,10696221,N306FD,B06,N306FD,,VNY,WHP,WHP,
554806411,10527058,N14LA,B412,N14LA,,POC,LAX,LAX,
554938689,11314118,N913WB,AS50,N913WB,,CPM,,,
554903456,11358115,N957LA,AS50,,,EMT,,,
554942315,11351614,N950SG,AS32,L950SG,,,AVX,AVX,
554817648,11362520,N961LA,AS50,,,,,,
554982447,10695270,N305FD,A139,N305FD,,VNY,VNY,VNY,
554957805,10694319,N304FD,A139,FIRE4,,VNY,POC,POC,
555004799,11358115,N957LA,AS50,,,EMT,,,
554949375,10656249,N267LA,AS50,N267LA,,,,,
