flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
536784734,11351614,N950SG,AS32,N950SG,,LGB,,,
536687625,11352410,N951LB,AS32,,,,,,
536810636,10865027,N472LA,,N472LA,,BUR,,,
536770343,11356213,N955LA,AS50,N955LA,,LGB,FUL,FUL,
536734443,10865027,N472LA,,N472LA,,,,,
536791825,11355262,N954LA,AS50,N954LA,,,,,
536862911,10610099,N221LA,AS50,N221LA,,,LAX,LAX,
536682601,10865027,N472LA,,N472LA,,,BUR,BUR,
536719310,10656249,N267LA,AS50,N267LA,,,SMO,SMO,
536830874,11356213,N955LA,AS50,N955LA,,LGB,CCB,CCB,
536848969,11351458,N950LA,AS50,N950LA,,LGB,,,
536706551,10865027,N472LA,,N472LA,,,,,
536810750,10694319,N304FD,A139,FIRE4,,VNY,WHP,WHP,
536835094,11356213,N955LA,AS50,N955LA,,CPM,,,
536798276,11057465,N661PD,AS50,N661PD,,,,,
536858713,11351458,N950LA,AS50,,,PMD,,,
536806655,11100597,N703WP,AS50,N703WP,,,,,
536700297,11356213,N955LA,AS50,N955LA,,,,,
536793519,11356213,N955LA,AS50,N955LA,,WHP,,,
536841386,11355262,N954LA,AS50,N954LA,,LGB,,,
536707770,11355262,N954LA,AS50,N954LA,,POC,,,
536847888,11355262,N954LA,AS50,N954LA,,CPM,EMT,EMT,
536702906,10656249,N267LA,AS50,N267LA,,,FUL,FUL,
536811525,11355262,N954LA,AS50,N954LA,,CPM,,,
536693297,10610099,N221LA,AS50,N221LA,,,VNY,VNY,
536802620,11100597,N703WP,AS50,N703WP,,,WJF,WJF,
536855592,10865027,N472LA,,N472LA,,CPM,TOA,TOA,
536866519,11356213,N955LA,AS50,N955LA,,LGB,EMT,EMT,
536823238,11356213,N955LA,AS50,N955LA,,LGB,,,
536730049,10610099,N221LA,AS50,N221LA,,VNY,,,
536706519,11058416,N662PD,AS50,N662PD,,,,,
536716223,11358115,N957LA,AS50,,,LGB,WHP,WHP,
536734359,11058416,N662PD,AS50,N662PD,,,,,
536819675,10656249,N267LA,AS50,N267LA,,,BUR,BUR,
536862653,10656249,N267LA,AS50,N267LA,,,VNY,VNY,
536693245,10656249,N267LA,AS50,N267LA,,,EMT,EMT,
536687681,11356213,N955LA,AS50,N955LA,,LGB,,,
536858267,11057465,N661PD,AS50,N661PD,,,LAX,LAX,
536679949,11355262,N954LA,AS50,N954LA,,EMT,POC,POC,
536714054,11356213,N955LA,AS50,N955LA,,EMT,,,
536798072,10865027,N472LA,,N472LA,,,HHR,HHR,
536703271,10610099,N221LA,AS50,N221LA,,VNY,LAX,LAX,
536710642,11358115,N957LA,AS50,,,,,,
536844144,11351614,N950SG,AS32,N950SG,,,,,
536819266,10610099,N221LA,AS50,N221LA,,,WHP,WHP,
536780322,11356213,N955LA,AS50,N955LA,,,WHP,WHP,
536725199,11356213,N955LA,AS50,N955LA,,,,,
536769340,10865027,N472LA,,N472LA,,,,,
536842711,10865027,N472LA,,N472LA,,,CPM,CPM,
536799133,11100597,N703WP,AS50,N703WP,,WHP,BUR,BUR,
536870523,11356213,N955LA,AS50,N955LA,,,CCB,CCB,
536842891,11057465,N661PD,AS50,N661PD,,,,,
536690936,11356213,N955LA,AS50,N955LA,,EMT,POC,POC,
536719139,10610099,N221LA,AS50,N221LA,,,,,
