flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
555851821,11352409,N951LA,AS50,N951LA,,LGB,,,
555653406,10656249,N267LA,AS50,N267LA,,,,,
555772792,11353317,N952JH,AS32,N952JH,,LGB,,,
555850536,11358115,N957LA,AS50,,,POC,,,
555830747,10694319,N304FD,A139,FIRE4,,VNY,BUR,BUR,
555677222,11314118,N913WB,AS50,N913WB,,HHR,,,
555796508,11058416,N662PD,AS50,N662PD,,VNY,,,
555808288,10610099,N221LA,AS50,N221LA,,,,,
555699863,10601970,N213PF,AS50,N213PF,,HHR,,,
555813984,11358115,N957LA,AS50,,,EMT,,,
555649100,10616756,N228LA,AS50,N228LA,,POC,SMO,SMO,
555832985,10601970,N213PF,AS50,N213PF,,,,,
555808827,10612001,N223LA,AS50,POLICE,,,,,
555796748,11361569,N960LA,AS50,N960LA,,LGB,,,
555648063,11314118,N913WB,AS50,N913WB,,SMO,,,
555661516,10694319,N304FD,A139,FIRE4,,,VNY,VNY,
555801837,11360017,N959LA,AS50,N959LA,,,EMT,EMT,
555821992,11358115,N957LA,AS50,,,,,,
555801365,11100597,N703WP,AS50,N703WP,,WHP,,,
555686096,11359066,N958LA,AS50,,,EMT,,,
555825604,10656249,N267LA,AS50,N267LA,,VNY,EMT,EMT,
555681403,11358115,N957LA,AS50,,,EMT,,,
555660358,10696221,N306FD,B06,N306FD,,VNY,,,
555798370,10527058,N14LA,B412,N14LA,,WHP,WJF,WJF,
555860203,11363471,N962LA,AS50,N962LA,,CPM,,,
555668170,11360017,N959LA,AS50,N959LA,,,,,
555793154,11360017,N959LA,AS50,N959LA,,LGB,,,
555672651,11358115,N957LA,AS50,,,LGB,POC,POC,
555821215,10610099,N221LA,AS50,N221LA,,,,,
555644570,10601970,N213PF,AS50,N213PF,,CNO,VNY,VNY,
555813543,11100597,N703WP,AS50,N703WP,,,SMO,SMO,
555687812,10656249,N267LA,AS50,N267LA,,,VNY,VNY,
555855077,10656249,N267LA,AS50,N267LA,,,SMO,SMO,
555617984,10616756,N228LA,AS50,N228LA,,,POC,POC,
555768681,10601970,N213PF,AS50,N213PF,,,,,
555655989,11358115,N957LA,AS50,,,HHR,,,
555847690,10696221,N306FD,B06,N306FD,,VNY,VNY,VNY,
555782413,10694319,N304FD,A139,FIRE4,,VNY,VNY,VNY,
555663414,10601970,N213PF,AS50,N213PF,,,VNY,VNY,
555818915,11358115,N957LA,AS50,,,CPM,,,
555837007,11360017,N959LA,AS50,N959LA,,FUL,,,
555687963,10601970,N213PF,AS50,N213PF,,,HHR,HHR,
555808286,10656249,N267LA,AS50,N267LA,,,SMO,SMO,
555846038,11353317,N952JH,AS32,N952JH,,,,,
555801905,10527058,N14LA,B412,N14LA,,WHP,,,
555830959,10610099,N221LA,AS50,N221LA,,,,,
555798789,11101548,N704WP,AS50,N704WP,,WHP,PMD,PMD,
555851469,11360017,N959LA,AS50,N959LA,,CPM,,,
555647132,11358115,N957LA,AS50,,,LGB,,,
555831040,10612001,N223LA,AS50,POLICE,,,,,
555651436,11351614,N950SG,AS32,L950SG,,,,,
555677378,11358115,N957LA,AS50,,,CPM,POC,POC,
555784639,10696221,N306FD,B06,N306FD,,VNY,WHP,WHP,
555671991,11314118,N913WB,AS50,,,HHR,,,
555782996,11058416,N662PD,AS50,N662PD,,,VNY,VNY,
555823384,11100597,N703WP,AS50,N703WP,,WHP,,,
555637060,11358115,N957LA,AS50,,,,,,
555645257,10695270,N305FD,A139,N305FD,,VNY,,,
555793610,10612001,N223LA,AS50,POLICE,,VNY,EMT,EMT,
555658938,11351614,N950SG,AS32,L950SG,,,LGB,LGB,
555835557,11358115,N957LA,AS50,,,EMT,POC,POC,
555778613,11360017,N959LA,AS50,N959LA,,,,,
555830476,10696221,N306FD,B06,N306FD,,VNY,VNY,VNY,
555855964,10527058,N14LA,B412,N14LA,,WHP,,,
555848290,10694319,N304FD,A139,FIRE4,,VNY,VNY,VNY,
555793555,10610099,N221LA,AS50,N221LA,,,VNY,VNY,
555646975,11061269,N665PD,AS50,N665PD,,CNO,VNY,VNY,
555694755,11360017,N959LA,AS50,N959LA,,EMT,,,
555689266,11358115,N957LA,AS50,,,CPM,CCB,CCB,
555831535,11100597,N703WP,AS50,N703WP,,,VNY,VNY,
555701246,10656249,N267LA,AS50,N267LA,,VNY,BUR,BUR,
555658855,11360017,N959LA,AS50,N959LA,,,,,
555782500,11353317,N952JH,AS32,N952JH,,POC,,,
555674753,11358115,N957LA,AS50,,,EMT,,,
555826820,11358115,N957LA,AS50,,,CPM,,,
