flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
576767859,10865027,N472LA,AS50,N472LA,,,BUR,BUR,
576667525,11314118,N913WB,AS50,N913WB,,VNY,,,
576793996,10691466,N301FD,A139,FIRE1,,VNY,SMO,SMO,
576714955,10865027,N472LA,AS50,N472LA,,,BUR,BUR,
576599754,11354311,N953LA,AS50,N953LA,,EMT,,,
576792193,10617707,N229LA,AS50,N229LA,,,,,
576743819,11057465,N661PD,AS50,N661PD,,,,,
576644902,10865027,N472LA,AS50,N472LA,,,LGB,LGB,
576703340,10578214,N190LA,H60,N190LA,,PMD,,,
576739828,10527058,N14LA,B412,N14LA,,,BUR,BUR,
576770253,11356213,N955LA,AS50,N955LA,,LGB,POC,POC,
576744861,10527058,N14LA,B412,N14LA,,,SMO,SMO,
576712294,11351614,N950SG,AS32,L950SG,,LGB,AVX,AVX,
576630718,11057465,N661PD,AS50,N661PD,,,,,
576654481,10865027,N472LA,AS50,N472LA,,VNY,WHP,WHP,
576719692,11354311,N953LA,AS50,N953LA,,POC,,,
576786800,10691466,N301FD,A139,FIRE1,,VNY,WJF,WJF,
576607575,11362520,N961LA,AS50,N961LA,,EMT,,,
576670076,11360017,N959LA,AS50,N959LA,,EMT,,,
576767548,10617707,N229LA,AS50,N229LA,,,BUR,BUR,
576794819,11361569,N960LA,AS50,N960LA,,LGB,LGB,LGB,
576653644,11360017,N959LA,AS50,N959LA,,CNO,,,
576719451,10617707,N229LA,AS50,N229LA,,,CPM,CPM,
576766617,11057465,N661PD,AS50,N661PD,,VNY,,,
576736620,10527058,N14LA,B412,N14LA,,WHP,BUR,BUR,
576617293,10865027,N472LA,AS50,N472LA,,,,,
576632156,11360017,N959LA,AS50,N959LA,,FUL,,,
576636142,11362520,N961LA,AS50,N961LA,,LGB,,,
576694223,10865027,N472LA,AS50,N472LA,,,SMO,SMO,
576630445,11314118,N913WB,AS50,N913WB,,,,,
576703684,11356213,N955LA,AS50,N955LA,,POC,LGB,LGB,
576629063,11363471,N962LA,AS50,N962LA,,WHP,BUR,BUR,
576621909,11360017,N959LA,AS50,N959LA,,LGB,,,
576765647,11354311,N953LA,AS50,N953LA,,POC,,,
576650884,11360017,N959LA,AS50,N959LA,,LGB,POC,POC,
576662568,11360017,N959LA,AS50,N959LA,,,,,
576735920,11351614,N950SG,AS32,L950SG,,LGB,LGB,LGB,
576606991,11363471,N962LA,AS50,N962LA,,WJF,WJF,WJF,
576626338,11360017,N959LA,AS50,N959LA,,CPM,,,
576615154,11363471,N962LA,AS50,N962LA,,WJF,WJF,WJF,
576631812,11354311,N953LA,AS50,N953LA,,POC,POC,POC,
576639831,11057465,N661PD,AS50,N661PD,,,,,
576616871,10578214,N190LA,H60,N190LA,,WHP,PMD,PMD,
576759797,11356213,N955LA,AS50,N955LA,,LGB,CPM,CPM,
576775448,11360017,N959LA,AS50,N959LA,,LGB,,,
576660243,11057465,N661PD,AS50,N661PD,,,,,
576613924,11362520,N961LA,AS50,N961LA,,CPM,,,
576726784,11351614,N950SG,AS32,L950SG,,,LGB,LGB,
576745428,11356213,N955LA,AS50,N955LA,,POC,HHR,HHR,
576785090,11360017,N959LA,AS50,N959LA,,,POC,POC,
576659911,11360017,N959LA,AS50,N959LA,,LGB,LGB,LGB,
576644436,11362520,N961LA,AS50,N961LA,,CPM,SMO,SMO,
576660192,11314118,N913WB,AS50,N913WB,,,BUR,BUR,
576787698,11314118,N913WB,AS50,N913WB,,,BUR,BUR,
576783329,11356213,N955LA,AS50,N955LA,,POC,,,
