flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
521106968,11359066,N958LA,AS50,N958LA,,CPM,LGB,LGB,
521127124,11358115,N957LA,AS50,,,EMT,,,
521124871,11358115,N957LA,AS50,,,BUR,,,
521212996,11359066,N958LA,AS50,N958LA,,LGB,,,
521219607,11058416,N662PD,AS50,,,VNY,,,
521270034,11354311,N953LA,AS50,N953LA,,EMT,,,
521248669,11361569,N960LA,AS50,N960LA,,LGB,FUL,FUL,
521117375,11057465,N661PD,AS50,N661PD,,,,,
521208790,11351614,N950SG,AS32,N950SG,,,,,
521091950,10610099,N221LA,AS50,N221LA,,,,,
521233197,11101548,N704WP,AS50,N704WP,,,BUR,BUR,
521108101,11057465,N661PD,AS50,N661PD,,,TOA,TOA,
521226109,11061269,N665PD,AS50,N665PD,,CPM,,,
521094453,10696221,N306FD,B06,N306FD,,VNY,,,
521135954,11359066,N958LA,AS50,,,CPM,POC,POC,
521265289,11357164,N956LA,AS50,N956LA,,,,,
521245767,11361569,N960LA,AS50,N960LA,,LGB,,,
521093117,11359066,N958LA,AS50,N958LA,,LGB,,,
521197367,11360017,N959LA,AS50,,,EMT,,,
521193759,11057465,N661PD,AS50,N661PD,,,CPM,CPM,
521205225,11355262,N954LA,AS50,N954LA,,LGB,,,
521144148,11360017,N959LA,AS50,,,CPM,,,
521138263,11359066,N958LA,AS50,N958LA,,EMT,,,
521193532,11360017,N959LA,AS50,N959LA,,,,,
521097079,11364575,N963SD,AS50,N963SD,,HHR,,,
521091470,11061269,N665PD,AS50,N665PD,,,CPM,CPM,
521268033,10696221,N306FD,B06,N306FD,,SMO,,,
521251283,11357164,N956LA,AS50,N956LA,,LGB,CPM,CPM,
521137476,11057465,N661PD,AS50,N661PD,,,CPM,CPM,
521150012,10610099,N221LA,AS50,N221LA,,VNY,,,
521206994,11360017,N959LA,AS50,N959LA,,,,,
521250394,11057465,N661PD,AS50,N661PD,,,HHR,HHR,
521101805,11352410,N951LB,AS32,,,POC,LGB,LGB,
521229396,10610099,N221LA,AS50,N221LA,,,LAX,LAX,
521253587,11359066,N958LA,AS50,,,POC,,,
521146180,11057465,N661PD,AS50,N661PD,,TOA,SMO,SMO,
521255570,11359066,N958LA,AS50,N958LA,,EMT,,,
521250217,10610099,N221LA,AS50,N221LA,,,VNY,VNY,
521115148,11360017,N959LA,AS50,N959LA,,EMT,,,
521103226,10696221,N306FD,B06,N306FD,,VNY,VNY,VNY,
521158544,11360017,N959LA,AS50,N959LA,,EMT,,,
521137538,10610099,N221LA,AS50,N221LA,,,BUR,BUR,
521215248,11357164,N956LA,AS50,N956LA,,LGB,,,
521219195,11101548,N704WP,AS50,N704WP,,,,,
521203018,11360017,N959LA,AS50,N959LA,,,,,
521231793,11359066,N958LA,AS50,N958LA,,,,,
521217999,11351614,N950SG,AS32,N950SG,,,,,
521099157,11352410,N951LB,AS32,,,,,,
521217113,11355262,N954LA,AS50,N954LA,,,,,
521103118,11061269,N665PD,AS50,N665PD,,,,,
521187868,11351614,N950SG,AS32,N950SG,,LGB,,,
521093414,11364575,N963SD,AS50,N963SD,,EMT,BUR,BUR,
521124552,11359066,N958LA,AS50,N958LA,,LGB,,,
