flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
570003964,11314118,N913WB,AS50,N913WB,,VNY,VNY,VNY,
570118476,11351458,N950LA,AS50,N950LA,,LGB,POC,POC,
570133916,11061269,N665PD,AS50,N665PD,,VNY,,,
569996714,10695270,N305FD,A139,N305FD,,WHP,,,
570001862,11314118,N913WB,AS50,N913WB,,VNY,VNY,VNY,
570008193,11360017,N959LA,AS50,N959LA,,,,,
570215670,11362520,N961LA,AS50,N961LA,,,,,
570207707,11362520,N961LA,AS50,N961LA,,LGB,,,
570013551,10865027,N472LA,AS50,N472LA,,,EMT,EMT,
570016488,10612001,N223LA,AS50,POLICE,,VNY,EMT,EMT,
569910670,11314118,N913WB,AS50,N913WB,,VNY,VNY,VNY,
570014576,11360017,N959LA,AS50,N959LA,,CPM,WHP,WHP,
570154610,11314118,N913WB,AS50,N913WB,,,CPM,CPM,
570211711,11353317,N952JH,AS32,N952JH,,LGB,,,
570209796,11351614,N950SG,AS32,L950SG,,,,,
570142504,10527058,N14LA,B412,N14LA,,WHP,SMO,SMO,
570131687,11354311,N953LA,AS50,N953LA,,LGB,POC,POC,
570159088,11354311,N953LA,AS50,N953LA,,POC,,,
570052817,10695270,N305FD,A139,N305FD,,WHP,,,
570154276,10617707,N229LA,AS50,N229LA,,VNY,,,
570101166,10694319,N304FD,A139,FIRE4,,VNY,VNY,VNY,
570103668,10691466,N301FD,A139,N301FD,,VNY,LAX,LAX,
570044156,11360017,N959LA,AS50,N959LA,,POC,POC,POC,
570131685,11351458,N950LA,AS50,N950LA,,LGB,LGB,LGB,
570212187,10527058,N14LA,B412,N14LA,,,WHP,WHP,
570146338,11351614,N950SG,AS32,L950SG,,,,,
570198372,10617707,N229LA,AS50,N229LA,,VNY,BUR,BUR,
570182106,10865027,N472LA,AS50,N472LA,,,BUR,BUR,
570107550,10656249,N267LA,AS50,N267LA,,VNY,VNY,VNY,
569997404,11362520,N961LA,AS50,N961LA,,LGB,LGB,LGB,
570052908,10610099,N221LA,AS50,N221LA,,,VNY,VNY,
570017627,11360017,N959LA,AS50,N959LA,,EMT,POC,POC,
570215573,11364575,N963SD,AS50,N963SD,,LGB,,,
570192030,11351614,N950SG,AS32,L950SG,,,,,
570016227,10610099,N221LA,AS50,N221LA,,,WHP,WHP,
570107586,11101548,N704WP,AS50,N704WP,,WHP,LAS,LAS,
570166392,11351614,N950SG,AS32,L950SG,,,,,
570123080,11360017,N959LA,AS50,N959LA,,LGB,,,
569974669,11363471,N962LA,AS50,N962LA,,EMT,,,
570210917,11364575,N963SD,AS50,N963SD,,LGB,,,
570034051,10865027,N472LA,AS50,N472LA,,,SMO,SMO,
570005705,11314118,N913WB,AS50,N913WB,,VNY,VNY,VNY,
570050444,10695270,N305FD,A139,N305FD,,VNY,VNY,VNY,
570153944,11061269,N665PD,AS50,N665PD,,,,,
569998706,11058416,N662PD,AS50,N662PD,,,SMO,SMO,
570182820,10617707,N229LA,AS50,N229LA,,,,,
570165557,11364575,N963SD,AS50,N963SD,,LGB,,,
570185396,11061269,N665PD,AS50,N665PD,,,BFL,BFL,
570216126,11314118,N913WB,AS50,N913WB,,VNY,,,
570001561,11351614,N950SG,AS32,L950SG,,,LGB,LGB,
570145550,11314118,N913WB,AS50,N913WB,,VNY,,,
570189372,11101548,N704WP,AS50,N704WP,,,,,
570154703,11361569,N960LA,AS50,N960LA,,EMT,,,
570067334,10612001,N223LA,AS50,POLICE,,VNY,EMT,EMT,
570014592,11100597,N703WP,AS50,N703WP,,WHP,,,
570034273,11058416,N662PD,AS50,N662PD,,,SMO,SMO,
569998234,10865027,N472LA,AS50,N472LA,,,SMO,SMO,
570049354,10694319,N304FD,A139,FIRE4,,VNY,,,
