flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
525377689,11351614,N950SG,AS32,N950SG,,LGB,,,
525343131,11057465,N661PD,AS50,N661PD,,WHP,WHP,WHP,
525295867,11314118,N913WB,AS50,,,WHP,,,
525271948,10656249,N267LA,AS50,N267LA,,WHP,WHP,WHP,
525284309,10612001,N223LA,AS50,POLICE,,WHP,VNY,VNY,
525289938,11314118,N913WB,AS50,,,WHP,,,
525340345,11356213,N955LA,AS50,,,CPM,,,
525260499,11356213,N955LA,AS50,,,LGB,,,
525249627,11361569,N960LA,AS50,N960LA,,VNY,,,
525360141,11351614,N950SG,AS32,N950SG,,POC,,,
525395667,11057465,N661PD,AS50,N661PD,,WHP,WHP,WHP,
525299685,11351458,N950LA,AS50,N950LA,,WHP,,,
525343352,11101548,N704WP,AS50,N704WP,,,BUR,BUR,
525265410,11359066,N958LA,AS50,N958LA,,WHP,POC,POC,
525296004,10612001,N223LA,AS50,POLICE,,VNY,WHP,WHP,
525254572,11359066,N958LA,AS50,N958LA,,LGB,LAX,LAX,
525345559,11351614,N950SG,AS32,N950SG,,WHP,,,
525260476,11314118,N913WB,AS50,,,WHP,,,
525284673,11314118,N913WB,AS50,,,WHP,,,
525288423,11359066,N958LA,AS50,,,,,,
525241699,11351458,N950LA,AS50,N950LA,,BUR,,,
525287928,11314118,N913WB,AS50,,,WHP,,,
525362564,10656249,N267LA,AS50,N267LA,,WHP,SMO,SMO,
525385208,11314118,N913WB,AS50,,,WHP,,,
525296726,11057465,N661PD,AS50,N661PD,,WHP,,,
525270423,11314118,N913WB,AS50,N913WB,,LAX,WHP,WHP,
525251079,11356213,N955LA,AS50,,,CPM,,,
525384331,11057465,N661PD,AS50,N661PD,,WHP,LGB,LGB,
525248117,11351614,N950SG,AS32,N950SG,,POC,,,
525249537,11356213,N955LA,AS50,,,,,,
525362942,10601970,N213PF,AS50,N213PF,,WHP,LAX,LAX,
525383981,11356213,N955LA,AS50,,,EMT,,,
525351241,11314118,N913WB,AS50,,,,,,
525302724,10656249,N267LA,AS50,N267LA,,VNY,WHP,WHP,
525382831,11356213,N955LA,AS50,,,EMT,,,
525337101,11356213,N955LA,AS50,,,CPM,,,
525279178,11356213,N955LA,AS50,,,CPM,,,
525264788,11351458,N950LA,AS50,,,LGB,,,
525404050,10612001,N223LA,AS50,POLICE,,WHP,VNY,VNY,
525337580,11351614,N950SG,AS32,N950SG,,LGB,,,
525349258,11360017,N959LA,AS50,,,WHP,,,
525403129,11360017,N959LA,AS50,,,EMT,,,
525344802,11314118,N913WB,AS50,,,,,,
525272104,11057465,N661PD,AS50,N661PD,,WHP,SMO,SMO,
525260117,10612001,N223LA,AS50,POLICE,,WHP,SMO,SMO,
525250257,11356213,N955LA,AS50,,,FUL,,,
525263879,11314118,N913WB,AS50,,,WHP,,,
525296731,10656249,N267LA,AS50,N267LA,,WHP,VNY,VNY,
525258375,11356213,N955LA,AS50,,,FUL,,,
525278533,11356213,N955LA,AS50,,,,,,
525404221,10656249,N267LA,AS50,N267LA,,WHP,VNY,VNY,
525267597,11351458,N950LA,AS50,N950LA,,CPM,,,
525365221,11356213,N955LA,AS50,,,,,,
525277338,11351458,N950LA,AS50,N950LA,,CPM,,,
525288276,11351458,N950LA,AS50,N950LA,,LGB,,,
525245603,10656249,N267LA,AS50,N267LA,,WHP,,,
525295241,11351458,N950LA,AS50,N950LA,,,,,
525400684,11361569,N960LA,AS50,N960LA,,WHP,,,
525386775,11314118,N913WB,AS50,,,VNY,,,
525375445,11356213,N955LA,AS50,,,CPM,,,
525279851,11359066,N958LA,AS50,,,POC,,,
525286563,11359066,N958LA,AS50,,,EMT,,,
