flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
581395127,10527058,N14LA,B412,N14LA,,POC,,,
581423745,10616756,N228LA,AS50,N228LA,,VNY,VNY,VNY,
581291564,11360017,N959LA,AS50,N959LA,,WHP,WJF,WJF,
581409158,10601970,N213PF,AS50,N213PF,,,BUR,BUR,
581328972,10865027,N472LA,AS50,N472LA,,,CPM,CPM,
581375620,10610099,N221LA,AS50,N221LA,,,LAX,LAX,
581364864,10691466,N301FD,A139,FIRE1,,VNY,VNY,VNY,
581482099,11358115,N957LA,AS50,N957LA,,,,,
581445312,11061269,N665PD,AS50,N665PD,,,VNY,VNY,
581317926,10695270,N305FD,A139,N305FD,,VNY,,,
581345472,10601970,N213PF,AS50,N213PF,,,,,
581411977,10694319,N304FD,A139,FIRE4,,VNY,LAX,LAX,
581455443,10865027,N472LA,AS50,N472LA,,,CPM,CPM,
581291465,10691466,N301FD,A139,FIRE1,,VNY,,,
581432315,11057465,N661PD,AS50,N661PD,,BUR,SZP,SZP,
581415243,11061269,N665PD,AS50,N665PD,,LGB,,,
581451652,11060318,N664PD,B06,N664PD,,,,,
581430111,11364575,N963SD,AS50,N963SD,,EMT,,,
581435214,10691466,N301FD,A139,FIRE1,,VNY,,,
581475995,11064122,N668PD,AS50,N668PD,,,LAX,LAX,
581410324,10616756,N228LA,AS50,N228LA,,,SMO,SMO,
581409864,11061269,N665PD,AS50,N665PD,,,LGB,LGB,
581441356,11058416,N662PD,AS50,N662PD,,VNY,VNY,VNY,
581323057,10601970,N213PF,AS50,N213PF,,,,,
581418961,11314118,N913WB,AS50,N913WB,,,CNO,CNO,
581457780,11355262,N954LA,AS50,N954LA,,LGB,,,
581446239,10612001,N223LA,AS50,POLICE,,VNY,EMT,EMT,
581293277,10695270,N305FD,A139,N305FD,,VNY,EMT,EMT,
581438608,11061269,N665PD,AS50,N665PD,,LGB,,,
581402417,11353317,N952JH,AS32,N952JH,,LGB,WHP,WHP,
581454102,11058416,N662PD,AS50,N662PD,,VNY,,,
581424697,10694319,N304FD,A139,FIRE4,,SMO,VNY,VNY,
581402842,11100597,N703WP,AS50,N703WP,,,,,
581379470,10691466,N301FD,A139,FIRE1,,VNY,VNY,VNY,
581430178,10601970,N213PF,AS50,N213PF,,,EMT,EMT,
581356772,11064122,N668PD,AS50,N668PD,,,,,
581319446,11362520,N961LA,AS50,N961LA,,HHR,HHR,HHR,
581408527,11360017,N959LA,AS50,N959LA,,LGB,SNA,SNA,
581299430,10865027,N472LA,AS50,N472LA,,,,,
581308896,10695270,N305FD,A139,N305FD,,VNY,VNY,VNY,
581465083,10691466,N301FD,A139,FIRE1,,VNY,CPM,CPM,
581368986,11064122,N668PD,AS50,N668PD,,,,,
581454504,11360017,N959LA,AS50,N959LA,,EMT,POC,POC,
581426547,10527058,N14LA,B412,N14LA,,WHP,POC,POC,
581440883,11060318,N664PD,B06,N664PD,,,LGB,LGB,
581313084,11360017,N959LA,AS50,N959LA,,WJF,PMD,PMD,
581417239,11353317,N952JH,AS32,N952JH,,,,,
581455947,11364575,N963SD,AS50,N963SD,,LGB,,,
581345226,11064122,N668PD,AS50,N668PD,,,,,
581458897,10691466,N301FD,A139,FIRE1,,VNY,VNY,VNY,
581455779,10616756,N228LA,AS50,N228LA,,,CPM,CPM,
581456410,10691466,N301FD,A139,FIRE1,,VNY,EMT,EMT,
581329303,11057465,N661PD,AS50,N661PD,,,FUL,FUL,
581475928,11057465,N661PD,AS50,N661PD,,,,,
581299051,11057465,N661PD,AS50,N661PD,,,SMO,SMO,
581319152,11360017,N959LA,AS50,N959LA,,PMD,PMD,PMD,
581299792,11353317,N952JH,AS32,N952JH,,,,,
581425715,11100597,N703WP,AS50,N703WP,,,,,
581400840,11360017,N959LA,AS50,N959LA,,POC,LGB,LGB,
581461805,11364575,N963SD,AS50,N963SD,,EMT,,,
581292031,11353317,N952JH,AS32,N952JH,,,,,
581432502,10601970,N213PF,AS50,N213PF,,BUR,,,
581431332,11064122,N668PD,AS50,N668PD,,,,,
581410217,11101548,N704WP,AS50,N704WP,,WHP,WJF,WJF,
581430099,11358115,N957LA,AS50,N957LA,,LGB,,,
581406813,10612001,N223LA,AS50,POLICE,,VNY,EMT,EMT,
581431331,11061269,N665PD,AS50,N665PD,,LGB,LGB,LGB,
581450024,11057465,N661PD,AS50,N661PD,,VNY,WHP,WHP,
581461033,10601970,N213PF,AS50,N213PF,,,BUR,BUR,
581314940,11064122,N668PD,AS50,N668PD,,,HHR,HHR,
581390657,11362520,N961LA,AS50,N961LA,,LGB,FUL,FUL,
581434138,11360017,N959LA,AS50,N959LA,,LGB,POC,POC,
581314790,10601970,N213PF,AS50,N213PF,,,HHR,HHR,
581308962,10865027,N472LA,AS50,N472LA,,TOA,WHP,WHP,
581320489,11360017,N959LA,AS50,N959LA,,,POC,POC,
581409600,10865027,N472LA,AS50,N472LA,,,SMO,SMO,
581477901,11362520,N961LA,AS50,N961LA,,LGB,EMT,EMT,
581431255,11314118,N913WB,AS50,N913WB,,EMT,,,
