flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
539663358,11060318,N664PD,B06,N664PD,,POC,FUL,FUL,
539521198,11357164,N956LA,AS50,N956LA,,CPM,CPM,CPM,
539712275,11352410,N951LB,AS32,,,EMT,,,
539677393,11352410,N951LB,AS32,,,,,,
539684475,11354311,N953LA,AS50,N953LA,,,,,
539558979,11356213,N955LA,AS50,N955LA,,EMT,POC,POC,
539546782,11354311,N953LA,AS50,N953LA,,EMT,,,
539690370,11057465,N661PD,AS50,N661PD,,,,,
539550176,11357164,N956LA,AS50,N956LA,,,,,
539638776,10610099,N221LA,AS50,N221LA,,,LAX,LAX,
539651034,11057465,N661PD,AS50,N661PD,,,,,
539704245,11362520,N961LA,AS50,N961LA,,EMT,,,
539552988,10610099,N221LA,AS50,N221LA,,,HHR,HHR,
539526598,11357164,N956LA,AS50,N956LA,,LGB,,,
539557793,11058416,N662PD,AS50,N662PD,,,WHP,WHP,
539691617,10601970,N213PF,AS50,N213PF,,,SMO,SMO,
539533495,11354311,N953LA,AS50,N953LA,,LGB,CPM,CPM,
539673210,11352410,N951LB,AS32,,,LGB,,,
539653633,11362520,N961LA,AS50,N961LA,,CCB,,,
539640725,10612001,N223LA,AS50,POLICE,,VNY,EMT,EMT,
539691236,11060318,N664PD,B06,N664PD,,LGB,,,
539651155,11351458,N950LA,AS50,N950LA,,FUL,,,
539664004,11354311,N953LA,AS50,N953LA,,LGB,POC,POC,
539701851,11357164,N956LA,AS50,N956LA,,HHR,CCB,CCB,
539556280,11356213,N955LA,AS50,N955LA,,BUR,POC,POC,
539646834,11362520,N961LA,AS50,N961LA,,LGB,CCB,CCB,
539524437,11356213,N955LA,AS50,N955LA,,CCB,,,
539705232,11058416,N662PD,AS50,N662PD,,,,,
539684550,10610099,N221LA,AS50,N221LA,,,,,
539687145,10694319,N304FD,A139,FIRE4,,VNY,,,
539657956,10601970,N213PF,AS50,N213PF,,,,,
539676668,11354311,N953LA,AS50,N953LA,,CPM,,,
539679443,11357164,N956LA,AS50,N956LA,,LGB,LGB,LGB,
539696298,11064122,N668PD,AS50,N668PD,,HHR,,,
539545405,11357164,N956LA,AS50,N956LA,,LGB,CPM,CPM,
539706888,11357164,N956LA,AS50,N956LA,,EMT,,,
539522602,11352410,N951LB,AS32,,,,,,
539654343,11064122,N668PD,AS50,N668PD,,,,,
539701302,11362520,N961LA,AS50,N961LA,,WHP,POC,POC,
539542184,10601970,N213PF,AS50,N213PF,,,EMT,EMT,
539683334,11060318,N664PD,B06,N664PD,,LGB,,,
539542483,11057465,N661PD,AS50,N661PD,,,VNY,VNY,
539641429,11064122,N668PD,AS50,N668PD,,,,,
539696422,11357164,N956LA,AS50,N956LA,,BUR,,,
539551193,10601970,N213PF,AS50,N213PF,,,CPM,CPM,
539660889,11058416,N662PD,AS50,N662PD,,,SMO,SMO,
539702774,11356213,N955LA,AS50,N955LA,,LGB,WHP,WHP,
539659324,11356213,N955LA,AS50,N955LA,,EMT,LGB,LGB,
539521410,11356213,N955LA,AS50,N955LA,,LGB,POC,POC,
539554431,11357164,N956LA,AS50,N956LA,,,WHP,WHP,
539540802,11354311,N953LA,AS50,N953LA,,EMT,CCB,CCB,
539668541,11060318,N664PD,B06,N664PD,,LGB,,,
