flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
580602346,10578214,N190LA,H60,N190LA,,,,,
580659407,11064122,N668PD,AS50,N668PD,,,,,
580706066,10578214,N190LA,H60,N190LA,,WHP,WHP,WHP,
580613535,11356213,N955LA,AS50,N955LA,,LGB,SZP,SZP,
580527548,11362520,N961LA,AS50,N961LA,,WJF,PMD,PMD,
580658209,11351614,N950SG,AS32,L950SG,,,,,
580521424,10578214,N190LA,H60,N190LA,,WHP,,,
580564519,10865027,N472LA,AS50,N472LA,,,,,
580603891,10527058,N14LA,B412,N14LA,,TOA,POC,POC,
580652423,11100597,N703WP,AS50,N703WP,,,,,
580708639,11356213,N955LA,AS50,N955LA,,BUR,,,
580706409,11064122,N668PD,AS50,N668PD,,,,,
580511563,11351614,N950SG,AS32,L950SG,,,POC,POC,
580700223,11362520,N961LA,AS50,N961LA,,BUR,LGB,LGB,
580529812,11361569,N960LA,AS50,N960LA,,,EMT,EMT,
580502965,10527058,N14LA,B412,N14LA,,,,,
580570344,10578214,N190LA,H60,N190LA,,WHP,EMT,EMT,
580684060,10694319,N304FD,A139,FIRE4,,VNY,BUR,BUR,
580512372,10578214,N190LA,H60,N190LA,,,,,
580517910,10691466,N301FD,A139,FIRE1,,VNY,VNY,VNY,
580710899,11359066,N958LA,AS50,N958LA,,LGB,CPM,CPM,
580715430,11061269,N665PD,AS50,N665PD,,VNY,,,
580501890,10695270,N305FD,A139,N305FD,,,VNY,VNY,
580685683,11100597,N703WP,AS50,N703WP,,,,,
580696841,11363471,N962LA,AS50,N962LA,,,LGB,LGB,
580712260,11064122,N668PD,AS50,N668PD,,,SMO,SMO,
580684512,11356213,N955LA,AS50,N955LA,,,,,
580520552,11361569,N960LA,AS50,N960LA,,LGB,CPM,CPM,
580530147,10865027,N472LA,AS50,N472LA,,,,,
580685399,11057465,N661PD,AS50,N661PD,,,,,
580706200,10616756,N228LA,AS50,N228LA,,,SMO,SMO,
580560838,11361569,N960LA,AS50,N960LA,,LGB,LAX,LAX,
580635426,10616756,N228LA,AS50,N228LA,,,WHP,WHP,
580542293,11362520,N961LA,AS50,N961LA,,,,,
580677835,10527058,N14LA,B412,N14LA,,POC,POC,POC,
580508869,10694319,N304FD,A139,FIRE4,,VNY,,,
580482476,10601970,N213PF,AS50,N213PF,,,,,
580583475,10578214,N190LA,H60,N190LA,,,,,
580508959,11362520,N961LA,AS50,N961LA,,,,,
580670025,11355262,N954LA,AS50,N954LA,,LGB,,,
580623920,10578214,N190LA,H60,N190LA,,,,,
580634138,10527058,N14LA,B412,N14LA,,POC,,,
580702297,10695270,N305FD,A139,N305FD,,VNY,VNY,VNY,
580626223,11351614,N950SG,AS32,L950SG,,LGB,BUR,BUR,
580651689,10691466,N301FD,A139,FIRE1,,VNY,,,
580632900,11363471,N962LA,AS50,N962LA,,POC,,,
580515381,11351614,N950SG,AS32,L950SG,,POC,LGB,LGB,
580575334,10691466,N301FD,A139,FIRE1,,WHP,VNY,VNY,
580645912,10616756,N228LA,AS50,N228LA,,BUR,,,
580660706,10616756,N228LA,AS50,N228LA,,,WHP,WHP,
580510796,10691466,N301FD,A139,FIRE1,,VNY,WHP,WHP,
580699080,11100597,N703WP,AS50,N703WP,,,,,
580612480,10497326,N110LA,B412,N110LA,,WHP,,,
580547414,11057465,N661PD,AS50,N661PD,,,FUL,FUL,
580633620,11057465,N661PD,AS50,N661PD,,,,,
580539059,10865027,N472LA,AS50,N472LA,,,BUR,BUR,
580598011,10527058,N14LA,B412,N14LA,,POC,TOA,TOA,
580677205,10578214,N190LA,H60,N190LA,,WHP,,,
580534256,10527058,N14LA,B412,N14LA,,WHP,POC,POC,
580685470,11363471,N962LA,AS50,N962LA,,POC,FUL,FUL,
580656179,10527058,N14LA,B412,N14LA,,WHP,,,
