flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
580493897,11314118,N913WB,AS50,N913WB,,,,,
580305055,11351458,N950LA,AS50,N950LA,,POC,SNA,SNA,
580449725,10616756,N228LA,AS50,N228LA,,,,,
580412048,10617707,N229LA,AS50,N229LA,,VNY,,,
580499135,10691466,N301FD,A139,FIRE1,,VNY,VNY,VNY,
580472153,10694319,N304FD,A139,FIRE4,,VNY,,,
580472186,10691466,N301FD,A139,FIRE1,,VNY,EMT,EMT,
580287888,11314118,N913WB,AS50,N913WB,,,CNO,CNO,
580334517,11351458,N950LA,AS50,N950LA,,POC,LGB,LGB,
580329433,11064122,N668PD,AS50,N668PD,,,WHP,WHP,
580486582,11362520,N961LA,AS50,N961LA,,BUR,PMD,PMD,
580368159,10691466,N301FD,A139,FIRE1,,VNY,VNY,VNY,
580409357,11100597,N703WP,AS50,N703WP,,,,,
580329776,11057465,N661PD,AS50,N661PD,,,,,
580442584,11364575,N963SD,AS50,N963SD,,LGB,BUR,BUR,
580495572,10616756,N228LA,AS50,N228LA,,,VNY,VNY,
580482483,10694319,N304FD,A139,FIRE4,,VNY,LAX,LAX,
580349469,11351458,N950LA,AS50,N950LA,,EMT,ONT,ONT,
580304198,11362520,N961LA,AS50,N961LA,,WJF,WHP,WHP,
580393071,11361569,N960LA,AS50,N960LA,,LGB,LGB,LGB,
580287351,11362520,N961LA,AS50,N961LA,,,BUR,BUR,
580443362,11314118,N913WB,AS50,N913WB,,,BUR,BUR,
580292375,11100597,N703WP,AS50,N703WP,,,,,
580458265,10695270,N305FD,A139,N305FD,,VNY,WHP,WHP,
580300912,11314118,N913WB,AS50,N913WB,,CNO,CNO,CNO,
580483714,11100597,N703WP,AS50,N703WP,,,,,
580494604,11351614,N950SG,AS32,L950SG,,,POC,POC,
580297923,10601970,N213PF,AS50,N213PF,,,CCD,CCD,
580390645,11351458,N950LA,AS50,N950LA,,POC,,,
580423658,10616756,N228LA,AS50,N228LA,,,FUL,FUL,
580317792,11363471,N962LA,AS50,N962LA,,POC,HHR,HHR,
580474869,10578214,N190LA,H60,N190LA,,WHP,EMT,EMT,
580502965,10527058,N14LA,B412,N14LA,,,,,
580396617,11351614,N950SG,AS32,N950SG,,LGB,,,
580416771,11061269,N665PD,AS50,N665PD,,,VNY,VNY,
580487668,10578214,N190LA,H60,N190LA,,WHP,,,
580492110,11363471,N962LA,AS50,N962LA,,POC,,,
580323094,11355262,N954LA,AS50,N954LA,,LGB,POC,POC,
580459000,11364575,N963SD,AS50,N963SD,,,,,
580417098,10691466,N301FD,A139,FIRE1,,VNY,VNY,VNY,
580435130,10695270,N305FD,A139,N305FD,,VNY,VNY,VNY,
580482476,10601970,N213PF,AS50,N213PF,,,,,
580428492,10616756,N228LA,AS50,N228LA,,FUL,EMT,EMT,
580434655,10527058,N14LA,B412,N14LA,,WHP,POC,POC,
580481446,11351614,N950SG,AS32,L950SG,,POC,,,
580419664,11064122,N668PD,AS50,N668PD,,,HHR,HHR,
580491277,10527058,N14LA,B412,N14LA,,WHP,,,
580312353,11314118,N913WB,AS50,N913WB,,,,,
580299227,11355262,N954LA,AS50,N954LA,,EMT,BUR,BUR,
580293690,11351614,N950SG,AS32,L950SG,,PMD,,,
580493155,10695270,N305FD,A139,N305FD,,VNY,WHP,WHP,
580317120,11351458,N950LA,AS50,N950LA,,,POC,POC,
580427701,11057465,N661PD,AS50,N661PD,,,VNY,VNY,
580451273,11364575,N963SD,AS50,N963SD,,WJF,,,
580470652,11064122,N668PD,AS50,N668PD,,,LAX,LAX,
580470221,11057465,N661PD,AS50,N661PD,,,HHR,HHR,
580325808,11363471,N962LA,AS50,N962LA,,CPM,BUR,BUR,
580491181,11362520,N961LA,AS50,N961LA,,,WJF,WJF,
580326050,11362520,N961LA,AS50,N961LA,,,BUR,BUR,
580464222,10578214,N190LA,H60,N190LA,,WHP,WHP,WHP,
580424188,11058416,N662PD,AS50,N662PD,,VNY,,,
580405382,11064122,N668PD,AS50,N668PD,,,,,
580296518,11057465,N661PD,AS50,N661PD,,,,,
580346302,11314118,N913WB,AS50,N913WB,,,TOA,TOA,
580312711,10865027,N472LA,AS50,N472LA,,,WHP,WHP,
580289188,11355262,N954LA,AS50,N954LA,,LGB,EMT,EMT,
580346283,10865027,N472LA,AS50,N472LA,,,,,
580403236,10527058,N14LA,B412,N14LA,,POC,WHP,WHP,
580304591,11355262,N954LA,AS50,N954LA,,CPM,LGB,LGB,
580482216,10691466,N301FD,A139,FIRE1,,VNY,SZP,SZP,
580442978,11351614,N950SG,AS32,L950SG,,LGB,,,
580291291,11363471,N962LA,AS50,N962LA,,LGB,CPM,CPM,
580300534,11362520,N961LA,AS50,N961LA,,PMD,WJF,WJF,
580484853,10527058,N14LA,B412,N14LA,,POC,LAX,LAX,
580296624,11064122,N668PD,AS50,N668PD,,,,,
580282969,11362520,N961LA,AS50,N961LA,,PMD,PMD,PMD,
580499027,10578214,N190LA,H60,N190LA,,,,,
580293513,10865027,N472LA,AS50,N472LA,,VNY,,,
580414750,11101548,N704WP,AS50,N704WP,,WHP,,,
