flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
572288902,10694319,N304FD,A139,FIRE4,,VNY,BUR,BUR,
572327437,11351614,N950SG,AS32,L950SG,,,,,
572197924,10612001,N223LA,AS50,POLICE,,VNY,,,
572376271,11361569,N960LA,AS50,N960LA,,LGB,,,
572346828,10865027,N472LA,AS50,N472LA,,,SMO,SMO,
572205414,11362520,N961LA,AS50,N961LA,,VNY,,,
572288875,10695270,N305FD,A139,N305FD,,VNY,,,
572225164,10612001,N223LA,AS50,POLICE,,VNY,EMT,EMT,
572202068,10612001,N223LA,AS50,POLICE,,,,,
572193249,10617707,N229LA,AS50,N229LA,,,,,
572192423,11354311,N953LA,AS50,N953LA,,EMT,CPM,CPM,
572359191,10694319,N304FD,A139,FIRE4,,SMO,VNY,VNY,
572175259,10497326,N110LA,B412,N110LA,,,,,
572372566,11356213,N955LA,AS50,N955LA,,BUR,LGB,LGB,
572225262,10610099,N221LA,AS50,N221LA,,,TOA,TOA,
572347368,10617707,N229LA,AS50,N229LA,,,,,
572295636,11351614,N950SG,AS32,L950SG,,LGB,,,
572297731,11101548,N704WP,AS50,N704WP,,WHP,WHP,WHP,
572350651,11351614,N950SG,AS32,L950SG,,,,,
572187310,11354311,N953LA,AS50,N953LA,,CPM,,,
572218081,11354311,N953LA,AS50,N953LA,,EMT,CPM,CPM,
572347701,10694319,N304FD,A139,FIRE4,,VNY,HHR,HHR,
572306629,10865027,N472LA,AS50,N472LA,,,,,
572361290,10865027,N472LA,AS50,N472LA,,TOA,,,
572374843,11351614,N950SG,AS32,L950SG,,,BUR,BUR,
572368532,11058416,N662PD,AS50,N662PD,,,HHR,HHR,
572327704,11359066,N958LA,AS50,N958LA,,LGB,CPM,CPM,
572319707,10695270,N305FD,A139,N305FD,,VNY,VNY,VNY,
572345694,11359066,N958LA,AS50,N958LA,,EMT,FUL,FUL,
572316074,11363471,N962LA,AS50,N962LA,,LGB,POC,POC,
572208486,10865027,N472LA,AS50,N472LA,,,FUL,FUL,
572236732,10612001,N223LA,AS50,POLICE,,VNY,EMT,EMT,
572296070,10617707,N229LA,AS50,N229LA,,,,,
572328675,11058416,N662PD,AS50,N662PD,,,,,
572192595,10865027,N472LA,AS50,N472LA,,CPM,,,
572193204,10612001,N223LA,AS50,POLICE,,VNY,EMT,EMT,
572303745,10694319,N304FD,A139,FIRE4,,SMO,VNY,VNY,
572218973,10865027,N472LA,AS50,N472LA,,SMO,,,
572366736,11351614,N950SG,AS32,L950SG,,,,,
572339297,11351614,N950SG,AS32,L950SG,,,,,
572179896,10865027,N472LA,AS50,N472LA,,,LAX,LAX,
572181444,11354311,N953LA,AS50,N953LA,,LGB,,,
572350135,11363471,N962LA,AS50,N962LA,,POC,,,
572208598,11354311,N953LA,AS50,N953LA,,,,,
