flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
588223965,10696221,N306FD,B06,N306FD,N306FD,VNY,SMO,SMO,
588187408,11362520,N961LA,AS50,N961LA,N961LA,LGB,LGB,LGB,
588221368,11060318,N664PD,B06,N664PD,N664PD,,LGB,LGB,
588188572,10578214,N190LA,H60,N190LA,N190LA,WHP,PMD,PMD,
588169302,11314118,N913WB,AS50,N913WB,N913WB,VNY,HHR,HHR,
588112957,10601970,N213PF,AS50,N213PF,N213PF,,BUR,BUR,
588096458,11057465,N661PD,AS50,N661PD,N661PD,,,,
588189140,10610099,N221LA,AS50,N221LA,N221LA,,,,
588214928,11362673,N961SD,AS50,N961SD,N961SD,LGB,LGB,LGB,
588049309,11361569,N960LA,AS50,N960LA,N960LA,LGB,LGB,LGB,
588208788,11351614,N950SG,AS32,L950SG,,,LGB,LGB,
588196587,11362520,N961LA,AS50,N961LA,N961LA,LGB,LGB,LGB,
588189835,10507437,N120LA,B412,N120LA,N120LA,WHP,POC,POC,
588226115,11060318,N664PD,B06,N664PD,N664PD,LGB,LGB,LGB,
588191371,11101548,N704WP,AS50,N704WP,N704WP,,,,
588056816,11361569,N960LA,AS50,N960LA,N960LA,,BUR,BUR,
588244532,11060318,N664PD,B06,N664PD,N664PD,,VNY,VNY,
588046546,10612001,N223LA,AS50,POLICE,,,WHP,WHP,
588187736,11101548,N704WP,AS50,N704WP,N704WP,WHP,PMD,PMD,
588225584,10601970,N213PF,AS50,N213PF,N213PF,,,,
588046247,10610099,N221LA,AS50,N221LA,N221LA,,VNY,VNY,
588238450,10610099,N221LA,AS50,N221LA,N221LA,,CPM,CPM,
588205891,11362520,N961LA,AS50,N961LA,N961LA,LGB,LGB,LGB,
588226450,10656249,N267LA,AS50,N267LA,N267LA,,HHR,HHR,
588041943,11356213,N955LA,AS50,N955LA,N955LA,WHP,,,
588215823,11367428,N966SD,AS50,N966SD,N966SD,POC,LGB,LGB,
588188342,10656249,N267LA,AS50,N267LA,N267LA,,,,
588231840,11352409,N951LA,AS50,N951LA,N951LA,LGB,,,
588067941,11361569,N960LA,AS50,N960LA,N960LA,EMT,LGB,LGB,
588048675,10527058,N14LA,B412,N14LA,N14LA,,,,
588076090,11356213,N955LA,AS50,N955LA,N955LA,BUR,PMD,PMD,
588237353,11362673,N961SD,AS50,N961SD,N961SD,LGB,EMT,EMT,
588202770,11057465,N661PD,AS50,N661PD,,SBD,,,
588044269,10696221,N306FD,B06,N306FD,N306FD,VNY,WJF,WJF,
588190182,11314118,N913WB,AS50,N913WB,N913WB,,TOA,TOA,
588215259,10527058,N14LA,B412,N14LA,N14LA,TOA,WHP,WHP,
588168001,11351614,N950SG,AS32,L950SG,,LGB,,,
