flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
543497035,11057465,N661PD,AS50,N661PD,,,BUR,BUR,
543361922,10696221,N306FD,B06,N306FD,,WHP,WHP,WHP,
543505401,10527058,N14LA,B412,N14LA,,SMO,HHR,HHR,
543351284,10865027,N472LA,,N472LA,,,HHR,HHR,
543499984,10527058,N14LA,B412,N14LA,,WHP,CCD,CCD,
543368769,11359066,N958LA,AS50,N958LA,,EMT,,,
543474862,11358115,N957LA,AS50,,,,,,
543495321,10527058,N14LA,B412,N14LA,,,,,
543351505,11058416,N662PD,AS50,N662PD,,,,,
543483169,11351614,N950SG,AS32,L950SG,,,EMT,EMT,
543372585,11362520,N961LA,AS50,N961LA,,PMD,POC,POC,
543377530,11362520,N961LA,AS50,N961LA,,EMT,TOA,TOA,
543384983,11356213,N955LA,AS50,N955LA,,LGB,CPM,CPM,
543484415,10527058,N14LA,B412,N14LA,,WHP,LAX,LAX,
543340362,10527058,N14LA,B412,N14LA,,BUR,,,
543514156,10865027,N472LA,,N472LA,,,VNY,VNY,
543495430,11358115,N957LA,AS50,,,LGB,CPM,CPM,
543360302,10865027,N472LA,,N472LA,,HHR,SMO,SMO,
543442319,11355262,N954LA,AS50,N954LA,,EMT,,,
543511547,11358115,N957LA,AS50,,,LGB,,,
543343006,11359066,N958LA,AS50,N958LA,,EMT,,,
543433415,11351614,N950SG,AS32,L950SG,,LGB,,,
543472588,11351614,N950SG,AS32,L950SG,,LGB,,,
543482921,10696221,N306FD,B06,N306FD,,,,,
543475677,10865027,N472LA,,N472LA,,,SMO,SMO,
543359484,10696221,N306FD,B06,N306FD,,,LAX,LAX,
543466269,11351614,N950SG,AS32,L950SG,,,LGB,LGB,
543389937,10865027,N472LA,,N472LA,,,,,
543351081,11359066,N958LA,AS50,N958LA,,,POC,POC,
543463827,11358115,N957LA,AS50,,,CPM,,,
543400199,11356213,N955LA,AS50,N955LA,,CPM,LGB,LGB,
543373987,10696221,N306FD,B06,N306FD,,WHP,BUR,BUR,
543371663,11356213,N955LA,AS50,N955LA,,,,,
543490264,11355262,N954LA,AS50,N954LA,,,,,
543488118,10527058,N14LA,B412,N14LA,,,BUR,BUR,
543375785,10694319,N304FD,A139,FIRE4,,BUR,,,
543389130,11356213,N955LA,AS50,N955LA,,CPM,,,
543372310,10694319,N304FD,A139,FIRE4,,VNY,BUR,BUR,
543479479,11355262,N954LA,AS50,N954LA,,,POC,POC,
543362589,11356213,N955LA,AS50,N955LA,,,CCB,CCB,
543472843,11358115,N957LA,AS50,,,,,,
543503735,11358115,N957LA,AS50,,,CPM,,,
543356095,11356213,N955LA,AS50,N955LA,,LGB,,,
543454407,11057465,N661PD,AS50,N661PD,,,POC,POC,
543501414,11355262,N954LA,AS50,N954LA,,FUL,POC,POC,
543475753,10612001,N223LA,AS50,POLICE,,VNY,EMT,EMT,
543358270,11356213,N955LA,AS50,,,,,,
543514446,10612001,N223LA,AS50,POLICE,,VNY,EMT,EMT,
543366907,11057465,N661PD,AS50,N661PD,,,VNY,VNY,
543459603,11058416,N662PD,AS50,N662PD,,,,,
543498630,11351614,N950SG,AS32,L950SG,,EMT,,,
543367991,11362520,N961LA,AS50,,,,,,
543453304,11358115,N957LA,AS50,,,LGB,CPM,CPM,
