updated_date,updated_time,story_headline,story_copy,image_caption,image_url,more_news,story_url
2022-06-21,"OAN NEWSROOM
1:27 PM PT",Biden’s old age has Democrats worried for 2024,"A top House Democrat is already making contingency plans should Joe Biden decide not to run in the 2024 presidential election. While speaking to reporters Monday, House Democrat Whip James Clyburn (D-S.C.) said his number one choice to replace Biden on the Democrat ticket would be Vice President Kamala Harris.However, Clyburn went on to backpedal his position, while claiming “a Biden presidency is what America needs right now.” Nonetheless, he did admit Biden is at an advanced age and he may not be up for a second term.Meanwhile, David Gergen, who served as an advisor to four presidents, reiterated his belief that Biden and Donald Trump should not run for president in 2024. Gergen added, Biden, who’s currently 79-years-old and Trump, who’s now 76, should “step back from these elections because of their age.”“To take office, the most complex office in the world and most powerful office in the world, one where, you know, the president makes one mistake in judgment and there can be calamitous results,” he explained. “I think that someone who is in their 80s is not an appropriate person to be making those kind of decisions over a four-year period.”Gergen went on to say that a president’s age and the challenges that come with it needs to be explored more fully by medical professionals.“I just think it’s a mistake for either party to put forward people who are going to be essentially trying to run the country in their 80s,” he noted.In the meantime, the Wall Street Journal recently reported that Democrat insiders are skeptical of a possible Biden run in 2024, but are reluctant to come forward and oust him. They said their concern lies with Biden’s age and spiraling approval rating as the Biden administration is overseeing record high inflation rates, gas and food prices.Other reports have noted the large appetite for Republican policies as experts predict a red wave is coming this November. Polls have shown Americans want new leadership in the White House, one that puts the people first.","President Joe Biden speaks about the newly approved COVID-19 vaccines for children under 5, Tuesday, June 21, 2022, from the Roosevelt Room of the White House in Washington. (AP Photo/Susan Walsh)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/06/AP22172729808522.jpg, Mo. Senate Candidate Greitens Urges Supporters To Order Their ‘RINO Hunting Permit’ In Campaign AdTOPICS:2024America Firstapproval ratingBiden AdministrationDavid GergendemocratDonald TrumpelectionJames ClyburnKamala HarrisnewsOANOANNpoliticsPOLLSWall Street Journal SHARETWEETPINSHARE,https://www.oann.com/bidens-old-age-has-democrats-worried-for-2024/
2022-06-21,"OAN NEWSROOM
10:07 AM PT",Biden: High gas prices ‘good opportunity’ for renewable energy,"Biden: High gas prices ‘good opportunity’ for renewable energyPresident Joe Biden stops and speaks to members of the media as he walks on the beach with his granddaughter Natalie Biden and daughter Ashley Biden, in Rehoboth Beach, Del., Monday, June 20, 2022. (AP Photo/Manuel Balce Ceneta)OAN NEWSROOMUPDATED 10:07 AM PT – Tuesday, June 21 2022President Joe Biden is facing backlash for saying high gas prices are a “good opportunity” for the country to transition to green energy. While speaking to reporters at a Delaware beach Monday, he defended his approach to runaway inflation and his so-called “clean” energy policies.“My dear mother used to have this expression: for everything lousy, something good will happen if you look hard enough for it.,” Biden stated. “We have a chance here to make a fundamental turn towards renewable energy. Electric vehicles. Not just electric vehicles, but across the board.”His comments were immediately interpreted as “tone deaf” to most Americans, who are now paying more than $5 a gallon for gas. The President said he will decide by the end of the week whether to pause the federal gas tax.Gas prices are at record highs, but don’t worry, Democrats think you can just go buy a $50,000 electric car.— Rep. Jim Jordan (@Jim_Jordan) May 20, 2022Meanwhile, House Majority Whip Jim Clyburn (D-S.C.) appears to break with the some of the White House’s claims about the economy. During an interview Monday, the Democrat said “for a lot of people” we are in a recession. He added, “if you can’t afford gas you are in a recession.”Clyburn’s comments appear to contradict President Biden’s insistence that a recession is not inevitable as his administration attempts to alleviate high inflation. Despite Biden’s claims, recent polling indicates most Americans already believe the nation is in a recession.","President Joe Biden stops and speaks to members of the media as he walks on the beach with his granddaughter Natalie Biden and daughter Ashley Biden, in Rehoboth Beach, Del., Monday, June 20, 2022. (AP Photo/Manuel Balce Ceneta)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/06/AP22171694464806.jpg, GOP Attorneys General Fight Biden’s Transgender PushTOPICS:clean energyDELAWAREelectric vehiclesenergygasGas Pricesgreen energyinflationJoe BidennewsOANOANNOILpoltiicsrenewable energyrunaway inflation SHARETWEETPINSHARE,https://www.oann.com/biden-high-gas-prices-good-opportunity-for-renewable-energy/
2022-06-21,"OAN NEWSROOM
9:13 AM PT",Australian prime minister refuses to demand US drop prosecution of WikiLeaks founder Assange,"Australian prime minister refuses to demand US drop prosecution of WikiLeaks founder AssangeAustralian Prime Minister Anthony Albanese gestures during a press conference in Sydney, Australia, Friday, June 10, 2022. Prime Minister Albanese on Monday rejected calls for him to publicly demand the United States drop its prosecution of WikiLeaks founder and Australian citizen Julian Assange. (AP Photo/Mark Baker)OAN NEWSROOMUPDATED 9:13 AM PT – Tuesday, June 21 2022Australian Prime Minister Michael Albanese declined to call on the US to cease it’s prosecution of WikiLeaks founder and Australian citizen Julian Assange. While speaking to reporters on Monday, the prime minister appeared to rule out intervening in Assange’s case amid the British government’s approval of his extradition to the US.BREAKING: UK Home Secretary approves extradition of WikiLeaks publisher Julian Assange to the US where he would face a 175 year sentence – A dark day for Press freedom and for British democracyThe decision will be appealedhttps://t.co/m1bX8STSr8 pic.twitter.com/5nWlxnWqO7— WikiLeaks (@wikileaks) June 17, 2022Albanese told reporters he intends to lead a government that engages diplomatically and appropriately with other nations, but refused to say if he’s reached out to President Joe Biden about the matter. The prime minister’s remarks come as former Foreign Minister Bobb Carr continues to urge the government to demand Assange’s release.“If the Australian public see an Australian being persecuted in this fashion, if they see footage of Assange in chains being taken out on the tarmac of an airport in the U.K. to be put on a CIA aircraft and taken to the U.S. for trial and a long trial, a drawn out trial and one that’s going to be allegedly stacked against him, and then imprisonment in a very harsh U.S. federal penitentiary, there will be a big public reaction in Australia,” Carr asserted.Assange plans to appeal the British government’s extradition decision. The detained journalist’s wife highlighted the serious implications for those working in media. She pointed to human rights and stated, “We are not at the end of the road, we will fight until justice is served.”""Reporters Without Borders (RSF) condemns this decision (on Julian #Assange), which represents a failure by the UK government to protect press freedom and will have dangerous implications for journalism around the world"" @RSF_inter https://t.co/T0gBX6och8 pic.twitter.com/PVTUuQN4M6— WikiLeaks (@wikileaks) June 21, 2022","Australian Prime Minister Anthony Albanese gestures during a press conference in Sydney, Australia, Friday, June 10, 2022. Prime Minister Albanese on Monday rejected calls for him to publicly demand the United States drop its prosecution of WikiLeaks founder and Australian citizen Julian Assange. (AP Photo/Mark Baker)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/06/AP22171182857387.jpg, Sen. Cramer: Draft SEC Rules For ESG ‘Part Of Radical Left-Wing Agenda’TOPICS:AustraliaBobb CarrJoe BidenJulian AssangeMichael AlbanesenewsOANOANNpoliticsWikileaks SHARETWEETPINSHARE,https://www.oann.com/australian-prime-minister-refuses-to-demand-us-drop-prosecution-of-wikileaks-founder-assange/
2022-06-21,"OAN NEWSROOM
8:24 AM PT",Mo. Senate candidate Greitens urges supporters to order their ‘RINO hunting permit’ in campaign ad,"Mo. Senate candidate Greitens urges supporters to order their ‘RINO hunting permit’ in campaign adFILE – Former Missouri Gov. Eric Greitens, speaks at the Taney County Lincoln Day event at the Chateau on the Lake in Branson, Mo., April 17, 2021. Greitens, a Republican candidate for U.S. Senate in Missouri, has posted a campaign video ad on Twitter that shows him brandishing a long gun and declaring that he’s hunting RINOs, or Republicans In Name Only. (Nathan Papes/The Springfield News-Leader via AP, File)OAN NEWSROOMUPDATED 8:24 AM PT – Tuesday, June 21 2022Missouri Senate candidate Eric Greitens is facing backlash for his recent campaign video with both Facebook and Twitter censoring him for it. The 38-second ad shows the retired Navy SEAL holding and cocking a gun, while urging constituents to order their “RINO (Republicans In Name Only) permits.”Greitens went on to suggest it’s “open season” for Republicans caving to the left. As of Monday, the video had already received 2.7 million views. Both Facebook and Twitter said it violated their rules with Facebook going as far as to remove the video completely.We are sick and tired of the Republicans in Name Only surrendering to Joe Biden & the radical Left.Order your RINO Hunting Permit today! pic.twitter.com/XLMdJnAzSK— Eric Greitens (@EricGreitens) June 20, 2022The ad is still viewable on Twitter, but it was flagged it for “abusive behavior.” However, the platform noted “it may be in the public’s interest for the Tweet to remain accessible.” Meanwhile, Greitens’ team said if anyone doesn’t get the metaphor, they are either “lying or dumb.”","FILE – Former Missouri Gov. Eric Greitens, speaks at the Taney County Lincoln Day event at the Chateau on the Lake in Branson, Mo., April 17, 2021. Greitens, a Republican candidate for U.S. Senate in Missouri, has posted a campaign video ad on Twitter that shows him brandishing a long gun and declaring that he’s hunting RINOs, or Republicans In Name Only. (Nathan Papes/The Springfield News-Leader via AP, File)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/06/AP22171636327086.jpg, Dr. John Lott: Biden Using Student Loan Forgiveness To ‘Outright Buy Votes’TOPICS:elections\votingEric GreitensFacebookMissourinavyNavy SealnewsOANOANNpoliticsTwitter SHARETWEETPINSHARE,https://www.oann.com/mo-senate-candidate-greitens-urges-supporters-to-order-their-rino-hunting-permit-in-campaign-ad/
2022-06-21,"OAN NEWSROOM
8:11 AM PT",VP Harris botches history lesson on slavery,"VP Harris botches history lesson on slaveryVice President Kamala Harris visits with families for a celebration of Juneteenth at the National Museum of African American History and Culture, Monday, June 20, 2022, in Washington. Standing alongside Harris is her husband Doug Emhoff. (AP Photo/Patrick Semansky)OAN NEWSROOMUPDATED 8:11 AM PT – Tuesday, June 21 2022Vice President Kamala Harris made a surprise visit to the National Museum of African American History and Culture to celebrate Juneteenth. On Monday, she was greeted by cheers from a group of elementary school children who were visiting the museum.The Vice President spoke about the importance of Juneteenth as a federal holiday. Her history lesson was met with criticism due to her claims that slavery lasted for 400 years in the US, despite historical records indicating that it actually lasted for less than 250 years.“I think that we all know today is a day to celebrate the principle of freedom,” Harris stated. “And think about it in terms of the context of history, knowing that black people in America were not free for 400 years of slavery. “For Juneteenth, I stopped by @NMAAHC to talk about freedom and equality with our nation’s future leaders. pic.twitter.com/8RVCch9VP1— Vice President Kamala Harris (@VP) June 20, 2022The White House has since issued a responding, suggesting Harris was referring to the amount of time since slavery was first practiced in the country.","Vice President Kamala Harris visits with families for a celebration of Juneteenth at the National Museum of African American History and Culture, Monday, June 20, 2022, in Washington. Standing alongside Harris is her husband Doug Emhoff. (AP Photo/Patrick Semansky)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/06/AP22171608917925.jpg, Migrant Children Crossings Rising At Southern BorderTOPICS:cultureJuneteenthKamala HarrisNational Museum of African American History and CulturenewsOANOANNpoliticsslaveryWhite House SHARETWEETPINSHARE,https://www.oann.com/vp-harris-botches-history-lesson-on-slavery/
2022-06-21,"OAN NEWSROOM
8:54 AM PT",Sen. Kennedy: Public trusts media like they trust gas station sushi,"Sen. Kennedy: Public trusts media like they trust gas station sushiSen. John Kennedy, R-La., speaks during a Senate Appropriations Committee hearing to examine the American Jobs Plan, focusing on infrastructure, climate change, and investing in our nation’s future on Tuesday, April 20, 2021 on Capitol Hill in Washington. (Oliver Contreras/The Washington Post via AP, Pool)OAN NEWSROOMUPDATED 8:54 AM PT – Tuesday, June 21 2022Sen. John Kennedy (R-La.) recently criticized mainstream media for trying to stir up partisan hatred against Republicans. During a Monday interview, the Louisiana lawmaker specifically decried the actions of staffers working for “The Late Show with Stephen Colbert.”Last week, a group of seven CBS employees were arrested for walking the halls of the US Capitol without badges. They were reportedly trying to catch Republican lawmakers off guard, while attempting to interview them through the “dog puppet” character called “Triumph the Insult Comic Dog.”Kennedy said the American people know this was an attempt to make Republicans look bad. He added, Americans don’t take mainstream media seriously.“I’ve said it in another context, that’s why the American people — they are not fooled,” stated the Republican. “They trust the media now like they trust gas station sushi. And the media, everybody knows that — not everybody, but many members of the media — have no self-awareness. They think they are fooling the American people.”Sen. Kennedy also said narratives curated by mainstream media are fueling hysterical outcries against conservatives. These include protests outside the homes of Supreme Court justices violent unrest and cancel culture.Colbert defended his staff during an episode of the show following their arrest by Capitol Police. He noted authorities are more cautious now while alluding the reasoning to be on part of the January 6 protests. Nonetheless, the seven staffers were charged with unlawful entry after disturbance call.According to a Capitol Police statement, “This is an active criminal investigation and may result in additional criminal charges after consultation with the U.S. Attorney.”","Sen. John Kennedy, R-La., speaks during a Senate Appropriations Committee hearing to examine the American Jobs Plan, focusing on infrastructure, climate change, and investing in our nation’s future on Tuesday, April 20, 2021 on Capitol Hill in Washington. (Oliver Contreras/The Washington Post via AP, Pool)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2021/04/AP21110606301267-scaled-e1654879599319.jpg, Poll: Biden’s Job Approval Hits New Low At 32%TOPICS:Cancel CultureCBSConservativesJohn KennedyLouisianamainstream mediaMSMREPUBLICANSStephen ColbertSupreme CourtThe Late ShowUS Capitol SHARETWEETPINSHARE,https://www.oann.com/sen-kennedy-public-trusts-media-like-they-trust-gas-station-sushi/
2022-06-20,"OAN NEWSROOM
1:06 PM PT",Migrant children crossings rising at southern border,"Migrant children crossings rising at southern borderMigrants cross the border between the U.S. and Mexico at the Rio Grande river, as they enter El Paso, Texas.  (Photo by Mario Tama/Getty Images)OAN NEWSROOMUPDATED 1:06 PM PT – Monday, June 20 2022Officials from the Biden administration have reported an alarming number of unaccompanied migrant children attempting to cross the US-Mexico border. Just in the month of May, Border Patrol agents apprehended more than 14,000 of unaccompanied minors. This represents an increase of nearly 22 percent since April and the largest month since July 2021, which peaked to nearly 19,000.Although Biden plans to combat the crisis with his Los Angeles declaration plan, analysts doubt his measures will make any difference as they do not appear to directly address the issue.“First, stability and assistance, making sure that communities welcoming refugees can afford to care for them, to educate them, medical care, shelter and job opportunities,” stated the President. “Second, increasing pathways for legal migration throughout the region as well as protections for refugees.”Other countries know they can disrespect our laws and our President without consequence. At his disastrous summit, President Biden declared, “We are transforming our approach to MANAGE migration.” But we don’t need to manage illegal migration—We Need to Shut it Down Completely.— Mike Pence (@Mike_Pence) June 14, 2022However, Florida Governor Ron DeSantis (R) made additional efforts to protect his state from Biden’s immigration crisis. On Friday, he directly addressed the issue announcing his petition to the Florida Supreme Court to create a statewide grand jury to investigate human smuggling networks.“The purpose of the grand jury will be to investigate individuals and organizations that are actively working with foreign nationals, drug cartels, coyotes to illegally smuggle minors, some as young as two-years-old across the border and into Florida,” DeSantis explained. “This is just wrong what they’re doing and we are going to go after it. The grand jury will also investigate the methods that these smugglers use to transport so-called unaccompanied alien children across the southern border and any criminal activity that is associated with these operations.”Among his other initiatives is to sign a bill that penalizes contractors hired by the federal government that transports unauthorized immigrants to Florida.In Florida, we are taking action to protect our state from Biden's Border Crisis. pic.twitter.com/bd6LAAWNYn— Ron DeSantis (@GovRonDeSantis) June 17, 2022In Biden’s fiscal year of 2021 alone, the Customs and Border Protection reported 1.7 million encounters with illegal migrants at the southern border, which is the highest number ever recorded in a single year. This came despite his pledge to fix the immigration crisis he claimed former President Donald Trump.Currently, the average number of unaccompanied children apprehended is nearly 14,000 per month.","Migrants cross the border between the U.S. and Mexico at the Rio Grande river, as they enter El Paso, Texas.  (Photo by Mario Tama/Getty Images)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/06/border.jpg, No Research Shows ‘Significant Benefit’ For Kids To Take VaccineTOPICS:Border CrisisBorder PatrolBorder Securityborder wallCBPCustoms and Border ProtectionDonald TrumpimmigrationLos AngelesMigrant children crossings rising at southern bordernewsOANOANNpoliticsRon DesantisSouthern borderunaccompanied migrant children SHARETWEETPINSHARE,https://www.oann.com/migrant-children-crossings-rising-at-southern-border/
2022-06-20,"OAN NEWSROOM
7:07 AM PT",Poll: Biden’s job approval hits new low at 32%,"Poll: Biden’s job approval hits new low at 32%President Joe Biden reacts when asked how he was feeling as he leaves St. Edmund Roman Catholic Church in Rehoboth Beach, Del., after attending a Mass, Saturday, June 18, 2022. (AP Photo/Manuel Balce Ceneta)OAN NEWSROOMUPDATED 7:07 AM PT – Monday, June 20 2022A new poll has revealed President Joe Biden’s approval rating fell to a new low amid expectations of economic recession. According to data collected by Civiqs, Biden’s job approval fell to 32 percent in June, which down from 34 percent in May. This marks its lowest level since the Democrat took office last year.A whopping 57 percent of respondents said they do not approve of Biden’s job performance. In addition to this, the President’s net approval ratings are now negative in 48 states, which is up from 47 states last month with the exception of Hawaii and Vermont. Biden now has a national net approval rating of -25 and most respondents are concerned about his poor handling of the economy.New @dailykos/@Civiqs poll: Many Democrats feel disappointed with President Biden.Percent of Ds who agree: “When President Biden took office, I thought he was going to do more to help people like me.”Democrats, total: 44%Democrats, age 18-34: 62%https://t.co/fBYvhAakeB— Civiqs (@Civiqs) April 28, 2022Meanwhile, Biden’s officials have continued to downplay risks of an economic downturn, despite economists warning of 72 percent odds of a recession. In an interview Sunday, Treasury Secretary Janet Yellen claimed consumer spending is strong and it supports economic growth, despite shrinking household incomes.“It’s natural now that we expect a transition to steady and stable growth, but I don’t think a recession is at all inevitable,” Yellen asserted.Economists have said rising federal interest rates and runaway inflation are undermining financial well-being of Americans. In the meantime, investors have said a recession is likely. According to Bloomberg Economics models, the odds of this happening is now at 72 percent.The recession is here:-The stock market sold off-Almost NO small business confidence-Zero GDP Growth -Inflation at 8 to 10 percent Brace for impact!— Stephen Moore (@StephenMoore) June 17, 2022Despite all the warnings, Yellen also called to remove some tariffs on China that were imposed by former President Donald Trump in 2018 as the Biden administration claims such restrictions serve “no strategic purpose.”","President Joe Biden reacts when asked how he was feeling as he leaves St. Edmund Roman Catholic Church in Rehoboth Beach, Del., after attending a Mass, Saturday, June 18, 2022. (AP Photo/Manuel Balce Ceneta)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/06/AP22169764904519.jpg, June Is Internet Safety Awareness MonthTOPICS:approval ratingBiden AdministrationCiviqsDonald Trumpeconomic recessionECONOMYfederal interest ratesfederal reseveinflationinterest ratesJanet YellenJoe BidennewsOANOANNpoliticspollRECESSIONspendingvoters SHARETWEETPINSHARE,https://www.oann.com/poll-bidens-job-approval-hits-new-low-at-32/
2022-06-20,"OAN NEWSROOM
12:53 PM PT",Govt. Economists fail to say recession is coming,"Govt. Economists fail to say recession is comingU.S. Treasury Secretary Janet Yellen (right) meets with Canadian Deputy Prime Minister and Minister of Finance Chrystia Freeland in Toronto, on Monday, June 20, 2022. (Chris Young/The Canadian Press via AP)OAN NEWSROOMUPDATED 12:53 PM PT – Monday, June 20 2022The messaging seems to be clear among economists within the Biden administration: don’t say recession. They appear to be reluctant to say a recession is looming, despite warning the economy is likely to slow down.Several of Biden’s economists were scattered around on several corporate news outlets, where they asserted inflation will likely “not come down to the Federal Reserve’s 2 percent target” and the US economy will “slow down” yet a recession is “not inevitable.”Together, we've made extraordinary progress in laying a new foundation for our economy. But there's still so much at stake. pic.twitter.com/0hcrgpdTGs— President Biden (@POTUS) June 20, 2022President of the Cleveland Fed, Loretta Mester said she agreed with Fed Chairman Jerome Powell that the Central Bank cannot do much more than it already has done. Powell announced last week that the Fed is going to hike the interest rate by 75 basis points, which is 50 percent more than they originally planned.Mester asserted, this will aim to moderate demand for goods and services, so that it can get back in balance with the supply side of the economy. However, she went on to blame external factors for high prices of gas, while pointing to the Russian invasion of Ukraine.“Of course there are other things going on as well,” said Mester. The Ukraine situation which is a tragedy has really led to the prices. Other things were moving on the supply side as well. No doubt, supply conditions remain constrained longer than I think anyone thought.”Meanwhile, Secretary of Treasury Janet Yellen echoed the administration’s talking point that the economy under Biden was booming until it suddenly went bust. Yellen claimed the labor market is the strongest in decades, despite record number of people quitting their jobs. She also blamed Russia for America’s high energy and food prices. She stressed, the only way to manage the economic crises is to submit to Biden’s climate agenda.“I think that producers were partly caught unaware by the strength of the recovery in the economy and weren’t ready to meet the needs of the economy,” Yellen expressed. “High prices should induce them to increase supplies over time and look at some medium term matter. The way in which we can assure reasonable energy expenses for household is to move to renewables, to address climate change. That’s the way to free us from GO political movements and gas prices.”Additionally, Director of the National Economic Council Brian Deese downplayed the negative impacts of Biden’s economic policies. He noted the long discredited practice of calling the sky high inflation rates as “transitory” and also tried to say there are immensely positive things Biden has done.“We need to navigate through this transition in a way that gets us to stable growth without giving up on all the economic gains that we’ve made,” expressed Deese.However, former the US Treasury Secretary under President Bill Clinton, Larry Summers, said a recession is in fact on the horizon. Many experts have credited Summers as one of the most prophetic critics who accurately predicted the economic crises coming into fruition. He asserted that record inflation, food and energy prices are all signs that point to a recession. The former top economist said there are several things the government can do to pullout of the economic crisis.“If at long last we can have some kind of bipartisan budget bill with three elements,” stated Summers. “Reduction of pharmaceutical prices put in place, the partial repeal of the Trump tax cuts and more energy supply approach.” In the meantime, the Fed is gearing up to unleash another massive interest rate hike if the inflation rate that will continue to soar. Critics of the Biden administration have urged officials to stop playing the blame game and work towards fixing their mistakes.Several polls have shown American voters are looking to make a change in the midterm elections. They want to see better economic policies in America","U.S. Treasury Secretary Janet Yellen (right) meets with Canadian Deputy Prime Minister and Minister of Finance Chrystia Freeland in Toronto, on Monday, June 20, 2022. (Chris Young/The Canadian Press via AP)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/06/AP22171546192471.jpg, June Is Internet Safety Awareness MonthTOPICS:Biden AdministrationeconomistFederalgovernmentJerome PowellLoretta MesternewsOANOANNRECESSION SHARETWEETPINSHARE,https://www.oann.com/govt-economists-fail-to-say-recession-is-coming/
2022-06-22,"OAN NEWSROOM
1:31 PM PT",Biden calls on Congress to suspend federal gas tax for 3 months,"Biden calls on Congress to suspend federal gas tax for 3 monthsFILE – High gas prices are shown as a pedestrian waits to cross the street in Los Angeles, June 16, 2022. President Joe Biden on June 22 will call on Congress to suspend the federal gasoline and diesel taxes for three months. It’s a move meant to ease financial pressures at the pump that also reveals the political toxicity of high gas prices in an election year.(AP Photo/Jae C. Hong, File)OAN NEWSROOMUPDATED 1:31 PM PT – Wednesday, June 22 2022President Joe Biden has asked Congress to suspend the federal gas tax for three months. In a speech from the White House Wednesday, he suggested the move. The Democrat also urged state and local governments to pause their fuel taxes as well. The federal tax is 18 cents per a gallon of gas and 24 cents for diesel..@POTUS: ""By suspending the 18-cent federal gas tax for the next 90 days, we can bring down the price of gas and give families just a little bit of relief. I call on the companies to pass this along, every penny of this 18 cents reduction, to the consumers."" pic.twitter.com/Bbp5MW5ImC— CSPAN (@cspan) June 22, 2022The President also denied concerns that he’s not doing enough to increase domestic oil production. He claimed the US is on track to set a record oil production next year.Biden also claimed a “gas tax holiday” would have no significant impact on funding for highways. He said suspending the gas tax is not going to have much of an impact on major road construction or repairs. His remarks comes as the Highway Trust Fund could potentially lose up to $20 billion in revenue if suspended.Karine Jean-Pierre attempts to explain why Biden decided to propose his gas tax gimmick.It did not go well. pic.twitter.com/TI88dsUGIW— RNC Research (@RNCResearch) June 22, 2022Meanwhile, Sen. Tim Scott (R-S.C.) pointed out a gas tax holiday would relieve pain at the pump for Americans, but only temporarily. In an interview Tuesday, the senator stated relief from suspending the gas tax would only help for about 12 days with how gas prices are going up every week.Scott also said the bigger conversation needs to be around restarting the Keystone XL pipeline to reintroduce confidence into the marketplace. He explained that without a predictable and consistent energy policy, Biden is just moving figures around and not making a long term impact.","FILE – High gas prices are shown as a pedestrian waits to cross the street in Los Angeles, June 16, 2022. President Joe Biden on June 22 will call on Congress to suspend the federal gasoline and diesel taxes for three months. It’s a move meant to ease financial pressures at the pump that also reveals the political toxicity of high gas prices in an election year.(AP Photo/Jae C. Hong, File)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/06/AP22173069042999.jpg, Veteran Details Journey On Navigating In Business World SHARETWEETPINSHARE,https://www.oann.com/biden-calls-on-congress-to-suspend-federal-gas-tax-for-3-months/
