updated_date,updated_time,story_headline,story_copy,image_caption,image_url,more_news,story_url
2022-07-04,"OAN NEWSROOM
3:56 PM PT","Iowa reports first Monkeypox case, US cases top 460","Health officials in Iowa have reported the first case of Monkeypox in their state amid ongoing spread of the infection. According to the Iowa HHS, the first probable case of Monkeypox was identified last week and the patient’s contacts are being traced right now. Officials said the patient was likely infected during their recent international travel and is now isolating in their home.The Biden administration has come under fire over its slow response to the outbreak. The CDC has reported 460 cases of Monkeypox across the US, with some states rolling out Monkeypox vaccines. The CDC suggests the smallpox vaccine is at least 85 percent effective against Monkeypox.🔔Breaking: New York state will receive 8,195 doses of the Jynneos vaccine for #monkeypox, of which 5,989 will go to New York City. No word yet on when the doses will be available, but ""soon"" is the general idea from CDC.— Benjamin Ryan (@benryanwriter) June 30, 2022“What’s happening right now here in New York city is that there are not enough doses,” said a patient outside a vaccination tent in New York City. “I believe we will have enough in a couple of weeks. This is a city that is always looking for solutions and we do all we have to do in order to stay healthy. I believe we will have enough vaccines in a few days.”The disease is spread through close contact with an infected animal or person, generally through lesions, body fluids or respiratory droplets. Unlike the coronavirus, Monkeypox droplets travel only up to a few feet and usually require prolonged contact for transmission.“Risk to the general public is low,” the Iowa Department of Health and Human Services stated. “But anyone with a rash that looks like Monkeypox should talk to their healthcare provider. Even if they don’t think they had contact with someone who has Monkeypox.”#HCP: Do you or your patients have questions about #monkeypox? We have answers! Check out our Clinician FAQs to learn more: https://t.co/lE3qcEG4Af. pic.twitter.com/8zq4OVVxCW— CDC_eHealth (@CDC_eHealth) June 21, 2022While health officials have said the risk will remain low, some reports indicate ongoing spread may require a pandemic style response.","FILE – This 1997 image provided by U.S. Centers for Disease Control and Prevention shows the right arm and torso of a patient, whose skin displayed a number of lesions due to what had been an active case of Monkeypox.(CDC via AP, File)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/06/AP22151555956219.jpg, Trump Backed Candidates All Won TuesdayTOPICS:CDCIowamonkeypoxnewsnewyorkOANOANNPresident Joe Biden SHARETWEETPINSHARE,https://www.oann.com/iowa-reports-first-monkeypox-case-us-cases-top-460/
2022-07-04,"OAN NEWSROOM
5:00 PM PT",Russia’s Putin won’t congratulate Biden on 4th of July,"Russia’s Putin won’t congratulate Biden on 4th of JulyRussian President Vladimir Putin chairs a meeting with members of the Security Council via teleconference call in Moscow, Russia, Wednesday, June 22, 2022. (Mikhail Metzel, Sputnik, Kremlin Pool Photo via AP)OAN NEWSROOMUPDATED 5:00 PM PT – Monday, July 4, 2022Russian President Vladimir Putin said he will not congratulate US President Joe Biden on this July 4 due to his anti-Russian rhetoric. In a statement on Monday, the Putin administration said “congratulations this year can hardly be considered appropriate.”Russian officials cited “unfriendly policies” by the Biden administration as the main reason to deviate from the diplomatic protocol. This after Biden’s officials made questionable accusations against Russia and Russians, which the Kremlin said were unfair and unjustified.Ukrainian President Volodymyr Zelensky and the Ukrainian Air Forces wished President Joe Biden and the US a happy Fourth of July despite Putin’s opinion.“Happy Independence Day to the people of the US and POTUS!,” Zelensky tweeted. “I wish the friendly people of the US peace and prosperity. I appreciate the leadership assistance of the United States in Ukraine’s defending of common values – Freedom, Democracy and Independence.”Happy Independence Day to the people of 🇺🇸 and @POTUS! I wish the friendly people of 🇺🇸 peace and prosperity. I appreciate the leadership assistance of the United States in Ukraine's defending of common values – Freedom, Democracy and Independence.— Володимир Зеленський (@ZelenskyyUa) July 4, 2022Happy Independence Day, #USA The singing of 🇺🇲 anthem by military orchestra of #UAarmy pic.twitter.com/5OXsBbOgC5— Ukrainian Air Force (@KpsZSU) July 4, 2022International relations experts said it’s time for the US to open talks with Russia and resolve mutual disagreements. The Biden administration has repeatedly stated its support for Ukraine amid Russia’s invasion of the country and committed more than $8.8 billion in military aid to Ukraine.“So rather than continue to escalate with more and more arms transfers and more and more heated rhetoric, I wish we could see a more determined diplomatic approach to get a ceasefire,” voiced Jack Midgley, Former Advisor to Commander of International Security. “To get some de-escalation into place and to reduce the danger that this war is going to be wider and even more costly.”Russian officials also lamented mutual relations with the US as they hit their lowest point this year.","Russian President Vladimir Putin chairs a meeting with members of the Security Council via teleconference call in Moscow, Russia, Wednesday, June 22, 2022. (Mikhail Metzel, Sputnik, Kremlin Pool Photo via AP)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/06/AP22173425505930.jpg, ‘America First’ Businesses Donate To ‘Folds Of Honor’ To Thank The Military This Independence DayTOPICS:BidendiplomaticIndependence DaynewsOANOANNPutinRussiaRussianUnited States SHARETWEETPINSHARE,https://www.oann.com/russias-putin-wont-congratulate-biden-on-4th-of-july/
2022-07-04,"OAN NEWSROOM
6:00 PM PT",Chick-Fil-A named America’s favorite restaurant for 8th year straight,"Chick-Fil-A named America’s favorite restaurant for 8th year straightOAN NEWSROOMUPDATED 6:00 PM PT – Monday, July 4, 2022The fast food franchise Chick-Fil-A was ranked as America’s favorite restaurant for the eighth year in a row. The American Customer Satisfaction Index released this year’s ranking recently, in which Chick-Fil-A scored 83 points out of 100. The American Customer Satisfaction Index released this year’s rankings on Tuesday.“Amid the pandemic, restaurants needed to quickly up their game in the mobile arena,” said Forrest Morgeson, Assistant Professor of Marketing at Michigan State University and Director of Research Emeritus at the ACSI. “With fewer resources, smaller chains and independent restaurants are offering apps that aren’t making the grade per customers. In contrast, positive shifts in both mobile app quality and reliability for several larger chains appear to reflect major app updates for these bigger industry players,”#ChickfilA continues to lead the industry – and all restaurants – for the 8th straight year with a steady score of 83 (out of 100).Download our study to see how other fast food and full-service restaurants ranked in customer satisfaction: https://t.co/3udsQk6Ghb pic.twitter.com/XSvEQSbPEJ— The ACSI (@theACSI) June 30, 2022Chick-Fil-A led all restaurants overall and was also the winner in the fast food category. Behind Chick-Fil-A in second place in the fast food segment was Jimmy John’s, followed by Domino’s Pizza and KFC. Other high ranking franchises included Chipotle, Panera Bread, Pizza Hut and Starbucks.“We are honored by the results of this survey and we are grateful to our customers for choosing Chick-fil-A. It’s truly our pleasure to serve them,” a statement made by the company read.Chick-fil-A has become so popular that long lines at the drive-thru at some franchises have become a concern for communities. In California, the Santa Barbara City Council considered labeling a location a public nuisance over long lines that back up into nearby streets and caused traffic issues.The survey revealed that more Americans prefer sit-down dining over a fast food experience despite Chick-Fil-A’s win.","OAN NEWSROOM
UPDATED 6:00 PM PT – Monday, July 4, 2022",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/07/vid-poster-image.jpg, Russia’s Putin Won’t Congratulate Biden On 4th Of JulyTOPICS:Chick-fil-Acustomer satisfactiondine outfast-foodnewsOANOANNrestaurantssurvery SHARETWEETPINSHARE,https://www.oann.com/chick-fil-a-named-americas-favorite-restaurant-for-8th-year-straight/
2022-07-04,"OAN NEWSROOM
7:00 PM PT",Teen suspect to face charges in N.J. shooting of 9,"Teen suspect to face charges in N.J. shooting of 9Crime scene police tape in front of blue and red police lights at night. Image by Gerd AltmannOAN NEWSROOMUPDATED 7:00 PM PT – Monday, July 4, 2022Authorities arrested a teenage suspect in connection to a drive-by shooting that injured nine people in New Jersey. Newark Police announced Monday that the 17-year-old male is facing several charges after he allegedly used a stolen vehicle during the shootout last week.When police arrived they found multiple people hurt ranging in ages from 17 to 68. Eight adults and one juvenile were sent to two local hospitals where they were treated for non-life threatening injuries.“Our goal is to bring each suspect involved to justice,” said Newark Mayor Ras Baraka. “This was a very violent and troublesome incident that we are taking very, very, seriously.”According to the city’s gunfire detection system ShotSpotter, the police were alerted to the shooting which occurred outside a bodega shortly after 6 p.m. on the 200 block of Clinton Place.In an effort to curb summer violence, Baraka established the city’s Office of Violence Prevention and Trauma Recovery Safe Summer Academy in 2021. It was aimed to provide alternate paths for success to at-risk youth and adults exposed to the criminal justice system. The program will be running this summer as well.“If you decide that you want to resort to violence or use of guns in the streets of Newark, you will be caught,” he said.There’s no evidence at this time the incident was gang related, but approximately 60 percent of the violence in Newark stems from personal disputes.TOPICS:bodegamass shootingNEWARKnewsOANOANNtraumaviolence SHARETWEETPINSHARE",Crime scene police tape in front of blue and red police lights at night. Image by Gerd Altmann,https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/06/police-g6217cbee2_1280-1.jpg,,https://www.oann.com/teen-suspect-to-face-charges-in-n-j-shooting-of-9/
2022-07-03,"OAN NEWSROOM
7:13 PM PT",Trump backed candidates all won Tuesday,"Trump backed candidates all won TuesdayFormer President Donald Trump speaks at a rally at the Delaware County Fairgrounds, Saturday, April 23, 2022, in Delaware, Ohio, to endorse Republican candidates ahead of the Ohio primary on May 3. (AP Photo/Joe Maiorana)OAN NEWSROOMUPDATED 7:13 PM PT – Sunday, July 3, 2022Former President Donald Trump touted his endorsement record amid an ongoing lead in the polls for the 2024 Republican presidential nomination. In a truth social post Saturday, Trump emphasized his achievement of 12 candidates he supported winning their primary races.Trump’s track record for this election cycle is 132 to seven. Their are reports speculating that he could make an early announcement on his 2024 presidential plans because of the current national environment.132-7President Trump is exactly right. His win record is unmatched! When he called me and endorsed me for Arizona Attorney General he told me it’s over for my opponents, and he’s right. They just don’t know it yet.Thank you, Mr. President! pic.twitter.com/72RK8NaSAa— Abe Hamadeh for Arizona AG (@AbrahamHamadeh) July 2, 2022Trump endorsements are on FIRE! MAGA candidates went 12-0 in primary elections on Tuesday. **RED WAVE INCOMING**— Ronny Jackson (@RonnyJacksonTX) June 30, 2022For four years Trump has teased the possibility of another presidential bid. He reportedly hopes to capitalize off Biden’s decreasing poll numbers and announce his campaign this summer.An Emerson College poll released June 29 found Trump leading the Republican pack, earning the support of about 56 percent of primary voters. DeSantis (R-Fla.) followed with just under 20 percent. Former Vice President Mike Pence (R-Ind.) received about nine percent of support. Only about eight percent said they were undecided.Biden’s popularity has been damaged by economic concerns including inflation and high gas prices. These concerns have been largely fueled by the Russia-Ukraine war, which has given Republicans hope to retake majorities in Congress this year.","Former President Donald Trump speaks at a rally at the Delaware County Fairgrounds, Saturday, April 23, 2022, in Delaware, Ohio, to endorse Republican candidates ahead of the Ohio primary on May 3. (AP Photo/Joe Maiorana)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/05/donyboy.jpg, 3-Year-Old Dies After Falling From Balcony In NYCTOPICS:Donald TrumpELECTIONSJoe BidennewsOANOANNpoliticpoliticsREPUBLICANSTrump SHARETWEETPINSHARE,https://www.oann.com/trump-backed-candidates-all-won-tuesday/
2022-07-03,"OAN NEWSROOM
6:05 PM PT","Saudi Security Forces show strength ahead of Hajj, Biden visit","Saudi Security Forces show strength ahead of Hajj, Biden visitMembers of the Saudi special forces perform a military parade in preparation for the annual Hajj pilgrimage, in the Muslim holy city of Mecca, Saudi Arabia, Sunday, July 3, 2022. (AP Photo/Amr Nabil)OAN NEWSROOMUPDATED 6:05 PM PT – Sunday, July 3, 2022Saudi Arabia held a rare demonstration of its security forces and military preparedness ahead of Joe Biden’s visit. On Sunday, Saudi Security Forces held a parade in the city of Mecca as part of preparations for a major religious holiday.Authorities said millions of Muslim’s visited Mecca for Hajj celebrations, but only vaccinated or immunized worshippers were allowed to attend public events. Officials said the nation is prepared to address any potential security challenges.“By having these security forces and all military forces participating here today, we affirm our readiness to serve the guests of God,” said the Ministry of Interior spokesman Talal Al-Shalhoub. “We are ready to implement the orders to preserve security and safety of the pilgrims in the state. This parade reflects the efforts of the king’s government towards the importance of holding the pilgrimage rituals safely and in peace.”At the Grand Hajj Symposium 2022 representing Pakistan in the Holy land of Makkah Mukarrama. pic.twitter.com/QLt4w3Htp0— Shoaib Akhtar (@shoaib100mph) July 3, 2022Crowd of pilgrims in the Mataaf increases, few days left for #hajj pic.twitter.com/3sSr9TSg3L— The Holy Mosque's (@theholymosques) June 27, 2022 President Joe Biden said Thursday he will not directly ask Saudi Arabia’s leaders to increase oil production when he visits the kingdom. He insisted that his trip to the Middle East is not focused on one-on-one engagement with King Salman or Crown Prince Mohammed bin Salman.“That is not the purpose of this trip, I’m not going to ask them,” Biden stated. “All the Gulf states are meeting. I’ve indicated to them that I thought they should be increasing oil production generically, not to Saudi Arabia in particular. I hope we see them in their own interests concluding that makes sense to do.”Biden was counting on Arab nations to produce more oil but a few hours ago French President Macron was overheard telling Biden that the United Arab Emirates is at max capacity & the Saudis can’t produce much more. It appears to be a direct appeal to Biden to produce more oil. pic.twitter.com/vRWJVpn3El— Michael Shellenberger (@ShellenbergerMD) June 27, 2022Joe Biden will visit Saudi Arabia to discuss mutual ties as part of his upcoming tour of the Middle East. The tour will take place between July 13 and July 16.","Members of the Saudi special forces perform a military parade in preparation for the annual Hajj pilgrimage, in the Muslim holy city of Mecca, Saudi Arabia, Sunday, July 3, 2022. (AP Photo/Amr Nabil)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/07/AP22184671962932.jpg, 3-Year-Old Dies After Falling From Balcony In NYCTOPICS:CelebrationhajjJoe Bidenministry of interiorMuslimnewsOANOANNSaudi Arabiasaudi security forces SHARETWEETPINSHARE,https://www.oann.com/saudi-security-forces-show-strength-ahead-of-hajj-biden-visit/
2022-07-03,"OAN NEWSROOM
1:13 PM PT",Experts warn Biden’s response to Monkeypox is ‘slow’,"Experts warn Biden’s response to Monkeypox is ‘slow’A child affected by monkeypox, sits on his father’s legs while receiving treatment at the centre of the International medical NGO Doctors Without Borders (Medecins sans frontieres – MSF), in Zomea Kaka, in the Lobaya region, in the Central African Republic on October 18, 2018. (Photo by CHARLES BOUESSEL /AFP via Getty Images)OAN NEWSROOMUPDATED 1:13 PM PT – Sunday, July 3, 2022Health care experts warned that the Monkeypox outbreak in America may get out of control. According to the National Coalition of STD Director’s, the Biden administration’s response to Monkeypox has been bureaucratic and slow.""While the Emergency Committee didn't advise that the #monkeypox outbreak represents a Public Health Emergency of International Concern, they acknowledged the emergency nature of the event requiring intense response efforts""-@DrTedroshttps://t.co/cEwlELgC2v— World Health Organization (WHO) (@WHO) June 29, 2022The group argued that the lack of available vaccines, testing, and therapeutics are what may have allowed the infection to spread during the past month. This comes as the number of Monkeypox cases exceeded 350 as of last week. The WHO has also warned that sustainable transmission of Monkeypox posed a risk to susceptible demographics.“The virus has now been identified in more than 50 new countries and that trend is likely to continue,” said Tedros Adhanom Ghebreyesus, Director-General of the World Health Organization. “I’m concerned about sustained transmission because it would suggest that the virus is establishing itself and it could move into high-risk groups including children, the immunocompromised and pregnant women. We’re starting to see this with several children already infected.”Meanwhile, European countries have reported more than 4,000 cases of Monkeypox so far. Regional Director for WHO Europe Dr. Hans Kluge claimed that Europe accounts for nearly 90 percent of all confirmed and reported cases worldwide since mid-May.BREAKING—#Monkeypox has TRIPLED in just 2 weeks in Europe—The head of @WHO_Europe warns Europe cannot be complacent. He notes that 10% of all cases so far have been hospitalized for treatment or isolation. 📌@WHO need to declare PHEIC emergency. https://t.co/N0wIW6i8R1 pic.twitter.com/5w7jNpuz1v— Eric Feigl-Ding (@DrEricDing) July 1, 2022The Biden administration is planning to roll out a vaccination campaign in the US and it’s currently buying hundreds of thousands of vaccine doses.",,https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2021/07/monkeypox.jpg, Blake Masters Has A ‘Master’ Plan For Ariz.TOPICS:AfricaAmericadiseaseEmergencyEuropemonkeypoxnewsOANOANNOutbreakWHO SHARETWEETPINSHARE,https://www.oann.com/experts-warn-bidens-response-to-monkeypox-is-slow/
2022-07-03,"OAN NEWSROOM
5:20 PM PT",3-year-old dies after falling from balcony in NYC,"3-year-old dies after falling from balcony in NYCMINNEAPOLIS, MN – JUNE 16: A Minneapolis Police officer rolls up caution tape at a crime scene on June 16, 2020 in Minneapolis, Minnesota. (Photo by Brandon Bell/Getty Images)OAN NEWSROOMUPDATED 5:20 PM PT – Sunday, July 3, 2022A toddler died after falling off the balcony of a high rise in Harlem, New York City. On Saturday, police found a three-year-old boy sprawled across the fifth floor scaffolding of the Taino Towers residential complex after he fell off the 29th floor. Neighbors said they heard adult’s from the boy’s unit arguing on the terrace shortly before they heard a “big thump.”Nidia Cordero, a close neighbor of the family who would often lend money to the boy’s mother for milk and diapers said the family has a history of domestic violence.“There was a fight every single day, said Cordero. “There was not one day that there was not a fight.”Witnesses recalled hearing the child’s mother scream from the street below as the father ran down the stairs in tears. He reportedly attempted to climb onto the scaffolding to get his child, but was ultimately unsuccessful.“You got to watch your children,” voiced a neighbor. “You take your eyes off a kid one time and your done. Anything can happen.”A toddler fell from a balcony on the 29th floor & landed on the 3rd floor scaffolding of the Taino Towers in East Harlem this morning. The little boy was taken to Harlem Hospital & was pronounced dead. NYPD questioning parents to find out what went wrong. @NBCNewYork pic.twitter.com/lb63d5dJCs— Melissa Colorado (@melissacolorado) July 2, 2022The toddler was immediately rushed to Harlem Hospital where he was pronounced dead. Meanwhile, how the boy fell exactly remains under investigation. Officials do not know whether the boy fell from a window or balcony, but under New York City law owners of apartment buildings are required to install window guards if a tenant is under the age of 10.In the meantime, authorities said a preliminary investigation showed the child’s death was accidental.","MINNEAPOLIS, MN – JUNE 16: A Minneapolis Police officer rolls up caution tape at a crime scene on June 16, 2020 in Minneapolis, Minnesota. (Photo by Brandon Bell/Getty Images)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2021/05/CAUTION-TAPE-GETTY-1.jpg," Texas Murder Suspect, Kaitlin Armstrong, Booked In Harris County JailTOPICS:29th floorbalconydomestic violencefallfatalHarlemhigh riseNew York CitynewsOANOANNtoddler SHARETWEETPINSHARE",https://www.oann.com/3-year-old-dies-after-falling-from-balcony-in-nyc/
2022-07-03,"OAN NEWSROOM
2:24 PM PT",Akron Police release footage of deadly shooting,"Akron Police release footage of deadly shootingCrime scene police tape in front of blue and red police lights at night. Image by Gerd AltmannOAN NEWSROOMUPDATED 2:24 PM PT – Sunday, July 3, 2022Authorities braced themselves for protests in Akron, Ohio after the deadline for police to release the body camera footage of a fatal shooting closed in. On Sunday, Akron Police released the footage and provided details of the shooting during a joint press conference with the mayor.Officials said two officers attempted to pull over 25-year-old Jayland Walker Monday night and a gun was fired along the drivers side of the vehicle. Walker fled from the car wearing a ski mask and police said the deployment of tasers were unsuccessful. Eight officers followed on foot and reportedly fired more than 60 rounds.⚠️Warning: GRAPHICAkron Police just released the body camera footage of the killing of Jayland Walker.Jayland was unarmed and running away when police opened fire, firing 90 shots, hitting him 60.The Department of Justice needs to step in to investigate immediately. pic.twitter.com/owMmoSwFCi— Nina Turner (@ninaturner) July 3, 2022“The video is heartbreaking, it’s hard to take in,” said Akron Mayor Daniel Horrigan. “Independence Day is meant to be a celebration and a time of gathering with friends and family. Unfortunately, I feel strongly that this is not the time for a city-led celebration.”The incident was the third fatal shooting by a police officer in Akron in the past six months. On Saturday, a crowd of more than 100 people gathered outside the city courthouse and chanted “No justice, no peace, prosecute the police.” Demonstrators have gathered everyday since and police have urged for peaceful protests as the investigation continues.“We are done dying like this,” said attorney Paige White. “In this manner, with this fate. No one should ever suffer the fate that Jayland Walker did.”His name is Jayland Walker. ⁣⁣8 Akron Ohio cops fired 90 bullets at him, hitting him 60 times throughout hie entire body. ⁣The cops pulled him over for a TRAFFIC VIOLATION. He was 25.He was a @doordash driver. HE WAS UNARMED.HE WAS MURDERED.#JaylandWalker pic.twitter.com/CLqQtgx1ZQ— Bishop Talbert Swan (@TalbertSwan) June 30, 2022In the meantime, all officers have been placed on paid administrative leave. This is routine when involved in a deadly situation. They have all been cooperative throughout the investigation.",Crime scene police tape in front of blue and red police lights at night. Image by Gerd Altmann,https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/06/police-g6217cbee2_1280-1.jpg," N.Y. To Bar Concealed Carry In Various Locations, Increase RequirementsTOPICS:AkronDepartment of Justicefataljayland walkernewsOANOANNpoliceshooting SHARETWEETPINSHARE",https://www.oann.com/akron-police-release-footage-of-deadly-shooting/
2022-07-05,"OAN NEWSROOM
6:50 AM PT",2 victims of Ill. parade shooting identified,"2 victims of Ill. parade shooting identifiedTwo police officers stand their post, the day after a deadly mass shooting on the Westside of the Highland Park, Ill., Tuesday, July 5, 2022, as the American flag flies at half-staff on the Eastside. A shooter fired on an Independence Day parade from a rooftop spraying the crowd with gunshots initially mistaken for fireworks before hundreds of panicked revelers of all ages fled in terror. (AP Photo/Charles Rex Arbogast)OAN NEWSROOMUPDATED 6:50 AM PT – Tuesday, July 5, 2022Two of the seven people killed in the Illinois parade shooting have been identified. The North Shore Congregation Israel identified member Jacki Sundheim as one of Monday’s victims.Additionally, the family of Nicholas Toledo, a Mexican native in his late 70s, confirmed he was also killed in the attack. The identities of the other victims have not yet been released.Police said the gunman, Robert Crimo III, opened fire from the rooftop of a high rise building just as the Fourth of July parade kicked off Monday morning in downtown Highland Park, which is located north of Chicago.“On a day that we came together to celebrate community and freedom we are instead mourning a tragic loss of life and struggling with the terror that was brought upon us,” voiced Highland Park Mayor Nancy Rotering.People fled for cover following reports of a #shooting at an #IndependenceDay parade in #HighlandPark, Illinois on Monday. The Lake County Sheriff’s Office said they were assisting police in responding to the shooting in the north #Chicago suburb. pic.twitter.com/4M7SRzMu0D— Chaudhary Parvez (@ChaudharyParvez) July 4, 2022Authorities say the shooting appears to be random and not targeted. The suspect previously recorded rap songs with lyrics and visual imagery highly suggestive of mental instability and violent tendencies.“People started saying ‘There’s a shooter, there’s a shooter, there’s a shooter,’” said resident Debbie Glickman. “So we just ran. We just ran. It’s like mass chaos down there.”BREAKING- Six killed, 24 wounded in US July 4 parade shooting: police.#HighlandPark #Chicago #FourthOfJulyParade #FourthOfJulyMassacre pic.twitter.com/RZ5IYPgfLu— Chaudhary Parvez (@ChaudharyParvez) July 4, 2022 All Independence Day celebrations were been canceled in the city and surrounding areas. The attack is just the latest in a wave of public shootings to hit the US in recent weeks. Authorities are asking anyone with any video surveillance to contact the Highland Police Department.","Two police officers stand their post, the day after a deadly mass shooting on the Westside of the Highland Park, Ill., Tuesday, July 5, 2022, as the American flag flies at half-staff on the Eastside. A shooter fired on an Independence Day parade from a rooftop spraying the crowd with gunshots initially mistaken for fireworks before hundreds of panicked revelers of all ages fled in terror. (AP Photo/Charles Rex Arbogast)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/07/AP22186441124218.jpg, ‘America First’ Businesses Donate To ‘Folds Of Honor’ To Thank The Military This Independence DayTOPICS:CHICAGOHighland ParkIllinoisIndependence Daymass shootingnewsOANOANNshooting SHARETWEETPINSHARE,https://www.oann.com/6-dead-dozens-injured-in-july-4th-parade/
