updated_date,updated_time,story_headline,story_copy,image_caption,image_url,more_news,story_url
2022-07-07,"OAN NEWSROOM
6:40 PM PT",Official Disneyland Instagram page hacked,"The official Disneyland Instagram page appeared to have been briefly hacked. According to reports on Thursday, a hacker posted at least four posts containing racial slurs and vulgar language.The hacker also uploaded a picture of himself and wrote “I am a super hacker that is here to bring revenge upon Disneyland.”The official Disneyland Instagram appears to have been hacked. At least four recent posts contain racial slurs and expletives. pic.twitter.com/mzQMUFwWjh— Ashley Carter (@AshleyLCarter1) July 7, 2022 The post went on to say he is sick of employees mocking him. The account was temporarily taken down shortly after the incident and has since been reinstated without the hacked posts.Disneyland has 8.4 million followers on Instagram and its page is otherwise filled with photos of families, children and activities at the California resort.“We worked quickly to remove the reprehensible content, secure our accounts and our security teams are conducting an investigation,” a Disneyland official said. The hacker has not made any public demands so far. Disneyland’s other social media pages seem to be unaffected.",Visitors wearing Mickey Mouse hats take photos at a Walt Disney Co. Shanghai theme park. (NG HAN GUAN / AP Photo),https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2021/12/China_Shanghai_Disney_Gasp_t600.jpg, Veteran John James Seeks To Represent Mich. In D.C.TOPICS:amusement parkDisneylandhackedInstagramnewsOANOANNpostsSocial Media SHARETWEETPINSHARE,https://www.oann.com/official-disneyland-instagram-page-hacked/
2022-07-07,"OAN NEWSROOM
12:00 PM PT",N.Y. now the epicenter of US Monkeypox outbreak,"N.Y. now the epicenter of US Monkeypox outbreakThis 1997 image provided by the CDC during an investigation into an outbreak of monkeypox, which took place in the Democratic Republic of the Congo (DRC), formerly Zaire, and depicts the dorsal surfaces of the hands of a monkeypox case patient, who was displaying the appearance of the characteristic rash during its recuperative stage. (CDC via AP)OAN NEWSROOMUPDATED 12:00 PM PT – Thursday, July 7, 2022New York health officials said the state is now the epicenter of the Monkeypox outbreak in the US. CDC data showed that New York has more than 120 cases of the viral disease, which is more than any other state.The state’s health department announced Thursday, it’s opening more vaccine clinics in an effort to get ahead of the outbreak. The disease is spread through close skin-to-skin contact particularly among men having sex with other men.The monkeypox outbreak has caused fear & anxiety for many New Yorkers, especially in our LGBTQ+ community. Today I spoke with the @WhiteHouse about ongoing monkeypox vaccination efforts & I'm pleased to announce that thousands of doses will soon be available for New Yorkers.— Governor Kathy Hochul (@GovKathyHochul) June 30, 2022New York health officials said their goal is to get the vaccine out as quickly as possible.“We are doing everything we can to get the vaccine to residents who have the highest likelihood of exposure and where we have seen Monkeypox is present,” said New York State Health Commissioner Dr. Mary Bassett.World Health Organization Director-General Tedros Adhanom Ghebreyesus said that he was still concerned about the spread and scale of the Monkeypox virus in non-endemic countries. According to the WHO chief, more than 7,000 cases have been confirmed in 60 countries so far. Europe is currently the epicenter of the outbreak.“My teams are following the data closely,” said Tedros. “I plan to reconvene the emergency committee so they are updated on the current epidemiology and evolution of the outbreak and implementation of counter measures.”The CDC said it is closely tracking Monkeypox cases and has confirmed more than 600 infections throughout the country.","This 1997 image provided by the CDC during an investigation into an outbreak of monkeypox, which took place in the Democratic Republic of the Congo (DRC), formerly Zaire, and depicts the dorsal surfaces of the hands of a monkeypox case patient, who was displaying the appearance of the characteristic rash during its recuperative stage. (CDC via AP)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/05/AP22140474297103.jpg, Veteran John James Seeks To Represent Mich. In D.C.TOPICS:CDChealth officialsmonkeypoxNew York CityNew YorkersnewsOANOANNOutbreakvaccine SHARETWEETPINSHARE,https://www.oann.com/n-y-now-the-epicenter-of-us-monkeypox-outbreak/
2022-07-07,"OAN NEWSROOM
7:00 PM PT",‘The Godfather’ actor James Caan dies at 82,"‘The Godfather’ actor James Caan dies at 82FILE – James Caan attends the 2016 Summer TCA “Hallmark Event” on July 27, 2016, in Beverly Hills, Calif. Caan, whose roles included “The Godfather,” “Brian’s Song” and “Misery,” died Wednesday, July 6, 2022, at age 82. (Photo by Richard Shotwell/Invision/AP, File)OAN NEWSROOMUPDATED 7:00 PM PT – Thursday, July 7, 2022Tributes poured out for actor James Caan following his passing. On Thursday, Caan’s family announced his death on the evening of July 6.In remembrance of the legendary James Caan. Rest In Peace. pic.twitter.com/jHynv2BcR9— The Godfather (@godfathermovie) July 7, 2022In a career that spanned nearly five decades, Caan was best known for his breakthrough roles in 1971’s “Brian’s Song” and 1972’s “The Godfather.” The Oscar winning actor also played in “The Godfather: Part II” in 1974.James Caan. Loved him very much. Always wanted to be like him. So happy I got to know him. Never ever stopped laughing when I was around that man. His movies were best of the best. We all will miss him terribly. Thinking of his family and sending my love. pic.twitter.com/a0q8rCP1Yl— Adam Sandler (@AdamSandler) July 7, 2022He was nominated for best supporting actor at the Oscars and landed a Golden Globe for his role as Sonny Corleone that same year. He also appeared in “Elf,” “Dogville” and more recently the 2021 romantic comedy “Queen Bees.”We were lucky enough to work with  James Caan on Cloudy With a Chance of Meatballs. He brought a pathos and authenticity to the role of Tim Lockwood that held the film together. RIP to a legend pic.twitter.com/tmk3JdOgE3— Christopher Miller (@chrizmillr) July 7, 2022“Jimmy was my fictional brother and my lifelong friend,” said co-star Al Pacino. “It’s hard to believe that he won’t be in the world anymore because he was so alive and daring. A great actor, a brilliant director and my dear friend. I’m gonna miss him.”Caan married four times and is survived by his five children. He was 82-years-old.","FILE – James Caan attends the 2016 Summer TCA “Hallmark Event” on July 27, 2016, in Beverly Hills, Calif. Caan, whose roles included “The Godfather,” “Brian’s Song” and “Misery,” died Wednesday, July 6, 2022, at age 82. (Photo by Richard Shotwell/Invision/AP, File)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/07/AP22188623377664.jpg, Texas Gov. Abbott Signs Executive Order AuthorizingTOPICS:actorsAl PacinoGolden Globejames caannewsOANOANNOscarsthe god father SHARETWEETPINSHARE,https://www.oann.com/the-godfather-actor-james-caan-dies-at-82/
2022-07-07,"OAN NEWSROOM
2:00 PM PT",GOP Mich. Gov. candidate Kelley pleads not guilty to Jan. 6 charges,"GOP Mich. Gov. candidate Kelley pleads not guilty to Jan. 6 chargesFILE – Rioters face off with police at the U.S. Capitol on Jan. 6, 2021, in Washington. (AP Photo/Jose Luis Magana, File)OAN NEWSROOMUPDATED 2:00 PM PT – Thursday, July 7, 2022A Republican gubernatorial hopeful in Michigan plead not guilty to several charges related to the January 6 capitol protest.Ryan Kelley entered the plea on Thursday to four misdemeanor charges which include entering or remaining in a restricted building or grounds. This comes after the FBI raided his home last month and arrested him. He has since been released.“The FBI did raid my house in front of my wife, in front of my children, put on this big theater show for misdemeanor charges,” said Kelley. “It was the same day that they started their January 6 witch hunt committee.”A criminal complaint filed by the FBI alleged that Kelley climbed onto an “architectural feature” of the Capitol and waved other rioters to continue forward. The FBI also said Kelley supported a rioter who pulled a metal barricade onto scaffolding and that he took photos of blood on Capitol grounds. Court documents dated June 22 said he is accused of destroying a tarp covering scaffolding on the Capitol. The damage was valued at less than $1,000. Authorities do not allege that Kelley entered the building.In the Republican gubernatorial debate on Wednesday, Kelley said he was in Washington during the riot but he argued his actions were protected by the First Amendment.His campaign claimed the charges are political persecution against him brought on by Democrat leaders in the state, including Governor Gretchen Whitmer (D-Mich.).Michigan GOP gubernatorial hopeful Ryan Kelley returns to court (virtually) in his Capitol breach case on September 22nd.   (Less than 50 days before Election Day… if he wins the primary) pic.twitter.com/aA39l2kkOg— Scott MacFarlane (@MacFarlaneNews) July 7, 2022He faces up to 10 years in prison if convicted of all four charges.","FILE – Rioters face off with police at the U.S. Capitol on Jan. 6, 2021, in Washington. (AP Photo/Jose Luis Magana, File)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/07/AP22186851226777.jpg, Veteran John James Seeks To Represent Mich. In D.C.TOPICS:CapitolFBIGovernorJan. 6MichiganOANOANNpoliticsRepublicanriotryan kelleyWashington D.C. SHARETWEETPINSHARE,https://www.oann.com/gop-mich-gov-candidate-kelley-pleads-not-guilty-to-jan-6-charges/
,,School resource officers discuss school safety amid shootings,"School resource officers discuss school safety amid shootingsOAN NEWSROOMUPDATED 2:00 PM PT – Thursday, July 7, 2022Hundreds of school resource officers got together to demonstrate school safety amid a rise in shootings. The National Association of School Resource Officers met during an annual conference this week. The conference drew close to 1,500 people in attendance.NASRO Instructors Rob Reyngoudt and Jim Larson teaching the NASRO Basic SRO Course during the 32nd NASRO National School Safety Conference in Aurora, Colorado.The conference is being held in conjunction with Colorado Association of School Resource Officers (CASRO) pic.twitter.com/P0WQN9xOoS— NASRO (@NASRO_Info) July 6, 2022The convention showcased the latest in school safety technology ranging from bulletproof vests and tactical gear among other items.“Sometimes there’s this view that school resource officers are just sitting around waiting on something to happen,” Chase Lyday, Chief of Police for the Avon School Police Department said. “The essence of what an SRO does is finding kids and building relationships with them.”NASRO is honored to recognize Chief Chase Lyday of the Avon School Police Department  (Indiana) as this year's recipient of the Joe Harries Memorial Instructor of the Year Award. pic.twitter.com/p9jGdIaXQV— NASRO (@NASRO_Info) July 7, 2022The renewed call to focus on school security comes amid the shooting at an elementary school in Uvalde, Texas that left 19 students and two teachers dead.The National Association of School Resource Officers recommended that every school have “at least one carefully selected, specially trained school resource officer.” The association has also recommended schools have at least one SRO for every 1,000 students.“Thousands of young people’s lives are at risk,” stated Delaware County prosecutor, Eric Hoffman. “That to me is unacceptable. In this day and age, our priority should be to protect.”Hoffman voiced that he is concerned about preventing school shootings. He said most elementary schools do not have their own SRO in Indiana.“The disturbing fact is that they’re happening in elementary schools and we can’t turn a blind eye to it,” Hoffman voiced. “If you don’t have school security it should be number one on your list. If you don’t have it, you have nothing. You don’t have a safe environment.”DEA is proud to be at the 2022 National Association of School Resource Officers (NASRO) conference in Denver, Colorado.   @NASRO_Info @DEADENVERDiv pic.twitter.com/rXD6Xxyosi— DEA HQ (@DEAHQ) July 6, 2022During the conference, a parent who lost her child in a school shooting said there really isn’t one solution and everyone has to come together to address the matter.",,https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/07/vid-poster-image-1.jpg, Veteran John James Seeks To Represent Mich. In D.C.TOPICS:gun violencemass shootingnewsOANOANNOfficerssecurityTexasuvalde SHARETWEETPINSHARE,https://www.oann.com/school-resource-officers-discuss-school-safety-amid-shootings/
2022-07-07,"OAN NEWSROOM
8:30 AM PT",AOC Accuses Justices of ‘Lying’ Under Oath,"AOC Accuses Justices of ‘Lying’ Under OathOAN NEWSROOMUPDATED 8:30 AM PT – Thursday, July 7, 2022“In Focus” host Addison Smith spoke with Congressman Mike Carey (R-Ohio) about Democrats latest attempts to undermine the Supreme Court of the United States, falsely accusing justices of lying under oath after overturning Roe V. Wade. SHARETWEETPINSHARE",SHARE,https://hnwebcontent.s3-us-west-1.amazonaws.com/oann/wp-content/uploads/2020/11/parler_white.png,,https://www.oann.com/aoc-accuses-justices-of-lying-under-oath/
2022-07-07,"OAN NEWSROOM
6:30 AM PT",Democrat Secrets: Waivers and Proxy Votes,"Democrat Secrets: Waivers and Proxy VotesOAN NEWSROOMUPDATED 6:30 AM PT – Thursday, July 7, 2022 SHARETWEETPINSHARE",SHARE,https://hnwebcontent.s3-us-west-1.amazonaws.com/oann/wp-content/uploads/2020/11/parler_white.png,,https://www.oann.com/democrat-secrets-waivers-and-proxy-votes/
2022-07-06,"OAN NEWSROOM
12:08 PM PT",Miss. abortion law to go into effect Thursday,"Miss. abortion law to go into effect ThursdayAttorney Rob McDuff, left, an attorney representing the Jackson Women’s Health Organization, argues on behalf of the state’s only abortion clinic, for a lawsuit filed by them to remain open by blocking a law that would ban most abortions in the state, before Special Chancellor Debbra K. Halford, right, in Hinds County Chancery Court, Tuesday, July 5, 2022, in Jackson, Miss. On June 24, the U.S. Supreme Court overturned Roe v. Wade, ending constitutional protections for abortion. (AP Photo/Rogelio V. Solis, Pool)OAN NEWSROOMUPDATED 12:08 PM PT – Wednesday, July 6, 2022A trigger law on abortion has cleared its final hurdle in Mississippi. The Jackson Women’s Health Organization in lost yet another legal challenge to the state’s coming restrictions on abortion. On Tuesday, a judge struck down the abortion clinic’s attempt to temporarily block the law that would ban most abortions.The court did give the clinic a chance to argue its case after it lost a landmark case in the Supreme Court that resulted in the ruling to overturn Roe v. Wade. The clinic lamented Mississippi’s move to ban abortions before six-months would harm women in the state.“Fordice specifically noted that at the time the Mississippi Constitution was adopted, abortion was legal until quickening some four to five months in pregnancy,” said Rob McDuff, attorney for the Jackson Women’s Health Organization. “So the status quo that we see and that we ask you to maintain is the status quo that has existed in the state of Mississippi, except for a very small period of time. And that status quo is required to prevent the irreparable harm that would come from the enforcement of an unconstitutional law.”Officials in the Magnolia State stressed the law was passed in 2007 and it was supported by members of both parties. Under the law, abortions would be illegal except in case of rape or incest, along with cases when giving birth would endanger the mother.Providers who perform the procedure outside those specified circumstances could face up to 10-years in prison if they are caught. However, Jackson Women’s Health Organization decried the law while claiming the state is wielding its power to force residents to have babies against their will.“But more importantly, the patients of the clinic, the women of Mississippi who do seek an abortion, who do make the decision that under the law only they can make, not the state, about whether they should carry a pregnancy to term and give birth, they will be forced to do those things against their will, many of them,” McDuff continued.In the meantime, the law is expected to go into effect Thursday. Other southern states are trying to set their abortion restrictions in place with Florida’s 15-week-ban being blocked Tuesday and quickly reinstated. Additionally, Louisiana’s attorney general is trying to dissolve a block on the state’s abortion ban, which is currently being challenged in state courts. These states and others have vowed to establish strong laws that protect the sanctity of life.","Attorney Rob McDuff, left, an attorney representing the Jackson Women’s Health Organization, argues on behalf of the state’s only abortion clinic, for a lawsuit filed by them to remain open by blocking a law that would ban most abortions in the state, before Special Chancellor Debbra K. Halford, right, in Hinds County Chancery Court, Tuesday, July 5, 2022, in Jackson, Miss. On June 24, the U.S. Supreme Court overturned Roe v. Wade, ending constitutional protections for abortion. (AP Photo/Rogelio V. Solis, Pool)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/07/AP22186732321966.jpg, Veteran John James Seeks To Represent Mich. In D.C.TOPICS:abortionHealthJackson Women's Health Organization iMississippinewspoliticspro-lifeRob McDuffRoe v. WadeSupreme Courttrigger law SHARETWEETPINSHARE,https://www.oann.com/miss-abortion-law-to-go-into-effect-thursday/
2022-07-06,"OAN NEWSROOM
10:47 AM PT","Ill. parade shooter held without bond, faces 7 counts of first-degree murder","Ill. parade shooter held without bond, faces 7 counts of first-degree murderLake County Judge Theodore Potkonjak, left, looks at a video screen as he presides over the initial appearance of Robert E. Crimo III at the county courthouse Wednesday, July 6, 2022, in Waukegan, Ill. Crimo is accused of killing seven people during a mass shooting during a July 4 parade in Highland Park, Illinois. Wednesday, July 6, 2022, in Waukegan , Ill. (AP Photo/Charles Rex Arbogast, Pool)OAN NEWSROOMUPDATED 10:47 AM PT – Wednesday, July 6, 2022The judge in the Illinois parade shooting case ordered the suspected gunman be held without bond as he faces seven first-degree murder charges. Robert Crimo III, 21, appeared in court Wednesday and officials said he admitted to his crimes, but they did not want to speculate on motives. He was charged with seven-counts of first degree murder.Police said the gunman opened fire from the rooftop of a high rise building just as the Fourth of July parade kicked off Monday morning in downtown Highland Park, which is located north of Chicago. While dozens of people were injured in the violent attack, six out of the seven victims have now been identified.“On a day that we came together to celebrate community and freedom we are instead mourning a tragic loss of life and struggling with the terror that was brought upon us,” voiced Highland Park Mayor Nancy Rotering.Authorities said the suspect intended to go to Madison, Wisconsin to commit another mass shooting. He reportedly bought four weapons in 2020 and purchased a Glock in 2021 after his 21st birthday. They believe Crimo pre-planned the attack on the parade and he was preparing for it for several weeks.The suspect was also said to be dressed in women’s clothing and investigators believe he did this to hide his identity and aid in his escape. He reportedly borrowed his mother’s vehicle. An alert was issued by authorities on the vehicle and Crimo’s information. The vehicle was later spotted and reported.“He brought a high-powered rifle to this parade, he accessed the roof of a business via a fire escape ladder and began opening fire on the innocent Independence Day celebration goers,” said Chris Covelli, spokesperson for the Major Crime Task Force at the Lake County Sheriff’s Office.A second rifle was located inside the vehicle with indications Crimo purchased this rifle as well. However, reports say he had legally purchased five weapons, including a shotgun and a pistol, prior to the attack. Additionally, authorities said Crimo purchased the rifle legally, despite having been involved in at least two police incidents in the past. He had a previous background of attempted suicide and threats of violence in 2019.In a video feed from the Lake County, Ill., jail Robert E. Crimo III appears before Lake County Judge Theodore Potkonjak in his initial court appearance Wednesday, July 6, 2022, in Waukegan, Ill. Crimo is accused of killing seven people during a mass shooting during a July 4 parade in Highland Park, Ill. (AP Photo/Charles Rex Arbogast, Pool)Meanwhile, the suspect remains in custody and, according to authorities, there are no indications that anybody else was involved in the attack. He will be held without bail. If convicted, Crimo will face a mandatory life sentence without the possibility of parole.","Lake County Judge Theodore Potkonjak, left, looks at a video screen as he presides over the initial appearance of Robert E. Crimo III at the county courthouse Wednesday, July 6, 2022, in Waukegan, Ill. Crimo is accused of killing seven people during a mass shooting during a July 4 parade in Highland Park, Illinois. Wednesday, July 6, 2022, in Waukegan , Ill. (AP Photo/Charles Rex Arbogast, Pool)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/07/AP22187602080930.jpg, ‘America First’ Businesses Donate To ‘Folds Of Honor’ To Thank The Military This Independence DayTOPICS:CHICAGOHighland ParkIllinoisIndependence Daymass shootingnewsOANOANNRobert Crimoshooting SHARETWEETPINSHARE,https://www.oann.com/6-dead-dozens-injured-in-july-4th-parade/
2022-07-08,"OAN NEWSROOM
3:28 PM PT",La. judge says she can’t extend restraining order on abortion ban,"La. judge says she can’t extend restraining order on abortion banProtesters wave signs and demonstrate in support of abortion access in front of a New Orleans courthouse Friday July 8, 2022. (AP Photo/Rebecca Santana)OAN NEWSROOMUPDATED 3:28 PM PT – Friday, July 8, 2022Pro-life activists in Louisiana got a huge win in court. On Friday, a state judge said she cannot extend a restraining order on the state’s so-called “trigger law” imposed by a judge in New Orleans after Roe was overturned.The court has denied the request to extend the temporary restraining order in New Orleans. Abortion is again banned in Louisiana.— Emily Woodruff (@emily_woodruff_) July 8, 2022The decision came the same day President Joe Biden issued an executive order to protect access to abortion in states where it is still legal and mitigate the potential penalties women seeking the procedure may face after the high court’s ruling on June 24.Abortion rights advocates in numerous states have filed court challenges to laws restricting the procedure. In Mississippi, home of the case that led to the Supreme Court decision, attorneys for the state’s sole abortion clinic filed a petition on Thursday asking the state’s highest court to temporarily block a new law that bans most abortions. The attorneys made the request on the day the law took effect and two days after a Mississippi judge rejected the same request.Legal experts said this gives the state a green light to enforce its near-total abortion ban. However, Louisiana’s Attorney General Jeff Landry lamented that judges are punting the decision to other districts.“If they continue to operate, they do so under their own risk,” Landry said.Speaking after the court hearing today, @AGJeffLandry tells people who disagree with Louisiana’s abortion ban that they can move to another state pic.twitter.com/UFbdc3q3qG— Sam Karlin (@samkarlin) July 8, 2022Landry went on to vow that he will fight legal challenges to the state’s abortion ban in any court he’s sent to. He added that if residents don’t like that law they can urge their state representatives to change the law or move to another state.","Protesters wave signs and demonstrate in support of abortion access in front of a New Orleans courthouse Friday July 8, 2022. (AP Photo/Rebecca Santana)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/07/AP22189587171311.jpg, Biden Administration Claims The US Is Experiencing Best Economy In HistoryTOPICS:abortioncourt rulingLouisianaNew OrleansnewsOANOANNpro-lifeRoe v. Wade SHARETWEETPINSHARE,https://www.oann.com/la-judge-says-she-cant-extend-restraining-order-on-abortion-ban/
