updated_date,updated_time,story_headline,story_copy,image_caption,image_url,more_news,story_url
2022-06-16,"OAN NEWSROOM
7:20 AM PT",Economists say Fed rate hike may be ‘too little too late’,"The US Central Bank has made yet another attempt to bring down record-high inflation, this time with the largest rate increase in 28 years. Fed chair Jerome Powell announced Wednesday that benchmark federal funds rate is going up by point 75 percent. This is an increase to a range of 1.5 to 1.75 percent. Powell acknowledged the economy and the country have been through a lot over the past two and a half years.“We’re strongly committed to bringing inflation back down and we’re moving expeditiously to do so,” stated the Fed chair. “We have both the tools we need and the resolve that it will take to restore price stability on behalf of American families and businesses.”This as comes inflation hit 8.6 percent in May, which is the highest level in more than 40 years. That same month, the Fed raised interest rates by 0.5 percent, which was the biggest single rate hike since 2000.The Feds just gave us the biggest interest rate hike in 25 years (0.75%) and told us to expect another 1.75% by the end of the year.Is this what ""Transitory"" inflation feels like, @POTUS?— Libertarian-In-Chief (@ToddHagopian) June 15, 2022Meanwhile, economists are worried the Fed may be doing too little too late. According to Guggenheim Chief Investment Officer Scott Minerd, the Fed is running out of time and an economic downturn may be just around the corner.“We saw those retail sales numbers come out, those were very weak numbers and there’s a chance that we are already in a recession,” he noted. “And so, if we are in a recession or we’re close to a recession and the Fed pushes on this more, and then we find that all of a sudden we have a decline is asset prices like stocks did in 87′ then if the Fed reverses course they are going to look like they are weak on inflation.”Similarly, Herbert Business School Economics Professor Michael Connolly pointed out that despite this major rate hike, the Fed is still “way behind what’s necessary” to slow inflation.“So the Fed’s action is not really a surprise, even though it seems dramatic,” he stated. “And it will help to accelerate the interest rate and treasuries, and that passes on of course to everything else with the expectation’s effect.”The Federal Reserve is expected to announce even more more hikes later this year, despite fears it may cause a recession. In the meantime, officials are trying to bring inflation down to 2 percent.Inflation is at a 40 year high! The FEDERAL RESERVE executed the highest rate hike in 28 years!Hard working Americans are being buried by the economics of their political agenda! I am FED UP with the effects of reckless democrat policies!  ARE YOU?— Dr. Drew Montez Clark For Congress (@drewmontezclark) June 16, 2022","Federal Reserve Chairman Jerome Powell leaves after a news conference following an Open Market Committee meeting, at the Federal Reserve Board Building, Wednesday, June 15, 2022, in Washington. (AP Photo/Jacquelyn Martin)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/06/AP22166714848356.jpg, House GOP: ‘Real Issues’ Unaddressed In New Democrat Gun MeasuresTOPICS:Central BankECONOMYFederal ReserveHerbert Business Schoolinflationinterest ratesJerome PowellMichael ConnollnewsOANOANNpoliticsrate hikeScott MinerdspendingtaxUS Central Bank SHARETWEETPINSHARE,https://www.oann.com/economists-say-fed-rate-hike-may-be-too-little-too-late/
2022-06-16,"OAN NEWSROOM
7:20 AM PT",Biden admin. open to using Defense Production Act to address oil refinery issues,"Biden admin. open to using Defense Production Act to address oil refinery issuesWhite House press secretary Karine Jean-Pierre speaks during a press briefing at the White House, Monday, June 13, 2022, in Washington. (AP Photo/Patrick Semansky)White House Press Secretary Karine Jean-Pierre said President Joe Biden is ready to use the Defense Production Act to boost America’s oil refinery capacity. Wednesday’s announcement came in unison with Biden firing off a letter to oil refining companies, demanding to know why they are not producing more fuel.“He’s open to all reasonable uses of federal government’s tools to increase output and lower cost at the pump, including emergency authorities like the Defense Production Act,” Jean-Pierre confirmed to reporters. The administration has claimed the lack of production is hurting its efforts to blunt the impact of the so-called “Putin price hike” at the pump. . In a letter to Exonn Mobil, Chevron and five other firms Wednesday, Biden said the companies must take immediate action to increase the gas and diesel supply. The President recently accused the oil companies of purposefully curbing supply to raise prices.“The letter is intended to solicit companies best ideas on how to increase capacity and how the government can help them do it in the spirit of honest and pragmatic dialogue,” Jean-Pierre continued. “But we feel this is a good step for us to move forward, and hopefully we’ll come and get some solutions.”Biden promised to end drilling & enacted policies to restrict oil. But now he mails a letter to oil firms complaining they're not drilling enough? This isn't just incoherence⁠—it's chaos.— Tom Cotton (@TomCottonAR) June 15, 2022America’s refining capacity peaked in April of 2020 at just under 19 million barrels a day. For the White House Press Secretary’s full response regarding questions about whether or not Biden intends to invoke the Defense Production Act, watch the full briefing below.","White House press secretary Karine Jean-Pierre speaks during a press briefing at the White House, Monday, June 13, 2022, in Washington. (AP Photo/Patrick Semansky)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/06/AP22164718288644.jpg," Va. GOP Candidate Looks To Win Primary, Unseat Rep. Abigail SpanbergerTOPICS:Defense Production ActgasGas PricesJoe BidenKarine Jean-PierrenewsOANOANNOILoil pricesoil refineriespolitics SHARETWEETPINSHARE",https://www.oann.com/biden-admin-open-to-using-defense-production-act-to-address-oil-refinery-issues/
2022-06-16,"OAN NEWSROOM
9:11 AM PT",Nev. GOP Senate candidate Laxalt releases ad criticizing Democrat opponent,"Nev. GOP Senate candidate Laxalt releases ad criticizing Democrat opponentNevada Republican U.S. Senate candidate Adam Laxalt speaks as he celebrated his victory with family, friends and supporters at the Tamarack Casino in Reno, Nev., Tuesday, June 14, 2022. (AP Photo/Tom R. Smedes)OAN NEWSROOMUPDATED 9:11 AM PT – Thursday, June 16, 2022Nevada Senate candidate Adam Laxalt has hit the ground running after winning the state’s GOP primary. The Trump-endorsee took more than 50 percent of the vote, while fending off a challenge from retired Captain Sam Brown. Laxalt will now advance to face Democrat incumbent Sen. Catherine Cortez Masto.The GOP Candidate released an ad Wednesday that takes aim at his Democrat opponent, Catherine Cortez Masto, as well as President Joe Biden. In the video release, Laxalt said crime, illegal immigration and drug trafficking are surging in the state. He also added, it’s no wonder why fewer than half of Nevadans approve of the incumbent senator.﻿In the 30-second spot, he accused Cortez Masto of supporting policies that are wreaking havoc for hard working Nevada families. Laxalt will face-off with Cortez Masto in November in an election that could determine which party controls the upper chamber.","Nevada Republican U.S. Senate candidate Adam Laxalt speaks as he celebrated his victory with family, friends and supporters at the Tamarack Casino in Reno, Nev., Tuesday, June 14, 2022. (AP Photo/Tom R. Smedes)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/06/AP22166236767205.jpg, Republican Flips Blue House Seat In TexasTOPICS:Adam LaxaltCatherine Cortez-MastoDonald TrumpelectionGOPmidtermsNevadanewsOANOANNpoliticsVOTING SHARETWEETPINSHARE,https://www.oann.com/nev-gop-senate-candidate-laxalt-releases-ad-criticizing-democrat-opponent/
2022-06-15,"OAN NEWSROOM
1:24 PM PT",Biden’s Saudi trip garners mixed response from lawmakers,"Biden’s Saudi trip garners mixed response from lawmakersFILE – President Joe Biden waits to speak during a bill signing ceremony, June 13, 2022, in the East Room of the White House in Washington. Biden will make his first trip to the Middle East next month with visits to Israel, the West Bank and Saudi Arabia. (AP Photo/Patrick Semansky, File)OAN NEWSROOMUPDATED 1:24 PM PT – Wednesday, June 15, 2022President Joe Biden is causing yet another stir in Washington, D.C. with his latest foreign policy decision. On Tuesday, the White House announced Biden will be visiting Saudi Arabia in June, where he will reportedly meet with crowned Prince Mohammed bin Salman. GOP critics warn this is just another attempt to beg the Saudi government to produce more oil as the US faces a growing energy crisis.Previously, the Crown Prince refused to take Biden’s calls back in March and later humiliated his national security advisor, Jake Sullivan, when he tried to meet with Saudi officials to discuss oil exports. Biden even sent an arms package to the Saudi government, only to be snubbed in return. House Republicans claim the latest visit is a “Hail Mary” pass to simmer the skyrocketing gas prices.Why is Biden traveling 6500+ miles to discuss increasing oil production with the Saudis? He should be meeting with American producers in Texas, Oklahoma, and more states at home. We have the energy here!— Rep Andy Biggs (@RepAndyBiggsAZ) June 14, 2022Even Biden ally Sen. Dick Durbin (D-Ill.) expressed concern with Biden’s trip. While admitting the Biden administration is struggling to handle the energy crisis, Durbin couldn’t come around to agree that meeting with bin Salman is the right way to go. He cited the Saudi government’s numerous human rights abuses, including the killing of Washington Post journalist Jamal Khashoggi.“The Saudi Arabia record, particularly when it comes to Khashoggi, is an outrage,” Durbin stated. “It is the type of thing that clearly it was a designed murder and an effort to dispose of the corpse in a way that it could never be discovered. We now know what happened, at least to a large extent, and to say that that is just the ordinary course of business for a government is outrageous. So, I have mixed feelings on this and if the President called me, I would say, ‘Mr. President, you can’t trust these people.'”However, Biden’s State Department defended cozying up to the Saudi royal family. Spokesperson Ned Price stressed there are copious issues plaguing the Middle East that needs to be addressed, including Iran’s violent attacks in the region.Price also touted the Biden administration’s response to the Khashoggi killing, adding Biden remains committed to punishing those responsible for the attack. However, he failed to mention how meeting with the US President is holding bin Salman’s feet to the fire even as the Intelligence Community suggested the Saudi Crown Prince orchestrated the hit.In the meantime, Biden is set to meet with Saudi officials in mid-July at the end of a Middle East trip, where he will also meet with officials from the Israeli government and the Palestinian authority.FILE – In this photo released by Saudi Royal Palace, Saudi Crown Prince Mohammed bin Salman, speaks during the Gulf Cooperation Council (GCC) Summit in Riyadh, Saudi Arabia, Dec. 14, 2021. After President Joe Biden took office, his administration made clear the president would avoid direct engagement with the country’s defacto leader, Crown Prince Mohammed bin Salman, after U.S. intelligence officials concluded that he likely approved the 2018 killing and dismemberment of U.S.-based journalist Jamal Khashoggi. (Bandar Aljaloud/Saudi Royal Palace via AP, File)","FILE – President Joe Biden waits to speak during a bill signing ceremony, June 13, 2022, in the East Room of the White House in Washington. Biden will make his first trip to the Middle East next month with visits to Israel, the West Bank and Saudi Arabia. (AP Photo/Patrick Semansky, File)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/06/AP22164696115564.jpg, Attorney Christina Bobb Discusses Delay Of J6 HearingTOPICS:Biden AdministrationDick Durbinenergyenergy crisisGas PricesHuman RightsinflationIntelligence CommunityJake SullivanJamal KhashoggiJoe BidenMiddle EastMohammed bin SalmanNed PriceOILPrince Mohammed bin SalmanSaudi ArabiaState DepartmentWashington Post SHARETWEETPINSHARE,https://www.oann.com/bidens-saudi-trip-garners-mixed-response-from-lawmakers/
2022-06-15,"OAN NEWSROOM
11:43 AM PT","Fed raises interest rate by 0.75%, biggest increase since 1994","Fed raises interest rate by 0.75%, biggest increase since 1994FILE – Federal Reserve Board Chair Jerome Powell speaks during a news conference at the Federal Reserve, Wednesday, May 4, 2022 in Washington. The Federal Reserve is expected to announce its largest interest rate hike since 1994 — a bigger increase than it had previously signaled and a sign that the central bank is struggling to restrain stubbornly high inflation. (AP Photo/Alex Brandon, File)OAN NEWSROOMUPDATED 11:43 AM PT – Wednesday, June 15, 2022As expected by many, the Federal Reserve is undertaking the biggest interest rate increase since 1994. On Wednesday, Fed Chair Jerome Powell announced the Central Bank is raising interest rates by 0.75 percent, which is up to a range of 1.5 to 1.75percent.This is the Fed’s latest attempt to bring down record-high inflation, which hit 8.6 percent in May. This marks the highest level in more than 40-years. Last month, the Fed raised interest rates by 0.5 percent, which was the biggest single rate hike since 2000.﻿A new poll has suggested a majority of Americans believe the country is headed in the wrong direction. In the Politico/Morning Consult survey released Wednesday, 74 percent of respondents said things in the US have gotten off on the wrong track compared to just 26 percent who said things are headed in the right direction.The poll also found 56 percent of respondents disapprove of the job Democrat President Joe Biden is doing in the Oval Office. This may comes as no surprise as high inflation, supply chain issues and other economic issues have prompted concerns of a potential recession.Meanwhile, the Federal Reserve is expected to announce more hikes later this year, despite fears it may cause a recession, as officials are trying to bring inflation down to 2 percent. This comes as inflation woes have continued to hurt pocketbooks of every day Americans.","FILE – Federal Reserve Board Chair Jerome Powell speaks during a news conference at the Federal Reserve, Wednesday, May 4, 2022 in Washington. The Federal Reserve is expected to announce its largest interest rate hike since 1994 — a bigger increase than it had previously signaled and a sign that the central bank is struggling to restrain stubbornly high inflation. (AP Photo/Alex Brandon, File)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/06/AP22166426530398.jpg, Biden Touts Economic Performance While Economists Warn Of RecessionTOPICS:Central BankECONOMYFederal Reserveinflationinterest rateJerome PowellnewsOANOANNpoliticsRECESSION SHARETWEETPINSHARE,https://www.oann.com/fed-raises-interest-rate-by-0-75-biggest-increase-since-1994/
2022-06-15,"OAN NEWSROOM
9:02 AM PT",Biden touts economic performance while economists warn of recession,"Biden touts economic performance while economists warn of recessionPresident Joe Biden addresses the AFL-CIO convention, Tuesday, June 14, 2022, in Philadelphia. (AP Photo/Susan Walsh)OAN NEWSROOMUPDATED 9:02 AM PT – Wednesday, June 15, 2022President Joe Biden has continued to insist the economy is on the right track while economists warn of an impending recession. While speaking to union workers on Tuesday, Biden touted his economic performance despite record high inflation.“The bottom line is this; I truly believe we made extraordinary progress by laying a new foundation for our economy, which becomes clear once global inflation begins to recede,” claimed the President. “There’s so much at stake, but the truth is I’ve never been more optimistic about America than I am today.”While Biden is more optimistic than ever, economist don’t share the rose-colored outlook. According to a recent Financial Times survey, nearly 70 percent of economists expects the US to spiral into a recession in 2023. Biden then went to say he will continue to rely on foreign markets to bring down the cost of fuel, which has reached a national average of $5 a gallon according to AAA.“So I have a plan to bring down the cost of gas and food,” said the President. “It’s going to take time, but let the world coordinate the largest release. What I’ll be able to do for the largest release of oil from the global fund in history. Million barrels a day and 240 million barrels to boost global supply. I convinced other nations to join us to keep prices from rise, keep prices from rising even more.”Biden is set to visit to Saudi Arabia later this year to speak with the country’s Crown Prince about possibly importing some of their oil. Meanwhile, the American Petroleum Institute has put out a 10 point proposal that promotes domestic oil production, which they asserted is a better solution to ease the pain at the pump.“This is America, we can do any damn thing we put our minds tom” Biden stated. “And guess what? We’re not going back to the false promises of trickle down economics. We’re going forward.”My Administration will continue to do everything we can to lower prices for the American people, but Congress has to act as well. pic.twitter.com/TPxSpOSnVa— President Biden (@POTUS) June 13, 2022Despite all the warnings from experts, Biden remains convinced the American economy is improving under his administration. In the meantime, inflation continues to be a hot button issue for voters moving into the midterm elections.","President Joe Biden addresses the AFL-CIO convention, Tuesday, June 14, 2022, in Philadelphia. (AP Photo/Susan Walsh)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/06/AP22165573887170.jpg, Graduation Day: Celebration Or Censorship?TOPICS:AAAAmerican Petroleum InstituteECONOMYFinancial Timesgasgas costsGas PricesinflationJoe Bidenmidterm electionsnewsOANOANNOILpoliticsRECESSIONSaudi Arabia l SHARETWEETPINSHARE,https://www.oann.com/biden-touts-economic-performance-while-economists-warn-of-recession/
2022-06-15,"OAN NEWSROOM
7:21 AM PT","Trump’s picks win big in Nev., S.D., S.C. primaries","Trump’s picks win big in Nev., S.D., S.C. primariesFILE – State Rep. Russell Fry addresses a crowd awaiting former President Donald Trump, March 12, 2022, in Florence, S.C. Fry who is running against Rep. Tom Rice in the 7th District in the Republican primary has been endorsed by former President Donald Trump. (AP Photo/Meg Kinnard, File)OAN NEWSROOMUPDATED 7:21 AM PT – Wednesday, June 15, 2022It appears former President Donald Trump continues to have the Midas touch in the Republican Party as his picks dominated primaries in South Carolina, Nevada and North Dakota.The biggest news coming out of Tuesday’s contest was Trump-backed Russel Fry’s defeat of incumbent Rep. Tom Rice in South Carolina. Fry won with more than 51 percent, therefore, eliminating a no run-off. Rice, who voted to impeach Trump in 2021, said earlier Tuesday that Trump’s hold on the GOP was waning.“I had hoped that the situation would have been reversed, but again, this seat doesn’t belong to me,” Rice stated. “It belongs to the voters, right? It’s what they want…Fry became the first Trump-backed candidate to oust a GOP incumbent this primary season. However, Trump’s dark horse Katie Arrington was edged out by Rep. Nancy Mace by less than 10 points. Trump, who has shunned Mace over the past several months, congratulated her on Truth Social and asserted she should easily be able to defeat her Democrat opponent in November.Governor Henry McMaster was nominated for a second term in South Carolina with 83 percent of the vote.I am honored at the trust and confidence South Carolinians have placed in me as their Governor.  Peggy and I would like to thank everyone for their support. Let us continue working together.  Let’s keep winning. The best is yet to come. pic.twitter.com/R13zVDEOas— Gov. Henry McMaster (@henrymcmaster) June 15, 2022Meanwhile in Nevada, former Attorney General Adam Laxalt won the state’s Republican Senate primary. The Trump-endorsee took more than 50 percent of the vote, while fending off a challenge from retired Captain Sam Brown. Laxalt will now advance to face Democrat incumbent Sen. Catherine Cortez Masto.I just called Adam Laxalt to congratulate him on a hard-fought primary win.The stakes are high. We must take back the U.S. Senate, the House, and the governorship. I will support Republican campaigns and work tirelessly to turn out every Republican in Nevada this November.— Sam Brown (@CaptainSamBrown) June 15, 2022Also in Neveda, Jim Marchant won the GOP nomination for the state’s Secretary of State with 36 percent of the vote. Finally in North Dakota, Senate candidate John Hoeven and congressional candidate Kelly Armstrong swept through the GOP primary with Trump’s backing.","FILE – State Rep. Russell Fry addresses a crowd awaiting former President Donald Trump, March 12, 2022, in Florence, S.C. Fry who is running against Rep. Tom Rice in the 7th District in the Republican primary has been endorsed by former President Donald Trump. (AP Photo/Meg Kinnard, File)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/06/AP22162719229470.jpg, Steve Forbes On Inflation: Biden Has Undermined The DollarTOPICS:Adam LaxaltCatherine Cortez-MastoCynthia KauiDonald TrumpGOPHenry McMasterJohn HoevenKatie ArringtonKelly ArmstrongMaineNancy MaceNevadanewsNorth DakotaOANOANNpoliticsRussel FrySam BrownSouth CarolinaTom RiceTruth SocialVOTING SHARETWEETPINSHARE,https://www.oann.com/election-day-underway-in-maine-n-d-nev-s-c/
2022-06-15,"OAN NEWSROOM
8:02 AM PT",Republican flips blue House seat in Texas,"Republican flips blue House seat in TexasA campaign sign for Mayra Flores. (Denise Cathey/AP Photo)OAN NEWSROOMUPDATED 8:02 AM PT – Wednesday, June 15, 2022Republican House candidate Mayra Flores edged out her Democrat opponent in a Texas special election. Flores finished Tuesday with 51 percent of the vote, while Dan Sanchez came in second with 43 percent. Sanchez later conceded in a statement on Twitter.pic.twitter.com/6GzFpQ8BZI— Dan Sanchez (@dansancheztx34) June 15, 2022This is a historic win as the seat Flores will be filling until at least January was held by a Democrat for 10-years. Her win narrows the Democrat majority in the House and she will also be the first Mexican-born congresswoman to serve in the upper chamber.Making history in the #RGV!Congratulations to @MayraFlores2022 on her HUGE win tonight in #TX34! pic.twitter.com/w3BhrZhWeI— Texans for Abbott (@AbbottCampaign) June 15, 2022Flores touted Trump-era policies during her victory speech, while bringing attention to pain at the pump, high grocery costs and inflation under the Biden administration.“Policies are being placed right now are hurting us,” she stated. “We cannot accept the increase of gas, of food, of medication. We cannot accept that and we have to say the facts that under President Trump, we did not have this mess in this country.”Flores said she looks forward to standing strong for conservative values of faith, family and freedom in Washington. Meanwhile, Tesla and SpaceX CEO, Elon Musk even chimed in on her victory. He confirmed that she, in fact, received his vote in the Texas special election. Musk then alluded to a 2022 red wave.I voted for Mayra Flores – first time I ever voted Republican. Massive red wave in 2022.— Elon Musk (@elonmusk) June 15, 2022",A campaign sign for Mayra Flores. (Denise Cathey/AP Photo),https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/06/mayra-flores-south-texas-congress.jpg," CEO And Founder Of Sound Income Strategies, David Scranton Talks InflationTOPICS:Dan SanchezelectionElon MuskGOPMayra FloresOANOANNTexasVOTING SHARETWEETPINSHARE",https://www.oann.com/republican-flips-blue-house-seat-in-texas/
2022-06-15,"OAN NEWSROOM
9:13 AM PT",Rep. Donalds: Biden has no idea how economy works,"Rep. Donalds: Biden has no idea how economy worksRep. Byron Donalds, R-Fla., speaks during a House Committee on Oversight and Reform hearing on gun violence on Capitol Hill in Washington, Wednesday, June 8, 2022. (Jason Andrew/The New York Times via AP, Pool)OAN NEWSROOMUPDATED 9:13 AM PT – Wednesday, June 15, 2022According to congressman Byron Donalds (R-Fla.), President Joe Biden has no idea how the economy works. During a press conference on Tuesday, the Florida representative said the money Americans have to pay at the pump could be going to better use.🚨 ICYMI 🚨Yesterday, in a @housebudgetGOP committee hearing on the impact of President Biden’s American Rescue Plan, I outlined how this disastrous stimulus package has caused record-high inflation, soaring gas prices, and suffering for the American worker.Watch below ⬇️ pic.twitter.com/cCYNF8Ju5Z— Congressman Byron Donalds (@RepDonaldsPress) June 15, 2022While families struggle to pay for gas and put food on the table, consumer prices have increased significantly as well. US inflation rate increased to 8.6 percent last month, which is the highest in more than 40-years. Americans’ personal finances are becoming considerably tighter.“You can’t take that vacation, you can’t go buy that new article of clothing, you can’t go do the next thing that you choose to do,” said Donalds. “This inflation is the largest tax increase on poor families and middle income families in decades in the United States.”The Republican lawmaker called out President Biden for comments the President made about currently “changing people’s lives.” Donalds noted, by “changing people’s lives” the President means paying nearly $500 more monthly for essential goods and services. The congressman asserted that Biden has actually made Americans’ lives worse.Meanwhile, other House Republicans have also criticized the Biden administration’s failing economic policies as inflation continues to be a hot button issue for voters moving into the midterm elections.","Rep. Byron Donalds, R-Fla., speaks during a House Committee on Oversight and Reform hearing on gun violence on Capitol Hill in Washington, Wednesday, June 8, 2022. (Jason Andrew/The New York Times via AP, Pool)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/06/AP22159714142009.jpg, Republican Flips Blue House Seat In TexasTOPICS:Biden AdministrationByron DonaldsECONOMYGas PricesinflationJoe BidennewsOANOANNpoliticsspending SHARETWEETPINSHARE,https://www.oann.com/rep-donalds-biden-has-no-idea-how-economy-works/
2022-06-16,"OAN NEWSROOM
7:17 PM PT",Leaked documents show google struggling to curate,"Leaked documents show google struggling to curateFILE PHOTO: A sign is pictured outside a Google office near the company’s headquarters in Mountain View, CaliforniaOAN NEWSROOMUPDATED 7:17 PM PT – Thursday, June 16, 2022Leaked documents show Google is struggling to find alternatives to words or phrases flagged as non-inclusive.According to Breitbart News on Thursday, the tech giant curated a list of phrases to replace terms such as “motherhood,” “manhole” and “cowboy.” These replacements will be suggested to Google Drive users through their auto correct feature.“This was an amazingly ham-handed feature,” said an anonyms Google employee. “A crude manually curated, but poorly vetted list of anything vaguely race or gender-related that led to an obviously bad user experience. It’s hard to believe it ever went through user research.”However, the company struggled to find alternatives for words such as “shaman” and “manhandle.” The new feature was announced earlier in the year, with trial runs being met with universal negative reviews. This described the company’s attempt to be more inclusive as being overzealous.In leaked footage from an internal Google town hall meeting in 2016, the company’s top executives talked about using their technology to make advance progressive values, this just days after Donald Trump was elected.The company’s Chief Financial Officer Ruth Porat, tearfully pledged that the company would “use the great strength and resources we have to continue to push forward really important values” in the Trump era.Google has yet to respond to the leak.","FILE PHOTO: A sign is pictured outside a Google office near the company’s headquarters in Mountain View, California",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/Reuters_Direct_Media/USOnlineReportTechnologyNews/tagreuters.com2022binary_LYNXNPEI360DQ-BASEIMAGE.jpg," Kavanaugh Murder Plot Ignored By Democrats, Liberal MediaTOPICS:GoogleleaknewwsOANOANNruth poratTown Halltrump-era SHARETWEETPINSHARE",https://www.oann.com/leaked-documents-show-google-struggling-to-curate/
