updated_date,updated_time,story_headline,story_copy,image_caption,image_url,more_news,story_url
2022-06-13,"OAN NEWSROOM
10:07 AM PT",GAO: Biden’s ‘infrastructure’ bill was inefficient,"The Government Accountability Office found President Joe Biden’s so-called infrastructure bill, which passed last year, was inefficient. According to new GAO report, Democrats spent at least $65 billion with “no national strategy” or obligation to update America’s internet services.The reported noted, the Biden administration does not have a plan to provide high-speed internet to all Americans. The $1.2 trillion bill did not even require government agencies to develop a broadband strategy.It’s unclear how that money was spent. Republican lawmakers have said Biden’s spending spree was the main factor behind runaway inflation sweeping the US.“You have to understand why demand went up everywhere, why did it go up across all segments of the economy,” explained GOP Sen. Rand Paul (R-Ky.). “Because we printed money, we just passed out money. We literally passed it out this time around, but inflation is basically a consequent of debt. So in the last two years, we added $6 trillion worth of debt. We’ve never added that much debt in our history.”New GAO report finds that the Administration has no national strategy guiding the federal government’s spending of billions of dollars on broadband infrastructure.That’s like turning the spigot on full blast and walking away from the hose. Taxpayers are bound to get soaked. pic.twitter.com/XRfbaNWW2U— Brendan Carr (@BrendanCarrFCC) June 10, 2022Following the GAO report, FCC Commissioner Brendan Carr called for accountability and transparency at the federal government. He asserted its spending spree has, indeed, fueled inflation.","FILE- In this June 19, 2018, file photo a router and internet switch are displayed in East Derry, N.H. (AP Photo/Charles Krupa, File)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/06/download.jpg, Are Americans Addicted To Fear? How To Help Children CopeTOPICS:Biden AdministrationBrendan Carrbroadbandbroadband strategyBUDGETECONOMYFCCGAOGas PricesGovernment Accountability Officegroceriesinflationinfrastructureinfrastructure billinternet servicesJoe BidennewsOANOANNpoliticsRand Paulspendingtaxes SHARETWEETPINSHARE,https://www.oann.com/gao-bidens-infrastructure-bill-was-inefficient/
2022-06-13,"OAN NEWSROOM
9:45 AM PT",NATO Chief: Turkey has raised ‘legitimate’ security concerns,"NATO Chief: Turkey has raised ‘legitimate’ security concernsSweden’s Prime Minister Magdalena Andersson, right, and NATO Secretary General Jens Stoltenberg attend a joint press conference at Harpsund, the country retreat of Swedish prime ministers, in Sodermanland County, Sweden, Monday, June 13, 2022. (Henrik Montgomery/TT News Agency via AP)OAN NEWSROOMUPDATED 9:45 AM PT – Monday, June 13, 2022NATO Chief Jens Stoltenberg said Turkey has raised “legitimate concerns” over Finland and Sweden joining the military alliance. While speaking in Finland on Sunday, the secretary general said its important to keep in mind that no other NATO ally has suffered more terrorist attacks than Turkey.“The summit in Madrid was never a deadline,” he stated. “At the same time, I would like to see this solved as soon as possible. And therefore, we are working hard with our NATO ally, Turkey and also with Finland and Sweden to address those issues that Turkey has raised.”Stoltenberg also claimed no other ally hosts more refugees, while noting Turkey plays a key roll in providing support to Ukraine. Terrorism and weapons exports are among Turkey’s concerns, but the two Nordic countries have agreed to continue discussions.“As in international politics, it is all the reasons to take seriously what your counterpart is saying and that’s what we are going to do, take seriously what Turkey puts forward,” stated Sauli Niinisto, President of Finland.Good to meet President @niinisto to discuss #Finland’s application for #NATO membership. We are taking the security concerns raised by #Turkiye seriously & will remain in close contact with our Ally Türkiye & partners Finland & #Sweden to find a common way forward. pic.twitter.com/fUq1hQCsQk— Jens Stoltenberg (@jensstoltenberg) June 12, 2022Stoltenberg assured the two Nordic countries joining was the right decision and stresses it will strengthen security and stability throughout the Euro-Atlantic area.","Sweden’s Prime Minister Magdalena Andersson, right, and NATO Secretary General Jens Stoltenberg attend a joint press conference at Harpsund, the country retreat of Swedish prime ministers, in Sodermanland County, Sweden, Monday, June 13, 2022. (Henrik Montgomery/TT News Agency via AP)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/06/AP22164507597455.jpg, Attorney McBride Poses Questions For Members Of J6 Panel Primetime HearingTOPICS:Euro-AtlanticfinlandJens StoltenbergNATOnewsOANOANNpoliticsRussiasecuritySwedenTurkeyUkraine SHARETWEETPINSHARE,https://www.oann.com/nato-chief-turkey-has-raised-legitimate-security-concerns/
2022-06-13,"OAN NEWSROOM
10:35 AM PT",Rep. Ryan claims he’s for ‘working class’,"Rep. Ryan claims he’s for ‘working class’Rep. Tim Ryan, D-Ohio, running for an open U.S. Senate seat in Ohio, speaks to supporters after the polls closed on primary election day Tuesday, May 3, 2022, in Columbus, Ohio. (AP Photo/Jay LaPrete)OAN NEWSROOMUPDATED 10:35 AM PT – Monday, June 13, 2022Rep. Tim Ryan (D-Ohio) claimed he’s for the “working class,” even though his voting record says otherwise. In recent reports, it was revealed Ryan has actually voted 100 percent with House Speaker Nancy Pelosi (D-Calif.) on issues impacting the working class. Additionally, Ryan has reportedly voted with President Joe Biden 100 percent of the time.Meanwhile, according to reports, Ohio has it’s highest gas prices in the state’s history. However, Ryan still claims he’s fighting for workers in the Buckeye State.“…Get these jobs back, build stuff again, start making stuff again here in Ohio,” stated the Democrat. “And so, I want to look people in the eye. I want them to examine me, examine my record and realize that we don’t need another millionaire in the Senate. We need someone who comes from a working class community.”I want to look people in the eye. I want them to see me, see my record, and see that we don't need another millionaire in the Senate. We need someone from a working class community like the one that raised me outside of Youngstown. pic.twitter.com/vTwefHA16A— Tim Ryan (@TimRyan) June 10, 2022Ryan will face off against Trump-endorsed Republican Senate nominee J.D. Vance in November’s general election.","Rep. Tim Ryan, D-Ohio, running for an open U.S. Senate seat in Ohio, speaks to supporters after the polls closed on primary election day Tuesday, May 3, 2022, in Columbus, Ohio. (AP Photo/Jay LaPrete)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/06/Election_2022_Senate_Ohio_22124065183043-820x560.jpg, Sen. Paul Said He Hopes To Learn More About Royalties Fauci May Have EarnedTOPICS:electionj.d. vanceJoe BidenNancy PelosinewsOANOANNOhiopoliticsTim RyanVOTING SHARETWEETPINSHARE,https://www.oann.com/rep-ryan-claims-hes-for-working-class/
2022-06-12,"OAN NEWSROOM
7:55 PM PT",Economists warn inflation may still get worse,"Economists warn inflation may still get worseNEW YORK, NY – APRIL 29: Mohamed El-Erian, Chief Economic Adviser of Allianz appears on a segment of “Mornings With Maria” with Maria Bartiromo on the FOX Business Network at FOX Studios on April 29, 2016 in New York City. (Photo by Rob Kim/Getty Images)OAN NEWSROOMUPDATED 7:55 PM PT – Sunday, June 12, 2022Economist Mohamed El-Erian said inflation has yet to reach it’s peak. While appearing on CBS’s “Face The Nation” Sunday, the Allianz Chief Economic Advisor said he fears inflation may reach 9 percent.“We got here because we got a combination of things happening,” said El-Erian. “All these things came together and are now feeding this inflation. The price of nearly everything is going up and making us feel really insecure.”This comes after inflation hit 8.6 percent in May, which is the highest since December of 1981. El-Erian said their was hope it would be temporary and inflation was partially avoidable, but argued the Federal Reserve mischaracterized the issue and fell behind.More US data disappointments today:Consumer sentiment, per the University of Michigan’s measure, fell by 8 points — more than expected and to its lowest level since the index started in 1952.Also worrisome, long-term #inflation expectations rose to 3.3%, the highest since 2008— Mohamed A. El-Erian (@elerianm) June 10, 2022Meanwhile, during an interview with CNN Sunday, former Treasury Secretary Larry Summers disagreed with Treasury Secretary Janet Yellen’s recent claims that a recession is not in the works.“I look at what’s happening in the stock and bond markets,” voiced Summers. “I look at where consumer sentiment is. I think their is certainly a risk of recession in the next year. I think given where we’ve gotten to, it’s more likely than not that we’ll have a recession within the next two years.”However, even the usual Biden critic took a jab at the GOP by claiming so-called “Banana Republicans,” who allegedly fanned the flame of the January 6 protests, are partly at fault for the nation’s economic crisis.","NEW YORK, NY – APRIL 29: Mohamed El-Erian, Chief Economic Adviser of Allianz appears on a segment of “Mornings With Maria” with Maria Bartiromo on the FOX Business Network at FOX Studios on April 29, 2016 in New York City. (Photo by Rob Kim/Getty Images)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2021/11/AL.jpg, Rep. Lesko: True The Vote’s Findings Merit InvestigationTOPICS:CNNeconomistGOPinflationMohamed El-EriannewsOANOANNPresident Joe BidenRECESSIONTreasury Secretary SHARETWEETPINSHARE,https://www.oann.com/economists-warn-inflation-may-still-get-worse/
2022-06-12,"OAN NEWSROOM
12:30 PM PT",Bipartisan Senate group reaches deal on gun reforms,"Bipartisan Senate group reaches deal on gun reformsSen. Chris Murphy, D-Conn., speaks during a rally near Capitol Hill in Washington, Friday, June 10, 2022, urging Congress to pass gun legislation. (AP Photo/Susan Walsh)OAN NEWSROOMUPDATED 12:30 PM PT – Sunday, June 12, 2022The Senate group tasked with finding a bipartisan solution to gun violence reached a deal. In a joint statement on Sunday, the group, led by Senators John Cornyn (R-Texas) and Chris Murphy (D-Conn.), said their plan aimed to save lives and protect the rights of law abiding gun owners. The plan would allocate more funding for mental health services across states, school security and flags potential gun buyers who have criminal records.🚨NEWS: We have a deal. Today a bipartisan group of 20 Senators (10 D and 10 R) is announcing a breakthrough agreement on gun violence – the first in 30 years – that will save lives. I think you’ll be surprised at the scope of our framework. 1/ Here’s what it includes:— Chris Murphy (@ChrisMurphyCT) June 12, 2022“Our plan saves lives while also protecting the constitutional rights of law abiding Americans,” the 20 senators said in their statement. “We look forward to earning broad, bipartisan support and passing our commonsense proposal into law.” Additionally, purchasers under 21-years-old will go through an investigative period to review their mental health and juvenile records. The group hopes the general Senate body will adopt their proposal.The tragedies in Uvalde and elsewhere cried out for action. I worked closely with my colleagues to find an agreement to protect our communities from violence while also protecting law-abiding Texans’ right to bear arms. https://t.co/BbHGz4ydqL— Senator John Cornyn (@JohnCornyn) June 12, 2022Meanwhile, President Joe Biden said he would sign the bill as is.","Sen. Chris Murphy, D-Conn., speaks during a rally near Capitol Hill in Washington, Friday, June 10, 2022, urging Congress to pass gun legislation. (AP Photo/Susan Walsh)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/06/AP22161774739893.jpg, Calif. Republican Sen. Brian Dahle Will Face Gov. Gavin Newsom In Nov.TOPICS:Chris Murphydemocratgun lawsJohn Cornynjuvenilemental healthnewsOANOANNRepublicansenateSenatorsuvalde SHARETWEETPINSHARE,https://www.oann.com/bipartisan-senate-group-reaches-deal-on-gun-reforms/
2022-06-12,"OAN NEWSROOM
5:35 PM PT",Khashoggi Wife: PGA show there are consequences for supporting Saudi Arabia,"Khashoggi Wife: PGA show there are consequences for supporting Saudi ArabiaThe 2020 Ryder CupOAN NEWSROOMUPDATED 5:35 PM PT – Sunday, June 12, 2022The fiancé of murdered Journalist Jamal Khashoggi wants LIV golfers banned from major PGA Tour tournaments. Hatice Cengiz said the PGA should restrict golfers who join the Saudi-backed golf league.It’s alleged that its financier, Saudi’s Crown Prince Mohammed Bin Salman, ordered the murder of her husband in 2018. She said if LIV golfers continue to play like everything is normal, they should be banned from major golf tournaments to convey their are consequences for supporting murderers.“If they still carry on and play as if everything is normal, then they should be banned from playing in the world’s major tournaments,’’ said Cengiz. “This will show that their are consequences for supporting murderers and it will show the murderers that they are not escaping justice.’’Commissioner Jay Monahan joined the final-round broadcast to discuss the state of golf and the PGA TOUR. pic.twitter.com/UhvtDcHiup— PGA TOUR (@PGATOUR) June 12, 2022Khashoggi was a former adviser of the Saudi Government before he became one of their biggest critics. Although Saudi officials deny the allegation, US Intelligence agencies say otherwise.",The 2020 Ryder Cup,https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/Reuters_Direct_Media/USOnlineReportSportsNews/tagreuters.com2022binary_LYNXNPEI360W8-BASEIMAGE.jpg, One-On-One With GOP Rep. Jason SmithTOPICS:cengizGolfkhashoggilivmurdernewsOANOANNPGAPGA TourSaudi Arabia SHARETWEETPINSHARE,https://www.oann.com/khashoggi-wife-pga-show-there-are-consequences-for-supporting-saudi-arabia/
2022-06-12,"OAN NEWSROOM
2:30 PM PT",N.Y. gun owners voice opinions on gun control,"N.Y. gun owners voice opinions on gun controlNew York Attorney General Letitia James speaks during a ceremony where Gov. Kathy Hochul signed a package of bills to strengthen gun laws, Monday, June 6, 2022, in New York. (AP Photo/Mary Altaffer)OAN NEWSROOMUPDATED 2:30 PM PT – Sunday, June 12, 2022Gun owners in New York weighed in on gun control legislation being proposed by Democrat politicians. Several firearm instructors voiced their opinion on the Supreme Court’s upcoming ruling on the state’s conceal carry law, which restricts the carrying of a handgun out in public.Today, New York joins cities across the nation to #MarchForOurLives and say: Enough waiting.  Enough praying.  Enough offering empty thoughts. We will fight every single day until we get the common-sense gun reforms this nation needs to end gun violence and save lives. pic.twitter.com/hD0QWItyNq— NY AG James (@NewYorkStateAG) June 11, 2022Prior to this, Governor Kathy Hochul (D-N.Y.) signed several pieces of gun control legislation which raised the purchasing age for a semi-automatic rifle and expanded New York’s red flags.“If you’ve already passed a background check, hopefully you’ve received some training,” said firearms instructor Steve Lollo. “I’m a big believer in if you own a gun, you should be trained. If you have a permit, you should be good to go everywhere. I have a permit and I’m not shooting people here. If I carried in the city, would I be a danger to shoot people? Absolutely not. The only one I’m going to shoot is someone who needs shooting, someone who’s a threat to me or someone else. Those of us who have permits, who have gone through the process of permitting, we’re the most law abiding people on the planet.”Additionally, Second Amendment advocates voiced their disdain for the banning of high capacity magazines, which was part of an omnibus package passed by the House of Representatives in response to the mass shootings in Uvalde and Buffalo.“Illegal gun owners are running around with high capacity magazines,” voiced the instructor. “But me, as a legal gun owner in the state of New York, I’m limited to ten rounds in my magazine. That person could have 30. Who would you bet on to win that fight? Some of my bullets are not going to make contact and some of his are not, but he has more of them.”They then went on to voice their support for a solution to mass shootings being advocated for by most conservatives both at the state and federal level.“Schools are a soft spot for me having been a father,” he expressed. “I personally feel that if someone is going to educate my child, they should also protect my child. When it comes to teachers personal feelings are removed from it, they’ve already shown that they’re capable of higher education. Firearms are not complicated devices, they’re very simple. I personally feel you are the last line of defense with that room full of children. If you’re there willing to educate them, you should be there willing to defend them with your life.”Across the country, gun violence is wreaking havoc on our communities, and New York is not going to wait for another tragedy to step up and act.I'm proud to join New York leaders to enact nation-leading, common sense gun laws that will protect our communities. pic.twitter.com/AKbWz2wdfk— NY AG James (@NewYorkStateAG) June 6, 2022In the meantime, the Supreme Court is expected to issue their ruling within the next few weeks. New York Attorney General Letitia James (D-N.Y.) will proceed with her lawsuit against the NRA in an effort to dissolve the organization.","New York Attorney General Letitia James speaks during a ceremony where Gov. Kathy Hochul signed a package of bills to strengthen gun laws, Monday, June 6, 2022, in New York. (AP Photo/Mary Altaffer)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/06/AP22157583466568.jpg, Marine Corps Identifies 5 Killed In Osprey Crash In Calif.TOPICS:Attorney Generalgun controlgun lawsNew YorknewsOANOANNSupreme Courtuvalde SHARETWEETPINSHARE,https://www.oann.com/n-y-gun-owners-voice-opinions-on-gun-control/
2022-06-12,"OAN NEWSROOM
2:00 PM PT",Marine Corps identifies 5 killed in Osprey crash in Calif.,"Marine Corps identifies 5 killed in Osprey crash in Calif.In this photo provided by U.S. Marine Corps/3rd MAW, an MV-22B Osprey with Marine Operational Test and Evaluation Squadron (VMX) 1 transports ordnance during an Expeditionary Advanced Base Operation (EABO) exercise to Old Highway 101 near Marine Corps Base Camp Pendleton, Calif., on May 25, 2022. (U.S. Marine Corps via AP)OAN NEWSROOMUPDATED 2:00 PM PT – Sunday, June 12, 2022The Marine Corps released the identities of the five Marines who were killed in an aircraft crash last week. On Friday, the officials said all victims were members of the Purple Foxes of Marine Medium Tiltrotor Squadron 364 at Camp Pendleton, California.“It is with heavy hearts that we mourn the loss of five Marines from the Purple Fox family,” Lt. Col. John C. Miller, commanding officer of VMM-364 said in a Friday statement. “This is an extremely difficult time for VMM-364 and it is hard to express the impact that this loss has had on our squadron and its families.Two pilots were killed, 31-year-old Captain Nicholas Losapio and 33-year-old Captain John Sax. The other victims were tiltrotor crew Chiefs 21-year-old Corporal Nathan Carlson, 21-year-old Corporal Seth Rasmuson and 19-year-old Lance Corporal Evan Strickland.Marine Corps Identify 5 Killed in Southern California MV-22B Crash — USNI Newshttps://t.co/14tliI3wJN pic.twitter.com/O7Frwd3Uz1— U.S. Naval Institute (@NavalInstitute) June 11, 2022“We appreciate all the prayers and support from the strong extended Purple Fox family,” the officer voiced. “We want them to know that more information will be forthcoming on how to help.”The Osprey aircraft went down during a training exercise in the desert and the crash remains under investigation.","In this photo provided by U.S. Marine Corps/3rd MAW, an MV-22B Osprey with Marine Operational Test and Evaluation Squadron (VMX) 1 transports ordnance during an Expeditionary Advanced Base Operation (EABO) exercise to Old Highway 101 near Marine Corps Base Camp Pendleton, Calif., on May 25, 2022. (U.S. Marine Corps via AP)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/06/AP22162716133034.jpg, Bipartisan Senate Group Reaches Deal On Gun ReformsTOPICS:aircraftCaliforniaCamp PendletoncaptainMarineMarine CorpsnewsOANOANNpilotspurple foxes SHARETWEETPINSHARE,https://www.oann.com/marine-corps-identifies-5-killed-in-osprey-crash-in-calif/
2022-06-12,"OAN NEWSROOM
6:00 PM PT",Justin Bieber diagnosed with Ramsay Hunt Syndrome,"Justin Bieber diagnosed with Ramsay Hunt SyndromeFILE – Justin Bieber attends The Metropolitan Museum of Art’s Costume Institute benefit gala on Sept. 13, 2021, in New York. Bieber leads the iHeartRadio Music Award nominations. (Photo by Evan Agostini/Invision/AP, File)OAN NEWSROOMUPDATED 6:00 PM PT – Sunday, June 12, 2022Justin Bieber took a break from performing after he announced he has facial paralysis. In a video posted to his Instagram Friday, the 28-year-old singer revealed he’s been diagnosed with Ramsay Hunt Syndrome.According to the Mayo Clinic, it occurs when a shingles outbreak affects the facial nerve near an ear, which can cause facial paralysis and hearing loss. Biebers post came after he publicized he would be postponing a few shows.Sending lots of love, light, & prayers to you @justinbieber ❤️ we love you so much! Please rest up, we are always here for you pic.twitter.com/45tiQ6HY1x— Bieber Fever (@bieberfever) June 10, 2022“As you can see, this eye is not blinking,” he said in the video, pointing to his face. “I can’t smile on this side of my face. This nostril will not move. So there’s full paralysis on this side of my face.”He revealed he’s started having trouble eating and has asked his fans to keep him in their prayers.“Been getting progressively harder to eat,” the singer stated. “Which has been extremely frustrating, please pray for me.”The singer said he is now going to rest and relax. He added, he’s been practicing facial exercises and recovery will take some time.","FILE – Justin Bieber attends The Metropolitan Museum of Art’s Costume Institute benefit gala on Sept. 13, 2021, in New York. Bieber leads the iHeartRadio Music Award nominations. (Photo by Evan Agostini/Invision/AP, File)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/06/AP22162005335669.jpg, Khashoggi Wife: PGA Show Their Are Consequences For Supporting Saudi ArabiaTOPICS:facial paralysisJustin BieberMayo ClinicnewsOANOANNRamsay Hunt Syndromeshinglessinger SHARETWEETPINSHARE,https://www.oann.com/justin-bieber-diagnosed-with-ramsay-hunt-syndrome/
2022-06-13,"OAN NEWSROOM
6:15 PM PT","$1.5M donation to Uvalde, Texas community","$1.5M donation to Uvalde, Texas communityFILE – Education Secretary Miguel Cardona speaks during the 2022 National and State Teachers of the Year event in the East Room of the White House in Washington, April 27, 2022. (AP Photo/Susan Walsh, File)OAN NEWSROOMUPDATED 6:15 PM PT – Monday, June 13, 2022The Department of Education announced a major donation to the community and victims of the Uvalde, Texas school shooting. On Monday, “Project School Emergency Response to Violence” granted $1.5 million to the Uvalde Independent School District.This comes shortly after Secretary of Education Miguel Cardona visited the school and vowed to support recovery efforts.“No community should have to experience a tragedy like this alone,” said Cardona. “While in Texas, I saw the Uvalde community come together in deep and meaningful ways to support one another and all the families who lost loved ones. It is our turn to support them.”No community should be forced to shoulder a tragedy alone. Today, @USEdGov is deploying Project SERV resources to the Uvalde Consolidated Independent School District in response to the tragic events of May 24th.— Secretary Miguel Cardona (@SecCardona) June 13, 2022Project SERV funds are available for use under the Elementary and Secondary Education Act. They can be used for activities that help restore a sense of safety and security for the district’s students, teachers, staff, and families.“In the hours and days since that tragic day, we have committed to providing the Uvalde community with every available resource they may require from the Department,” the secretary voiced. “Today’s release of these emergency funds is an initial step that will be followed by technical assistance and on-the-ground supports in the months and years to come.”According to the Department of Education, this will include funds for summer programs, new mental health services and overtime pay for teachers and staff.","FILE – Education Secretary Miguel Cardona speaks during the 2022 National and State Teachers of the Year event in the East Room of the White House in Washington, April 27, 2022. (AP Photo/Susan Walsh, File)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/06/AP22152816885411.jpg, GOP Senators Strike Deal On Gun LegislationTOPICS:cardonaeducationMiguel CardonanewsOANOANNproject servresourcesshootingTexasuvalde SHARETWEETPINSHARE,https://www.oann.com/1-5m-donation-to-uvalde-texas-community/
