updated_date,updated_time,story_headline,story_copy,image_caption,image_url,more_news,story_url
2022-09-09,"Daniel Baldwin, OAN White House Correspondent
1:50 PM PT",Lake: Fentanyl ‘Poisoning’ American Young Adults,"As authorities across the country warn of the spread of “brightly colored fentanyl and fentanyl pills,” Arizona Republican gubernatorial candidate Kari Lake said fentanyl needs to be at the top of all Americans’ minds moving forward.“I call it poisoning,” Lake explained.The Drug Enforcement Administration released a warning regarding this “rainbow fentanyl” seized in 18 states. The DEA says it could be a new strategy used by the cartels to make it look like candy to children and younger people.“By allowing the cartels to have control of our border Joe Biden’s policy, we are allowing the cartels with the help of a CCP in China to kill more than a hundred thousand of our citizens,” Lake said. “And I think the numbers are going to go up.”The National Institute on Drug Abuse explains fentanyl is 50 to 100 times more powerful than morphine. Lake says she feels a motherly urge to protect the state’s children. “I found out that last year in Arizona, thirty-three children died from fentanyl poisoning,” said Lake. “Seven of them were under the age of one. I’m a mother and I can’t live with that. I just can’t allow that to happen in our state anymore.” Lake called fentanyl “a weapon of mass destruction.”“We need to treat the cartels as terrorists,” said Lake. “That’s what they are. And we need to treat this fentanyl crisis for what it is: a national security crisis and a national health crisis.”",SHARE,https://hnwebcontent.s3-us-west-1.amazonaws.com/oann/wp-content/uploads/2020/11/parler_white.png," Legal Nonprofit: Michigan Unwilling To Purge ‘25,000’ Dead People On Voter RollsTOPICS:Arizonakari lakenewsOANOANNpolitics TWEETPIN",https://www.oann.com/lake-fentanyl-poisoning-american-young-adults/
2022-09-09,"Neil W. McCabe — OAN National Political Correspondent
12:02 PM PT",DeSantis validated: Florida first in Heritage School Freedom Report Card,"DeSantis validated: Florida first in Heritage School Freedom Report CardNeil W. McCabe — OAN National Political CorrespondentUPDATED 12:02 PM PT – Friday, September 9, 2022(Tallahassee, Fla.) Florida Republican Gov. Ronald D. DeSantis got a huge validation for his schools agenda with Friday’s release of the Heritage Foundation’s inaugural 2022 Education Freedom Report Card.The Washington-based Heritage Foundation rated Sunshine State schools No. 1 in the country, and it was the only state to rank in the top 10 in all four categories.Florida was ranked first in transparency, second in regulatory freedom, third in school choice, and seventh in return on spending.Heritage ranked Arizona second and Idaho third.DeSantis has committed to reforming Florida schools, both administratively and politically. The governor barnstormed the state in support of conservative school board candidates, and with the help of the 1776 Project PAC and Moms for Liberty flipped five county school boards from leftist control.Speaking at a rally for his endorsed candidates in Jacksonville, the governor said he was pushing leftwing political education out of the schools, in favor of education-education.“I don’t remember ideology being injected into my school. I just learned basic subjects. But now you have a situation in which so many people, they want to use our school system not to educate kids, they want to indoctrinate kids,” he said.“Two plus two equals four. It’s not two plus two, and how does that make you feel? Or is that an injustice?” he said.“You saw us do that by passing a curriculum transparency legislation that I signed, I guess it was probably about four or five months ago at this point, guaranteeing the right of every parent in Florida to know what’s being taught to their kids in school, to know what textbooks are being used,” the governor said. “You’d think that would be a no-brainer.”Heritage ranked District of Columbia schools 51st in the nation, chased by New York, 50th and New Jersey 49th.",SHARE,https://hnwebcontent.s3-us-west-1.amazonaws.com/oann/wp-content/uploads/2020/11/parler_white.png," DeSantis Debrief: Fla. Governor Leads Crist With Independents, Collects Two Key EndorsementsTOPICS:DeSantisnewsOANOANNreport cardschool TWEETPIN",https://www.oann.com/desantis-validated-florida-first-in-heritage-school-freedom-report-card/
2022-09-09,12:00 PM PT,President of the Crime Prevention Research Center: More mass shootings in gun restricted states,"President of the Crime Prevention Research Center: More mass shootings in gun restricted statesOAN NewsroomUPDATED 12:00 PM PT – Friday, September 9, 2022President of the Crime Prevention Research Center, Dr. John Lott told One America News that new billboards popping up around California are urging people not to move to Texas because of its mass shootings. However, data shows that may not be true. One America’s John Hines has more from Washington.TOPICS:Crime Prevention Research Centergun controlgun lawsJohn HinesJohn LottnewsOANOANNpoliticsSecond Amendment TWEETPIN",SHARE,https://hnwebcontent.s3-us-west-1.amazonaws.com/oann/wp-content/uploads/2020/11/parler_white.png,,https://www.oann.com/president-of-the-crime-prevention-research-center-more-mass-shootings-in-gun-restricted-states/
2022-09-09,8:00 AM PT,"Biden aims to use executive action to push labor’s PRO Act agenda, says Mark Mix","Biden aims to use executive action to push labor’s PRO Act agenda, says Mark MixOAN NewsroomUPDATED 8:00 AM PT – Friday, September 9, 2022National Right to Work Foundation President Mark Mix says that Joe Biden is preparing to use executive action to push provisions in the Protecting the Right to Organize Act, or Pro Act, now stalled in the Senate. Mix says the bill contains key policies Big Labor has been pushing for the past 80-years. One America’s John Hines has more from Washington.TOPICS:Big LaborJoe BidenJohn HinesMark MixnewsOANOANNpoliticsPro ActProtecting the Right to Organize Act TWEETPIN",SHARE,https://hnwebcontent.s3-us-west-1.amazonaws.com/oann/wp-content/uploads/2020/11/parler_white.png,,https://www.oann.com/biden-aims-to-use-executive-action-to-push-labors-pro-act-agenda-says-mark-mix/
2022-09-08,2:45 PM PT,Trump: The Queen leaves behind a remarkable legacy,"Trump: The Queen leaves behind a remarkable legacyLONDON, ENGLAND – JUNE 03: 45th U.S. President Donald Trump and Queen Elizabeth II make a toast during a State Banquet at Buckingham Palace on June 3, 2019 in London, England. (Photo by Dominic Lipinski- WPA Pool/Getty Images)OAN NewsroomUPDATED 2:45 PM PT – Thursday, September 8, 202245th President Donald J. Trump has described the Queen’s reign as historic and remarkable. In a statement on Thursday, Trump and former First Lady Melania announced that they are deeply saddened by her passing. Trump said he will always treasure his time with her and that he appreciated Queen Elizabeth’s generosity and great sense of humor. The Republican also praised the Queen’s unwavering devotion to her fellow countrymen and women.President Trump honors Queen Elizabeth's"" ""remarkable reign"" that ""left a tremendous legacy of peace and prosperity for Great Britain."" pic.twitter.com/tpCzyxa4Fn— Mollie (@MZHemingway) September 8, 2022Her Majesty Queen Elizabeth II first took to the throne in 1952. She was 25 year old at the time. Throughout her 70 years as Queen, she had met with 13 of the 14 United States Presidents who held office during her reign. The Queen met with the 45th President back in 2018 and in 2019.70-year reign.14 U.S. presidents.1 extraordinary life.Queen Elizabeth II will be remembered for her strength, poise, and grace. My deepest condolences go out to The Royal Family. pic.twitter.com/JnYM8a1DlL— Kimberly Guilfoyle (@kimguilfoyle) September 8, 2022Archival footage: Queen Elizabeth II officially welcomes then-U.S. President Donald Trump. pic.twitter.com/e7QZGCl4v8— The Hill (@thehill) September 8, 2022","LONDON, ENGLAND – JUNE 03: 45th U.S. President Donald Trump and Queen Elizabeth II make a toast during a State Banquet at Buckingham Palace on June 3, 2019 in London, England. (Photo by Dominic Lipinski- WPA Pool/Getty Images)",https://d2pd5v545ww278.cloudfront.net/wp-content/uploads/2022/09/a0889aa0-2d23-40ed-9e6e-8dff41b20cdb-AP_Britain_Trump.webp, Queen Elizabeth II Dead At 96-Years-OldTOPICS:Donald TrumpLondonnewsOANOANNpoliticsQueen ElizabethRIPtrump and queenTruth SocialUKUnited Kingdom TWEETPIN,https://www.oann.com/trump-the-queen-leaves-behind-a-remarkable-legacy/
2022-09-08,10:45 AM PT,Queen Elizabeth II dead at 96-years-old,"Queen Elizabeth II dead at 96-years-oldFILE – In this Tuesday, Oct. 12, 2021 file photo, Britain’s Queen Elizabeth II, Patron, leaves after attending a Service of Thanksgiving to mark the Centenary of the Royal British Legion at Westminster Abbey, in London. Photo/Frank Augstein, Pool, File)OAN NewsroomUPDATED 10:45 AM PT – Thursday, September 8, 2022There’s breaking news out of Buckingham Palace where Queen Elizabeth II has reportedly died. Thursday began with reports from the palace that doctors were concerned about her health.Queen Elizabeth II has reportedly been suffering from “episodic mobility problems” since the end of last year. Her family rushed to be by her side in her final moments.Queen Elizabeth II is the longest reigning monarch in British history and recently reached a milestone of 70 years as head of state. She is the Queen of the U.K., Canada, Australia, New Zealand and 11 other commonwealth nations.The Queen died peacefully at Balmoral this afternoon.The King and The Queen Consort will remain at Balmoral this evening and will return to London tomorrow. pic.twitter.com/VfxpXro22W— The Royal Family (@RoyalFamily) September 8, 2022She will be succeeded by her son, Prince Charles, who will now take the throne as King of England. Queen Elizabeth II was 96-years-old.","FILE – In this Tuesday, Oct. 12, 2021 file photo, Britain’s Queen Elizabeth II, Patron, leaves after attending a Service of Thanksgiving to mark the Centenary of the Royal British Legion at Westminster Abbey, in London. Photo/Frank Augstein, Pool, File)",https://d2pd5v545ww278.cloudfront.net/wp-content/uploads/2022/09/1000.jpg," Court Orders DOJ To Produce Records From Fauci, Karine Jean-PierreTOPICS:Buckingham PalaceEnglandnewsOANOANNPrince CharlesQueen Elizabeth TWEETPIN",https://www.oann.com/queen-elizabeth-ii-dead-at-96-years-old/
2022-09-08,6:20 PM PT,Biden to send $2.8B in additional aid to Ukraine gov’t,"Biden to send $2.8B in additional aid to Ukraine gov’tUS Secretary of State Antony Blinken, right, poses with Ukrainian President Volodymyr Zelensky during their meeting in Kyiv, Ukraine, Thursday, Sept. 8, 2022. (Genya Savilov, Pool Photo via AP)OAN NewsroomUPDATED 6:20 PM PT – Thursday, September 8, 2022The Biden administration is sending an additional aid package worth almost $3 billion to Ukraine and to its neighboring countries. Secretary of State Antony Blinken made the announcement during a surprise visit to Kyiv on Thursday.Always good to see my friend @DmytroKuleba. We discussed steadfast U.S. support to Ukraine, holding Russia accountable for atrocities committed, and how we can increase costs to Russia with our allies and partners. pic.twitter.com/yn6tvNwWra— Secretary Antony Blinken (@SecBlinken) September 8, 2022He told Senior Officials that the Biden administration has notified Congress of its plan to seek $2 billion into long term foreign military in order to finance Ukraine and 18-neighboring countries including NATO members. Blinken claimed that other countries could be at risk of Future Russian aggression.“I am pleased to be able to announce, as we did earlier today, additional support for Ukraine, another $675 million in systems and supplies that your military is already using to such great effect, rockets, artillery, armored vehicles, anti-tank systems, and that this is the 20th drawdown, as we call it,” Blinken said.Blinken announced that this newest aid will bring the total US military assistance for Ukraine to approximately $15.2 billion since Biden took office.","US Secretary of State Antony Blinken, right, poses with Ukrainian President Volodymyr Zelensky during their meeting in Kyiv, Ukraine, Thursday, Sept. 8, 2022. (Genya Savilov, Pool Photo via AP)",https://d2pd5v545ww278.cloudfront.net/wp-content/uploads/2022/09/AP22251497024747.jpg, Abrams: Illegal Immigrants Should Be Able To Go To CollegeTOPICS:Antony BlinkenblinkenCongressKyivmilitary aidnewsOANOANNpoliticsUkraineUSUS aid TWEETPIN,https://www.oann.com/biden-to-send-2-8b-in-additional-aid-to-ukraine-govt/
2022-09-08,5:38 PM PT,Abrams: Illegal immigrants should be able to go to college,"Abrams: Illegal immigrants should be able to go to collegeFILE – Georgia Democratic gubernatorial candidate Stacey Abrams talks to the media during Georgia’s primary election on Tuesday, May 24, 2022, in Atlanta.  (AP Photo/Brynn Anderson, File)OAN NewsroomUPDATED 5:38 PM PT – Thursday, September 8, 2022Democrat gubernatorial candidate Stacey Abrams (D-Ga.) said that anyone, including illegal immigrants, should be allowed to go to college. Abrams spoke at a University on Wednesday. There, she stated that if immigrants have finished high school, then they should be able to attend college. She added the difference between American citizens and immigrants is “artificial obstruction.”“Right now, you don’t have the choice because in Georgia if you are undocumented, you are denied full access. That does not make sense. We are growing the next generation of leaders and I believe we should be investing,” Abrams said. “It doesn’t take away from anyone for immigrant students to be able to attend our schools.”Meanwhile, even Democrats are worried about Abrams’s current standing in Georgia’s gubernatorial race. She is currently trailing behind her Republican rival Brian Kemp.","FILE – Georgia Democratic gubernatorial candidate Stacey Abrams talks to the media during Georgia’s primary election on Tuesday, May 24, 2022, in Atlanta.  (AP Photo/Brynn Anderson, File)",https://d2pd5v545ww278.cloudfront.net/wp-content/uploads/2022/09/1000.jpeg, Hillary Clinton: Mar-A-Lago Documents Should Be Taken SeriouslyTOPICS:collegedemocrateducationGeorgiaimmigrantsnewsOANOANNpoliticsStacy Abramsuniversity TWEETPIN,https://www.oann.com/abrams-illegal-immigrants-should-be-able-to-go-to-college/
2022-09-08,4:59 PM PT,Hillary Clinton: Mar-a-Lago documents should be taken seriously,"Hillary Clinton: Mar-a-Lago documents should be taken seriouslyPresumptive Democratic presidential nominee Hillary Clinton escaped indictment July 5, 2016, in connection with her private email server. (Jeff Swensen / Getty Images)OAN NewsroomUPDATED 4:59 PM PT – Thursday, September 8, 2022Hillary Clinton is taking heat for expressing concern over classified documents. On Wednesday’s episode of The View on ABC, Clinton said that the raid on Trump’s Mar-a-Lago home should be taken very seriously. The former Secretary of State claimed to be “terrified” knowing a former President was in possession of such sensitive information.However, The View co-hosts failed to ask Clinton about her use of a private email server during her tenure as Secretary of State.“Apparently they’ve been moved around. It’s not like they were in a vault, they were in storage room where people go in and out, getting umbrellas for the pool or you know something else,” Clinton said. “So, I think that we have to wait (and) we have to have, I think, two minds about this. No one is above the law.”During the interview, the former First Lady refused to say if President Donald J. Trump would be indicted.","Presumptive Democratic presidential nominee Hillary Clinton escaped indictment July 5, 2016, in connection with her private email server. (Jeff Swensen / Getty Images)",https://d2pd5v545ww278.cloudfront.net/wp-content/uploads/2022/09/NDZJ336MGBGKFPPXGG2PFAMI4Q.jpg, DeSantis Fires Back At Newsom: Calif. Can’t Even Keep Power OnTOPICS:ClintonHillary ClintonMar-a-LagonewsOANOANNpolitics TWEETPIN,https://www.oann.com/hillary-clinton-mar-a-lago-documents-should-be-taken-seriously/
2022-09-10,1:15 PM PT,Ariz. State Commission rejects Hobbs’ debate change request,"Ariz. State Commission rejects Hobbs’ debate change requestIn this combination image, Republican gubernatorial candidate Kari Lake (Left) speaks at an election-night gathering at the Double Tree Hotel on August 2, 2022, in Scottsdale, Arizona, and Arizona Democratic candidate for Governor Katie Hobbs speaks to the media before dropping off her primary election ballot Tuesday, July 21, 2022, in Scottsdale. GETTY/APOAN NewsroomUPDATED 1:15 PM PT – Saturday, September 10, 2022Arizona State Commission has rejected Democrat gubernatorial nominee Katie Hobbs’s request to change an upcoming planned debate.Pictured Left: @KatieHobbs *literally* turns her back on Arizona, ghosts @AZChamber event Pictured Right: @KariLake embraces the crowd, takes questions from the Media pic.twitter.com/cuJhR7mCK4— Kari Lake (@KariLake) September 8, 2022Recently, Hobbs asked that the debate take place in separate interviews with a moderator. Meanwhile, her Republican opponent Kari Lake has repeatedly asked Hobbs to face the voters and to debate her. Lake has offered her opponent the chance to choose the date, the time, the moderator and gave her the opportunity to write all of the questions that would be asked. Lake views the debate as a chance to apply for a job with the voters as her boss.🚨 BREAKING: Katie Hobbs has declined the debate. I was right, @katiehobbs — you are a coward. pic.twitter.com/7QJhGg8mwI— Kari Lake (@KariLake) September 2, 2022“I’m applying for a job, and you are the hiring manager,” Lake said. “Unlike Katie Hobbs, I will not be hiding. Quite the contrary, I will be out every single day meeting my future bosses- you, the people of Arizona.”The latest polling numbers show that the two are neck-and-neck. There are just two months left until the November election.","In this combination image, Republican gubernatorial candidate Kari Lake (Left) speaks at an election-night gathering at the Double Tree Hotel on August 2, 2022, in Scottsdale, Arizona, and Arizona Democratic candidate for Governor Katie Hobbs speaks to the media before dropping off her primary election ballot Tuesday, July 21, 2022, in Scottsdale. GETTY/AP",https://d2pd5v545ww278.cloudfront.net/wp-content/uploads/2022/09/kari-lake-katie-hobbs.webp," Biden Admin. Touts Arms Sales To Ukraine, Vows To Continue AidTOPICS:ArizonaGovernorkari lakeKatie HobbsnewsOANOANNpolitics TWEETPIN",https://www.oann.com/ariz-state-commission-rejects-hobbs-debate-change-request/
