updated_date,updated_time,story_headline,story_copy,image_caption,image_url,more_news,story_url
2022-07-16,"OAN NEWSROOM
10:00 AM PT",2 people dead in Michigan plane crash,"At least two people are dead after a small plane crashes in Oceana County, Michigan. On Friday evening, emergency responders were called to a residential area after receiving a call about the crash.“It appears that when the plane came down, it went through the trees and the plane broke apart pretty bad,” said Michigan State Police Sgt. Ben Bordner. “The plane and everything is scattered throughout the woods back there.”The two passengers were declared dead at the scene with investigators currently working to identify if there are any other victims. State police said they don’t believe anyone survived the crash and they do not know how many were on board at the time.“It’s going to take a while for us to determine how many folks are back there,” he voiced. “So we have the medical examiner that’s coming out to help us with that.”MSP Hart Post Troopers are on the scene of a single engine plane crash that occurred at approx. 6:15 PM this evening south of 102nd Ave. in Shelby Twp., Oceana County. There appears to be no survivors and it is unconfirmed how many individuals are on board. The FAA has been pic.twitter.com/n8UHi5a30P— @MSPWestMI (@mspwestmi) July 16, 2022Officials from the Federal Aviation Administration will dispatch a crew to investigate the wreckage over the weekend. It’s not yet clear what caused the crash.","Fire crews work the scene of a small plane crash, Monday, Oct. 11, 2021, in Santee, Calif. (AP Photo/Gregory Bull)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2021/10/1000-5.jpeg, House Passes $839B Defense Policy BillTOPICS:crashFederal Aviation AdministrationinvestigatorMichigannewsOANOANNOceana Countyplan crashpoliceVictims SHARETWEETPINSHARE,https://www.oann.com/2-people-dead-in-michigan-plane-crash/
2022-07-16,"OAN NEWSROOM
2:16 PM PT",Reports: NYC accounts for 30% of US Monkeypox cases,"Reports: NYC accounts for 30% of US Monkeypox casesFILE – This 1997 image provided by U.S. Centers for Disease Control and Prevention shows the right arm and torso of a patient, whose skin displayed a number of lesions due to what had been an active case of monkeypox. (CDC via AP, File)OAN NEWSROOMUPDATED 2:16 PM PT – Saturday, July 16, 2022New York City health officials are sounding the alarm on the outbreak of Monkeypox in the city. Manhattan Borough President Mark Levine recently tweeted a chart that showed cases doubled in the past week.NEW: @nycHealthy has released, for first time, detailed data on NYC's monkeypox outbreak.Shows rapid rise in cases, more than doubling in past week.Data also shows that among cases:* Median age is 35 (range 20 to 69 yrs)* 95.5% men* 60.4% of cases in Manhattan pic.twitter.com/W8vApaeVB9— Mark D. Levine (@MarkLevineNYC) July 15, 2022He also warned that the Big Apple accounts for 30 percent of all US cases, but is only receiving 10 percent of the nation’s vaccine supply. Officials attributed 60 percent of the cases to the LGBQ+ community. Another 40 percent were classified as unknown.The report states that no women contracted the virus during the reporting period. Health officials attributed the remaining to Transgender and Gender Non-Conforming Non-Binary, as well as unknown.It was another day of meltdown in NYC's monkeypox vaccinatation effort, caused by severe lack of supply and failed scheduling technology.NYC is now recording 30% of the monkeypox cases nationally, but we're only receiving *10%* of nat'l vax supply. We need our fair share ASAP.— Mark D. Levine (@MarkLevineNYC) July 12, 2022New York City official’s have urged the federal government to give what they say is a “fair share” of vaccines to combat the growing issue. Officials stated the vaccination release went smoothly and all appointments were quickly booked.While monkeypox is spreading in NYC, there are things you can do to help prevent it! Learn more from Health Department alumni @dr_demetre: https://t.co/D1BkSa9Gwr— nychealthy (@nycHealthy) July 15, 2022Today we are releasing an additional 9,200 monkeypox vaccine appointments at 6 p.m. ➡ Sign up here: https://t.co/8MsasiKDVz➡ Learn more about monkeypox: https://t.co/hR9Yuwj6Ue— nychealthy (@nycHealthy) July 15, 2022More vaccines should be shipped to New York next week.","FILE – This 1997 image provided by U.S. Centers for Disease Control and Prevention shows the right arm and torso of a patient, whose skin displayed a number of lesions due to what had been an active case of monkeypox. (CDC via AP, File)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/06/AP22151555956219-e1657032112264.jpg, Biden Fears Railroad Strike; Forms Emergency BoardTOPICS:diseaseMANHATTANmonkeypoxNew YorknewsOANOANNsicknessvaccine SHARETWEETPINSHARE,https://www.oann.com/reports-nyc-accounts-for-30-of-us-monkeypox-cases/
2022-07-15,"OAN NEWSROOM
6:12 PM PT",New Nat’l Suicide Prevention Lifeline starting July 16th,"New Nat’l Suicide Prevention Lifeline starting July 16thIn this Sunday, Aug. 11, 2019, photo, a man uses a cell phone in New Orleans. Quick help for suicidal thoughts and other mental health emergencies may soon be as easy as 9-8-8. (AP Photo/Jenny Kane, File)OAN NEWSROOMUPDATED 6:12 PM PT – Friday, July 15, 2022A new suicide prevention lifeline is launching nationwide. Starting Saturday, the code 988 will be available for call or text as the Suicide Prevention and Mental Health Crisis Lifeline. The line will remain open around the clock and anyone who wants to talk about their struggles can speak to a trained counselor.“Our goal is to make 988 like 911,” Secretary Xavier Becerra said. “If you are willing to turn to someone in your moment of crisis, someone will be there. 988 won’t be a busy signal. 988 will get you help. That is the goal.” The 988 Suicide and Crisis Line launches tomorrow. Suicide is the leading cause of death for Americans aged 10 to 34. With this new, around the clock crisis line, countless lives will be saved. #988Lifeline pic.twitter.com/0mACjhQTfH— Rep. Alma Adams (@RepAdams) July 15, 2022At the same time, advocates hope the renewed focus on emergency assistance and the spending that has accompanied it will prompt expansion of other mental health services that are in desperately short supply in many communities.“I look at 988 as a starting place where we can really re-imagine mental health care,” said Hannah Wesolowski, chief advocacy officer for the National Alliance on Mental Illness. “We’re really looking at a fundamental tide shift in how we respond to people in mental health crisis.”The number of suicides in the United States rose steadily from 29,350 in 2000 to 48,344 in 2018 before declining to 45,979 in 2020, according to the National Center on Health Statistics. In the wake of the coronavirus pandemic and other factors, government and health officials agree that the country is in the grip of a mental health crisis, especially among younger people with sharply rising rates of depression and anxiety.The lifeline has been in operation under a ten digit number since 2005 and has reportedly taken over 20 million calls since. Officials predict those numbers are going to increase with the transition to a three digit number.","In this Sunday, Aug. 11, 2019, photo, a man uses a cell phone in New Orleans. Quick help for suicidal thoughts and other mental health emergencies may soon be as easy as 9-8-8. (AP Photo/Jenny Kane, File)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/07/AP22194733810919.jpg, House Passes $839B Defense Policy BillTOPICS:988anxietycorona viruslifelinemental healthnewsOANOANNsuicidesuicide prevention SHARETWEETPINSHARE,https://www.oann.com/new-natl-suicide-prevention-lifeline-starting-july-16th/
2022-07-15,"OAN NEWSROOM
1:46 PM PT",House Minority Leader McCarthy: Biden Saudi trip a ‘real setback’,"House Minority Leader McCarthy: Biden Saudi trip a ‘real setback’President Joe Biden arrives at King Abdulaziz International Airport, Friday, July 15, 2022, in Jeddah, Saudi Arabia. (AP Photo/Evan Vucci)OAN NEWSROOMUPDATED 1:46 PM PT – Friday, July 15, 2022President Joe Biden fist bumped Saudi Crown Prince Mohamed bin Salman as he visited the country he once pledged to make a pariah. The US President landed in the kingdom Friday and paid a visit to the Saudi Monarch at the Royal Palace in Jeddah.This is Biden’s first trip to Saudi Arabia while in office after claiming he would isolate the kingdom during the 2020 campaign. His visit to the oil rich nation comes as he struggles to alleviate high gas prices in the US.A fist bump for the Crown Prince, and a slap in the face for Texas oil and gas workers. https://t.co/G7KKkL1y7k— Congressman Michael Cloud (@RepCloudTX) July 15, 2022House Minority Leader Kevin McCarthy (R-Calif.) tore into Biden as he meets with Saudi leaders. In an interview Friday, the California lawmaker said the President’s trip has been a major setback for the progress former President Donald Trump made during his term.House Minority Leader Rep. Kevin McCarthy (R-CA) speaks during a weekly news conference May 28, 2020 on Capitol Hill in Washington, DC. (Photo by Alex Wong/Getty Images)McCarthy said he really wished and hoped that he would hear about the Abraham Accords as well as the ability to build on it. The Republicam said the only reason Biden is going to Saudi Arabia is to beg for them to produce more oil. He urged Americans to remember what people have said about Biden for the last 40 years: that every foreign policy decision he’s made has been wrong.Meanwhile, Sen. John Barrasso (R-Wyo.) also took aim at President Biden for his trip to beg for Saudi oil. In a statement Friday, the Wyoming lawmaker noted, “President Biden is going halfway around the world looking for a solution found right here at home.President Biden is going halfway around the world looking for a solution found right here at home. Unleashing American energy is the surest way to boost our economy & reduce energy prices. https://t.co/jUHqutSaKR— Sen. John Barrasso (@SenJohnBarrasso) July 14, 2022The Republican went on to say “unleashing American energy is the surest way to boost our economy and reduce energy prices.” He added, it would also weaken Russian and Chinese influence.” Sen. Barrasso said, “it’s long past time for the president to reverse course and start governing in the interests of American families.”Their comments comes as other GOP lawmakers are questioning the national security implications of the Biden administration’s transfer from the Strategic Oil Reserve to a Chinese oil company. This occurred directly ahead of Biden’s trip to the Middle East.","President Joe Biden arrives at King Abdulaziz International Airport, Friday, July 15, 2022, in Jeddah, Saudi Arabia. (AP Photo/Evan Vucci)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/07/AP22196582832161.jpg, GOP Defends Supreme Court Ruling At House Committee Hearing On AbortionTOPICS:gasGas PricesJEDDAHJohn BarrassoMohamed bin SalmanOILRoyal PalaceSaudi Arabia SHARETWEETPINSHARE,https://www.oann.com/biden-meets-with-saudi-crown-prince-bin-salman/
2022-07-15,"OAN NEWSROOM
11:00 AM PT",Biden meets with Palestinian leader Abbas,"Biden meets with Palestinian leader AbbasU.S. President Joe Biden speaks during a joint statement with Palestinian President Mahmoud Abbas at the West Bank town of Bethlehem, Friday, July 15, 2022. (AP Photo/Evan Vucci)OAN NEWSROOMUPDATED 11:00 AM PT – Friday, July 15, 2022President Joe Biden met with Palestinian leader Mahmoud Abbas. Biden visited Abbas in Bethlehem on Friday, where he affirmed he is still working toward a two-state solution and lasting peace between Israel and Palestinian authority.#Now: President Biden meets President Abbas in Bethlehem 🇺🇸🇵🇸 pic.twitter.com/kZ34UEZj6u— Noga Tarnopolsky (@NTarnopolsky) July 15, 2022Biden said the violence between both sides has devastated too many families and added that it is “heartbreaking” that so many Palestinians and Israelis have died this year. He acknowledged that a two-state solution will not be a reality anytime soon, but pledged to not give up on pursuing it.“There must be a political horizon the Palestinian people can actually see or at least feel,” Biden said. “We cannot allow the hopelessness to steal away the future that so many have worked toward for so long. So even if the ground is not ripe at this moment to restart negotiations, the United States and my administration will not give up on trying to bring the Palestinians and Israelis and both sides closer together.”This comes as the Biden administration announced Thursday that it is providing $316 million in additional aid to the Palestinian authority, including around $200 million for the UN Relief and Works Agency for Palestinian refugees.The administration also proposed a multi-year contribution of $100 million for the East Jerusalem Hospitals Network, which provides medical care ranging from oncological care to emergency services for 50,000 local patients, though the funding would require authorization from Congress.Furthermore, Israelis are in the midst of more political chaos after the government’s collapse last month. The country is headed for its fifth election in under four years and the polls show yet another toss-up. That opens the possibility for a return to power for Benjamin Netanyahu, an antagonist to a peace deal that isn’t lopsided in Israel’s favor.","U.S. President Joe Biden speaks during a joint statement with Palestinian President Mahmoud Abbas at the West Bank town of Bethlehem, Friday, July 15, 2022. (AP Photo/Evan Vucci)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/07/AP22196393122495.jpg, Ariz. Riddled With Culture Of IncompetenceTOPICS:BETHLEHEMIsraelisraelisJerusalemnewsOANOANNPalestinianPresident Joe Biden SHARETWEETPINSHARE,https://www.oann.com/biden-meets-with-palestinian-leader-abbas/
2022-07-15,"OAN NEWSROOM
11:51 AM PT",EU finds Novavax COVID vaccine may cause severe allergic reaction,"EU finds Novavax COVID vaccine may cause severe allergic reactionFILE – In this image provided by the Serum Institute of India, vials of freshly manufactured Novavax COVID-19 vaccines wait to be labeled in 2022, in Pune, India. The U.S. is getting another COVID-19 vaccine choice as the Food and Drug Administration on Wednesday, July 13, 2022, cleared Novavax shots for adults. (Serum Institute of India for Novavax via AP)OAN NEWSROOMUPDATED 11:51 AM PT – Friday, July 15, 2022A top government regulator has warned the Novavax COVID-19 vaccine may cause severe allergic reactions.On Thursday, the European Medicines Agency said they have had “a few cases” of anaphylaxis in connection with the vaccine and will be adding the potential side effect to the product’s information.According to the National Health Service, the reaction is severe and potentially life-threatening. This comes as the vaccine was recently approved by the FDA for emergency use in the US, though 250,000 doses have been administered in Europe since its December launch. The FDA authorized Novavax’s two-dose COVID-19 vaccine for adults over the age of 18.According to reports, officials approved the company’s vaccine clinical trial data, which suggested it was 90 percent effective at preventing a COVID infections. This came after multiple delays due to concerns about Novavax’s new manufacturing process. The CEO of the company, Stanley Erck, commented on the news during a recent press conference.“So the FDA has given us an emergency use authorization and that’s to authorize our vaccine to be used for a two-dose regimen in in primary vaccinations for all adults over 18 years old,” he expalined. “Our expectation with conversations with the FDA is that will then be expanded to include adolescents, will include booster doses, as they review the data that they already have in hand.”The Novavax COVID-19 vaccine has not been approved or licensed by the U.S. Food and Drug Administration (FDA), but has been authorized for emergency use as a primary series to prevent COVID-19 in individuals 18+. [🧵2 of 2]— Novavax (@Novavax) July 13, 2022Meanwhile, the CDC will have to sign off on the vaccine before it is made available. This comes after the FDA approved a second booster shot of either the Moderna or Pfizer COVID-19 vaccines for the elderly and immunocompromised people back in March.The Biden administration’s COVID-19 response team recently announced its new strategy in tackling the latest coronavirus subvariant. On Tuesday, the White House outlined its mitigation plan for the BA.4 and BA.5 subvariants of the virus.Today, the Biden-Harris Administration announced its strategy to manage the BA.5 Omicron subvariant ⁠– ensuring Americans continue to have easy and convenient access to vaccines, treatments, tests, and other tools that protect against and treat COVID-19. https://t.co/Z0zhIpIcro— The White House (@WhiteHouse) July 12, 2022The outline includes changes and convenient access to vaccines, boosters and treatments while providing Americans with patient awareness and increasing protection to the immunocompromised. According to the White House, the subvariants are responsible for the majority of new cases sweeping the nation.","FILE – In this image provided by the Serum Institute of India, vials of freshly manufactured Novavax COVID-19 vaccines wait to be labeled in 2022, in Pune, India. The U.S. is getting another COVID-19 vaccine choice as the Food and Drug Administration on Wednesday, July 13, 2022, cleared Novavax shots for adults. (Serum Institute of India for Novavax via AP)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/07/AP22194579839859.jpg, Sen. Graham After Visit To Ukraine: Russian Military Is ‘One Big War Crime’TOPICS:boosterCOVID vaccineCOVID-19COVID-19 vaccineFDAHealthnewsNovavaxOANOANNpoliticsStanley Erckvaccine SHARETWEETPINSHARE,https://www.oann.com/fda-grants-emergency-authorization-to-novavax-covid-vaccine/
2022-07-15,"OAN NEWSROOM
12:00 PM PT",Pelosi: House to vote on sweeping abortion law,"Pelosi: House to vote on sweeping abortion lawHouse Speaker Nancy Pelosi of Calif., speaks at her weekly press conference, Thursday, July 14, 2022, on Capitol Hill in Washington. (AP Photo/Mariam Zuhaib)OAN NEWSROOMUPDATED 12:00 PM PT – Friday, July 15, 2022House Speaker Nancy Pelosi (D-Calif.) revisited an abortion law in the wake of the overturning of Roe. On Thursday, the top Democrat doubled down on her commitment to federalizing abortion policy throughout all 50 states.“A woman’s right to choose is a kitchen table issue,” Pelosi voiced. “Contraception, birth control — they are kitchen table issues.”House Democrats planned on sending a bill to codify Roe to the Senate whether it is likely to succeed or not. Pelosi proclaimed both congressional Democrats and Joe Biden support enshrining the procedure into national law and that the act is intrinsically American.“This is something that is core to who we are,” she said. “It’s about freedom. It’s about health care. It’s about respect for women and that is something that the president is wedded to.”“Catholic” Nancy Pelosi Nationwide abortion-on-demand is “core to who we are” and about ""freedom"". pic.twitter.com/lZ4GsIQzuv— Benny Johnson (@bennyjohnson) July 15, 2022Pelosi promised to bring a revamped version of the Women’s Health Protection Act to the House floor, once again. This will codify several aspects of Roe into law. The bill would make abortion access a right, while removing waiting periods and bans which would provide admitting privileges to hospitals to perform the procedure.Critics of the bill have claimed it violates states’ rights as state-level restrictions would be superseded by the new law. The House originally passed the bill, only for the legislation to be shot down in the Senate in a 49 to 51 vote.  However, Pelosi has refused to compromise on the bill’s proposals to vault the 60 vote filibuster threshold.Pelosi has not given up on making Roe the law of the land, even if the bill is stifled in the Senate. The California Democrat pivoted to making an abortion based campaign pitch that encouraged Americans to vote for Democrat candidates nationwide this November.“In fewer than 100 days people will be voting,” she stated. “We have to elect a couple more Democratic senators so that we can get around the filibuster. We have great candidates. Our country is at risk. Our democracy is at risk.”House Democratic women led by House Speaker Nancy Pelosi emerge on the steps donning green as the chamber prepares to pass (yet again) a bill that would legalize abortion nationwide and ensure women access to travel across state lines to get care pic.twitter.com/hU80KXcToA— Farnoush Amiri (@FarnoushAmiri) July 15, 2022Pelosi has vowed to bring the bill to a vote on the House floor as soon as Friday.","House Speaker Nancy Pelosi of Calif., speaks at her weekly press conference, Thursday, July 14, 2022, on Capitol Hill in Washington. (AP Photo/Mariam Zuhaib)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/07/AP22195673069833.jpg, Biden Meets With Palestinian Leader AbbasTOPICS:abortion lawdemocratNancy PelosinewsNovember electionsOANOANNPOLLSRoe v. Wadewomen's health SHARETWEETPINSHARE,https://www.oann.com/pelosi-house-to-vote-on-sweeping-abortion-law/
2022-07-15,"OAN NEWSROOM
1:18 PM PT",5 shark attacks in 2 weeks prompt Long Island beach closures,"5 shark attacks in 2 weeks prompt Long Island beach closuresOAN NEWSROOMUPDATED 1:18 PM PT – Friday, July 15, 2022Long Island residents are now urged to use caution at local beaches after five people were attacked by sharks this month. Suffolk County Police said the fifth shark attack in under two weeks occurred Wednesday evening when a 49-year-old Arizona man was bitten on the left wrist and buttocks while standing waist-deep at Seaview Beach.Beachgoers captured cell phone video of a shark near the shore at field 5 of Robert Moses State Park beach on Sunday5 people on Long Island were bitten by a shark in the last 2 weeks2 alone yesterdayAt least 3 sightings today, including at this same beach @ABC7NY pic.twitter.com/SNEeFPsdqK— Chantee Lans (@ChanteeLans) July 14, 2022He was able to walk out of the water and was taken by helicopter to a local hospital for treatment in stable condition. This just 12 hours after 41-year-old attorney Shawn Donnelly was bitten in the calf by a sand tiger shark while surfing at Smith Point Beach.“It was definitely scary, not going to pretend like it wasn’t,” Donnelly said. “It hit me and knocked me off my board. I saw the fin and I saw the shark.”Shawn Donnelly has been surfing the waters off Long Island for decades. Never even SEEN a shark! Till now. 😬 He will be A-ok! But still…he was bitten yesterday, only 10 yards off shore at Smith Point in Suffolk County. His story today on @ABC7NY #sharks #LongIsland pic.twitter.com/NR6LAXBbPJ— Stacey Sager (@staceysager7) July 14, 2022He was able to punch the shark and ride a wave into shore.“He was knocked off his board and then he saw this shark coming back around towards him,” Suffolk County Executive Steve Bellone stated. “At that moment he was very fortunate that a wave came in and helped push him towards the shore.”The incident comes after lifeguard John Mullins was attacked on July 7 during a training exercise at a beach less than a mile away from Smith Point. He was treading water around 200 yards from shore when a small shark approached and nipped his ankle. Mullins was able to make it to shore with only minor injuries.Notice for Smith Point Beach: Swimming has been suspended at this time due to dangerous marine life activity on Wednesday July 13, 2022.— Suffolk County Parks (@SuffolkParks) July 13, 2022Less than a week before another lifeguard was bitten in the chest and hand at the same beach, but escaped after thrashing with the creature near to shore. He returned to work Thursday and said that he’s lucky his injuries weren’t any worse.“I’m just grateful my injuries were minor in comparison to other instances,” voiced lifeguard Zach Gallo. “I think I can pass on some knowledge to fellow lifeguards and younger guards coming up.”The first recent shark encounter occurred three days before this when a 37-year-old swimmer was bitten on his right foot near Jones Beach. Shark deterring efforts, including the deployment of spotter drones and lifeguards on wave runners have been initiated. Authorities have warned beachgoers to only go to protected beaches with lifeguards and avoid going into the water without a partner.",SHARE,https://hnwebcontent.s3-us-west-1.amazonaws.com/oann/wp-content/uploads/2020/11/parler_white.png, Pelosi: House To Vote On Sweeping Abortion LawTOPICS:beachesbeachgoersincidentslifeguardLong IslandnewsOANOANNoceansharkswimmerwater SHARETWEETPINSHARE,https://www.oann.com/5-shark-attacks-in-2-weeks-prompt-long-island-beach-closures/
2022-07-15,"OAN NEWSROOM
2:15 PM PT","NTSB: Father, not 13-year-old boy was behind the wheel in Texas collision","NTSB: Father, not 13-year-old boy was behind the wheel in Texas collisionFILE – A golfer drives by a makeshift memorial at the Rockwind Community Links, on March 16, 2022, in Hobbs, New Mexico. (AP Photo/John Locher, File)OAN NEWSROOMUPDATED 2:15 PM PT – Friday, July 15, 2022Officials retracted their statement claiming a 13-year-old boy was behind the wheel in a crash that killed multiple people in Texas earlier this year. According to a preliminary report issued Thursday, DNA testing found the child’s father was driving the vehicle. Nine people were killed in the head-on collision in March after their pickup truck crashed into a van carrying men’s and women’s golf team members from the University of the Southwest.“A Dodge 2500 pickup was traveling southbound on FM 1788,” the Texas Department of Public Safety said in a statement. “A Ford Transit passenger van registered to the University of the Southwest in Hobbs, NM was traveling northbound on FM 1788.”One victim was Laci Stone, a freshman member of the women’s golf team who was majoring in global business management, according to a family member. The school identified the other students who died as 19-year-old Mauricio Sanchez, 19-year-old Travis Garcia, 22-year-old Jackson Zinn, 21-year-old Karisa Raines and 18-year-old Tiago Sousa. USW President Quint Thurman also confirmed the death of coach Tyler James.“Last night Laci’s golf team was involved in a crash leaving a golf tournament,” Laci’s mother Chelsi Stone posted on Facebook. “Our sweet Laci didn’t make it. Our Laci is gone! She has been an absolute ray of sunshine during this short time on earth.”The driver and passenger in the pickup truck also died. Investigators were able to identify the remains of the driver by his size. National Transportation Safety Board investigators said they found the presence of methamphetamine in the father’s blood.NEW reversal from NTSB: DNA shows a 13-year-old boy was NOT the driver but *actually a passenger* in the pickup that hit a University of the Southwest golf team van. Nine people were killed in the head-on March 15 crash. pic.twitter.com/v2dZp7WVDz— Pete Muntean (@petemuntean) July 14, 2022Additionally, NTSB said contrary to early reports there was no evidence of a malfunction that could have caused the truck to steer into ongoing traffic.","FILE – A golfer drives by a makeshift memorial at the Rockwind Community Links, on March 16, 2022, in Hobbs, New Mexico. (AP Photo/John Locher, File)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/07/AP22195569680612.jpg, 5 Shark Attacks In 2 Weeks Prompt Long Island Beach ClosuresTOPICS:car crashcollegefatalfireFordgolf teamMIDLANDnawsOANOANNTexasuniversity of southwest SHARETWEETPINSHARE,https://www.oann.com/ntsb-father-not-13-year-old-boy-was-behind-the-wheel-in-texas-collision/
2022-07-17,"OAN NEWSROOM
7:04 PM PT","Comedian Craig Robinson cancels Charlotte, N.C.","Comedian Craig Robinson cancels Charlotte, N.C.In this April 20, 2020, photo, comedian Craig Robinson performs at the Laugh Factory comedy club in Los Angeles. (AP Photo/Chris Pizzello, file)OAN NEWSROOMUPDATED 7:04 PM PT – Sunday, July 17, 2022A North Carolina man is facing a slew of charges after allegedly opening fire inside a local comedy club where comedian Craig Robinson was set to perform. According to reports Sunday, 36-year-old Omar James McCombs was charged with nine charges relating to the incident, including assault and possession of a firearm as a felon.“I’m performing at the Comedy Zone in Charlotte, North Carolina,” Robinson said in a Instagram video. “There was an active shooter in the comedy club. So they moved us over to this place where there’s a concert going on so I thought I’d just share with y’all.”The venue located right next to the club is where he was told to evacuate. Robinson is best known for playing Darryl in the TV show “The Office.” He is also known for his roles in the movies “Hot Tub Time Machine” and “Pineapple Express.”“I’m safe. I’m cool,” he stated. “It was wild. I was in the green room and they’re like ‘everybody get out!’ It was a moment for sure.”This is video of the scene.  Lots of police cars are still here and dozens of customers are outside waiting to see if the show will continue. @wsoctv pic.twitter.com/ENmTg8cLCM— Tina Terry (@TinaTerryWSOC9) July 17, 2022Witnesses said James entered the club just after 9 p.m. waving his gun while demanding everyone to leave the building. About 50 customers were inside and dozens more were outside. No one was hurt during the incident and Robinson had to cancel his performance. He later shared a statement on his Instagram.“Thank you to the Comedy Zone security and staff for getting us to safety quickly,” he voiced. “Thank you everyone for your outpouring of support and well wishes. Thank you CMPD for swift action in apprehending the shooter. Hopefully he gets the help he needs. Thanks be to God no one was hurt. Please stay safe everyone.”Chief Johnny Jennings echoed that sentiment saying he was proud and thankful for all the CMPD staff involved in de-escalating the incident.https://t.co/h9YX875Fsc pic.twitter.com/ZlRLqWTG5U— Chief Jennings (@cmpdchief) July 17, 2022McCombs is currently being held in a local jail on a $90,000 bond.","In this April 20, 2020, photo, comedian Craig Robinson performs at the Laugh Factory comedy club in Los Angeles. (AP Photo/Chris Pizzello, file)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/07/AP22198594954832.jpg, 4 Dead In Texas Apartment Complex ShootingTOPICS:big time rushComediancomedycomedy clubCraig Robinsongun violencenewsOANOANNshootingthe office SHARETWEETPINSHARE,https://www.oann.com/comedian-craig-robinson-cancels-charlotte-n-c/
