updated_date,updated_time,story_headline,story_copy,image_caption,image_url,more_news,story_url
2022-07-25,"OAN NEWSROOM
3:50 PM PT",Rep. Jordan believes Trump will run in 2024,"GOP representative Jim Jordan (R-Ohio) said he believes former President Trump will run in 2024. The Congressman made the comment during an interview on Sunday, in which he also said he is going to do everything he can to help Trump win.” If he wins, and that’s what I’m for,” Jordan said. “I’ve been for that. Since he left on January 20, I wanted him to run in 2024. I think he’s going to. I think he is the right candidate.”The Republican said he doesn’t think January 6 will impact Trump’s chances and added that the American people know he will fight for them. Jordan also predicted America is going to be “so much better off” if Trump is GOP presidential nominee in 2024 and wins.Trump has made remarks over recent months expressing openness to another run for the presidency in 2024. Jordan recalled the Trump administration’s use of a whiteboard to catalogue the fulfillment of Trump’s campaign promises.“We have never had a president who did more of what he said he would do than President Trump,” he stated. “I remember early on when I was in the White House they were in the West Wing in one of the offices. They had a whiteboard on the wall and literally they had every single policy and every single promise that President Trump made to the American people in the campaign of 2016. They were literally just checking them off as he did them.”Wondering where ""Leave White House in 7 months"" is on Bannon's whiteboard pic.twitter.com/O7UvFtA7y1— Chris Lu (@ChrisLu44) August 18, 2017In a @TPUSA straw poll today at their summit in Tampa, young conservatives overwhelmingly selected Trump as their choice for president if he launched a re-election bid.DeSantis was a distant second. pic.twitter.com/q4Pl9iPNro— Julia 🇺🇸 (@Jules31415) July 24, 2022Jordan’s remarks come as recent polling indicates Trump would be the front runner for the GOP nomination if he were to launch a bid for the White House.","Rep. Jim Jordan on Capitol Hill in Washington. (AP Photo/Evan Vucci, File)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2021/08/1000-7.jpeg, Sen. Cotton: No Due Process In J6 Show Trial SHARETWEETPINSHARE,https://www.oann.com/rep-jordan-believes-trump-will-run-in-2024/
2022-07-25,"OAN NEWSROOM
6:45 AM PT",Lawmakers warn of emerging biochemical weapons,"Lawmakers warn of emerging biochemical weaponsSenator Joni Ernst, R-Iowa, looks over papers during a Senate Armed Services hearing to examine the nominations at the Capitol Hill, on Thursday, July 21, 2022, in Washington. (AP Photo/Mariam Zuhaib)OAN NEWSROOMUPDATED 6:45 AM PT – Monday, July 25, 2022Lawmakers are warning that submitting samples of DNA to private companies may hand over valuable information to America’s adversaries. Sites like 23andMe could pose immense national security risks.At a recent Aspen Security Summit, Army veteran and Democrat Rep. Jason Crow (D-Colo.) warned America’s enemies, including Russia and China, are developing biochemical weapons that could target specific people. Crow added, researchers are using DNA data provided to private companies to tailor the weapons to that genetic information. However, he lamented adversaries can get this information easily and without much of a fight.“You can’t have a discussion about this without talking about privacy and the protection of commercial data because expectations of privacy have degraded the last 20 years,” Crow explained. “Young folks actually have very little expectation of privacy, that’s what the poll and the data shows. And people will very rapidly spit into a cup and send it in to 23andMe and get really interesting data about their background and guess what? Their DNA is now owned by a private company that can be sold off with very little intellectual property protections or privacy protections.”Additionally, Republican Sen. Joni Ernst (R-Iowa) said the threat of a biochemical attack won’t just hit humans specifically, but also the food supply. She stressed, America’s adversaries could weaponize diseases that have already plagued the agriculture sector to kill off animals and plants used for food.“So not necessarily those specific human targets with a particular type of weaponized biological weapon, but also if we look at food security and what can our adversaries do with biological weapons that are directed at our animal agriculture, at our agricultural sector,” Ernst explained.Meanwhile, Army Gen. Richard Clarke claimed bad actors have been quick to use other chemical weapons with relative ease. He cited alleged uses of chlorine and mustard gas being used in Iraq and Syria by ISIS. Gen. Clarke warned even these weapons do not need complex training in order to use them.﻿In the meantime, the congressmen urged their colleagues to adopt legislation, which could bolster protections for Americans’ personal information. This included healthcare, DNA and consumer patterns. Additionally, they stressed the need to add food security in the realm of national security in order to put more attention on America’s food supply chain.","Senator Joni Ernst, R-Iowa, looks over papers during a Senate Armed Services hearing to examine the nominations at the Capitol Hill, on Thursday, July 21, 2022, in Washington. (AP Photo/Mariam Zuhaib)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/07/AP22202588216726.jpg, Man Who Attacked Lee Zeldin Arrested On Federal ChargesTOPICS:23andMeagricultureAspen Security Summitbiochemical attackbiochemical weaponsChinaDNAfood supplyHealthHEALTHCAREintellectual propertyJason CrowJoni ErnstNational SecuritynewsOANOANNpoliticsPRIVACYRichard ClarkeRussia SHARETWEETPINSHARE,https://www.oann.com/lawmakers-warn-of-emerging-biochemical-weapons/
2022-07-25,"OAN NEWSROOM
10:53 AM PT",Oak Fire near Yosemite National Park forces thousands to evacuate,"Oak Fire near Yosemite National Park forces thousands to evacuateFirefighters mop up hot spots while battling the Oak Fire in the Jerseydale community of Mariposa County, Calif., on Monday, July 25, 2022. They are part of Task Force Rattlesnake, a program comprised of Cal Fire and California National Guard firefighters. (AP Photo/Noah Berger)OAN NEWSROOMUPDATED 10:53 AM PT – Monday, July 25, 2022Thousands of firefighters are battling a rapidly moving wildfire, which continues to burn near Yosemite National Park. The Oak Fire erupted in Mariposa County, California on Friday and has scorched more than 15,000 acres with zero containment.Governor Gavin Newsom (D) has declared a state of emergency for the county as thousands of people have been forced to evacuate their homes. The Oak Fire has become the largest wildfire in the state so far this season.A view of the Oak Fire burning east of Modesto and Merced. It began Friday around 2:30pm near Highway 140 by #Midpines going towards Yosemite.9,500 acres have burned according to Cal Fire. Several structures have been destroyed with 2,000 more in danger.  🔥 👀 #oakfire pic.twitter.com/UqPLmtdOHJ— 209 Times (@209TimesCA) July 24, 2022Cal Fire described the blaze as “explosive” as the fire destroyed several homes and damaged critical infrastructure. Around 2,000 firefighters are battling the Oak Fire using aircraft and bulldozers amid tough conditions, which include steep terrain, scorching temperatures and an ongoing drought.Oak Fire burns thousands of acres near Yosemite in California pic.twitter.com/DiE1likSiF— Insider News (@InsiderNews) July 25, 2022This comes as firefighters are making progress on the Washburn Fire, which is burning within Yosemite. Governor Newsom has declared a state of emergency for Mariposa County and the Red Cross has established its main evacuation center at an elementary school. Red Cross officials said they are doing their best to provide a safe space as residents hold on to hope amid fear and uncertainty.","Firefighters mop up hot spots while battling the Oak Fire in the Jerseydale community of Mariposa County, Calif., on Monday, July 25, 2022. They are part of Task Force Rattlesnake, a program comprised of Cal Fire and California National Guard firefighters. (AP Photo/Noah Berger)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/07/AP22206587416266.jpg, Gov. Hogan: GOP Gubernatorial Nominee Victory Was Result Of CollusionTOPICS:CaliforniaGavin NewsomMariposa CountynewsOak FireOANOANNpoliticsRed CrosswildfireYosemiteYosemite National Park SHARETWEETPINSHARE,https://www.oann.com/oak-fire-near-yosemite-national-park-forces-thousands-to-evacuate/
2022-07-25,"OAN NEWSROOM
9:49 AM PT","Dr. Anthony Fauci defends vaccine mandates, says COVID jab ‘very good’ at stopping severe diseases","Dr. Anthony Fauci defends vaccine mandates, says COVID jab ‘very good’ at stopping severe diseasesFILE – Dr. Anthony Fauci, director of the National Institute of Allergy and Infectious Diseases, speaks during the daily briefing at the White House in Washington, Dec. 1, 2021. \Fauci, the government’s top infectious disease expert, says he plans to retire by the end of President Joe Biden’s term in January 2025. Fauci, 81, became director of the National Institute of Allergy and Infectious Diseases in 1984 and has advised seven presidents. (AP Photo/Susan Walsh, File)OAN NEWSROOMUPDATED 9:49 AM PT – Monday, July 25, 2022White House Chief Medical Adviser, Dr. Anthony Fauci has continued to defend COVID-19 vaccine mandates. In a recent interview, he was asked why vaccines are still mandated in many places when he himself was quoted as saying that everyone would come into contact with COVID and most would contract it anyway.Fauci said vaccines, particularly boosters, prevent progression of the disease to hospitalization as the reason for the continued push.Fauci, who tested positive for the virus twice, also praised his Paxlovid regimen as he said it gave him a relatively mild disease. Meanwhile, the President’s physician said Joe Biden’s COVID symptoms are almost completely resolved. Dr. Kevin O’Connor gave the update Monday in a letter to Press Secretary Karine Jean-Pierre.President Trump gets #COVID:“It’s the end of the world!” Fauci and Biden get COVID:“No big deal.”— Rep. Jim Jordan (@Jim_Jordan) July 25, 2022O’Connor said the President is experiencing nasal congestion and hoarseness, but other than that his pulse, blood pressure, respiratory rate and temperature remain normal. Biden completed his fourth treatment of Paxolvid and will continue taking the medication as planned. He will also continue to isolate according CDC recommendations.According to reports from governments around the world, people who received the COVID vaccines are suffering far more injuries and deaths than those who didn’t. One America’s Pearson Sharp has more.","FILE – Dr. Anthony Fauci, director of the National Institute of Allergy and Infectious Diseases, speaks during the daily briefing at the White House in Washington, Dec. 1, 2021. \Fauci, the government’s top infectious disease expert, says he plans to retire by the end of President Joe Biden’s term in January 2025. Fauci, 81, became director of the National Institute of Allergy and Infectious Diseases in 1984 and has advised seven presidents. (AP Photo/Susan Walsh, File)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/07/AP22199642159233.jpg, First Responders Still Undergoing COVID MandatesTOPICS:Anthony FauciCOVIDCOVID-19mandatesPaxlovidPearson Sharpvaccine mandatesVaccines SHARETWEETPINSHARE,https://www.oann.com/dr-anthony-fauci-defends-vaccine-mandates-says-covid-jab-very-good-at-stopping-severe-diseases/
2022-07-25,"OAN NEWSROOM
8:00 AM PT",J6 Committee ‘prepared to contemplate’ subpoenaing Ginni Thomas,"J6 Committee ‘prepared to contemplate’ subpoenaing Ginni ThomasFILE – Virginia “Ginni” Thomas, wife of Supreme Court Justice Clarence Thomas, arrives to watch Amy Coney Barrett take the Constitutional Oath on the South Lawn of the White House in Washington, on Oct. 26, 2020. The House Jan. 6 committee said Sunday, July 24, 2022, it will interview more former Cabinet secretaries and is prepared to subpoena conservative activist Virginia “Ginni” Thomas as part of its investigation. (AP Photo/Patrick Semansky, File)OAN NEWSROOMUPDATED 8:00 AM PT – Monday, July 25, 2022Rep. Liz Cheney (R-Wyo.) suggested the January 6 Committee could subpoena Ginni Thomas. During an interview with CNN Sunday, the Wyoming republican said the panel is “fully prepared” to consider a subpoena for Thomas who is the wife of Supreme Court Justice Clarence Thomas.Cheney added, a subpoena would only come if Thomas did not testify before the panel voluntarily. The Democrat-led committee requested she testify last month over alleged communications with former Trump administration officials regarding the 2020 election.“The committee is engaged with her counsel,” said Cheney. “We certainly hope that she will agree to come in voluntarily, but the committee is fully prepared to contemplate a subpoena if she does not. I hope it doesn’t get to that. I hope she will come in voluntarily.”ICYMI: Rep. Liz Cheney on Ginni Thomas, wife of Justice Clarence Thomas: ""The [1/6] committee is engaged with her counsel. We certainly hope that she will agree to come in voluntarily, but the committee is fully prepared to contemplate a subpoena if she does not."" pic.twitter.com/qGV3W0FslK— The Recount (@therecount) July 25, 2022Previous reports suggested Thomas was eager to appear before the panel, but her lawyer later said there was “no sufficient basis” to make her testimony relevant.","FILE – Virginia “Ginni” Thomas, wife of Supreme Court Justice Clarence Thomas, arrives to watch Amy Coney Barrett take the Constitutional Oath on the South Lawn of the White House in Washington, on Oct. 26, 2020. The House Jan. 6 committee said Sunday, July 24, 2022, it will interview more former Cabinet secretaries and is prepared to subpoena conservative activist Virginia “Ginni” Thomas as part of its investigation. (AP Photo/Patrick Semansky, File)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/07/AP22205692476420.jpg, At Least 17 Migrants Killed After Boat Capsizes In The BahamasTOPICS:Clarence Thomasginni thomasJ6january 6Liz CheneynewsOANOANNpolitics SHARETWEETPINSHARE,https://www.oann.com/j6-committee-prepared-to-contemplate-subpoenaing-ginni-thomas/
2022-07-25,"OAN NEWSROOM
9:49 AM PT",Irish govt. targets farmers with ‘Great Reset’ goals,"Irish govt. targets farmers with ‘Great Reset’ goalsA combine harvester at the middle of a wheat field harvesting crops. (Representational Photo via AP)OAN NEWSROOMUPDATED 9:49 AM PT – Monday, July 25, 2022The Irish government is reportedly advancing the ‘Great Reset’ agenda in the nation’s agricultural sector. According to The Times, Ireland plans to impose new carbon emissions standards on farmers seeking to reduce co2 by 28 percent.Irish officials say the plan to crackdown on farm emissions comes in line with EU environmental standards and it will require a decrease in the use of heavy farm machinery such as harvest combines. This comes after farmers in the Netherlands began protests against their government’s crackdown on nitrogen emissions.Irish farmers say green regulations are hurting their business. Tim Cullinan, the President of the Irish Farmers Association, commented on the matter.“If we have a reduction in what we’re doing, well obviously that’s going to effect the viability of farmers,” he stated. “So as it is at the moment, 30 percent of our farmers are viable. So, what we want to achieve here is to get a lot more of our farmers viable. So, it’s just trying to get that message through.” The @IFAmedia says a 30% emissions target could cost tens of thousands of jobs. #BKNT #ClimateChange https://t.co/EaLGHhyUGX— Newstalk Breakfast (@NTBreakfast) July 25, 2022Farmers have asserted that environmental standards undermine food security, but EU governments appear to be unfazed by the threat of mass starvation.",A combine harvester at the middle of a wheat field harvesting crops. (Representational Photo via AP),https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/07/combine.jpg, Schiff Urges Biden DOJ To Probe Trump Over J6 ClashesTOPICS:climateCO2farmersfarmingfood securityGreat Resetgreen agendagreen energyIrelandNetherlandsnewsNitrogenOANOANNpolitics SHARETWEETPINSHARE,https://www.oann.com/irish-govt-targets-farmers-with-great-reset-goals/
2022-07-25,"OAN NEWSROOM
9:26 AM PT",Gov. Hogan: GOP gubernatorial nominee victory was result of collusion,"Gov. Hogan: GOP gubernatorial nominee victory was result of collusionFILE – Maryland Gov. Larry Hogan talks to reporters, April, 4, 2022. Stunning new revelations about former President Donald Trump’s fight to overturn the 2020 election have exposed growing political vulnerabilities just as he eyes another presidential bid. (AP Photo/Brian Witte, File)OAN NEWSROOMUPDATED 9:26 AM PT – Monday, July 25, 2022Governor Larry Hogan doubled down on his opposition to Maryland’s Republican gubernatorial nominee and his potential successor Dan Cox. In an interview Sunday, Hogan analyzed the possibility of Maryland not having a Republican governor after his term is done.His comments came after he already said he would not be endorsing Cox who emerged as the winner of the Republican primary. Hogan said Cox’s win was the result of a conspiracy, while also asserting he will not win in the general election.“Well it was kind of unprecedented collusion between the Democratic Governor’s Association and Donald Trump,” he stated. “And both of them were promoting conspiracy theory of believing kind of a nut job and the DGA, I think, spent about $3 million…it was a win for the Democrats, it’s a big loss for the Republican Party and we have no chance of us saving that governor’s seat.”Congratulations to @DanCoxEsq on winning the Republican Governor Primary!  Cox will be a great addition to the Republican leadership in Maryland. pic.twitter.com/IYv09olG73— GOP (@GOP) July 20, 2022Cox will face off against Democrat Wes Moore in November’s general election.","FILE – Maryland Gov. Larry Hogan talks to reporters, April, 4, 2022. Stunning new revelations about former President Donald Trump’s fight to overturn the 2020 election have exposed growing political vulnerabilities just as he eyes another presidential bid. (AP Photo/Brian Witte, File)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/07/AP22204703283327.jpg, Team Lake Preparing For Election ShenanigansTOPICS:collusionDan CoxDonald TrumpelectionLarry HoganMarylandnewspoliticsRepublican PartyVOTINGWes Moore SHARETWEETPINSHARE,https://www.oann.com/gov-hogan-gop-gubernatorial-nominee-victory-was-result-of-collusion/
2022-07-24,"OAN NEWSROOM
8:01 PM PT",Schiff urges Biden DOJ to probe Trump over J6 clashes,"Schiff urges Biden DOJ to probe Trump over J6 clashesRep. Adam Schiff, D-Calif., listens as the House select committee investigating the Jan. 6 attack on the U.S. Capitol continues to reveal its findings of a year-long investigation, at the Capitol in Washington, Monday, June 13, 2022. (AP Photo/Susan Walsh)OAN NEWSROOMUPDATED 8:01 PM PT – Sunday, July 24, 2022Congressman Adam Schiff (D-Calif.) said Biden DOJ should open a formal investigation with Donald Trump over the January 6 protest. In an interview on Sunday, Schiff claimed that the evidence allegedly collected by Democrat-run committee led him to believe Trump may be connected to clashes at the Capitol.This after Schiff promoted the debunked Russia hoax for several years now. The Congressman stated that the panel is still examining possible links between former President Trump and far-right extremist groups, including the Proud Boys and Oath Keepers, members of which have been charged for their roles in the attack. He said Trump should be prosecuted over the Capitol protest.“That remains an ongoing part of our investigation,” Schiff voiced. “We have certainly shown some links between the president, the key advisors like Roger Stone and Mike Flynn, and elements of these white nationalist groups, but that component of our investigation continues.”Donald Trump’s incitement of the mob and refusal to stop the violence will be remembered as the worst dereliction of duty by a president of the United States in modern history.— Adam Schiff (@RepAdamSchiff) July 22, 2022The hearings have ramped up the pressure on the Justice Department to pursue charges against Trump and Schiff said he hopes the department is “watching carefully.” He hopes that they understand the implications of what the panel is presenting.“I think we really need to think about what we’ve demonstrated already,” he expressed. “About the president’s knowledge that the election wasn’t stolen and his response and his intent. To me that is most graphically demonstrated when he told top Justice Department officials basically to just say the election was stolen or just say it was corrupt and that he would take care of the rest. Those kind of pieces of testimony, they’re directly on the president’s knowledge and intent.”His claims have been debunked by Republicans who said no weapons have been used by January 6 protesters, while most of the violence was committed by Antifa activists and Capitol Police Officers against rally participants.","Rep. Adam Schiff, D-Calif., listens as the House select committee investigating the Jan. 6 attack on the U.S. Capitol continues to reveal its findings of a year-long investigation, at the Capitol in Washington, Monday, June 13, 2022. (AP Photo/Susan Walsh)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/06/AP22164636463337.jpg," World Government Reports Indicate Vaccinated People Suffering Far More Injuries, Deaths, Than UnvaccinatedTOPICS:CapitolCongressjanuary 6newsOANOANNRussiaTrump SHARETWEETPINSHARE",https://www.oann.com/schiff-urges-biden-doj-to-probe-trump-over-j6-clashes/
2022-07-24,"OAN NEWSROOM
3:05 PM PT",Pres. Trump leads the pack in TPUSA 2024 straw poll,"Pres. Trump leads the pack in TPUSA 2024 straw pollSydney Kinne, left, and Janae Kinne, of Orlando, Fla., answer questions from a reporter outside the Tampa Convention Center during the Turning Point USA Student Action Summit, Saturday, July 23, 2022, in Tampa, Fla. (AP Photo/Phelan M. Ebenhack)OAN NEWSROOMUPDATED 3:05 PM PT – Sunday, July 24, 2022A straw poll suggested young conservatives favor President Trump over Florida Gov. Ron DeSantis (R). The poll taken at the Turning Point USA Student Action Summit was released on Sunday, where Trump overwhelmingly took the lead at 78.7 percent. However, 19 percent said they would vote for Ron DeSantis and one percent for South Dakota Gov. Kristi Noem (R). Former Vice President Mike Pence (R-Ind.) came in last with just .3 percent.On Saturday, Trump spoke at the TPUSA summit and teased a 2024 run saying he “may just have to do it again.” He also told the crowd “If we are going to save our country we have to get to work immediately” and “we have to reclaim America.”“If I had stayed at home, if I had announced that I was not going to run, the persecution of Donald Trump would immediately stop,” Trump said. “But that’s what they want me to do. And you know what? I don’t have any chance of doing it.”Our Student Action Summit isn’t just about our big name speakers! It’s about encouraging and celebrating with all the incredible @TPUSA activists who are fighting on their campuses for their voices to be heard! pic.twitter.com/EZl3xrL12l— TPUSA South Central (@SC_TPUSA) July 23, 2022Other polls taken at the summit revealed that 92.7 percent of attendees disapprove of the Republican establishment in Washington. Over 73 percent of participants said they are not confident that the Republican party effectively communicates to younger voters.Meanwhile in a different poll, students were asked who the most difficult Democrat to defeat for president in 2024 would be and California Gov. Gavin Newsom came out on top at 30.3 percent. Former First Lady Michelle Obama came in second with 13.6 percent followed closely by 10.5 percent for Hillary Clinton and 10.3 percent for Bernie Sanders (D-Vt.).Vice President Kamala Harris and New York Congresswoman Alexandria Ocasio-Cortez (D) came in last with 7.9 percent and 5.9 percent respectively.","Sydney Kinne, left, and Janae Kinne, of Orlando, Fla., answer questions from a reporter outside the Tampa Convention Center during the Turning Point USA Student Action Summit, Saturday, July 23, 2022, in Tampa, Fla. (AP Photo/Phelan M. Ebenhack)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/07/AP22204744302377.jpg, Iowa Family Killed In Triple Homicide At State ParkTOPICS:Donald TrumpKamala HarrisNEWOANOANNRon Desantissummittpusa SHARETWEETPINSHARE,https://www.oann.com/pres-trump-leads-the-pack-in-tpusa-2024-straw-poll/
2022-07-25,"OAN NEWSROOM
1:20 PM PT",Biden’s officials doing damage control ahead of recession numbers,"Biden’s officials doing damage control ahead of recession numbersBrian Deese, Assistant to the President and Director of the National Economic Council, speaks during a meeting where President Joe Biden appeared virtually with his economic team in the South Court Auditorium on the White House complex in Washington, Friday, July 22, 2022. (AP Photo/Andrew Harnik)OAN NEWSROOMUPDATED 1:20 PM PT – Monday, July 25, 2022The Biden administration is downplaying concerns of a recession ahead of this week’s GDP numbers that are expected to show an economic downturn. In a statement Monday, the White House questioned how economists determine a recession while alleging the US economy is “transitioning” from ‘”fast growth” to steady and slow growth.Biden economic advisor Brian Deese: “We are seeing a slowing [economy], that is not only expected but necessary, as we operate through this transition.” pic.twitter.com/9wiJH8NP4Y— RNC Research (@RNCResearch) July 25, 2022The US GDP shrank 1.6 percent in the first quarter and the Atlanta Fed expects it to fall another 2.1 percent in the second quarter. However, President Biden’s officials are claiming two quarters of negative growth does not indicate a recession although it does. The Bureau of Economic Analysis will release its advance estimate of second quarter GDP on Thursday, July 28.Biden economic advisor Jared Bernstein downplays the slowing economy and recession concerns as “semantics” pic.twitter.com/4AcVyILrae— RNC Research (@RNCResearch) July 25, 2022Meanwhile, former Treasury Secretary and Obama administration economic adviser Larry Summers blames a possible upcoming recession on high government spending.  In an interview Sunday, Summers said the Biden administration borrowed too much money over the past two years. As a result, the US national debt surged above $30 trillion.“I think there is a very high likelihood of recession when we’ve been in this kind of situation before,” he stated. “Recession has essentially always followed when inflation has been high and unemployment has been low.”Summers said the US economy may face high inflation and no growth for a while.  The US government is set to release second quarter GDP figures later this week and if it is negative that would mean the country is officially in a recession.","Brian Deese, Assistant to the President and Director of the National Economic Council, speaks during a meeting where President Joe Biden appeared virtually with his economic team in the South Court Auditorium on the White House complex in Washington, Friday, July 22, 2022. (AP Photo/Andrew Harnik)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/07/AP22203708444134.jpg, Same-Sex Marriage Needs 10 GOP Senators For CodificationTOPICS:debtECONOMYFederal ReserveGDPinflationJoe BidenLarry SummersnewsOANOANNpoliticsRECESSIONTreasury SHARETWEETPINSHARE,https://www.oann.com/bidens-officials-doing-damage-control-ahead-of-recession-numbers/
