updated_date,updated_time,story_headline,story_copy,image_caption,image_url,more_news,story_url
2022-09-02,11:54 AM PT,"Sept. 2, 1945: Japan formally surrenders","77-years ago today, President Harry Truman declared September 2nd V-J Day as Japan formally surrendered resulting in the end World War II.While scenes of Japan in World War II recalled images of Iwo Jima, there was no warfare in the Tokyo Bay on this day in 1945. Instead of picking up weapons, representatives only picked up pens to formalize Japan’s surrender to allied forces.The Battle of the Pacific had tilted to allied favor in the summer of 1945. In June, Americans forces captured Okinawa. In August, the United States dropped a pair of atomic bombs on two Japanese cities. On August 15th, Japan’s Emperor went on national radio to announce his surrender. The US accepted the surrender and set September 2nd as the day for a formal surrender ceremony.On this day in 1945, 250 allied warships anchored in the Tokyo Bay as representatives from 10 countries boarded the USS Missouri as General Douglas MacArthur gave an opening address.“We are gathered here, representatives of the major warring powers, to conclude a solemn agreement whereby peace may be restored,” General Douglas MacArthur said.  At 9:05 local time, Japanese Foreign Minister Mamoru Shigemitsu was the first to sign. General MacArthur gave his autograph at 9:08. Nine more representatives would sign and in less than 20 minutes six years of world war finally came to a complete close.While many Americans celebrated after the Emperors surrender in mid-August, President Truman officially declared September 2nd as ‘Victory in Japan Day’ as World War II — the bloodiest conflict of the 20th century — officially came to a close.","FILE- In this Sept. 2, 1945, file photo, Admiral Chester W. Nimitz, Commander-in Chief of the Pacific Fleet and Pacific ocean areas, sat at the table aboard the Battleship Missouri as he signed the World War II surrender of the Japanese. Standing behind him are (left to right), Gen. Douglas MacArthur, Adm. William F. Halsey Jr., and Rear Adm. Forrest Sherman. (AP Photo, File)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/09/09951469-6818-4f71-b1b7-9e58c009a1a5_750x422.jpg," August 16, 1977: Elvis Presley Dies, Age 42TOPICS:1945Harry TrumannewsOANOANNseptember 2victory over japan dayworld war 2 SHARETWEETPINSHARE",https://www.oann.com/sept-2-1945-japan-formally-surrenders/
2022-09-02,"Caitlin Sinclair, OAN Political Correspondent, New York
8:33 AM PT",Herschel Walker leads in Senate Poll,"Herschel Walker leads in Senate PollCaitlin Sinclair, OAN Political Correspondent, New YorkUPDATED 8:33 AM PT – Friday, September 2, 2022Despite mainstream media narratives and Democrats suggesting Herschel Walker is struggling against incumbent Sen. Rafael Warnock, new polling has the Trump backed candidate leading the midterm race.Political newcomer and football legend Herschel Walker now holds a slight lead in the Georgia Senate midterm race.A new Emerson College poll released Tuesday shows the former Georgia Bulldogs football star with a two-point lead over Warnock, in one of the country’s most heated Senate races of the year.Emerson College Polling/The Hill poll of GeorgiaGeorgia has become one of the truest battleground states in the country. Pew Research Center shows adults in the state are 41% Republican, 41% Democrat, and 18% third party or independent.Walker is one of a handful of Trump-endorsed first-time Republican Senate candidates, also including TV personality Mehmet Oz in Pennsylvania and author J.D. Vance in Ohio.According to the poll, President Joe Biden maintains a fairly low approval rating of 42% among Georgia voters. His national approval rating also remains at 42%, receiving a subtle boost after signing several Democratic legislations into law.The poll was conducted Aug. 28-29 and surveyed 600 Georgia voters, weighted by gender, education, race and region. The poll had a margin of error of plus or minus 3.9 percentage points.TOPICS:Caitlin SinclairDonald TrumpEmerson CollegeEmerson College Pollingj.d. vanceJoe Bidenmainstream mediaNew YorknewsOANOANNpoliticspollPollingRepublican SHARETWEETPINSHARE",Emerson College Polling/The Hill poll of Georgia,https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/09/emrson.png,,https://www.oann.com/herschel-walker-leads-in-senate-poll/
2022-09-02,8:33 AM PT,International community welcomes UN report detailing China’s human rights abuses against Uyghur Muslims,"International community welcomes UN report detailing China’s human rights abuses against Uyghur MuslimsA protester from the Uighur community living in Turkey holds an anti-China placard during a protest in Istanbul on Oct. 1, 2020. (Emrah Gurel/AP Photo)OAN NewsroomUPDATED 8:33 AM PT – Friday, September 2, 2022Critics around the globe are crying out against China’s apparent human rights abuses against Uyghur Muslims. The whole world seems to be behind a recent United Nations report detailing China’s inhumane treatment of the group.In a press briefing Thursday, White House Press Secretary Karine Jean-Pierre said the Biden administration welcomes the report and urged the Chinese Communist Party to cease its atrocities. She even went as far as to call the crimes against humanity “genocidal,” which is a move likely to irk America’s number one adversary.“The report deepens our grave concern regarding the ongoing genocide and crimes against humanity that China is perpetrating,” stated Jean-Pierre. “Our position on the atrocities in Xinjiang has been clearly demonstrated with our words and in our actions. The Biden administration has taken concrete measures, including improving visa restrictions, Global Magnitsky Act and other financial sanctions, export controls, import restrictions and the president has rallied allies and partners including the G7 commitment to ensure all global supply chains are free from the use of forced labor, including from Xinjiang.”On Wednesday, the UN’s Human Rights Commission released a 48-page report assessing more than a million Uyghurs were taken from their homes and concentration camps in China’s Western Xinjiang province. At these camps, Uygurs are forced to do hard manual labor as well as ditch their language and culture. Additionally, many women in these camps are raped and sexually assaulted, while prisoners as a whole are routinely tortured and beaten.Many Uyghur advocacy groups came out in support of the report stressing the victims have fled to other parts of the country, suffering the consequences of experiencing the discriminatory abuses while leaving others behind.“I interpreted for many survivors,” said Rahima Mahmut, Director of the World Uyghur Congress, U.K. “I know the horrors that they have experienced, including sexual violence, torture, sterilization and extremely disturbing details of what has been happening and to those being detained and also those who are, you know, living in their own home. They also been suffering because they have…most of their families have direct family members or relatives, you know, being taken, and they don’t know what happened to them for so many years.”Meanwhile, the Chinese government is combating what they call allegations against its regime. Officials are trying to undermine the credibility of the report by claiming it’s a fabrication spawned by the US and other anti-China Western countries. Reports say China delayed the reports release in an effort to either kill it from going public or white wash its atrocities.They even launched a propaganda campaign against the US trying to deflect attention to the US response to the COVID-19 pandemic, despite the virus plaguing the world from Wuhan, China. However, these efforts are not being welcomed by the international community with activists seeing through the fog of attempted deception. They say governments should punish China diplomatically as a result of the UN’s findings.“We don’t believe Chinese government, this government will act,” Mahmut continued. “We’ve seen the reaction from the Chinese foreign minister and the rest. They are completely denying that, saying ‘this is completely fabricated, it’s not true’. And so from that attitude the governments, the UN should recognize who they are dealing with. This is not a regime that you can have diplomatic relationship and to fix any problems.”In the meantime, Joe Biden is scheduled to meet with China’s President Xi Jingping in person next week. This comes in light of the new report China’s aggressive rhetoric and military actions against US officials meeting Taiwanese leaders as well as the White House’s concern with China’s allies amid the Ukraine crisis.Critics hope Biden puts China in check as the CCP looks to usurp America as global hegemon and is signaling it could invade Taiwan soon.","A protester from the Uighur community living in Turkey holds an anti-China placard during a protest in Istanbul on Oct. 1, 2020. (Emrah Gurel/AP Photo)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/09/turkey-china-uighurs.jpg, Soviet Leader Gorbachev’s Passing Sparks Legacy DebateTOPICS:Biden AdministrationCCPChinaChinese Communist PartyChinese GovernmentCOVID-19crimes against humanityHuman Rightshuman rights abusesHuman Rights CommissionJoe BidenKarine Jean-PierrenewsOANOANNpoliticsRahima MahmutTibetUkraineUNUnited NationsUyghurUyghur MuslimsUyghursWarXi JingpingXinjiang SHARETWEETPINSHARE,https://www.oann.com/international-community-welcomes-un-report-detailing-chinas-human-rights-abuses-against-uyghur-muslims/
2022-09-02,7:59 AM PT,Sen. Grassley launches ad against opponent Franken,"Sen. Grassley launches ad against opponent FrankenSen. Chuck Grassley, R-Iowa, speaks during the confirmation hearing for Supreme Court nominee Amy Coney Barrett, before the Senate Judiciary Committee, Wednesday, Oct. 14, 2020, on Capitol Hill in Washington. (Erin Schaff/The New York Times via AP, Pool)OAN NewsroomUPDATED 7:59 AM PT – Friday, September 2, 2022Republican Sen. Chuck Grassley of Iowa appears to go on the offensive in his re-election bid. On Thursday. Grassley’s campaign released an attack ad against his opponent, Democrat Mike Franken.The video shows Franken talking badly about the very people he’s running to represent. Franken’s comments compare the Hawkeye State to a third world wasteland.Mike Franken trashes Iowa and disrespects Iowans every chance he gets. Who does this guy think he is? pic.twitter.com/WE1T4RnTh5— Grassley Works (@GrassleyWorks) September 1, 2022A recent poll shows Grassley leading in his race, holding 47 percent support compared to Franken’s 39 percent.","Sen. Chuck Grassley, R-Iowa, speaks during the confirmation hearing for Supreme Court nominee Amy Coney Barrett, before the Senate Judiciary Committee, Wednesday, Oct. 14, 2020, on Capitol Hill in Washington. (Erin Schaff/The New York Times via AP, Pool)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2020/10/AP20288516949640-1.jpg, State AG’s Reveal Biden Collusion With Big TechTOPICS:Chuck GrassleyelectionGOPnewsOANOANNpoliticsVOTING SHARETWEETPINSHARE,https://www.oann.com/sen-grassley-launches-ad-against-opponent-franken/
2022-09-01,"Neil W. McCabe — OAN Political Correspondent, Tallahassee
1:17 PM PT",DeSantis Debrief: Poll shows Democrat Crist trails DeSantis 51%-46%,"DeSantis Debrief: Poll shows Democrat Crist trails DeSantis 51%-46%Neil W. McCabe — OAN Political Correspondent, TallahasseeUPDATED 1:17 PM PT – Thursday, September 1, 2022(Tallahassee, Fla.) There’s just a little over two months before the November election when Sunshine State Republican Gov. Ronald D. DeSantis faces former Democratic congressman Charlie Crist, and already the campaign is getting hot.At the briefing Wednesday, White House Press Secretary, Karine Jean-Pierre accused DeSantis of instigating political violence that is threatening American democracy: “And just last week you had Governor Ron DeSantis suggested that Dr. Fauci should be physically assaulted.”Jean-Pierre was referring to a joke the governor told at an Aug. 24 Seminole County “Keep Florida Free” rally: “I’m just sick of seeing him. I know he says he’s going to retire. Someone needs to grab that little elf and chuck him across the Potomac.”The attack from the White House comes after the Democratic Governors Association released a poll showing DeSantis leading Crist 51 percent to 46 percent.The poll shows Crist within striking distance, but it is a landslide compared to the governor’s win in 2018 by less than a point.Crist also showed he was serious about the race when he announced he was quitting Congress to focus on the campaign. The former Republican governor-turned-Democrat made another big move when he named Karla Hernandez-Mats as his running mate.The DeSantis campaign lost no time blasting the head of the Miami-Dade teachers union for her opposition to DeSantis’ program that helps military veterans become schoolteachers, making a commercial using a clip of her bashing military veteran teachers on MSNBC.“It’s the way he supports them. This is them–deprofessionalizing our careers. Teachers have gone to school for four years. They have their bachelors. They have masters. They have doctoral degrees, and to think that somebody that has four years of combat experience would do well in our schools is actually very disrespectful to our educators, to our teachers,” Hernandez-Mats said in the clip.DeSantis has repeatedly said he is pushing left-wing ideology out of Florida schools, and Karla Hernandez-Mats is one of the ones pushing it back in.This earned her the moniker from the DeSantis campaign: “Karla Marx.”TOPICS:Charlie CristelectionfauciFloridaKarine Jean-PierreKarla MarxMiami DadeNeil W. McCabenewsOANOANNpoliticspollRon DesantisSunshine StateVOTING SHARETWEETPINSHARE",SHARE,https://hnwebcontent.s3-us-west-1.amazonaws.com/oann/wp-content/uploads/2020/11/parler_white.png,,https://www.oann.com/desantis-debrief-poll-shows-democrat-crist-trails-desantis-51-46/
2022-09-01,7:33 PM PT,Soviet leader Gorbachev’s passing sparks legacy debate,"Soviet leader Gorbachev’s passing sparks legacy debateSoviet President Mikhail Gorbachev addresses a group of 150 business executives in San Francisco, Monday, June 5, 1990. (AP Photo/David Longstreath, File)OAN NewsroomUPDATED 7:33 PM PT – Thursday, September 1, 2022The passing of former USSR leader Mikhail Gorbachev has started a debate over his legacy amid the ongoing crisis in Ukraine. The death of Mikhail Gorbachev, which was reported on the Russian Newswires on Wednesday evening, sparked a renewed debate of Russia’s past and future. The former President remained a polarizing figure in Russian society over his role in the demise of the Soviet Empire. His passing at the age of 91 marked the end of an era that changed the history of Russia and the world. “We need more enterprise, more democracy, more organization and discipline, then we will be able to bring Perestroika up to full speed and give new impetus to developing socialism,” Gorbachev said.Upon his appointment as the CPSU General-Secretary in 1985, Gorbachev became the youngest official to lead the Communist Party and the Country. At the time he was only 54-years-old and his promise of accelerating the economy, de-escalating international tensions and cracking down on alcohol consumption laid the foundation for a new course for Russia known as Perestroika. “I’ll tell you this, nowadays there are no firing cannons, and bombs are not exploding, but we live in very important times,” Gorbachev remarked.Just six-years later, the Soviet economy grounded to a halt. The country disassembled into 16-separate-republics and the Red Empire was no more. It was an experience that is still seen as traumatizing in Russian society. In international affairs, Gorbachev, along with President Ronald Reagan achieved what seemed impossible only a few years prior. During the Perestroika, the Soviet Union and the United States struck a number of arms-control treaties along with mutual agreements to improve relations and reduce tensions. Former Soviet Union leader Mikhail Gorbachev has passed away.Click the link below to view more photographs from his summits and meetings with #PresidentReagan.https://t.co/GoupwKnory pic.twitter.com/kF7apjcQ8M— RonaldReaganLibrary (@Reagan_Library) August 30, 2022The Accords were seen as gestures of goodwill at the time. However, they have since be proven to disrupt the balance of power in the world leading to the expansion of NATO in Europe and arguably the current crisis in Ukraine. The economic and social turmoil resulting from Perestroika largely subsided by the year 2000. Presidential terms of Vladimir Putin and Dmitry Medvedev marked a rebound of the Russian economy. The nation was globally recognized as the successor of the Soviet Union and it began to restore its international influence. It was an effort that was met with stiff resistance from the Western World. “The NATO documents it officially we are declared the main threat… and we don’t want to believe that, but this is so,” Putin said.Despite Gorbachev’s best efforts to preserve the Soviet Union by reforming it, his methods of diplomacy and economic-and-political-compromise did not work to the country’s benefit. Today, the Russian government says it’s working to restore what was lost in the Perestroika turmoil with methods different than Gorbachev’s.","Soviet President Mikhail Gorbachev addresses a group of 150 business executives in San Francisco, Monday, June 5, 1990. (AP Photo/David Longstreath, File)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/09/AP22242744104714-640x400.jpg, Ariz. Governor Ducey Meets With Taiwan President TsaiTOPICS:deathMikhail GorbachevnewsOANOANNpassingpoliticsPutinRonald ReaganSoviet UnionSoviet Union Leader SHARETWEETPINSHARE,https://www.oann.com/soviet-leader-gorbachevs-passing-sparks-legacy-debate/
2022-09-01,6:46 PM PT,Ariz. Governor Ducey meets with Taiwan President Tsai,"Ariz. Governor Ducey meets with Taiwan President TsaiIn this photo released by the Taiwan Presidential Office, Arizona Gov. Doug Ducey speaks during a meeting with Taiwan’s President Tsai Ing-wen in Taipei, Taiwan on Friday, Aug. 26, 2022. Arizona Gov. Doug Ducey on Thursday hailed economic and educational cooperation with Taiwan, marked by a $12 billion investment in his state by Taiwan Semiconductor Manufacturing Corp. (Taiwan Presidential Office via AP)OAN NewsroomUPDATED 6:46 PM PT – Thursday, September 1, 2022Arizona Governor Doug Ducey met with Taiwan President Tsai Ing-wen on Thursday to discuss economic cooperation along with “democracy chips.”A pleasure to sit down with #Arizona Governor & friend of Taiwan @DougDucey. The future looks bright for our collaboration, as the #Taiwan–#US partnership continues to deepen & construction on the new TSMC chip fabrication plant in Arizona moves steadily ahead. pic.twitter.com/7NYTotZfAf— 蔡英文 Tsai Ing-wen (@iingwen) September 1, 2022This visit comes as Arizona is working with Taiwan to build a $12 billion semiconductor chip manufacturing plant in the Grand Canyon state. The Governor is the latest United States official to visit Taiwan as it resists threats from China. Other officials to visit Taiwan in the past weeks include US House Speaker Nancy Pelosi (D-Calif.) and Senator Marsha Blackburn (R-Tenn.).“In the face of authoritarian expansionism and the economic challenges of the post pandemic era, Taiwan seeks to bolster cooperation with the United States in the semiconductor and other high-tech industries, build safer, more resilient supply chain, produce chips democratically together, safeguard interests of democratic partners, and create greater prosperity,” Governor Ducey said.During their meeting, the Governor made it known that Arizona stands with Taiwan and that the state looks forward to building on the many opportunities ahead.","In this photo released by the Taiwan Presidential Office, Arizona Gov. Doug Ducey speaks during a meeting with Taiwan’s President Tsai Ing-wen in Taipei, Taiwan on Friday, Aug. 26, 2022. Arizona Gov. Doug Ducey on Thursday hailed economic and educational cooperation with Taiwan, marked by a $12 billion investment in his state by Taiwan Semiconductor Manufacturing Corp. (Taiwan Presidential Office via AP)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/09/AP22244182148679.jpg, State AG’s Reveal Biden Collusion With Big TechTOPICS:ArizonaDoug DuceyGrand Canyon StatenewsOANOANNTaiwanTsai Ing-wen SHARETWEETPINSHARE,https://www.oann.com/ariz-governor-ducey-meets-with-taiwan-president-tsai/
2022-09-01,6:10 PM PT,State AG’s reveal Biden collusion with big tech,"State AG’s reveal Biden collusion with big techPhoto taken on October 18, 2021 in Moscow shows the US online social media and social networking service Facebook’s logo on a tablet screen. (Photo by Kirill KUDRYAVTSEV / AFP) (Photo by KIRILL KUDRYAVTSEV/AFP via Getty Images)OAN NewsroomUPDATED 6:10 PM PT – Thursday, September 1, 2022A group of Attorneys General from Republican-led states revealed the latest evidence of collusion between the Biden administration and big tech. According to documents obtained via a lawsuit by State Attorneys General, it was revealed that Biden’s officials arranged weekly and monthly calls with Facebook executives. The documents showed that the Biden administration was coordinating with Facebook on the censorship of information on its platform. 🚨 According to newly released emails obtained by state AGs, Facebook & the Biden admin arranged weekly/monthly calls to discuss what to censor on the platform.https://t.co/m8UKZEBby9 pic.twitter.com/u2RRDwcwAU— Vince Coglianese (@VinceCoglianese) September 1, 2022This comes after Mark Zuckerberg revealed that the FBI asked him to suppress the Hunter Biden laptop story while the CDC was reportedly asking big tech to censor dissenting views on COVID-19. BREAKING: Mark Zuckerberg tells Joe Rogan that Facebook algorithmically censored the Hunter Biden laptop story for 7 days based on a general request from the FBI to restrict election misinformation. pic.twitter.com/llTA7IqGa1— Minds💡 (@minds) August 25, 2022The newly-obtained documents also showed that Biden’s officials and Facebook discussed information about deaths and injuries caused by COVID-19 vaccines. ","Photo taken on October 18, 2021 in Moscow shows the US online social media and social networking service Facebook’s logo on a tablet screen. (Photo by Kirill KUDRYAVTSEV / AFP) (Photo by KIRILL KUDRYAVTSEV/AFP via Getty Images)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/09/GettyImages-1235960474.jpg, Cardona: Poor Test Scores Are Alarming But Not SurprisingTOPICS:Big TechcollusionFacebookMark ZuckerburgnewsOANOANNpolitics SHARETWEETPINSHARE,https://www.oann.com/state-ags-reveal-biden-collusion-with-big-tech/
2022-09-01,5:40 PM PT,Cardona: Poor test scores are alarming but not surprising,"Cardona: Poor test scores are alarming but not surprisingFirst lady Jill Biden, second from right, laughs with, from left, American Association of Colleges for Teacher Education President Lynn Gangon, Education Secretary Miguel Cardona, and Labor Secretary Marty Walsh, during a White House Domestic Policy Council meeting in the Roosevelt Room of the White House in Washington, Wednesday, Aug. 31, 2022.  (AP Photo/Susan Walsh)OAN NewsroomUPDATED 5:40 PM PT – Thursday, September 1, 2022Education Secretary Miguel Cardona admitted that it’s alarming, but not surprising, that young students are struggling with math and reading. Cardona made the remarks during an interview with CNN on Thursday. He blamed the poor test scores on remote learning. Math & reading scores for 9yos in the U.S. fell dramatically during the first two years of the pandemic. Education Sec. Miguel Cardona: ""That is very alarming, it's disturbing, but it's not surprising"" given more than half of schools were not open for in-person learning. pic.twitter.com/m3CB2D3ZJr— The Recount (@therecount) September 1, 2022This comes after the National Assessment of Educational Progress released the nation’s report card on Wednesday. The reveal showed the worst drop in math and reading scores in decades among fourth-grade students.“Look, in-person learning is where we need to focus,” Cardona said. “We need to double down on our efforts. I’m very concerned about those scores, and I know that we have the resources now, and we need to maintain the same level of urgency we had two years ago to get our students back into making sure that our students get support.”Cardona attempted to tout Biden’s success in reopening schools for in-person learning. He mentioned how the country went from 47-percent in person when he took office to 100-percent in November.","First lady Jill Biden, second from right, laughs with, from left, American Association of Colleges for Teacher Education President Lynn Gangon, Education Secretary Miguel Cardona, and Labor Secretary Marty Walsh, during a White House Domestic Policy Council meeting in the Roosevelt Room of the White House in Washington, Wednesday, Aug. 31, 2022.  (AP Photo/Susan Walsh)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/09/AP22243637697888.jpg, Police Using Ad-Based Software To Track PhonesTOPICS:Biden Administrationeducation secretarygradesMiguel CardonanewsOANOANNpoliticsschool SHARETWEETPINSHARE,https://www.oann.com/cardona-poor-test-scores-are-alarming-but-not-surprising/
2022-09-02,5:30 PM PT,Pentagon approves $1.1B arms sale to Taiwan,"Pentagon approves $1.1B arms sale to TaiwanAir Force soldiers stand in front of an armed F-16V fighter jet behind two US made Harpoon AGM-84 anti ship missiles during a drill at Hualien Air Force base on Aug. 17, 2022.SAM YEH/AFP/GETTY IMAGESOAN NewsroomUPDATED 5:30 PM PT – Friday, September 2, 2022The State Department has approved a $1.1B arms sale to Taiwan.BREAKING: The United States has announced a weapons package worth $1.1 billion for Taiwan— The Spectator Index (@spectatorindex) September 2, 2022On Friday, the Pentagon announced the package would include 60 anti-ship missiles, 100 air-to-air missiles and surveillance radar equipment.The announcement comes as China has increasingly launched military exercises close to Taiwan’s coast and violated the Country’s air-defense space. The Communist Country is not happy with the US’s latest package to Taiwan.BREAKING: China calls on the US to cancel weapons deal with Taiwan and warns of 'counter-measures' if it goes ahead— The Spectator Index (@spectatorindex) September 2, 2022This aggression has only increased since Speaker of the House Nancy Pelosi (D-Calif.) visited Taiwan last month. Beijing viewed her visit to the Island as “meddling.”","Air Force soldiers stand in front of an armed F-16V fighter jet behind two US made Harpoon AGM-84 anti ship missiles during a drill at Hualien Air Force base on Aug. 17, 2022.SAM YEH/AFP/GETTY IMAGES",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/09/LZOJEVAXDZNCDI2DIPM7XDN3BI.webp, Texas Rep. Flores Calls For Stronger Immigration Laws And BordersTOPICS:1.1 billionarms dealChinanewsOANOANNTaiwanweapons deal SHARETWEETPINSHARE,https://www.oann.com/pentagon-approves-1-b-arms-sale-to-taiwan/
