"CA port imports"
"Current date: 05/04/2020 1:45 PM (Eastern Daylight Time)"
"Country: World Total"
"Measures: Customs Value (Gen) ($US)"
"Time","Port","Customs Value (Gen) ($US)",
"January 2015","Los Angeles, CA (District)","27,354,092,714"
"January 2015","San Diego, CA (District)","3,363,794,786"
"January 2015","San Francisco, CA (District)","5,388,586,089"
"February 2015","Los Angeles, CA (District)","21,529,054,255"
"February 2015","San Diego, CA (District)","3,286,970,753"
"February 2015","San Francisco, CA (District)","4,577,347,548"
"January 2016","Los Angeles, CA (District)","29,027,438,065"
"January 2016","San Diego, CA (District)","3,438,880,472"
"January 2016","San Francisco, CA (District)","5,318,870,446"
"February 2016","Los Angeles, CA (District)","28,746,495,748"
"February 2016","San Diego, CA (District)","3,225,048,891"
"February 2016","San Francisco, CA (District)","5,315,432,867"
"January 2017","Los Angeles, CA (District)","30,660,351,083"
"January 2017","San Diego, CA (District)","3,346,263,822"
"January 2017","San Francisco, CA (District)","6,169,493,360"
"February 2017","Los Angeles, CA (District)","25,887,868,165"
"February 2017","San Diego, CA (District)","3,165,715,102"
"February 2017","San Francisco, CA (District)","5,165,631,618"
"January 2018","Los Angeles, CA (District)","34,730,799,406"
"January 2018","San Diego, CA (District)","3,486,562,580"
"January 2018","San Francisco, CA (District)","7,101,172,638"
"February 2018","Los Angeles, CA (District)","31,231,279,726"
"February 2018","San Diego, CA (District)","3,400,072,763"
"February 2018","San Francisco, CA (District)","6,265,771,787"
"January 2019","Los Angeles, CA (District)","34,446,655,210"
"January 2019","San Diego, CA (District)","3,858,530,805"
"January 2019","San Francisco, CA (District)","7,235,995,590"
"February 2019","Los Angeles, CA (District)","29,409,548,985"
"February 2019","San Diego, CA (District)","3,783,211,750"
"February 2019","San Francisco, CA (District)","6,162,697,920"
"January 2020","Los Angeles, CA (District)","31,261,271,467"
"January 2020","San Diego, CA (District)","3,604,016,442"
"January 2020","San Francisco, CA (District)","6,594,326,832"
"February 2020","Los Angeles, CA (District)","23,345,997,041"
"February 2020","San Diego, CA (District)","3,746,629,401"
"February 2020","San Francisco, CA (District)","5,718,676,989"
