user_id,user_name,user_unique_id,post_desc,post_id,duration,bookmark_count,comment_count,heart_count,share_count,play_count,create_time_est,created_date,created_time
7335986578207949870,Miss Peaches,famousmisspeaches,Even though my papa doesn't celebrate Easter we're still wishing everybody a happy Easter! #misspeaches ,7352528768591809835,0,1565,540,181600,11300,1100000,2024-03-31 10:07:35-04:00,2024-03-31,10:07:35
7335986578207949870,Miss Peaches,famousmisspeaches,Great news everybody! I'm back home from the vet/summer camp! I feel great! Thank you to @Veterinary Emergency Group for taking such good care of me. I'm so happy to be home with my papa!!! No more gum for me! #misspeaches,7352172280929127726,99,281,485,27600,1299,201100,2024-03-30 11:03:58-04:00,2024-03-30,11:03:58
7335986578207949870,Miss Peaches,famousmisspeaches,I may book my next vacation to this vet hospital. It’s 5 star service all the way. Way nicer than the Tampa Edition. @Veterinary Emergency Group #misspeaches ,7351946205208841503,8,1372,749,182000,2849,1900000,2024-03-29 20:26:40-04:00,2024-03-29,20:26:40
7335986578207949870,Miss Peaches,famousmisspeaches,Good news everybody! I feel great and Papa said I can stay at the hospital for an extra night for sleep away camp! (My Papa said it’s because they need to observe me just to be safe) Everybody at Veterinary Emergency Group is so nice! Eating that toxic Ice Breakers gum ended up being so much fun! Don’t tell Papa I said that! He said the makers of Ice Breakers Gum should be in prison! #misspeaches ,7351810762664348958,69,1283,1225,132600,3345,1400000,2024-03-29 11:41:19-04:00,2024-03-29,11:41:19
7335986578207949870,Miss Peaches,famousmisspeaches,I’m making the most of this sleepover camp #misspeaches ,7351747259832208671,10,266,394,49600,539,867600,2024-03-29 07:35:52-04:00,2024-03-29,07:35:52
7335986578207949870,Miss Peaches,famousmisspeaches,1:30am update. All my vitals are good. My papa said I can have unlimited pup cups when I get home. No more gum though. #misspeaches ,7351686911020354858,34,3366,2359,304400,16200,3200000,2024-03-29 03:41:26-04:00,2024-03-29,03:41:26
7335986578207949870,Miss Peaches,famousmisspeaches,So umm I ate a ton of icebreakers gum tonight and my Papa rushed me to the ER. Apparently gum is extremely poisonous for dogs. Big gum should be in jail. Anyway they made me throw it up and told my papa they have to hold me for observation. My Papa started crying. I told him to be brave and that I’ll be fine. It’s kind of like going to summer camp. #misspeaches ,7351611438835731743,90,2516,3773,216500,13400,2600000,2024-03-28 22:47:41-04:00,2024-03-28,22:47:41
7335986578207949870,Miss Peaches,famousmisspeaches,Um hello? Im down here! I think these people got confused. Why are they people taking pictures of my papa and not me? #misspeaches ,7351400873861385503,11,227,457,40800,793,485600,2024-03-28 09:10:15-04:00,2024-03-28,09:10:15
7335986578207949870,Miss Peaches,famousmisspeaches,I went shopping at @ChanelOfficial today with Papa. It was exhausting. #misspeaches ,7351133512407338271,9,237,276,37800,904,469200,2024-03-27 15:53:17-04:00,2024-03-27,15:53:17
7335986578207949870,Miss Peaches,famousmisspeaches,I don’t have the heart to tell my Papa he’s an awful singer #misspeaches ,7351049828945726751,16,720,595,93600,3539,835500,2024-03-27 10:29:05-04:00,2024-03-27,10:29:05
