measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,130,Mexico,3,Both,22,All ages,725,Physical violence by firearm,1,Number,1990,8882.696977489955,9012.979425197116,8752.222998872507
1,Deaths,130,Mexico,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,1990,10.390614883593074,10.543013951539157,10.237991770637672
1,Deaths,95,United Kingdom,3,Both,22,All ages,725,Physical violence by firearm,1,Number,1991,75.27204241844316,76.94556426753978,73.68813526211363
1,Deaths,95,United Kingdom,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,1991,0.13066405702654546,0.13356910845466993,0.12791456693234984
1,Deaths,67,Japan,3,Both,22,All ages,725,Physical violence by firearm,1,Number,1990,57.29718501700978,58.53055219641963,55.76610093562666
1,Deaths,67,Japan,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,1990,0.0455221393549641,0.04650203937274455,0.044305705722208925
1,Deaths,163,India,3,Both,22,All ages,725,Physical violence by firearm,1,Number,1990,6273.395825496276,7718.70625276493,5183.831584539084
1,Deaths,163,India,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,1990,0.7332282815947238,0.9021547307516764,0.605881093834433
1,Deaths,6,China,3,Both,22,All ages,725,Physical violence by firearm,1,Number,1990,813.7609148648082,987.3828363384636,654.5493097850251
1,Deaths,6,China,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,1990,0.06874827256610352,0.08341622596972009,0.05529773368942349
1,Deaths,102,United States of America,3,Both,22,All ages,725,Physical violence by firearm,1,Number,1990,16739.39657210766,16964.8070921968,16468.907304690252
1,Deaths,102,United States of America,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,1990,6.600563263277934,6.689445582998823,6.493905803199526
1,Deaths,130,Mexico,3,Both,22,All ages,725,Physical violence by firearm,1,Number,1991,9034.818297047788,9157.925575045545,8912.732593881592
1,Deaths,130,Mexico,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,1991,10.37448340807735,10.515844791451125,10.234295076644612
1,Deaths,163,India,3,Both,22,All ages,725,Physical violence by firearm,1,Number,1991,6422.082153482319,7915.345276133198,5287.750983488705
1,Deaths,163,India,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,1991,0.736854058223967,0.9081874304270707,0.6067036636939767
1,Deaths,67,Japan,3,Both,22,All ages,725,Physical violence by firearm,1,Number,1991,51.70428485426808,52.64631673739659,50.756922941865874
1,Deaths,67,Japan,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,1991,0.04095013308972036,0.04169622852644498,0.040199816234814806
1,Deaths,6,China,3,Both,22,All ages,725,Physical violence by firearm,1,Number,1991,796.778204789463,986.5675100490802,661.2958945430408
1,Deaths,6,China,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,1991,0.06647964428554448,0.08231482329397861,0.05517560040228357
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,725,Physical violence by firearm,1,Number,1990,21500.228027993162,21750.0227762178,21203.589040986848
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,1990,2.1538180333351815,2.178841602046088,2.1241017717786694
1,Deaths,102,United States of America,3,Both,22,All ages,725,Physical violence by firearm,1,Number,1991,17569.956550037226,17781.046994584747,17343.630582584683
1,Deaths,102,United States of America,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,1991,6.852355865019118,6.934682013158704,6.764087799810014
1,Deaths,239,East Asia & Pacific - WB,3,Both,22,All ages,725,Physical violence by firearm,1,Number,1990,15552.45857624072,17466.48508890987,13546.416619966927
1,Deaths,239,East Asia & Pacific - WB,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,1990,0.8295887507715036,0.9316854614494207,0.7225838143916852
1,Deaths,44584,OECD Countries,3,Both,22,All ages,725,Physical violence by firearm,1,Number,1990,30828.082577813417,31361.36251855703,30315.86805401668
1,Deaths,44584,OECD Countries,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,1990,2.8363209313579705,2.885385061583604,2.7891949133345264
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,725,Physical violence by firearm,1,Number,1991,22437.375449440413,22648.122008763177,22220.010089246945
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,1991,2.231924525167094,2.2528882254629274,2.2103024295066325
1,Deaths,239,East Asia & Pacific - WB,3,Both,22,All ages,725,Physical violence by firearm,1,Number,1991,15984.204533029184,17946.312296395514,13975.389884991466
1,Deaths,239,East Asia & Pacific - WB,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,1991,0.8414864354257886,0.944781351622881,0.7357326411649995
1,Deaths,44584,OECD Countries,3,Both,22,All ages,725,Physical violence by firearm,1,Number,1991,31857.46626569632,32364.53656257228,31344.40727178634
1,Deaths,44584,OECD Countries,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,1991,2.9080126153450063,2.954298996310897,2.8611795742530663
