snapshot_id,altitude,heading,latitude,longitude,radar_id,speed,squawk
1575126898,0,180,33.81279,-118.16163,3021,0,0000
1575127035,0,61,33.81272,-118.16161,3021,0,1200
1575127158,0,27,33.81304,-118.16138,3021,11,1200
1575127208,0,268,33.81308,-118.16283,3021,37,1200
1575127214,0,259,33.81294,-118.16425,3021,52,1200
1575127221,150,229,33.81215,-118.16608,3021,63,1200
1575127229,200,189,33.80922,-118.16757,3021,87,1200
1575127235,250,180,33.80656,-118.16769,3021,102,1200
1575127241,300,181,33.80338,-118.16771,3021,111,1200
1575127247,300,180,33.80040,-118.16777,3021,118,1200
1575127254,325,180,33.79678,-118.16780,3021,125,1200
1575127262,300,180,33.79162,-118.16780,3021,133,1200
1575127269,300,180,33.78754,-118.16782,3021,136,1200
1575127275,325,180,33.78383,-118.16782,3021,138,1200
1575127287,300,180,33.77609,-118.16788,3021,140,1200
1575127293,350,180,33.77211,-118.16788,3021,138,1200
1575127299,375,182,33.76826,-118.16799,3021,138,1200
1575127305,425,186,33.76438,-118.16843,3021,137,1200
1575127311,400,193,33.76066,-118.16929,3021,137,1200
1575127319,325,204,33.75641,-118.17114,3021,123,1200
1575127326,275,215,33.75303,-118.17352,3021,106,1200
1575127337,225,233,33.74930,-118.17781,3021,88,1200
1575127345,175,244,33.74803,-118.18038,3021,81,1200
1575127353,50,261,33.74725,-118.18399,3021,73,1200
1575127361,0,277,33.74735,-118.18694,3021,58,1200
1575127368,0,298,33.74786,-118.18840,3021,37,1200
