snapshot_id,altitude,heading,latitude,longitude,radar_id,speed,squawk
1555896437,1900,331,34.17527,-118.05176,8444,140,1206
1555896449,1725,256,34.16748,-118.06656,8444,144,1206
1555896464,1674,248,34.16566,-118.07142,8444,138,1206
1555896474,1650,248,34.16311,-118.07804,8444,138,1206
1555896482,1560,244,34.15937,-118.08618,8444,134,1206
1555896492,1491,241,34.15694,-118.09150,8444,136,1206
1555896504,1425,243,34.15288,-118.10157,8444,133,1206
1555896516,1387,243,34.15096,-118.10625,8444,131,1206
1555896540,1375,245,34.14910,-118.11113,8444,126,1206
1555896558,1225,245,34.14350,-118.12635,8444,126,1206
1555896573,1175,245,34.13976,-118.13716,8444,126,1206
1555896586,1075,249,34.13637,-118.14742,8444,107,1206
1555896600,1050,249,34.13581,-118.14922,8444,107,1206
