snapshot_id,altitude,heading,latitude,longitude,radar_id,speed,squawk
1572056402,1700,119,34.44315,-118.60481,7717,82,0000
1572056408,1700,118,34.44200,-118.60233,7717,83,0000
1572056414,1700,116,34.44099,-118.59999,7717,84,0000
1572056424,1700,117,34.43916,-118.59564,7717,85,0000
1572056430,1700,116,34.43807,-118.59299,7717,85,0000
1572056441,1800,113,34.43632,-118.58843,7717,88,0000
1572056452,1800,112,34.43472,-118.58368,7717,88,0000
1572056461,1700,118,34.43292,-118.57899,7717,90,0000
1572056471,1600,125,34.43065,-118.57465,7717,89,0000
1572056482,1500,142,34.42758,-118.57101,7717,83,0000
1572056493,1400,141,34.42424,-118.56804,7717,76,0000
1572056504,1400,133,34.42156,-118.56491,7717,68,0000
1572056510,1400,130,34.42039,-118.56338,7717,65,0000
1572056517,1300,126,34.41938,-118.56177,7717,57,0000
1572056523,1300,124,34.41852,-118.56025,7717,53,0000
1572056531,1200,125,34.41728,-118.55810,7717,45,0000
